time,BNP.USDCAD - USD/CAD_x,closeAsk,closeBid,volume
2015-05-27T07:00:00.000000Z,1.2412109375,1.2412109375,1.2412109375,573.0
2015-05-27T07:15:00.000000Z,1.2412109375,1.2412109375,1.2412109375,443.0
2015-05-27T07:30:00.000000Z,1.2412109375,1.2412109375,1.2412109375,358.0
2015-05-27T07:45:00.000000Z,1.2412109375,1.2412109375,1.2412109375,372.0
2015-05-27T08:00:00.000000Z,1.2421875,1.2421875,1.2421875,345.0
2015-05-27T08:15:00.000000Z,1.2412109375,1.2412109375,1.2412109375,338.0
2015-05-27T08:30:00.000000Z,1.2421875,1.2421875,1.2421875,347.0
2015-05-27T08:45:00.000000Z,1.2421875,1.2421875,1.2421875,342.0
2015-05-27T09:00:00.000000Z,1.2431640625,1.2431640625,1.2431640625,369.0
2015-05-27T09:15:00.000000Z,1.2431640625,1.2431640625,1.2431640625,423.0
2015-05-27T09:30:00.000000Z,1.24462890625,1.2451171875,1.244140625,591.0
2015-05-27T09:45:00.000000Z,1.244140625,1.244140625,1.244140625,380.0
2015-05-27T10:00:00.000000Z,1.24560546875,1.24609375,1.2451171875,615.0
2015-05-27T10:15:00.000000Z,1.2451171875,1.2451171875,1.2451171875,634.0
2015-05-27T10:30:00.000000Z,1.244140625,1.244140625,1.244140625,972.0
2015-05-27T10:45:00.000000Z,1.2451171875,1.2451171875,1.2451171875,480.0
2015-05-27T11:00:00.000000Z,1.244140625,1.244140625,1.244140625,451.0
2015-05-27T11:15:00.000000Z,1.244140625,1.244140625,1.244140625,652.0
2015-05-27T11:30:00.000000Z,1.24609375,1.24609375,1.24609375,638.0
2015-05-27T11:45:00.000000Z,1.24609375,1.24609375,1.24609375,533.0
2015-05-27T12:00:00.000000Z,1.24560546875,1.24609375,1.2451171875,735.0
2015-05-27T12:15:00.000000Z,1.2470703125,1.2470703125,1.2470703125,1197.0
2015-05-27T12:30:00.000000Z,1.248046875,1.248046875,1.248046875,1055.0
2015-05-27T12:45:00.000000Z,1.2470703125,1.2470703125,1.2470703125,1165.0
2015-05-27T13:00:00.000000Z,1.2470703125,1.2470703125,1.2470703125,632.0
2015-05-27T13:15:00.000000Z,1.24609375,1.24609375,1.24609375,751.0
2015-05-27T13:30:00.000000Z,1.24462890625,1.2451171875,1.244140625,845.0
2015-05-27T13:45:00.000000Z,1.24365234375,1.244140625,1.2431640625,1470.0
