time,closeAsk,closeBid,volume,BNP.USDCAD - USD/CAD_x
2015-08-14T05:11:00.000000Z,1.306640625,1.306640625,9.0,1.306640625
2015-08-14T05:12:00.000000Z,1.306640625,1.306640625,6.0,1.306640625
2015-08-14T05:13:00.000000Z,1.306640625,1.306640625,15.0,1.306640625
2015-08-14T05:14:00.000000Z,1.306640625,1.306640625,2.0,1.306640625
2015-08-14T05:15:00.000000Z,1.306640625,1.306640625,2.0,1.306640625
2015-08-14T05:16:00.000000Z,1.306640625,1.306640625,20.0,1.306640625
2015-08-14T05:17:00.000000Z,1.306640625,1.306640625,11.0,1.306640625
2015-08-14T05:18:00.000000Z,1.306640625,1.306640625,8.0,1.306640625
2015-08-14T05:21:00.000000Z,1.306640625,1.306640625,6.0,1.306640625
2015-08-14T05:23:00.000000Z,1.306640625,1.306640625,6.0,1.306640625
2015-08-14T05:24:00.000000Z,1.306640625,1.306640625,15.0,1.306640625
2015-08-14T05:25:00.000000Z,1.306640625,1.306640625,16.0,1.306640625
2015-08-14T05:26:00.000000Z,1.306640625,1.3056640625,10.0,1.306640625
2015-08-14T05:27:00.000000Z,1.306640625,1.3056640625,1.0,1.306640625
2015-08-14T05:29:00.000000Z,1.3056640625,1.3056640625,3.0,1.3056640625
2015-08-14T05:30:00.000000Z,1.3056640625,1.3056640625,3.0,1.3056640625
2015-08-14T05:31:00.000000Z,1.3056640625,1.3056640625,8.0,1.3056640625
2015-08-14T05:32:00.000000Z,1.3056640625,1.3056640625,6.0,1.3056640625
2015-08-14T05:33:00.000000Z,1.3056640625,1.3056640625,39.0,1.3056640625
2015-08-14T05:34:00.000000Z,1.306640625,1.3056640625,38.0,1.306640625
2015-08-14T05:35:00.000000Z,1.306640625,1.3056640625,2.0,1.306640625
2015-08-14T05:36:00.000000Z,1.306640625,1.3056640625,7.0,1.306640625
2015-08-14T05:37:00.000000Z,1.306640625,1.3056640625,1.0,1.306640625
2015-08-14T05:38:00.000000Z,1.306640625,1.306640625,22.0,1.306640625
2015-08-14T05:39:00.000000Z,1.306640625,1.306640625,4.0,1.306640625
2015-08-14T05:41:00.000000Z,1.306640625,1.306640625,6.0,1.306640625
2015-08-14T05:42:00.000000Z,1.306640625,1.306640625,13.0,1.306640625
2015-08-14T05:43:00.000000Z,1.306640625,1.306640625,15.0,1.306640625
2015-08-14T05:44:00.000000Z,1.306640625,1.306640625,1.0,1.306640625
2015-08-14T05:45:00.000000Z,1.306640625,1.3056640625,19.0,1.306640625
2015-08-14T05:46:00.000000Z,1.306640625,1.3056640625,11.0,1.306640625
2015-08-14T05:47:00.000000Z,1.306640625,1.306640625,22.0,1.306640625
2015-08-14T05:48:00.000000Z,1.306640625,1.3056640625,11.0,1.306640625
2015-08-14T05:49:00.000000Z,1.306640625,1.3056640625,1.0,1.306640625
2015-08-14T05:51:00.000000Z,1.306640625,1.3056640625,13.0,1.306640625
2015-08-14T05:52:00.000000Z,1.3056640625,1.3056640625,17.0,1.3056640625
2015-08-14T05:53:00.000000Z,1.3056640625,1.3056640625,4.0,1.3056640625
2015-08-14T05:54:00.000000Z,1.3056640625,1.3056640625,6.0,1.3056640625
2015-08-14T05:55:00.000000Z,1.3056640625,1.3056640625,21.0,1.3056640625
2015-08-14T05:56:00.000000Z,1.3056640625,1.3056640625,15.0,1.3056640625
2015-08-14T05:57:00.000000Z,1.3056640625,1.3056640625,37.0,1.3056640625
2015-08-14T05:58:00.000000Z,1.3056640625,1.3056640625,10.0,1.3056640625
2015-08-14T06:00:00.000000Z,1.306640625,1.3056640625,114.0,1.306640625
2015-08-14T06:01:00.000000Z,1.3056640625,1.3056640625,49.0,1.3056640625
2015-08-14T06:02:00.000000Z,1.3056640625,1.3056640625,9.0,1.3056640625
2015-08-14T06:03:00.000000Z,1.3056640625,1.3056640625,34.0,1.3056640625
2015-08-14T06:04:00.000000Z,1.3056640625,1.3056640625,18.0,1.3056640625
2015-08-14T06:05:00.000000Z,1.3056640625,1.3056640625,20.0,1.3056640625
2015-08-14T06:06:00.000000Z,1.3056640625,1.3056640625,40.0,1.3056640625
2015-08-14T06:07:00.000000Z,1.3056640625,1.3056640625,21.0,1.3056640625
2015-08-14T06:08:00.000000Z,1.3056640625,1.3056640625,26.0,1.3056640625
2015-08-14T06:09:00.000000Z,1.306640625,1.3056640625,24.0,1.306640625
2015-08-14T06:10:00.000000Z,1.3056640625,1.3056640625,19.0,1.3056640625
2015-08-14T06:11:00.000000Z,1.3056640625,1.3056640625,35.0,1.3056640625
2015-08-14T06:12:00.000000Z,1.3056640625,1.3056640625,17.0,1.3056640625
2015-08-14T06:13:00.000000Z,1.3056640625,1.3056640625,2.0,1.3056640625
2015-08-14T06:14:00.000000Z,1.3056640625,1.3056640625,29.0,1.3056640625
2015-08-14T06:15:00.000000Z,1.3056640625,1.3056640625,45.0,1.3056640625
2015-08-14T06:16:00.000000Z,1.3056640625,1.3056640625,21.0,1.3056640625
2015-08-14T06:17:00.000000Z,1.306640625,1.306640625,15.0,1.306640625
2015-08-14T06:18:00.000000Z,1.306640625,1.306640625,17.0,1.306640625
2015-08-14T06:19:00.000000Z,1.306640625,1.306640625,23.0,1.306640625
2015-08-14T06:20:00.000000Z,1.306640625,1.3056640625,15.0,1.306640625
2015-08-14T06:21:00.000000Z,1.306640625,1.306640625,17.0,1.306640625
2015-08-14T06:22:00.000000Z,1.306640625,1.306640625,4.0,1.306640625
2015-08-14T06:23:00.000000Z,1.306640625,1.3056640625,11.0,1.306640625
2015-08-14T06:24:00.000000Z,1.306640625,1.3056640625,2.0,1.306640625
2015-08-14T06:25:00.000000Z,1.3056640625,1.3056640625,12.0,1.3056640625
2015-08-14T06:26:00.000000Z,1.3056640625,1.3056640625,11.0,1.3056640625
2015-08-14T06:27:00.000000Z,1.3056640625,1.3056640625,58.0,1.3056640625
2015-08-14T06:28:00.000000Z,1.3056640625,1.3056640625,40.0,1.3056640625
2015-08-14T06:29:00.000000Z,1.3056640625,1.3056640625,6.0,1.3056640625
2015-08-14T06:30:00.000000Z,1.3056640625,1.3056640625,28.0,1.3056640625
2015-08-14T06:31:00.000000Z,1.3056640625,1.3056640625,10.0,1.3056640625
2015-08-14T06:32:00.000000Z,1.3056640625,1.3056640625,9.0,1.3056640625
2015-08-14T06:33:00.000000Z,1.3056640625,1.3056640625,3.0,1.3056640625
2015-08-14T06:34:00.000000Z,1.3056640625,1.3056640625,12.0,1.3056640625
2015-08-14T06:35:00.000000Z,1.3056640625,1.3056640625,13.0,1.3056640625
2015-08-14T06:36:00.000000Z,1.3056640625,1.3056640625,24.0,1.3056640625
2015-08-14T06:37:00.000000Z,1.3056640625,1.3056640625,6.0,1.3056640625
2015-08-14T06:38:00.000000Z,1.3056640625,1.3056640625,21.0,1.3056640625
2015-08-14T06:39:00.000000Z,1.3056640625,1.3056640625,20.0,1.3056640625
2015-08-14T06:40:00.000000Z,1.306640625,1.3056640625,15.0,1.306640625
2015-08-14T06:41:00.000000Z,1.306640625,1.306640625,35.0,1.306640625
2015-08-14T06:42:00.000000Z,1.306640625,1.306640625,8.0,1.306640625
2015-08-14T06:43:00.000000Z,1.306640625,1.306640625,24.0,1.306640625
2015-08-14T06:44:00.000000Z,1.306640625,1.306640625,32.0,1.306640625
2015-08-14T06:45:00.000000Z,1.306640625,1.3056640625,11.0,1.306640625
2015-08-14T06:46:00.000000Z,1.306640625,1.3056640625,15.0,1.306640625
2015-08-14T06:47:00.000000Z,1.306640625,1.3056640625,24.0,1.306640625
2015-08-14T06:48:00.000000Z,1.306640625,1.306640625,18.0,1.306640625
2015-08-14T06:49:00.000000Z,1.306640625,1.3056640625,10.0,1.306640625
2015-08-14T06:50:00.000000Z,1.306640625,1.3056640625,8.0,1.306640625
2015-08-14T06:51:00.000000Z,1.306640625,1.3056640625,14.0,1.306640625
2015-08-14T06:52:00.000000Z,1.306640625,1.306640625,18.0,1.306640625
2015-08-14T06:53:00.000000Z,1.306640625,1.306640625,10.0,1.306640625
2015-08-14T06:54:00.000000Z,1.3056640625,1.3056640625,36.0,1.3056640625
2015-08-14T06:55:00.000000Z,1.3056640625,1.3056640625,42.0,1.3056640625
2015-08-14T06:56:00.000000Z,1.3056640625,1.3056640625,30.0,1.3056640625
2015-08-14T06:57:00.000000Z,1.3056640625,1.3056640625,35.0,1.3056640625
2015-08-14T06:58:00.000000Z,1.3056640625,1.3056640625,8.0,1.3056640625
2015-08-14T06:59:00.000000Z,1.3056640625,1.3056640625,15.0,1.3056640625
2015-08-14T07:00:00.000000Z,1.306640625,1.3056640625,48.0,1.306640625
2015-08-14T07:01:00.000000Z,1.3056640625,1.3056640625,41.0,1.3056640625
2015-08-14T07:02:00.000000Z,1.3056640625,1.3056640625,24.0,1.3056640625
2015-08-14T07:03:00.000000Z,1.3056640625,1.3056640625,14.0,1.3056640625
2015-08-14T07:04:00.000000Z,1.3056640625,1.3056640625,25.0,1.3056640625
2015-08-14T07:05:00.000000Z,1.3056640625,1.3056640625,13.0,1.3056640625
2015-08-14T07:06:00.000000Z,1.3056640625,1.3056640625,37.0,1.3056640625
2015-08-14T07:07:00.000000Z,1.3056640625,1.3056640625,30.0,1.3056640625
2015-08-14T07:08:00.000000Z,1.3056640625,1.3056640625,49.0,1.3056640625
2015-08-14T07:09:00.000000Z,1.3056640625,1.3056640625,11.0,1.3056640625
2015-08-14T07:10:00.000000Z,1.3056640625,1.3056640625,24.0,1.3056640625
2015-08-14T07:11:00.000000Z,1.3056640625,1.3056640625,4.0,1.3056640625
2015-08-14T07:12:00.000000Z,1.3056640625,1.3056640625,37.0,1.3056640625
2015-08-14T07:13:00.000000Z,1.3046875,1.3046875,87.0,1.3046875
2015-08-14T07:14:00.000000Z,1.3046875,1.3046875,67.0,1.3046875
2015-08-14T07:15:00.000000Z,1.3046875,1.3046875,52.0,1.3046875
2015-08-14T07:16:00.000000Z,1.3046875,1.3046875,42.0,1.3046875
2015-08-14T07:17:00.000000Z,1.3056640625,1.3046875,35.0,1.3046875
2015-08-14T07:18:00.000000Z,1.3056640625,1.3056640625,25.0,1.3056640625
2015-08-14T07:19:00.000000Z,1.3056640625,1.3056640625,103.0,1.3056640625
2015-08-14T07:20:00.000000Z,1.3056640625,1.3056640625,50.0,1.3056640625
2015-08-14T07:21:00.000000Z,1.3056640625,1.3056640625,37.0,1.3056640625
2015-08-14T07:22:00.000000Z,1.3056640625,1.3056640625,28.0,1.3056640625
2015-08-14T07:23:00.000000Z,1.306640625,1.3056640625,18.0,1.306640625
2015-08-14T07:24:00.000000Z,1.306640625,1.3056640625,16.0,1.306640625
2015-08-14T07:25:00.000000Z,1.306640625,1.306640625,8.0,1.306640625
2015-08-14T07:26:00.000000Z,1.306640625,1.306640625,3.0,1.306640625
2015-08-14T07:27:00.000000Z,1.306640625,1.3056640625,34.0,1.306640625
2015-08-14T07:28:00.000000Z,1.306640625,1.3056640625,8.0,1.306640625
2015-08-14T07:29:00.000000Z,1.306640625,1.3056640625,24.0,1.306640625
2015-08-14T07:30:00.000000Z,1.306640625,1.306640625,38.0,1.306640625
2015-08-14T07:31:00.000000Z,1.306640625,1.306640625,24.0,1.306640625
2015-08-14T07:32:00.000000Z,1.306640625,1.306640625,29.0,1.306640625
2015-08-14T07:33:00.000000Z,1.306640625,1.306640625,13.0,1.306640625
2015-08-14T07:34:00.000000Z,1.306640625,1.3056640625,21.0,1.306640625
2015-08-14T07:35:00.000000Z,1.306640625,1.306640625,42.0,1.306640625
2015-08-14T07:36:00.000000Z,1.306640625,1.306640625,15.0,1.306640625
2015-08-14T07:37:00.000000Z,1.3076171875,1.306640625,39.0,1.306640625
2015-08-14T07:38:00.000000Z,1.306640625,1.306640625,41.0,1.306640625
2015-08-14T07:39:00.000000Z,1.3076171875,1.306640625,36.0,1.306640625
2015-08-14T07:40:00.000000Z,1.3076171875,1.306640625,43.0,1.306640625
2015-08-14T07:41:00.000000Z,1.306640625,1.306640625,47.0,1.306640625
2015-08-14T07:42:00.000000Z,1.306640625,1.306640625,22.0,1.306640625
2015-08-14T07:43:00.000000Z,1.306640625,1.306640625,28.0,1.306640625
2015-08-14T07:44:00.000000Z,1.306640625,1.306640625,46.0,1.306640625
2015-08-14T07:45:00.000000Z,1.306640625,1.306640625,30.0,1.306640625
2015-08-14T07:46:00.000000Z,1.306640625,1.306640625,30.0,1.306640625
2015-08-14T07:47:00.000000Z,1.306640625,1.306640625,32.0,1.306640625
2015-08-14T07:48:00.000000Z,1.306640625,1.306640625,13.0,1.306640625
2015-08-14T07:49:00.000000Z,1.3076171875,1.306640625,82.0,1.306640625
2015-08-14T07:50:00.000000Z,1.3076171875,1.3076171875,16.0,1.3076171875
2015-08-14T07:51:00.000000Z,1.3076171875,1.306640625,41.0,1.306640625
2015-08-14T07:52:00.000000Z,1.3076171875,1.306640625,29.0,1.306640625
2015-08-14T07:53:00.000000Z,1.3076171875,1.306640625,42.0,1.306640625
2015-08-14T07:54:00.000000Z,1.306640625,1.306640625,9.0,1.306640625
2015-08-14T07:55:00.000000Z,1.306640625,1.306640625,8.0,1.306640625
2015-08-14T07:56:00.000000Z,1.3076171875,1.3076171875,28.0,1.3076171875
2015-08-14T07:57:00.000000Z,1.3076171875,1.3076171875,24.0,1.3076171875
2015-08-14T07:58:00.000000Z,1.3076171875,1.3076171875,18.0,1.3076171875
2015-08-14T07:59:00.000000Z,1.3076171875,1.3076171875,25.0,1.3076171875
2015-08-14T08:00:00.000000Z,1.3076171875,1.3076171875,13.0,1.3076171875
2015-08-14T08:01:00.000000Z,1.3076171875,1.306640625,32.0,1.306640625
2015-08-14T08:02:00.000000Z,1.3076171875,1.306640625,8.0,1.306640625
2015-08-14T08:03:00.000000Z,1.3076171875,1.3076171875,21.0,1.3076171875
2015-08-14T08:04:00.000000Z,1.3076171875,1.3076171875,31.0,1.3076171875
2015-08-14T08:05:00.000000Z,1.30859375,1.30859375,45.0,1.30859375
2015-08-14T08:06:00.000000Z,1.30859375,1.3076171875,30.0,1.30859375
2015-08-14T08:07:00.000000Z,1.3076171875,1.3076171875,22.0,1.3076171875
2015-08-14T08:08:00.000000Z,1.3076171875,1.3076171875,16.0,1.3076171875
2015-08-14T08:09:00.000000Z,1.3076171875,1.3076171875,26.0,1.3076171875
2015-08-14T08:10:00.000000Z,1.3076171875,1.3076171875,14.0,1.3076171875
2015-08-14T08:11:00.000000Z,1.3076171875,1.3076171875,35.0,1.3076171875
2015-08-14T08:12:00.000000Z,1.3076171875,1.3076171875,33.0,1.3076171875
2015-08-14T08:13:00.000000Z,1.30859375,1.3076171875,24.0,1.30859375
2015-08-14T08:14:00.000000Z,1.3076171875,1.3076171875,20.0,1.3076171875
2015-08-14T08:15:00.000000Z,1.30859375,1.3076171875,39.0,1.30859375
2015-08-14T08:16:00.000000Z,1.3076171875,1.3076171875,23.0,1.3076171875
2015-08-14T08:17:00.000000Z,1.3076171875,1.3076171875,29.0,1.3076171875
2015-08-14T08:18:00.000000Z,1.3076171875,1.3076171875,26.0,1.3076171875
2015-08-14T08:19:00.000000Z,1.30859375,1.3076171875,36.0,1.30859375
2015-08-14T08:20:00.000000Z,1.3076171875,1.3076171875,20.0,1.3076171875
2015-08-14T08:21:00.000000Z,1.3076171875,1.3076171875,25.0,1.3076171875
2015-08-14T08:22:00.000000Z,1.3076171875,1.3076171875,33.0,1.3076171875
2015-08-14T08:23:00.000000Z,1.3076171875,1.3076171875,51.0,1.3076171875
2015-08-14T08:24:00.000000Z,1.3076171875,1.3076171875,13.0,1.3076171875
2015-08-14T08:25:00.000000Z,1.3076171875,1.3076171875,17.0,1.3076171875
2015-08-14T08:26:00.000000Z,1.3076171875,1.3076171875,26.0,1.3076171875
2015-08-14T08:27:00.000000Z,1.3076171875,1.3076171875,43.0,1.3076171875
2015-08-14T08:28:00.000000Z,1.3076171875,1.3076171875,28.0,1.3076171875
2015-08-14T08:29:00.000000Z,1.3076171875,1.3076171875,30.0,1.3076171875
2015-08-14T08:30:00.000000Z,1.3076171875,1.306640625,29.0,1.306640625
2015-08-14T08:31:00.000000Z,1.306640625,1.306640625,32.0,1.306640625
2015-08-14T08:32:00.000000Z,1.306640625,1.306640625,11.0,1.306640625
2015-08-14T08:33:00.000000Z,1.3076171875,1.306640625,5.0,1.306640625
2015-08-14T08:34:00.000000Z,1.3076171875,1.306640625,51.0,1.306640625
2015-08-14T08:35:00.000000Z,1.306640625,1.306640625,19.0,1.306640625
2015-08-14T08:36:00.000000Z,1.306640625,1.306640625,30.0,1.306640625
2015-08-14T08:37:00.000000Z,1.3076171875,1.3076171875,44.0,1.3076171875
2015-08-14T08:38:00.000000Z,1.3076171875,1.3076171875,22.0,1.3076171875
2015-08-14T08:39:00.000000Z,1.3076171875,1.306640625,9.0,1.306640625
2015-08-14T08:40:00.000000Z,1.306640625,1.306640625,28.0,1.306640625
2015-08-14T08:41:00.000000Z,1.3076171875,1.306640625,30.0,1.306640625
2015-08-14T08:42:00.000000Z,1.3076171875,1.306640625,11.0,1.306640625
2015-08-14T08:43:00.000000Z,1.3076171875,1.306640625,24.0,1.306640625
2015-08-14T08:44:00.000000Z,1.306640625,1.306640625,24.0,1.306640625
2015-08-14T08:45:00.000000Z,1.3076171875,1.306640625,11.0,1.306640625
2015-08-14T08:46:00.000000Z,1.3076171875,1.306640625,8.0,1.306640625
2015-08-14T08:47:00.000000Z,1.3076171875,1.3076171875,8.0,1.3076171875
2015-08-14T08:48:00.000000Z,1.3076171875,1.3076171875,21.0,1.3076171875
2015-08-14T08:49:00.000000Z,1.3076171875,1.3076171875,11.0,1.3076171875
2015-08-14T08:50:00.000000Z,1.3076171875,1.3076171875,9.0,1.3076171875
2015-08-14T08:51:00.000000Z,1.3076171875,1.306640625,15.0,1.306640625
2015-08-14T08:52:00.000000Z,1.306640625,1.306640625,25.0,1.306640625
2015-08-14T08:53:00.000000Z,1.306640625,1.306640625,21.0,1.306640625
2015-08-14T08:54:00.000000Z,1.306640625,1.306640625,12.0,1.306640625
2015-08-14T08:55:00.000000Z,1.306640625,1.306640625,23.0,1.306640625
2015-08-14T08:56:00.000000Z,1.306640625,1.306640625,7.0,1.306640625
2015-08-14T08:58:00.000000Z,1.306640625,1.306640625,1.0,1.306640625
2015-08-14T08:59:00.000000Z,1.306640625,1.306640625,14.0,1.306640625
2015-08-14T09:00:00.000000Z,1.306640625,1.306640625,30.0,1.306640625
2015-08-14T09:01:00.000000Z,1.306640625,1.306640625,50.0,1.306640625
2015-08-14T09:02:00.000000Z,1.3076171875,1.3076171875,36.0,1.3076171875
2015-08-14T09:03:00.000000Z,1.3076171875,1.3076171875,35.0,1.3076171875
2015-08-14T09:04:00.000000Z,1.3076171875,1.306640625,15.0,1.306640625
2015-08-14T09:05:00.000000Z,1.3076171875,1.3076171875,37.0,1.3076171875
2015-08-14T09:06:00.000000Z,1.3076171875,1.306640625,20.0,1.306640625
2015-08-14T09:07:00.000000Z,1.306640625,1.306640625,27.0,1.306640625
2015-08-14T09:08:00.000000Z,1.306640625,1.306640625,32.0,1.306640625
2015-08-14T09:09:00.000000Z,1.3076171875,1.306640625,18.0,1.306640625
2015-08-14T09:10:00.000000Z,1.3076171875,1.306640625,10.0,1.306640625
2015-08-14T09:11:00.000000Z,1.3076171875,1.3076171875,10.0,1.3076171875
2015-08-14T09:12:00.000000Z,1.3076171875,1.306640625,17.0,1.306640625
2015-08-14T09:13:00.000000Z,1.3076171875,1.3076171875,15.0,1.3076171875
2015-08-14T09:14:00.000000Z,1.3076171875,1.3076171875,27.0,1.3076171875
2015-08-14T09:15:00.000000Z,1.3076171875,1.3076171875,17.0,1.3076171875
2015-08-14T09:16:00.000000Z,1.3076171875,1.3076171875,19.0,1.3076171875
2015-08-14T09:17:00.000000Z,1.3076171875,1.3076171875,9.0,1.3076171875
2015-08-14T09:18:00.000000Z,1.3076171875,1.3076171875,16.0,1.3076171875
2015-08-14T09:19:00.000000Z,1.3076171875,1.3076171875,24.0,1.3076171875
2015-08-14T09:20:00.000000Z,1.3076171875,1.3076171875,21.0,1.3076171875
2015-08-14T09:21:00.000000Z,1.3076171875,1.3076171875,13.0,1.3076171875
2015-08-14T09:22:00.000000Z,1.3076171875,1.3076171875,23.0,1.3076171875
2015-08-14T09:23:00.000000Z,1.3076171875,1.3076171875,33.0,1.3076171875
2015-08-14T09:24:00.000000Z,1.3076171875,1.3076171875,22.0,1.3076171875
2015-08-14T09:25:00.000000Z,1.3076171875,1.3076171875,26.0,1.3076171875
2015-08-14T09:26:00.000000Z,1.3076171875,1.3076171875,28.0,1.3076171875
2015-08-14T09:27:00.000000Z,1.3076171875,1.3076171875,14.0,1.3076171875
2015-08-14T09:28:00.000000Z,1.3076171875,1.3076171875,33.0,1.3076171875
2015-08-14T09:29:00.000000Z,1.3076171875,1.3076171875,22.0,1.3076171875
2015-08-14T09:30:00.000000Z,1.3076171875,1.306640625,49.0,1.306640625
2015-08-14T09:31:00.000000Z,1.3076171875,1.306640625,23.0,1.306640625
