time,closeAsk,closeBid,volume,BNP.USDSEK - USD/SEK_x
2015-08-07T01:50:00.000000Z,8.75,8.7421875,91.0,8.74609375
2015-08-07T01:51:00.000000Z,8.75,8.734375,112.0,8.7421875
2015-08-07T01:52:00.000000Z,8.75,8.734375,119.0,8.7421875
2015-08-07T01:53:00.000000Z,8.75,8.734375,77.0,8.7421875
2015-08-07T01:54:00.000000Z,8.7421875,8.734375,57.0,8.73828125
2015-08-07T01:55:00.000000Z,8.7421875,8.734375,17.0,8.73828125
2015-08-07T01:56:00.000000Z,8.7421875,8.734375,81.0,8.73828125
2015-08-07T01:57:00.000000Z,8.7421875,8.734375,18.0,8.73828125
2015-08-07T01:58:00.000000Z,8.75,8.734375,48.0,8.7421875
2015-08-07T01:59:00.000000Z,8.7421875,8.734375,338.0,8.73828125
2015-08-07T02:00:00.000000Z,8.7421875,8.734375,401.0,8.73828125
2015-08-07T02:01:00.000000Z,8.7421875,8.734375,93.0,8.73828125
2015-08-07T02:02:00.000000Z,8.7421875,8.734375,59.0,8.73828125
2015-08-07T02:03:00.000000Z,8.7421875,8.734375,20.0,8.73828125
2015-08-07T02:04:00.000000Z,8.7421875,8.734375,75.0,8.73828125
2015-08-07T02:05:00.000000Z,8.7421875,8.734375,184.0,8.73828125
2015-08-07T02:06:00.000000Z,8.7421875,8.734375,126.0,8.73828125
2015-08-07T02:07:00.000000Z,8.7421875,8.734375,208.0,8.73828125
2015-08-07T02:08:00.000000Z,8.7421875,8.734375,115.0,8.73828125
2015-08-07T02:09:00.000000Z,8.7421875,8.734375,99.0,8.73828125
2015-08-07T02:10:00.000000Z,8.7421875,8.734375,48.0,8.73828125
2015-08-07T02:11:00.000000Z,8.7421875,8.734375,70.0,8.73828125
2015-08-07T02:12:00.000000Z,8.7421875,8.734375,63.0,8.73828125
2015-08-07T02:13:00.000000Z,8.7421875,8.734375,134.0,8.73828125
2015-08-07T02:14:00.000000Z,8.7421875,8.734375,168.0,8.73828125
2015-08-07T02:15:00.000000Z,8.7421875,8.734375,116.0,8.73828125
2015-08-07T02:16:00.000000Z,8.7421875,8.734375,96.0,8.73828125
2015-08-07T02:17:00.000000Z,8.75,8.734375,431.0,8.7421875
2015-08-07T02:18:00.000000Z,8.75,8.734375,500.0,8.7421875
2015-08-07T02:19:00.000000Z,8.75,8.734375,662.0,8.7421875
2015-08-07T02:20:00.000000Z,8.75,8.734375,688.0,8.7421875
2015-08-07T02:21:00.000000Z,8.75,8.734375,559.0,8.7421875
2015-08-07T02:22:00.000000Z,8.75,8.734375,422.0,8.7421875
2015-08-07T02:23:00.000000Z,8.75,8.734375,281.0,8.7421875
2015-08-07T02:24:00.000000Z,8.75,8.734375,79.0,8.7421875
2015-08-07T02:25:00.000000Z,8.75,8.734375,414.0,8.7421875
2015-08-07T02:26:00.000000Z,8.75,8.734375,210.0,8.7421875
2015-08-07T02:27:00.000000Z,8.75,8.734375,67.0,8.7421875
2015-08-07T02:28:00.000000Z,8.75,8.734375,55.0,8.7421875
2015-08-07T02:29:00.000000Z,8.75,8.734375,109.0,8.7421875
2015-08-07T02:30:00.000000Z,8.7421875,8.734375,222.0,8.73828125
2015-08-07T02:31:00.000000Z,8.7421875,8.734375,35.0,8.73828125
2015-08-07T02:32:00.000000Z,8.7421875,8.734375,30.0,8.73828125
2015-08-07T02:33:00.000000Z,8.75,8.734375,162.0,8.7421875
2015-08-07T02:34:00.000000Z,8.7421875,8.734375,80.0,8.73828125
2015-08-07T02:35:00.000000Z,8.75,8.734375,167.0,8.7421875
2015-08-07T02:36:00.000000Z,8.7421875,8.734375,110.0,8.73828125
2015-08-07T02:37:00.000000Z,8.7421875,8.734375,42.0,8.73828125
2015-08-07T02:38:00.000000Z,8.7421875,8.734375,103.0,8.73828125
2015-08-07T02:39:00.000000Z,8.7421875,8.734375,155.0,8.73828125
2015-08-07T02:40:00.000000Z,8.7421875,8.734375,74.0,8.73828125
2015-08-07T02:41:00.000000Z,8.7421875,8.734375,72.0,8.73828125
2015-08-07T02:42:00.000000Z,8.7421875,8.734375,86.0,8.73828125
2015-08-07T02:43:00.000000Z,8.7421875,8.734375,122.0,8.73828125
2015-08-07T02:44:00.000000Z,8.7421875,8.734375,181.0,8.73828125
2015-08-07T02:45:00.000000Z,8.7421875,8.734375,88.0,8.73828125
2015-08-07T02:46:00.000000Z,8.7421875,8.734375,57.0,8.73828125
2015-08-07T02:47:00.000000Z,8.7421875,8.734375,38.0,8.73828125
2015-08-07T02:48:00.000000Z,8.7421875,8.734375,112.0,8.73828125
2015-08-07T02:49:00.000000Z,8.7421875,8.734375,103.0,8.73828125
2015-08-07T02:50:00.000000Z,8.7421875,8.734375,55.0,8.73828125
2015-08-07T02:51:00.000000Z,8.7421875,8.734375,17.0,8.73828125
2015-08-07T02:52:00.000000Z,8.7421875,8.734375,33.0,8.73828125
2015-08-07T02:53:00.000000Z,8.7421875,8.734375,100.0,8.73828125
2015-08-07T02:54:00.000000Z,8.7421875,8.734375,39.0,8.73828125
2015-08-07T02:55:00.000000Z,8.7421875,8.734375,106.0,8.73828125
2015-08-07T02:56:00.000000Z,8.7421875,8.734375,96.0,8.73828125
2015-08-07T02:57:00.000000Z,8.7421875,8.734375,49.0,8.73828125
2015-08-07T02:58:00.000000Z,8.7421875,8.734375,91.0,8.73828125
2015-08-07T02:59:00.000000Z,8.7421875,8.734375,53.0,8.73828125
2015-08-07T03:00:00.000000Z,8.7421875,8.734375,88.0,8.73828125
2015-08-07T03:01:00.000000Z,8.7421875,8.734375,29.0,8.73828125
2015-08-07T03:02:00.000000Z,8.7421875,8.734375,81.0,8.73828125
2015-08-07T03:03:00.000000Z,8.7421875,8.734375,50.0,8.73828125
2015-08-07T03:04:00.000000Z,8.7421875,8.734375,134.0,8.73828125
2015-08-07T03:05:00.000000Z,8.75,8.734375,152.0,8.7421875
2015-08-07T03:06:00.000000Z,8.75,8.734375,207.0,8.7421875
2015-08-07T03:07:00.000000Z,8.75,8.734375,199.0,8.7421875
2015-08-07T03:08:00.000000Z,8.75,8.734375,168.0,8.7421875
2015-08-07T03:09:00.000000Z,8.75,8.734375,159.0,8.7421875
2015-08-07T03:10:00.000000Z,8.75,8.734375,132.0,8.7421875
2015-08-07T03:11:00.000000Z,8.75,8.734375,166.0,8.7421875
2015-08-07T03:12:00.000000Z,8.75,8.734375,129.0,8.7421875
2015-08-07T03:13:00.000000Z,8.75,8.734375,110.0,8.7421875
2015-08-07T03:14:00.000000Z,8.75,8.734375,95.0,8.7421875
2015-08-07T03:15:00.000000Z,8.75,8.734375,53.0,8.7421875
2015-08-07T03:16:00.000000Z,8.75,8.734375,102.0,8.7421875
2015-08-07T03:17:00.000000Z,8.75,8.7421875,93.0,8.74609375
2015-08-07T03:18:00.000000Z,8.75,8.7421875,211.0,8.74609375
2015-08-07T03:19:00.000000Z,8.75,8.7421875,93.0,8.74609375
2015-08-07T03:20:00.000000Z,8.75,8.734375,77.0,8.7421875
2015-08-07T03:21:00.000000Z,8.75,8.734375,64.0,8.7421875
2015-08-07T03:22:00.000000Z,8.75,8.734375,126.0,8.7421875
2015-08-07T03:23:00.000000Z,8.75,8.7421875,139.0,8.74609375
2015-08-07T03:24:00.000000Z,8.75,8.7421875,277.0,8.74609375
2015-08-07T03:25:00.000000Z,8.75,8.7421875,136.0,8.74609375
2015-08-07T03:26:00.000000Z,8.75,8.734375,275.0,8.7421875
2015-08-07T03:27:00.000000Z,8.75,8.734375,185.0,8.7421875
2015-08-07T03:28:00.000000Z,8.75,8.7421875,104.0,8.74609375
2015-08-07T03:29:00.000000Z,8.75,8.7421875,113.0,8.74609375
2015-08-07T03:30:00.000000Z,8.75,8.7421875,277.0,8.74609375
2015-08-07T03:31:00.000000Z,8.75,8.7421875,199.0,8.74609375
2015-08-07T03:32:00.000000Z,8.75,8.7421875,158.0,8.74609375
2015-08-07T03:33:00.000000Z,8.75,8.7421875,92.0,8.74609375
2015-08-07T03:34:00.000000Z,8.75,8.7421875,95.0,8.74609375
2015-08-07T03:35:00.000000Z,8.75,8.734375,117.0,8.7421875
2015-08-07T03:36:00.000000Z,8.75,8.7421875,97.0,8.74609375
2015-08-07T03:37:00.000000Z,8.75,8.7421875,114.0,8.74609375
2015-08-07T03:38:00.000000Z,8.75,8.7421875,125.0,8.74609375
2015-08-07T03:39:00.000000Z,8.75,8.7421875,117.0,8.74609375
2015-08-07T03:40:00.000000Z,8.75,8.7421875,54.0,8.74609375
2015-08-07T03:41:00.000000Z,8.75,8.7421875,57.0,8.74609375
2015-08-07T03:42:00.000000Z,8.75,8.7421875,86.0,8.74609375
2015-08-07T03:43:00.000000Z,8.75,8.7421875,35.0,8.74609375
2015-08-07T03:44:00.000000Z,8.75,8.7421875,51.0,8.74609375
2015-08-07T03:45:00.000000Z,8.75,8.7421875,51.0,8.74609375
2015-08-07T03:46:00.000000Z,8.75,8.7421875,125.0,8.74609375
2015-08-07T03:47:00.000000Z,8.75,8.7421875,64.0,8.74609375
2015-08-07T03:48:00.000000Z,8.75,8.7421875,213.0,8.74609375
2015-08-07T03:49:00.000000Z,8.75,8.7421875,183.0,8.74609375
2015-08-07T03:50:00.000000Z,8.75,8.7421875,155.0,8.74609375
2015-08-07T03:51:00.000000Z,8.75,8.7421875,115.0,8.74609375
2015-08-07T03:52:00.000000Z,8.75,8.7421875,130.0,8.74609375
2015-08-07T03:53:00.000000Z,8.75,8.734375,162.0,8.7421875
2015-08-07T03:54:00.000000Z,8.75,8.734375,90.0,8.7421875
2015-08-07T03:55:00.000000Z,8.75,8.734375,129.0,8.7421875
2015-08-07T03:56:00.000000Z,8.75,8.7421875,102.0,8.74609375
2015-08-07T03:57:00.000000Z,8.75,8.7421875,78.0,8.74609375
2015-08-07T03:58:00.000000Z,8.75,8.7421875,108.0,8.74609375
2015-08-07T03:59:00.000000Z,8.75,8.7421875,93.0,8.74609375
2015-08-07T04:00:00.000000Z,8.75,8.7421875,93.0,8.74609375
2015-08-07T04:01:00.000000Z,8.75,8.734375,173.0,8.7421875
2015-08-07T04:02:00.000000Z,8.75,8.734375,171.0,8.7421875
2015-08-07T04:03:00.000000Z,8.75,8.734375,277.0,8.7421875
2015-08-07T04:04:00.000000Z,8.75,8.734375,168.0,8.7421875
2015-08-07T04:05:00.000000Z,8.75,8.734375,178.0,8.7421875
2015-08-07T04:06:00.000000Z,8.75,8.734375,242.0,8.7421875
2015-08-07T04:07:00.000000Z,8.75,8.734375,83.0,8.7421875
2015-08-07T04:08:00.000000Z,8.7421875,8.734375,232.0,8.73828125
2015-08-07T04:09:00.000000Z,8.7421875,8.734375,115.0,8.73828125
2015-08-07T04:10:00.000000Z,8.7421875,8.734375,256.0,8.73828125
2015-08-07T04:11:00.000000Z,8.7421875,8.734375,200.0,8.73828125
2015-08-07T04:12:00.000000Z,8.7421875,8.734375,125.0,8.73828125
2015-08-07T04:13:00.000000Z,8.7421875,8.734375,100.0,8.73828125
2015-08-07T04:14:00.000000Z,8.7421875,8.734375,100.0,8.73828125
2015-08-07T04:15:00.000000Z,8.7421875,8.734375,81.0,8.73828125
2015-08-07T04:16:00.000000Z,8.7421875,8.734375,32.0,8.73828125
2015-08-07T04:17:00.000000Z,8.7421875,8.734375,115.0,8.73828125
2015-08-07T04:18:00.000000Z,8.75,8.734375,45.0,8.7421875
2015-08-07T04:19:00.000000Z,8.75,8.734375,61.0,8.7421875
2015-08-07T04:20:00.000000Z,8.75,8.734375,21.0,8.7421875
2015-08-07T04:21:00.000000Z,8.7421875,8.734375,132.0,8.73828125
2015-08-07T04:22:00.000000Z,8.7421875,8.734375,122.0,8.73828125
2015-08-07T04:23:00.000000Z,8.7421875,8.734375,72.0,8.73828125
2015-08-07T04:24:00.000000Z,8.7421875,8.734375,47.0,8.73828125
2015-08-07T04:25:00.000000Z,8.7421875,8.734375,88.0,8.73828125
2015-08-07T04:26:00.000000Z,8.7421875,8.734375,71.0,8.73828125
2015-08-07T04:27:00.000000Z,8.7421875,8.734375,32.0,8.73828125
2015-08-07T04:28:00.000000Z,8.7421875,8.734375,58.0,8.73828125
2015-08-07T04:29:00.000000Z,8.7421875,8.734375,46.0,8.73828125
2015-08-07T04:30:00.000000Z,8.7421875,8.734375,110.0,8.73828125
2015-08-07T04:31:00.000000Z,8.7421875,8.734375,117.0,8.73828125
2015-08-07T04:32:00.000000Z,8.7421875,8.734375,29.0,8.73828125
2015-08-07T04:33:00.000000Z,8.7421875,8.734375,49.0,8.73828125
2015-08-07T04:34:00.000000Z,8.7421875,8.734375,51.0,8.73828125
2015-08-07T04:35:00.000000Z,8.7421875,8.734375,71.0,8.73828125
2015-08-07T04:36:00.000000Z,8.75,8.734375,76.0,8.7421875
2015-08-07T04:37:00.000000Z,8.75,8.734375,31.0,8.7421875
2015-08-07T04:38:00.000000Z,8.75,8.734375,74.0,8.7421875
2015-08-07T04:39:00.000000Z,8.75,8.734375,61.0,8.7421875
2015-08-07T04:40:00.000000Z,8.75,8.734375,57.0,8.7421875
2015-08-07T04:41:00.000000Z,8.75,8.734375,125.0,8.7421875
2015-08-07T04:42:00.000000Z,8.75,8.734375,40.0,8.7421875
2015-08-07T04:43:00.000000Z,8.75,8.734375,22.0,8.7421875
2015-08-07T04:44:00.000000Z,8.75,8.734375,10.0,8.7421875
2015-08-07T04:45:00.000000Z,8.75,8.734375,59.0,8.7421875
2015-08-07T04:46:00.000000Z,8.75,8.734375,21.0,8.7421875
2015-08-07T04:47:00.000000Z,8.75,8.734375,65.0,8.7421875
2015-08-07T04:48:00.000000Z,8.75,8.734375,104.0,8.7421875
2015-08-07T04:49:00.000000Z,8.75,8.734375,41.0,8.7421875
2015-08-07T04:50:00.000000Z,8.75,8.734375,27.0,8.7421875
2015-08-07T04:51:00.000000Z,8.75,8.734375,78.0,8.7421875
2015-08-07T04:52:00.000000Z,8.75,8.734375,48.0,8.7421875
2015-08-07T04:53:00.000000Z,8.75,8.734375,71.0,8.7421875
2015-08-07T04:54:00.000000Z,8.7421875,8.734375,129.0,8.73828125
2015-08-07T04:55:00.000000Z,8.7421875,8.734375,124.0,8.73828125
2015-08-07T04:56:00.000000Z,8.7421875,8.734375,83.0,8.73828125
2015-08-07T04:57:00.000000Z,8.7421875,8.734375,156.0,8.73828125
2015-08-07T04:58:00.000000Z,8.7421875,8.734375,29.0,8.73828125
2015-08-07T04:59:00.000000Z,8.7421875,8.734375,139.0,8.73828125
2015-08-07T05:00:00.000000Z,8.7421875,8.734375,164.0,8.73828125
2015-08-07T05:01:00.000000Z,8.7421875,8.734375,152.0,8.73828125
2015-08-07T05:02:00.000000Z,8.7421875,8.734375,117.0,8.73828125
2015-08-07T05:03:00.000000Z,8.7421875,8.734375,61.0,8.73828125
2015-08-07T05:04:00.000000Z,8.7421875,8.734375,186.0,8.73828125
2015-08-07T05:05:00.000000Z,8.7421875,8.734375,72.0,8.73828125
2015-08-07T05:06:00.000000Z,8.7421875,8.734375,90.0,8.73828125
2015-08-07T05:07:00.000000Z,8.7421875,8.7265625,102.0,8.734375
2015-08-07T05:08:00.000000Z,8.7421875,8.7265625,81.0,8.734375
2015-08-07T05:09:00.000000Z,8.7421875,8.7265625,43.0,8.734375
2015-08-07T05:10:00.000000Z,8.7421875,8.734375,95.0,8.73828125
2015-08-07T05:11:00.000000Z,8.7421875,8.734375,20.0,8.73828125
2015-08-07T05:12:00.000000Z,8.7421875,8.734375,67.0,8.73828125
2015-08-07T05:13:00.000000Z,8.7421875,8.734375,74.0,8.73828125
2015-08-07T05:14:00.000000Z,8.7421875,8.734375,159.0,8.73828125
2015-08-07T05:15:00.000000Z,8.7421875,8.734375,73.0,8.73828125
2015-08-07T05:16:00.000000Z,8.7421875,8.734375,9.0,8.73828125
2015-08-07T05:17:00.000000Z,8.7421875,8.734375,99.0,8.73828125
2015-08-07T05:18:00.000000Z,8.7421875,8.734375,35.0,8.73828125
2015-08-07T05:19:00.000000Z,8.7421875,8.734375,49.0,8.73828125
2015-08-07T05:20:00.000000Z,8.7421875,8.734375,41.0,8.73828125
2015-08-07T05:21:00.000000Z,8.7421875,8.734375,127.0,8.73828125
2015-08-07T05:22:00.000000Z,8.7421875,8.734375,57.0,8.73828125
2015-08-07T05:23:00.000000Z,8.7421875,8.734375,12.0,8.73828125
2015-08-07T05:24:00.000000Z,8.7421875,8.734375,41.0,8.73828125
2015-08-07T05:25:00.000000Z,8.7421875,8.734375,63.0,8.73828125
2015-08-07T05:26:00.000000Z,8.7421875,8.734375,86.0,8.73828125
2015-08-07T05:27:00.000000Z,8.7421875,8.734375,58.0,8.73828125
2015-08-07T05:28:00.000000Z,8.7421875,8.734375,58.0,8.73828125
2015-08-07T05:29:00.000000Z,8.7421875,8.734375,19.0,8.73828125
2015-08-07T05:30:00.000000Z,8.7421875,8.734375,118.0,8.73828125
2015-08-07T05:31:00.000000Z,8.7421875,8.734375,16.0,8.73828125
2015-08-07T05:32:00.000000Z,8.7421875,8.734375,23.0,8.73828125
2015-08-07T05:33:00.000000Z,8.7421875,8.734375,65.0,8.73828125
2015-08-07T05:34:00.000000Z,8.7421875,8.734375,13.0,8.73828125
2015-08-07T05:35:00.000000Z,8.7421875,8.734375,94.0,8.73828125
2015-08-07T05:36:00.000000Z,8.7421875,8.734375,90.0,8.73828125
2015-08-07T05:37:00.000000Z,8.7421875,8.734375,131.0,8.73828125
2015-08-07T05:38:00.000000Z,8.7421875,8.734375,101.0,8.73828125
2015-08-07T05:39:00.000000Z,8.75,8.734375,213.0,8.7421875
2015-08-07T05:40:00.000000Z,8.75,8.734375,77.0,8.7421875
2015-08-07T05:41:00.000000Z,8.75,8.734375,50.0,8.7421875
2015-08-07T05:42:00.000000Z,8.75,8.734375,72.0,8.7421875
2015-08-07T05:43:00.000000Z,8.75,8.734375,10.0,8.7421875
2015-08-07T05:44:00.000000Z,8.75,8.734375,80.0,8.7421875
2015-08-07T05:45:00.000000Z,8.7421875,8.734375,105.0,8.73828125
2015-08-07T05:46:00.000000Z,8.7421875,8.734375,14.0,8.73828125
2015-08-07T05:47:00.000000Z,8.7421875,8.734375,77.0,8.73828125
2015-08-07T05:48:00.000000Z,8.7421875,8.734375,56.0,8.73828125
2015-08-07T05:49:00.000000Z,8.7421875,8.734375,57.0,8.73828125
2015-08-07T05:50:00.000000Z,8.75,8.734375,74.0,8.7421875
2015-08-07T05:51:00.000000Z,8.75,8.734375,45.0,8.7421875
2015-08-07T05:52:00.000000Z,8.75,8.734375,27.0,8.7421875
2015-08-07T05:53:00.000000Z,8.75,8.734375,66.0,8.7421875
2015-08-07T05:54:00.000000Z,8.75,8.734375,40.0,8.7421875
2015-08-07T05:55:00.000000Z,8.75,8.7421875,190.0,8.74609375
2015-08-07T05:56:00.000000Z,8.75,8.7421875,124.0,8.74609375
2015-08-07T05:57:00.000000Z,8.75,8.734375,109.0,8.7421875
2015-08-07T05:58:00.000000Z,8.75,8.7421875,198.0,8.74609375
2015-08-07T05:59:00.000000Z,8.75,8.734375,251.0,8.7421875
2015-08-07T06:00:00.000000Z,8.75,8.7421875,594.0,8.74609375
2015-08-07T06:01:00.000000Z,8.75,8.7421875,203.0,8.74609375
2015-08-07T06:02:00.000000Z,8.75,8.7421875,141.0,8.74609375
2015-08-07T06:03:00.000000Z,8.75,8.7421875,301.0,8.74609375
2015-08-07T06:04:00.000000Z,8.75,8.7421875,269.0,8.74609375
2015-08-07T06:05:00.000000Z,8.75,8.7421875,191.0,8.74609375
2015-08-07T06:06:00.000000Z,8.75,8.7421875,339.0,8.74609375
2015-08-07T06:07:00.000000Z,8.75,8.7421875,215.0,8.74609375
2015-08-07T06:08:00.000000Z,8.75,8.7421875,221.0,8.74609375
2015-08-07T06:09:00.000000Z,8.75,8.7421875,157.0,8.74609375
2015-08-07T06:10:00.000000Z,8.7421875,8.734375,141.0,8.73828125
2015-08-07T06:11:00.000000Z,8.75,8.7421875,82.0,8.74609375
2015-08-07T06:12:00.000000Z,8.7421875,8.7421875,95.0,8.7421875
2015-08-07T06:13:00.000000Z,8.75,8.734375,159.0,8.7421875
2015-08-07T06:14:00.000000Z,8.75,8.7421875,170.0,8.74609375
2015-08-07T06:15:00.000000Z,8.7421875,8.7421875,101.0,8.7421875
2015-08-07T06:16:00.000000Z,8.75,8.7421875,157.0,8.74609375
2015-08-07T06:17:00.000000Z,8.75,8.7421875,117.0,8.74609375
2015-08-07T06:18:00.000000Z,8.75,8.7421875,132.0,8.74609375
2015-08-07T06:19:00.000000Z,8.75,8.7421875,270.0,8.74609375
2015-08-07T06:20:00.000000Z,8.75,8.7421875,141.0,8.74609375
2015-08-07T06:21:00.000000Z,8.75,8.7421875,134.0,8.74609375
2015-08-07T06:22:00.000000Z,8.75,8.7421875,256.0,8.74609375
2015-08-07T06:23:00.000000Z,8.75,8.7421875,192.0,8.74609375
2015-08-07T06:24:00.000000Z,8.75,8.7421875,151.0,8.74609375
2015-08-07T06:25:00.000000Z,8.75,8.75,162.0,8.75
2015-08-07T06:26:00.000000Z,8.75,8.75,171.0,8.75
2015-08-07T06:27:00.000000Z,8.75,8.7421875,204.0,8.74609375
2015-08-07T06:28:00.000000Z,8.75,8.7421875,188.0,8.74609375
2015-08-07T06:29:00.000000Z,8.75,8.7421875,176.0,8.74609375
2015-08-07T06:30:00.000000Z,8.75,8.7421875,232.0,8.74609375
2015-08-07T06:31:00.000000Z,8.75,8.7421875,161.0,8.74609375
2015-08-07T06:32:00.000000Z,8.7421875,8.7421875,229.0,8.7421875
2015-08-07T06:33:00.000000Z,8.7421875,8.7421875,492.0,8.7421875
2015-08-07T06:34:00.000000Z,8.7421875,8.7421875,245.0,8.7421875
2015-08-07T06:35:00.000000Z,8.7421875,8.7421875,232.0,8.7421875
2015-08-07T06:36:00.000000Z,8.75,8.7421875,338.0,8.74609375
2015-08-07T06:37:00.000000Z,8.7421875,8.7421875,186.0,8.7421875
2015-08-07T06:38:00.000000Z,8.7421875,8.7421875,123.0,8.7421875
2015-08-07T06:39:00.000000Z,8.7421875,8.7421875,189.0,8.7421875
2015-08-07T06:40:00.000000Z,8.7421875,8.7421875,248.0,8.7421875
2015-08-07T06:41:00.000000Z,8.7421875,8.7421875,416.0,8.7421875
2015-08-07T06:42:00.000000Z,8.7421875,8.7421875,241.0,8.7421875
2015-08-07T06:43:00.000000Z,8.7421875,8.7421875,208.0,8.7421875
2015-08-07T06:44:00.000000Z,8.7421875,8.7421875,117.0,8.7421875
2015-08-07T06:45:00.000000Z,8.7421875,8.7421875,248.0,8.7421875
2015-08-07T06:46:00.000000Z,8.7421875,8.7421875,242.0,8.7421875
2015-08-07T06:47:00.000000Z,8.75,8.7421875,250.0,8.74609375
2015-08-07T06:48:00.000000Z,8.75,8.7421875,238.0,8.74609375
2015-08-07T06:49:00.000000Z,8.75,8.7421875,212.0,8.74609375
2015-08-07T06:50:00.000000Z,8.75,8.75,215.0,8.75
2015-08-07T06:51:00.000000Z,8.7578125,8.75,595.0,8.75390625
2015-08-07T06:52:00.000000Z,8.7578125,8.75,180.0,8.75390625
2015-08-07T06:53:00.000000Z,8.7578125,8.7578125,137.0,8.7578125
2015-08-07T06:54:00.000000Z,8.7578125,8.75,178.0,8.75390625
2015-08-07T06:55:00.000000Z,8.7578125,8.75,238.0,8.75390625
2015-08-07T06:56:00.000000Z,8.7578125,8.75,193.0,8.75390625
2015-08-07T06:57:00.000000Z,8.7578125,8.75,147.0,8.75390625
2015-08-07T06:58:00.000000Z,8.7578125,8.75,280.0,8.75390625
2015-08-07T06:59:00.000000Z,8.7578125,8.75,342.0,8.75390625
2015-08-07T07:00:00.000000Z,8.75,8.7421875,795.0,8.74609375
2015-08-07T07:01:00.000000Z,8.7421875,8.7421875,511.0,8.7421875
2015-08-07T07:02:00.000000Z,8.75,8.7421875,579.0,8.74609375
2015-08-07T07:03:00.000000Z,8.75,8.7421875,456.0,8.74609375
2015-08-07T07:04:00.000000Z,8.75,8.7421875,318.0,8.74609375
2015-08-07T07:05:00.000000Z,8.75,8.7421875,438.0,8.74609375
2015-08-07T07:06:00.000000Z,8.75,8.75,403.0,8.75
2015-08-07T07:07:00.000000Z,8.75,8.75,327.0,8.75
2015-08-07T07:08:00.000000Z,8.75,8.75,480.0,8.75
2015-08-07T07:09:00.000000Z,8.75,8.75,529.0,8.75
2015-08-07T07:10:00.000000Z,8.75,8.7421875,446.0,8.74609375
2015-08-07T07:11:00.000000Z,8.75,8.7421875,453.0,8.74609375
2015-08-07T07:12:00.000000Z,8.75,8.75,378.0,8.75
2015-08-07T07:13:00.000000Z,8.7578125,8.75,677.0,8.75390625
2015-08-07T07:14:00.000000Z,8.75,8.7421875,697.0,8.74609375
2015-08-07T07:15:00.000000Z,8.75,8.7421875,606.0,8.74609375
2015-08-07T07:16:00.000000Z,8.75,8.7421875,580.0,8.74609375
2015-08-07T07:17:00.000000Z,8.75,8.7421875,264.0,8.74609375
2015-08-07T07:18:00.000000Z,8.75,8.7421875,328.0,8.74609375
2015-08-07T07:19:00.000000Z,8.75,8.7421875,313.0,8.74609375
2015-08-07T07:20:00.000000Z,8.7421875,8.7421875,743.0,8.7421875
2015-08-07T07:21:00.000000Z,8.7421875,8.7421875,595.0,8.7421875
2015-08-07T07:22:00.000000Z,8.7421875,8.7421875,439.0,8.7421875
2015-08-07T07:23:00.000000Z,8.7421875,8.7421875,531.0,8.7421875
2015-08-07T07:24:00.000000Z,8.7421875,8.7421875,626.0,8.7421875
2015-08-07T07:25:00.000000Z,8.7421875,8.7421875,340.0,8.7421875
2015-08-07T07:26:00.000000Z,8.7421875,8.7421875,168.0,8.7421875
2015-08-07T07:27:00.000000Z,8.7421875,8.734375,438.0,8.73828125
2015-08-07T07:28:00.000000Z,8.7421875,8.734375,616.0,8.73828125
2015-08-07T07:29:00.000000Z,8.7421875,8.734375,309.0,8.73828125
2015-08-07T07:30:00.000000Z,8.7421875,8.734375,850.0,8.73828125
2015-08-07T07:31:00.000000Z,8.7421875,8.734375,1070.0,8.73828125
2015-08-07T07:32:00.000000Z,8.7421875,8.734375,1013.0,8.73828125
2015-08-07T07:33:00.000000Z,8.7421875,8.734375,543.0,8.73828125
2015-08-07T07:34:00.000000Z,8.7421875,8.7265625,973.0,8.734375
2015-08-07T07:35:00.000000Z,8.7421875,8.734375,564.0,8.73828125
2015-08-07T07:36:00.000000Z,8.734375,8.7265625,766.0,8.73046875
2015-08-07T07:37:00.000000Z,8.7421875,8.734375,924.0,8.73828125
2015-08-07T07:38:00.000000Z,8.7421875,8.734375,434.0,8.73828125
2015-08-07T07:39:00.000000Z,8.7421875,8.7265625,436.0,8.734375
2015-08-07T07:40:00.000000Z,8.7421875,8.734375,363.0,8.73828125
2015-08-07T07:41:00.000000Z,8.7421875,8.734375,261.0,8.73828125
2015-08-07T07:42:00.000000Z,8.7421875,8.734375,349.0,8.73828125
2015-08-07T07:43:00.000000Z,8.7421875,8.734375,385.0,8.73828125
2015-08-07T07:44:00.000000Z,8.7421875,8.734375,438.0,8.73828125
2015-08-07T07:45:00.000000Z,8.7421875,8.734375,475.0,8.73828125
2015-08-07T07:46:00.000000Z,8.7421875,8.734375,550.0,8.73828125
2015-08-07T07:47:00.000000Z,8.7421875,8.734375,235.0,8.73828125
2015-08-07T07:48:00.000000Z,8.7421875,8.734375,314.0,8.73828125
2015-08-07T07:49:00.000000Z,8.75,8.734375,309.0,8.7421875
2015-08-07T07:50:00.000000Z,8.75,8.7421875,337.0,8.74609375
2015-08-07T07:51:00.000000Z,8.75,8.7421875,336.0,8.74609375
2015-08-07T07:52:00.000000Z,8.75,8.7421875,303.0,8.74609375
2015-08-07T07:53:00.000000Z,8.75,8.7421875,382.0,8.74609375
2015-08-07T07:54:00.000000Z,8.75,8.7421875,482.0,8.74609375
