time,BNP.EURHUF - EUR/HUF_x,closeAsk,closeBid,volume
2015-05-18T11:30:00.000000Z,307.1515,307.283,307.02,
2015-05-18T11:45:00.000000Z,307.159,307.278,307.04,
2015-05-18T12:00:00.000000Z,307.5835,307.697,307.47,
2015-05-18T12:15:00.000000Z,307.9255,308.056,307.795,
2015-05-18T12:30:00.000000Z,307.8745,307.99,307.759,
2015-05-18T12:45:00.000000Z,307.7265,307.846,307.607,
2015-05-18T13:00:00.000000Z,307.9465,308.092,307.801,
2015-05-18T13:15:00.000000Z,308.032,308.15,307.914,
2015-05-18T13:30:00.000000Z,307.7725,307.89,307.655,
2015-05-18T13:45:00.000000Z,308.1285000000001,308.305,307.952,
2015-05-18T14:00:00.000000Z,308.17,308.27,308.07,
2015-05-18T14:15:00.000000Z,308.116,308.221,308.01099999999997,
2015-05-18T14:30:00.000000Z,308.2505,308.37,308.131,
2015-05-18T14:45:00.000000Z,308.6535,308.78,308.527,
2015-05-18T15:00:00.000000Z,309.2925,309.406,309.1790000000001,
2015-05-18T15:15:00.000000Z,309.1575,309.29,309.025,
2015-05-18T15:30:00.000000Z,309.132,309.259,309.005,
2015-05-18T15:45:00.000000Z,309.0295,309.154,308.905,
2015-05-18T16:00:00.000000Z,309.1545,309.342,308.967,
2015-05-18T16:15:00.000000Z,309.4075,309.584,309.231,
2015-05-18T16:30:00.000000Z,309.438,309.67,309.20599999999996,
2015-05-18T16:45:00.000000Z,309.4175,309.63,309.205,
2015-05-18T17:00:00.000000Z,309.4170000000001,309.627,309.207,
2015-05-18T17:15:00.000000Z,309.415,309.633,309.197,
2015-05-18T17:30:00.000000Z,309.4025000000001,309.615,309.19,
2015-05-18T17:45:00.000000Z,309.2955,309.552,309.039,
2015-05-18T18:00:00.000000Z,308.85350000000005,309.237,308.47,
2015-05-18T18:15:00.000000Z,309.099,309.513,308.685,
2015-05-18T18:30:00.000000Z,309.105,309.56,308.65,
2015-05-18T18:45:00.000000Z,309.0825,309.525,308.64,
2015-05-18T19:00:00.000000Z,308.98299999999995,309.51599999999996,308.45,
2015-05-18T19:15:00.000000Z,309.0335,309.557,308.51,
2015-05-18T19:30:00.000000Z,309.0345,309.5490000000001,308.52,
2015-05-18T19:45:00.000000Z,309.0095,309.509,308.51,
2015-05-18T20:00:00.000000Z,309.0025,309.405,308.6,
2015-05-18T20:15:00.000000Z,309.0935,309.397,308.79,
2015-05-18T20:30:00.000000Z,309.075,309.469,308.681,
2015-05-18T20:45:00.000000Z,308.896,309.16,308.632,
2015-05-18T21:00:00.000000Z,308.8885,309.145,308.632,
2015-05-18T21:15:00.000000Z,308.837,309.152,308.522,
2015-05-18T21:30:00.000000Z,308.861,309.2,308.522,
2015-05-18T21:45:00.000000Z,308.8565,309.191,308.522,
2015-05-18T22:00:00.000000Z,308.8615,309.20099999999996,308.522,
2015-05-18T22:15:00.000000Z,308.8575,309.193,308.522,
2015-05-18T22:30:00.000000Z,308.8590000000001,309.19599999999997,308.522,
2015-05-18T22:45:00.000000Z,308.848,309.1740000000001,308.522,
2015-05-18T23:00:00.000000Z,308.8585,309.315,308.402,
2015-05-18T23:15:00.000000Z,308.858,309.315,308.401,
2015-05-18T23:30:00.000000Z,308.855,309.27,308.44,
2015-05-18T23:45:00.000000Z,308.883,309.27,308.496,
2015-05-19T00:00:00.000000Z,308.9095,309.21,308.6090000000001,
2015-05-19T00:15:00.000000Z,308.9120000000001,309.204,308.62,
2015-05-19T00:30:00.000000Z,308.9065,309.203,308.61,
2015-05-19T00:45:00.000000Z,308.9105,309.21,308.611,
2015-05-19T01:00:00.000000Z,308.91,309.21,308.61,
2015-05-19T01:15:00.000000Z,308.92050000000006,309.2270000000001,308.6140000000001,
2015-05-19T01:30:00.000000Z,308.8955,309.23,308.561,
2015-05-19T01:45:00.000000Z,308.8540000000001,309.26,308.448,
2015-05-19T02:00:00.000000Z,308.851,309.255,308.447,
2015-05-19T02:15:00.000000Z,308.85299999999995,309.26,308.44599999999997,
2015-05-19T02:30:00.000000Z,308.8515,309.253,308.45,
2015-05-19T02:45:00.000000Z,308.8475,309.247,308.448,
2015-05-19T03:00:00.000000Z,308.845,309.241,308.449,
2015-05-19T03:15:00.000000Z,308.8445,309.243,308.44599999999997,
2015-05-19T03:30:00.000000Z,308.8455,309.242,308.449,
2015-05-19T03:45:00.000000Z,308.8445000000001,309.2390000000001,308.45,
2015-05-19T04:00:00.000000Z,308.848,309.246,308.45,
2015-05-19T04:15:00.000000Z,308.85,309.25,308.45,
2015-05-19T04:30:00.000000Z,308.848,309.248,308.448,
2015-05-19T04:45:00.000000Z,308.848,309.248,308.448,
2015-05-19T05:00:00.000000Z,308.8285,309.211,308.44599999999997,
2015-05-19T05:15:00.000000Z,308.8135,309.178,308.449,
2015-05-19T05:30:00.000000Z,308.8095,309.161,308.45799999999997,
2015-05-19T05:45:00.000000Z,308.8110000000001,309.17,308.452,
2015-05-19T06:00:00.000000Z,308.7835,309.0,308.567,
2015-05-19T06:15:00.000000Z,308.673,308.807,308.539,
2015-05-19T06:30:00.000000Z,308.4815,308.618,308.345,
2015-05-19T06:45:00.000000Z,308.25750000000005,308.415,308.1,
2015-05-19T07:00:00.000000Z,306.83799999999997,306.996,306.68,
2015-05-19T07:15:00.000000Z,306.6045000000001,306.783,306.426,
2015-05-19T07:30:00.000000Z,305.7725000000001,305.99,305.555,
2015-05-19T07:45:00.000000Z,305.74,305.858,305.622,
2015-05-19T08:00:00.000000Z,305.7845,305.905,305.664,
2015-05-19T08:15:00.000000Z,306.12,306.24,306.0,
2015-05-19T08:30:00.000000Z,305.982,306.1140000000001,305.85,
2015-05-19T08:45:00.000000Z,306.1140000000001,306.283,305.945,
2015-05-19T09:00:00.000000Z,306.1985,306.31,306.087,
2015-05-19T09:15:00.000000Z,306.1380000000001,306.259,306.017,
2015-05-19T09:30:00.000000Z,306.4605,306.596,306.325,
2015-05-19T09:45:00.000000Z,306.70450000000005,306.865,306.5440000000001,
2015-05-19T10:00:00.000000Z,306.6415,306.75,306.533,
2015-05-19T10:15:00.000000Z,306.7865,306.9,306.673,
2015-05-19T10:30:00.000000Z,306.83050000000014,306.941,306.72,
2015-05-19T10:45:00.000000Z,306.79600000000005,306.932,306.66,
2015-05-19T11:00:00.000000Z,306.5805,306.705,306.45599999999996,
2015-05-19T11:15:00.000000Z,306.312,306.409,306.215,
2015-05-19T11:30:00.000000Z,306.2245000000001,306.349,306.1,
2015-05-19T11:45:00.000000Z,305.5325,305.659,305.406,
2015-05-19T12:00:00.000000Z,305.0865,305.224,304.949,
2015-05-19T12:15:00.000000Z,304.747,304.955,304.539,
2015-05-19T12:30:00.000000Z,305.4575,305.57,305.345,
2015-05-19T12:45:00.000000Z,305.7005,305.83799999999997,305.563,
2015-05-19T13:00:00.000000Z,305.72,305.823,305.617,
2015-05-19T13:15:00.000000Z,306.098,306.21299999999997,305.983,
2015-05-19T13:30:00.000000Z,305.687,305.842,305.532,
2015-05-19T13:45:00.000000Z,306.0745,306.188,305.961,
2015-05-19T14:00:00.000000Z,306.1585,306.262,306.055,
2015-05-19T14:15:00.000000Z,306.1020000000001,306.249,305.955,
2015-05-19T14:30:00.000000Z,306.0975,306.228,305.967,
2015-05-19T14:45:00.000000Z,305.6475000000001,305.805,305.49,
