time,BNP.EURCZK - EUR/CZK_x,closeAsk,closeBid,volume
2012-05-25T05:00:00.000000Z,25.36884,25.38084,25.35684,
2012-05-25T09:00:00.000000Z,25.43093,25.44293,25.41893,
2012-05-25T13:00:00.000000Z,25.373,25.385,25.361,
2012-05-25T17:00:00.000000Z,25.35513,25.40513,25.30513,
2012-05-27T17:00:00.000000Z,25.41498,25.514979999999998,25.31498,
2012-05-27T21:00:00.000000Z,25.39049,25.44049,25.34049,
2012-05-28T01:00:00.000000Z,25.35048,25.37548,25.32548,
2012-05-28T05:00:00.000000Z,25.313879999999997,25.324379999999998,25.303379999999997,
2012-05-28T09:00:00.000000Z,25.30717000000001,25.31767,25.296670000000002,
2012-05-28T13:00:00.000000Z,25.35701,25.38201,25.33201,
2012-05-28T17:00:00.000000Z,25.37977,25.40477000000001,25.354770000000002,
2012-05-28T21:00:00.000000Z,25.27659,25.30159,25.25159,
2012-05-29T01:00:00.000000Z,25.30162,25.326620000000002,25.27662,
2012-05-29T05:00:00.000000Z,25.41525,25.42525,25.40525,
2012-05-29T09:00:00.000000Z,25.47271,25.48271,25.46271,
2012-05-29T13:00:00.000000Z,25.49115,25.50115,25.48115,
2012-05-29T17:00:00.000000Z,25.47065,25.49565,25.44565,
2012-05-29T21:00:00.000000Z,25.48568,25.510679999999997,25.46068,
2012-05-30T01:00:00.000000Z,25.46575,25.49075,25.44075,
2012-05-30T05:00:00.000000Z,25.60715,25.61765,25.59665,
2012-05-30T09:00:00.000000Z,25.683220000000002,25.69372000000001,25.67272,
2012-05-30T13:00:00.000000Z,25.736279999999997,25.746779999999998,25.72578,
2012-05-30T17:00:00.000000Z,25.73212,25.75712,25.70712,
2012-05-30T21:00:00.000000Z,25.7328,25.7578,25.7078,
2012-05-31T01:00:00.000000Z,25.7328,25.7578,25.7078,
2012-05-31T05:00:00.000000Z,25.69868,25.70918,25.68818,
2012-05-31T09:00:00.000000Z,25.74294,25.753439999999998,25.73244,
2012-05-31T13:00:00.000000Z,25.76706,25.77756,25.75656,
2012-05-31T17:00:00.000000Z,25.71746000000001,25.74246,25.69246,
2012-05-31T21:00:00.000000Z,25.72934,25.75434,25.70434,
2012-06-01T01:00:00.000000Z,25.73024,25.75524,25.70524,
2012-06-01T05:00:00.000000Z,25.81109,25.82359,25.79859,
2012-06-01T09:00:00.000000Z,25.77786,25.795360000000002,25.760360000000002,
2012-06-01T13:00:00.000000Z,25.78757,25.80507,25.77007,
2012-06-01T17:00:00.000000Z,25.78884,25.83884,25.73884,
2012-06-01T21:00:00.000000Z,25.78884,25.83884,25.73884,
2012-06-03T17:00:00.000000Z,25.81113,25.86113,25.761129999999998,
2012-06-03T21:00:00.000000Z,25.80682,25.83182,25.78182,
2012-06-04T01:00:00.000000Z,25.80493,25.829929999999997,25.77993,
2012-06-04T05:00:00.000000Z,25.80391,25.81391,25.79391,
2012-06-04T09:00:00.000000Z,25.76119,25.77119,25.75119,
2012-06-04T13:00:00.000000Z,25.73472000000001,25.74472,25.72472,
2012-06-04T17:00:00.000000Z,25.71987,25.744870000000002,25.69487,
2012-06-04T21:00:00.000000Z,25.694689999999998,25.71969,25.66969,
2012-06-05T01:00:00.000000Z,25.70141000000001,25.72641,25.67641,
