time,closeAsk,closeBid,volume,BNP.EURJPY - EUR/JPY_x
2015-08-17T00:15:00.000000Z,138.125,138.0,4.0,138.0
2015-08-17T00:16:00.000000Z,138.125,138.0,9.0,138.0
2015-08-17T00:17:00.000000Z,138.125,138.0,12.0,138.0
2015-08-17T00:18:00.000000Z,138.125,138.0,11.0,138.0
2015-08-17T00:19:00.000000Z,138.0,138.0,12.0,138.0
2015-08-17T00:20:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T00:21:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T00:22:00.000000Z,138.0,138.0,14.0,138.0
2015-08-17T00:23:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T00:24:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T00:25:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T00:26:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T00:27:00.000000Z,138.0,138.0,12.0,138.0
2015-08-17T00:28:00.000000Z,138.0,138.0,13.0,138.0
2015-08-17T00:29:00.000000Z,138.0,138.0,25.0,138.0
2015-08-17T00:30:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T00:31:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T00:32:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T00:33:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T00:34:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T00:35:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T00:36:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T00:37:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T00:38:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T00:39:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T00:40:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T00:41:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T00:42:00.000000Z,138.125,138.0,4.0,138.0
2015-08-17T00:43:00.000000Z,138.125,138.0,11.0,138.0
2015-08-17T00:44:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T00:45:00.000000Z,138.125,138.0,7.0,138.0
2015-08-17T00:46:00.000000Z,138.125,138.0,10.0,138.0
2015-08-17T00:47:00.000000Z,138.125,138.0,6.0,138.0
2015-08-17T00:48:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T00:49:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T00:50:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T00:51:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T00:52:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T00:53:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T00:54:00.000000Z,138.125,138.0,31.0,138.0
2015-08-17T00:55:00.000000Z,138.0,138.0,20.0,138.0
2015-08-17T00:56:00.000000Z,138.0,138.0,13.0,138.0
2015-08-17T00:57:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T00:58:00.000000Z,138.0,138.0,11.0,138.0
2015-08-17T00:59:00.000000Z,138.0,138.0,12.0,138.0
2015-08-17T01:00:00.000000Z,138.0,138.0,31.0,138.0
2015-08-17T01:01:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T01:02:00.000000Z,138.0,138.0,11.0,138.0
2015-08-17T01:03:00.000000Z,138.0,138.0,17.0,138.0
2015-08-17T01:04:00.000000Z,138.0,138.0,20.0,138.0
2015-08-17T01:05:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T01:06:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T01:07:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T01:08:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T01:09:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T01:10:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T01:11:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T01:12:00.000000Z,138.0,138.0,9.0,138.0
2015-08-17T01:14:00.000000Z,138.125,138.0,5.0,138.0
2015-08-17T01:15:00.000000Z,138.0,138.0,14.0,138.0
2015-08-17T01:16:00.000000Z,138.0,138.0,22.0,138.0
2015-08-17T01:17:00.000000Z,138.0,138.0,18.0,138.0
2015-08-17T01:18:00.000000Z,138.125,138.0,14.0,138.0
2015-08-17T01:19:00.000000Z,138.0,138.0,11.0,138.0
2015-08-17T01:20:00.000000Z,138.0,138.0,9.0,138.0
2015-08-17T01:21:00.000000Z,138.125,138.0,17.0,138.0
2015-08-17T01:22:00.000000Z,138.0,138.0,13.0,138.0
2015-08-17T01:23:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T01:24:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T01:25:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T01:26:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T01:27:00.000000Z,138.0,138.0,9.0,138.0
2015-08-17T01:28:00.000000Z,138.0,138.0,10.0,138.0
2015-08-17T01:29:00.000000Z,138.0,138.0,9.0,138.0
2015-08-17T01:30:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T01:31:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T01:33:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T01:34:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T01:35:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T01:36:00.000000Z,138.0,138.0,9.0,138.0
2015-08-17T01:38:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T01:39:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T01:40:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T01:41:00.000000Z,138.0,138.0,13.0,138.0
2015-08-17T01:42:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T01:43:00.000000Z,138.0,138.0,19.0,138.0
2015-08-17T01:44:00.000000Z,138.0,138.0,12.0,138.0
2015-08-17T01:45:00.000000Z,138.0,138.0,9.0,138.0
2015-08-17T01:46:00.000000Z,138.0,138.0,17.0,138.0
2015-08-17T01:47:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T01:48:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T01:49:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T01:50:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T01:51:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T01:52:00.000000Z,138.0,138.0,9.0,138.0
2015-08-17T01:53:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T01:54:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T01:55:00.000000Z,138.0,138.0,17.0,138.0
2015-08-17T01:56:00.000000Z,138.0,138.0,12.0,138.0
2015-08-17T01:57:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T01:58:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T01:59:00.000000Z,138.125,138.0,19.0,138.0
2015-08-17T02:00:00.000000Z,138.0,138.0,10.0,138.0
2015-08-17T02:01:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T02:02:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T02:03:00.000000Z,138.0,138.0,10.0,138.0
2015-08-17T02:05:00.000000Z,138.0,138.0,13.0,138.0
2015-08-17T02:06:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T02:07:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T02:08:00.000000Z,138.0,138.0,12.0,138.0
2015-08-17T02:09:00.000000Z,138.0,138.0,9.0,138.0
2015-08-17T02:10:00.000000Z,138.0,138.0,21.0,138.0
2015-08-17T02:11:00.000000Z,138.0,138.0,13.0,138.0
2015-08-17T02:12:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T02:13:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T02:14:00.000000Z,138.0,138.0,9.0,138.0
2015-08-17T02:15:00.000000Z,138.0,138.0,18.0,138.0
2015-08-17T02:16:00.000000Z,138.0,138.0,21.0,138.0
2015-08-17T02:17:00.000000Z,138.0,138.0,11.0,138.0
2015-08-17T02:18:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T02:19:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T02:20:00.000000Z,138.0,138.0,10.0,138.0
2015-08-17T02:21:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T02:22:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T02:23:00.000000Z,138.0,138.0,10.0,138.0
2015-08-17T02:24:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T02:25:00.000000Z,138.0,138.0,16.0,138.0
2015-08-17T02:26:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T02:27:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T02:28:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T02:29:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T02:30:00.000000Z,138.0,138.0,14.0,138.0
2015-08-17T02:31:00.000000Z,138.0,138.0,11.0,138.0
2015-08-17T02:32:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T02:33:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T02:34:00.000000Z,138.0,138.0,11.0,138.0
2015-08-17T02:35:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T02:36:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T02:37:00.000000Z,138.0,138.0,16.0,138.0
2015-08-17T02:38:00.000000Z,138.0,138.0,10.0,138.0
2015-08-17T02:39:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T02:40:00.000000Z,138.0,138.0,9.0,138.0
2015-08-17T02:41:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T02:42:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T02:43:00.000000Z,138.0,138.0,16.0,138.0
2015-08-17T02:44:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T02:45:00.000000Z,138.0,138.0,12.0,138.0
2015-08-17T02:46:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T02:47:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T02:48:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T02:49:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T02:50:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T02:51:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T02:52:00.000000Z,138.125,138.0,6.0,138.0
2015-08-17T02:53:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T02:54:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T02:55:00.000000Z,138.0,138.0,12.0,138.0
2015-08-17T02:56:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T02:57:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T02:58:00.000000Z,138.0,138.0,10.0,138.0
2015-08-17T02:59:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T03:00:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T03:01:00.000000Z,138.0,138.0,29.0,138.0
2015-08-17T03:02:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T03:03:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T03:04:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T03:05:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T03:06:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T03:07:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T03:08:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T03:09:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T03:10:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T03:11:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T03:12:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T03:14:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T03:15:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T03:16:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T03:17:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T03:18:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T03:19:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T03:20:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T03:21:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T03:22:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T03:23:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T03:24:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T03:25:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T03:26:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T03:27:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T03:28:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T03:29:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T03:30:00.000000Z,138.0,138.0,15.0,138.0
2015-08-17T03:31:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T03:32:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T03:33:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T03:34:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T03:35:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T03:36:00.000000Z,138.0,137.875,24.0,138.0
2015-08-17T03:37:00.000000Z,137.875,137.875,17.0,137.875
2015-08-17T03:38:00.000000Z,137.875,137.875,15.0,137.875
2015-08-17T03:39:00.000000Z,138.0,137.875,4.0,138.0
2015-08-17T03:40:00.000000Z,138.0,137.875,9.0,138.0
2015-08-17T03:41:00.000000Z,138.0,137.875,1.0,138.0
2015-08-17T03:42:00.000000Z,137.875,137.875,3.0,137.875
2015-08-17T03:43:00.000000Z,137.875,137.875,7.0,137.875
2015-08-17T03:44:00.000000Z,137.875,137.875,23.0,137.875
2015-08-17T03:45:00.000000Z,138.0,137.875,7.0,138.0
2015-08-17T03:46:00.000000Z,138.0,137.875,4.0,138.0
2015-08-17T03:47:00.000000Z,138.0,137.875,1.0,138.0
2015-08-17T03:48:00.000000Z,138.0,137.875,7.0,138.0
2015-08-17T03:49:00.000000Z,138.0,137.875,3.0,138.0
2015-08-17T03:50:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T03:51:00.000000Z,138.0,138.0,13.0,138.0
2015-08-17T03:52:00.000000Z,138.0,137.875,4.0,138.0
2015-08-17T03:54:00.000000Z,138.0,137.875,3.0,138.0
2015-08-17T03:55:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T03:56:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T03:57:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T03:59:00.000000Z,138.0,137.875,13.0,138.0
2015-08-17T04:00:00.000000Z,138.0,137.875,4.0,138.0
2015-08-17T04:01:00.000000Z,138.0,137.875,13.0,138.0
2015-08-17T04:02:00.000000Z,138.0,137.875,8.0,138.0
2015-08-17T04:03:00.000000Z,138.0,137.875,3.0,138.0
2015-08-17T04:04:00.000000Z,137.875,137.875,11.0,137.875
2015-08-17T04:05:00.000000Z,137.875,137.875,23.0,137.875
2015-08-17T04:06:00.000000Z,137.875,137.875,17.0,137.875
2015-08-17T04:07:00.000000Z,137.875,137.875,17.0,137.875
2015-08-17T04:08:00.000000Z,137.875,137.875,8.0,137.875
2015-08-17T04:09:00.000000Z,137.875,137.875,11.0,137.875
2015-08-17T04:10:00.000000Z,137.875,137.875,1.0,137.875
2015-08-17T04:12:00.000000Z,137.875,137.875,6.0,137.875
2015-08-17T04:13:00.000000Z,137.875,137.875,7.0,137.875
2015-08-17T04:14:00.000000Z,137.875,137.875,11.0,137.875
2015-08-17T04:15:00.000000Z,137.875,137.875,14.0,137.875
2015-08-17T04:16:00.000000Z,137.875,137.875,12.0,137.875
2015-08-17T04:17:00.000000Z,137.875,137.875,9.0,137.875
2015-08-17T04:18:00.000000Z,137.875,137.875,5.0,137.875
2015-08-17T04:19:00.000000Z,137.875,137.875,4.0,137.875
2015-08-17T04:20:00.000000Z,137.875,137.875,13.0,137.875
2015-08-17T04:21:00.000000Z,137.875,137.875,1.0,137.875
2015-08-17T04:22:00.000000Z,137.875,137.875,4.0,137.875
2015-08-17T04:23:00.000000Z,137.875,137.875,3.0,137.875
2015-08-17T04:24:00.000000Z,137.875,137.875,2.0,137.875
2015-08-17T04:25:00.000000Z,137.875,137.875,4.0,137.875
2015-08-17T04:26:00.000000Z,137.875,137.875,5.0,137.875
2015-08-17T04:27:00.000000Z,137.875,137.875,4.0,137.875
2015-08-17T04:28:00.000000Z,137.875,137.875,8.0,137.875
2015-08-17T04:29:00.000000Z,137.875,137.875,14.0,137.875
2015-08-17T04:30:00.000000Z,137.875,137.875,14.0,137.875
2015-08-17T04:31:00.000000Z,138.0,137.875,10.0,138.0
2015-08-17T04:32:00.000000Z,137.875,137.875,9.0,137.875
2015-08-17T04:33:00.000000Z,137.875,137.875,5.0,137.875
2015-08-17T04:34:00.000000Z,137.875,137.875,2.0,137.875
2015-08-17T04:35:00.000000Z,137.875,137.875,11.0,137.875
2015-08-17T04:36:00.000000Z,137.875,137.875,11.0,137.875
2015-08-17T04:37:00.000000Z,137.875,137.875,5.0,137.875
2015-08-17T04:38:00.000000Z,137.875,137.875,8.0,137.875
2015-08-17T04:39:00.000000Z,137.875,137.875,13.0,137.875
2015-08-17T04:40:00.000000Z,138.0,137.875,7.0,138.0
2015-08-17T04:41:00.000000Z,137.875,137.875,14.0,137.875
2015-08-17T04:42:00.000000Z,137.875,137.875,8.0,137.875
2015-08-17T04:44:00.000000Z,137.875,137.875,7.0,137.875
2015-08-17T04:45:00.000000Z,137.875,137.875,5.0,137.875
2015-08-17T04:46:00.000000Z,137.875,137.875,4.0,137.875
2015-08-17T04:47:00.000000Z,137.875,137.875,1.0,137.875
2015-08-17T04:48:00.000000Z,137.875,137.875,3.0,137.875
2015-08-17T04:49:00.000000Z,137.875,137.875,4.0,137.875
2015-08-17T04:50:00.000000Z,137.875,137.875,3.0,137.875
2015-08-17T04:51:00.000000Z,137.875,137.875,2.0,137.875
2015-08-17T04:52:00.000000Z,137.875,137.875,3.0,137.875
2015-08-17T04:53:00.000000Z,137.875,137.875,7.0,137.875
2015-08-17T04:54:00.000000Z,137.875,137.875,3.0,137.875
2015-08-17T04:55:00.000000Z,137.875,137.875,3.0,137.875
2015-08-17T04:56:00.000000Z,138.0,137.875,3.0,138.0
2015-08-17T04:57:00.000000Z,137.875,137.875,2.0,137.875
2015-08-17T04:58:00.000000Z,137.875,137.875,4.0,137.875
2015-08-17T04:59:00.000000Z,138.0,137.875,6.0,138.0
2015-08-17T05:00:00.000000Z,138.0,137.875,8.0,138.0
2015-08-17T05:01:00.000000Z,138.0,138.0,10.0,138.0
2015-08-17T05:02:00.000000Z,138.0,137.875,8.0,138.0
2015-08-17T05:03:00.000000Z,138.0,137.875,7.0,138.0
2015-08-17T05:04:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T05:05:00.000000Z,138.0,137.875,4.0,138.0
2015-08-17T05:06:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T05:07:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T05:09:00.000000Z,138.0,138.0,10.0,138.0
2015-08-17T05:10:00.000000Z,138.0,138.0,10.0,138.0
2015-08-17T05:11:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T05:12:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T05:13:00.000000Z,138.0,138.0,1.0,138.0
2015-08-17T05:14:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T05:15:00.000000Z,138.0,138.0,13.0,138.0
2015-08-17T05:16:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T05:17:00.000000Z,138.0,138.0,16.0,138.0
2015-08-17T05:18:00.000000Z,138.0,138.0,13.0,138.0
2015-08-17T05:19:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T05:20:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T05:21:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T05:22:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T05:23:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T05:24:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T05:25:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T05:26:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T05:27:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T05:28:00.000000Z,138.0,138.0,14.0,138.0
2015-08-17T05:29:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T05:30:00.000000Z,138.0,138.0,14.0,138.0
2015-08-17T05:31:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T05:32:00.000000Z,138.0,138.0,13.0,138.0
2015-08-17T05:33:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T05:34:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T05:35:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T05:36:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T05:37:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T05:38:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T05:39:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T05:40:00.000000Z,138.0,138.0,5.0,138.0
2015-08-17T05:41:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T05:42:00.000000Z,138.0,138.0,18.0,138.0
2015-08-17T05:43:00.000000Z,138.0,138.0,12.0,138.0
2015-08-17T05:44:00.000000Z,138.0,138.0,7.0,138.0
2015-08-17T05:45:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T05:46:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T05:47:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T05:48:00.000000Z,138.0,138.0,13.0,138.0
2015-08-17T05:49:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T05:50:00.000000Z,138.0,138.0,4.0,138.0
2015-08-17T05:51:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T05:52:00.000000Z,138.0,138.0,3.0,138.0
2015-08-17T05:53:00.000000Z,138.125,138.0,12.0,138.0
2015-08-17T05:54:00.000000Z,138.0,138.0,2.0,138.0
2015-08-17T05:55:00.000000Z,138.0,138.0,10.0,138.0
2015-08-17T05:56:00.000000Z,138.0,138.0,6.0,138.0
2015-08-17T05:57:00.000000Z,138.0,138.0,9.0,138.0
2015-08-17T05:58:00.000000Z,138.0,138.0,8.0,138.0
2015-08-17T05:59:00.000000Z,138.0,138.0,10.0,138.0
2015-08-17T06:00:00.000000Z,138.0,138.0,18.0,138.0
2015-08-17T06:01:00.000000Z,138.0,138.0,14.0,138.0
2015-08-17T06:02:00.000000Z,138.0,138.0,9.0,138.0
2015-08-17T06:03:00.000000Z,138.125,138.125,64.0,138.125
2015-08-17T06:04:00.000000Z,138.125,138.125,36.0,138.125
2015-08-17T06:05:00.000000Z,138.125,138.125,16.0,138.125
2015-08-17T06:06:00.000000Z,138.125,138.125,7.0,138.125
2015-08-17T06:07:00.000000Z,138.125,138.125,13.0,138.125
2015-08-17T06:08:00.000000Z,138.125,138.125,14.0,138.125
2015-08-17T06:09:00.000000Z,138.125,138.125,13.0,138.125
2015-08-17T06:10:00.000000Z,138.125,138.125,11.0,138.125
2015-08-17T06:11:00.000000Z,138.125,138.125,26.0,138.125
2015-08-17T06:12:00.000000Z,138.125,138.125,13.0,138.125
2015-08-17T06:13:00.000000Z,138.125,138.125,11.0,138.125
2015-08-17T06:14:00.000000Z,138.125,138.125,12.0,138.125
2015-08-17T06:15:00.000000Z,138.125,138.125,20.0,138.125
2015-08-17T06:16:00.000000Z,138.125,138.125,14.0,138.125
2015-08-17T06:17:00.000000Z,138.125,138.125,12.0,138.125
2015-08-17T06:18:00.000000Z,138.125,138.125,12.0,138.125
2015-08-17T06:19:00.000000Z,138.125,138.125,11.0,138.125
2015-08-17T06:20:00.000000Z,138.25,138.125,16.0,138.25
2015-08-17T06:21:00.000000Z,138.125,138.125,11.0,138.125
2015-08-17T06:22:00.000000Z,138.25,138.125,8.0,138.25
2015-08-17T06:23:00.000000Z,138.25,138.125,10.0,138.25
2015-08-17T06:24:00.000000Z,138.25,138.25,21.0,138.25
2015-08-17T06:25:00.000000Z,138.25,138.125,22.0,138.25
2015-08-17T06:26:00.000000Z,138.25,138.125,9.0,138.25
2015-08-17T06:27:00.000000Z,138.25,138.25,5.0,138.25
2015-08-17T06:28:00.000000Z,138.25,138.125,12.0,138.25
2015-08-17T06:29:00.000000Z,138.25,138.25,12.0,138.25
2015-08-17T06:30:00.000000Z,138.25,138.125,24.0,138.25
2015-08-17T06:31:00.000000Z,138.25,138.125,24.0,138.25
2015-08-17T06:32:00.000000Z,138.125,138.125,15.0,138.125
2015-08-17T06:33:00.000000Z,138.125,138.125,15.0,138.125
2015-08-17T06:34:00.000000Z,138.125,138.125,14.0,138.125
2015-08-17T06:35:00.000000Z,138.125,138.125,19.0,138.125
2015-08-17T06:36:00.000000Z,138.125,138.125,20.0,138.125
2015-08-17T06:37:00.000000Z,138.125,138.125,15.0,138.125
2015-08-17T06:38:00.000000Z,138.125,138.125,11.0,138.125
2015-08-17T06:39:00.000000Z,138.125,138.125,14.0,138.125
2015-08-17T06:40:00.000000Z,138.125,138.125,14.0,138.125
2015-08-17T06:41:00.000000Z,138.125,138.125,12.0,138.125
2015-08-17T06:42:00.000000Z,138.125,138.125,12.0,138.125
2015-08-17T06:43:00.000000Z,138.125,138.125,12.0,138.125
2015-08-17T06:44:00.000000Z,138.125,138.125,15.0,138.125
2015-08-17T06:45:00.000000Z,138.125,138.125,24.0,138.125
2015-08-17T06:46:00.000000Z,138.125,138.125,12.0,138.125
2015-08-17T06:47:00.000000Z,138.125,138.125,9.0,138.125
2015-08-17T06:48:00.000000Z,138.125,138.125,10.0,138.125
2015-08-17T06:49:00.000000Z,138.125,138.125,10.0,138.125
2015-08-17T06:50:00.000000Z,138.125,138.125,16.0,138.125
2015-08-17T06:51:00.000000Z,138.125,138.125,8.0,138.125
2015-08-17T06:52:00.000000Z,138.125,138.0,12.0,138.0
2015-08-17T06:53:00.000000Z,138.125,138.0,17.0,138.0
2015-08-17T06:54:00.000000Z,138.0,138.0,22.0,138.0
2015-08-17T06:55:00.000000Z,138.0,138.0,16.0,138.0
2015-08-17T06:56:00.000000Z,138.125,138.0,1.0,138.0
2015-08-17T06:57:00.000000Z,138.0,138.0,14.0,138.0
2015-08-17T06:58:00.000000Z,138.125,138.0,8.0,138.0
2015-08-17T06:59:00.000000Z,138.125,138.0,4.0,138.0
2015-08-17T07:00:00.000000Z,138.125,138.125,37.0,138.125
2015-08-17T07:01:00.000000Z,138.125,138.125,28.0,138.125
2015-08-17T07:02:00.000000Z,138.125,138.125,15.0,138.125
2015-08-17T07:03:00.000000Z,138.125,138.125,13.0,138.125
2015-08-17T07:04:00.000000Z,138.0,138.0,85.0,138.0
2015-08-17T07:05:00.000000Z,137.875,137.875,124.0,137.875
2015-08-17T07:06:00.000000Z,137.75,137.75,165.0,137.75
2015-08-17T07:07:00.000000Z,137.875,137.875,96.0,137.875
2015-08-17T07:08:00.000000Z,137.875,137.875,63.0,137.875
2015-08-17T07:09:00.000000Z,137.875,137.875,73.0,137.875
2015-08-17T07:10:00.000000Z,137.875,137.75,47.0,137.75
2015-08-17T07:11:00.000000Z,137.75,137.75,94.0,137.75
2015-08-17T07:12:00.000000Z,137.75,137.75,46.0,137.75
2015-08-17T07:13:00.000000Z,137.75,137.75,28.0,137.75
2015-08-17T07:14:00.000000Z,137.75,137.75,16.0,137.75
