time,BNP.EURJPY - EUR/JPY_x,closeAsk,closeBid,volume
2012-05-27T21:00:00.000000Z,99.836,99.845,99.82700000000001,
2012-05-28T01:00:00.000000Z,99.993,100.00200000000001,99.984,
2012-05-28T05:00:00.000000Z,99.841,99.851,99.831,
2012-05-28T09:00:00.000000Z,99.821,99.831,99.811,
2012-05-28T13:00:00.000000Z,99.624,99.635,99.613,
2012-05-28T17:00:00.000000Z,99.67200000000001,99.68700000000001,99.65700000000001,
2012-05-28T21:00:00.000000Z,99.619,99.62899999999999,99.609,
2012-05-29T01:00:00.000000Z,99.62799999999999,99.637,99.619,
2012-05-29T05:00:00.000000Z,99.7965,99.807,99.786,
2012-05-29T09:00:00.000000Z,99.6545,99.664,99.645,
2012-05-29T13:00:00.000000Z,99.1615,99.17200000000001,99.15100000000001,
2012-05-29T17:00:00.000000Z,99.387,99.402,99.37200000000001,
2012-05-29T21:00:00.000000Z,99.0845,99.094,99.075,
2012-05-30T01:00:00.000000Z,99.0725,99.08200000000001,99.06299999999999,
2012-05-30T05:00:00.000000Z,98.7085,98.71799999999999,98.699,
2012-05-30T09:00:00.000000Z,98.45299999999999,98.463,98.443,
2012-05-30T13:00:00.000000Z,97.9905,98.001,97.98,
2012-05-30T17:00:00.000000Z,97.79,97.805,97.775,
2012-05-30T21:00:00.000000Z,97.5115,97.521,97.50200000000001,
2012-05-31T01:00:00.000000Z,97.5575,97.56700000000001,97.54799999999999,
2012-05-31T05:00:00.000000Z,97.8975,97.90799999999999,97.887,
2012-05-31T09:00:00.000000Z,97.4955,97.505,97.486,
2012-05-31T13:00:00.000000Z,96.9205,96.93299999999999,96.90799999999999,
2012-05-31T17:00:00.000000Z,96.848,96.863,96.833,
2012-05-31T21:00:00.000000Z,96.9115,96.934,96.889,
2012-06-01T01:00:00.000000Z,96.86399999999999,96.874,96.854,
2012-06-01T05:00:00.000000Z,96.4685,96.491,96.446,
2012-06-01T09:00:00.000000Z,96.43,96.445,96.415,
2012-06-01T13:00:00.000000Z,96.8945,96.904,96.885,
2012-06-01T17:00:00.000000Z,97.014,97.064,96.964,
2012-06-01T21:00:00.000000Z,97.014,97.064,96.964,
2012-06-02T21:00:00.000000Z,96.964,97.039,96.889,
2012-06-03T05:00:00.000000Z,96.904,96.979,96.829,
2012-06-03T17:00:00.000000Z,96.977,97.027,96.927,
2012-06-03T21:00:00.000000Z,96.839,96.85,96.82799999999999,
2012-06-04T01:00:00.000000Z,96.9585,96.96799999999999,96.949,
2012-06-04T05:00:00.000000Z,96.932,96.941,96.92299999999999,
2012-06-04T09:00:00.000000Z,97.215,97.22399999999999,97.206,
2012-06-04T13:00:00.000000Z,97.7505,97.76,97.741,
2012-06-04T17:00:00.000000Z,97.93,97.945,97.915,
2012-06-04T21:00:00.000000Z,98.1275,98.137,98.118,
2012-06-05T01:00:00.000000Z,98.1605,98.17,98.15100000000001,
2012-06-05T05:00:00.000000Z,97.1415,97.164,97.119,
2012-06-05T09:00:00.000000Z,97.693,97.70200000000001,97.684,
2012-06-05T13:00:00.000000Z,97.944,97.954,97.934,
2012-06-05T17:00:00.000000Z,98.067,98.08200000000001,98.052,
2012-06-05T21:00:00.000000Z,98.0025,98.012,97.993,
2012-06-06T01:00:00.000000Z,98.7025,98.712,98.693,
2012-06-06T05:00:00.000000Z,99.0085,99.01799999999999,98.999,
2012-06-06T09:00:00.000000Z,98.3355,98.346,98.325,
2012-06-06T13:00:00.000000Z,99.3855,99.396,99.375,
2012-06-06T17:00:00.000000Z,99.626,99.646,99.60600000000001,
2012-06-06T21:00:00.000000Z,99.6015,99.611,99.59200000000001,
2012-06-07T01:00:00.000000Z,99.7645,99.774,99.755,
2012-06-07T05:00:00.000000Z,99.801,99.81,99.792,
2012-06-07T09:00:00.000000Z,100.384,100.39299999999999,100.375,
2012-06-07T13:00:00.000000Z,100.0235,100.03299999999999,100.014,
2012-06-07T17:00:00.000000Z,100.02,100.035,100.005,
2012-06-07T21:00:00.000000Z,99.8905,99.9,99.881,
2012-06-08T01:00:00.000000Z,99.3585,99.366,99.351,
2012-06-08T05:00:00.000000Z,98.6965,98.706,98.68700000000001,
2012-06-08T09:00:00.000000Z,98.8485,98.85799999999999,98.839,
2012-06-08T13:00:00.000000Z,99.2325,99.242,99.223,
2012-06-08T17:00:00.000000Z,99.45700000000001,99.507,99.40700000000001,
2012-06-08T21:00:00.000000Z,99.43700000000001,99.48700000000001,99.387,
2012-06-10T01:00:00.000000Z,99.60700000000001,99.70700000000001,99.507,
2012-06-10T05:00:00.000000Z,99.657,99.757,99.557,
2012-06-10T13:00:00.000000Z,99.79700000000001,99.897,99.697,
2012-06-10T17:00:00.000000Z,100.64200000000001,100.667,100.617,
2012-06-10T21:00:00.000000Z,100.5625,100.572,100.553,
2012-06-11T01:00:00.000000Z,100.6225,100.632,100.613,
2012-06-11T05:00:00.000000Z,100.2165,100.226,100.20700000000001,
2012-06-11T09:00:00.000000Z,99.8355,99.845,99.82600000000001,
2012-06-11T13:00:00.000000Z,99.3125,99.322,99.303,
2012-06-11T17:00:00.000000Z,99.162,99.177,99.147,
2012-06-11T21:00:00.000000Z,98.8605,98.87,98.851,
2012-06-12T01:00:00.000000Z,99.3965,99.40700000000001,99.38600000000001,
2012-06-12T05:00:00.000000Z,99.5905,99.601,99.58,
2012-06-12T09:00:00.000000Z,99.3675,99.37799999999999,99.35700000000001,
2012-06-12T13:00:00.000000Z,99.1125,99.12299999999999,99.102,
2012-06-12T17:00:00.000000Z,99.432,99.447,99.417,
2012-06-12T21:00:00.000000Z,99.387,99.396,99.37799999999999,
2012-06-13T01:00:00.000000Z,99.4635,99.47200000000001,99.455,
2012-06-13T05:00:00.000000Z,99.6725,99.682,99.663,
2012-06-13T09:00:00.000000Z,99.689,99.699,99.679,
2012-06-13T13:00:00.000000Z,99.8675,99.87799999999999,99.85700000000001,
2012-06-13T17:00:00.000000Z,99.808,99.823,99.79299999999999,
2012-06-13T21:00:00.000000Z,99.7265,99.736,99.71700000000001,
2012-06-14T01:00:00.000000Z,99.9525,99.962,99.943,
2012-06-14T05:00:00.000000Z,99.5655,99.575,99.556,
2012-06-14T09:00:00.000000Z,99.7445,99.75399999999999,99.735,
2012-06-14T13:00:00.000000Z,99.902,99.912,99.89200000000001,
2012-06-14T17:00:00.000000Z,100.238,100.25299999999999,100.223,
2012-06-14T21:00:00.000000Z,100.2045,100.215,100.194,
2012-06-15T01:00:00.000000Z,99.684,99.693,99.675,
2012-06-15T05:00:00.000000Z,99.7185,99.741,99.696,
2012-06-15T09:00:00.000000Z,99.137,99.147,99.12700000000001,
2012-06-15T13:00:00.000000Z,99.4375,99.448,99.427,
2012-06-15T17:00:00.000000Z,99.494,99.544,99.444,
2012-06-15T21:00:00.000000Z,99.494,99.544,99.444,
2012-06-17T09:00:00.000000Z,99.494,99.544,99.444,
2012-06-17T17:00:00.000000Z,100.0505,100.088,100.01299999999999,
