time,BNP.GBPHKD - GBP/HKD_x,closeAsk,closeBid,volume
2004-10-26T21:00:00.000000Z,14.21875,14.21875,14.21875,2.0
2004-10-27T21:00:00.000000Z,14.234375,14.234375,14.234375,2.0
2004-10-28T21:00:00.000000Z,14.30078125,14.3046875,14.296875,2.0
2004-10-30T21:00:00.000000Z,14.30859375,14.3125,14.3046875,2.0
2004-10-31T22:00:00.000000Z,14.265625,14.265625,14.265625,2.0
2004-11-01T22:00:00.000000Z,14.3203125,14.3203125,14.3203125,2.0
2004-11-02T22:00:00.000000Z,14.3828125,14.3828125,14.3828125,2.0
2004-11-03T22:00:00.000000Z,14.34375,14.34375,14.34375,2.0
2004-11-04T22:00:00.000000Z,14.42578125,14.4296875,14.421875,2.0
2004-11-06T22:00:00.000000Z,14.4140625,14.4140625,14.4140625,2.0
2004-11-07T22:00:00.000000Z,14.4296875,14.4296875,14.4296875,2.0
2004-11-08T22:00:00.000000Z,14.4375,14.4375,14.4375,2.0
2004-11-09T22:00:00.000000Z,14.3671875,14.3671875,14.3671875,2.0
2004-11-10T22:00:00.000000Z,14.328125,14.328125,14.328125,2.0
2004-11-11T22:00:00.000000Z,14.43359375,14.4375,14.4296875,2.0
2004-11-13T22:00:00.000000Z,14.4296875,14.4296875,14.4296875,2.0
2004-11-14T22:00:00.000000Z,14.359375,14.359375,14.359375,2.0
2004-11-15T22:00:00.000000Z,14.40625,14.40625,14.40625,2.0
2004-11-16T22:00:00.000000Z,14.453125,14.453125,14.453125,2.0
2004-11-17T22:00:00.000000Z,14.3984375,14.3984375,14.3984375,2.0
2004-11-18T22:00:00.000000Z,14.4375,14.4375,14.4375,2.0
2004-11-20T22:00:00.000000Z,14.4453125,14.4453125,14.4453125,2.0
2004-11-21T22:00:00.000000Z,14.453125,14.453125,14.453125,2.0
2004-11-22T22:00:00.000000Z,14.515625,14.515625,14.515625,2.0
2004-11-23T22:00:00.000000Z,14.6171875,14.6171875,14.6171875,2.0
2004-11-24T22:00:00.000000Z,14.6796875,14.6796875,14.6796875,2.0
2004-11-25T22:00:00.000000Z,14.7265625,14.7265625,14.7265625,2.0
2004-11-27T22:00:00.000000Z,14.7109375,14.7109375,14.7109375,2.0
2004-11-28T22:00:00.000000Z,14.7265625,14.7265625,14.7265625,2.0
2004-11-29T22:00:00.000000Z,14.859375,14.859375,14.859375,2.0
2004-11-30T22:00:00.000000Z,15.0234375,15.0234375,15.0234375,2.0
2004-12-01T22:00:00.000000Z,14.9609375,14.9609375,14.9609375,2.0
2004-12-02T22:00:00.000000Z,15.1015625,15.1015625,15.1015625,2.0
2004-12-04T22:00:00.000000Z,15.10546875,15.109375,15.1015625,2.0
2004-12-05T22:00:00.000000Z,15.0625,15.0625,15.0625,2.0
2004-12-06T22:00:00.000000Z,15.1171875,15.1171875,15.1171875,2.0
2004-12-07T22:00:00.000000Z,15.0234375,15.0234375,15.0234375,2.0
2004-12-08T22:00:00.000000Z,14.984375,14.984375,14.984375,2.0
2004-12-09T22:00:00.000000Z,14.890625,14.890625,14.890625,2.0
2004-12-11T22:00:00.000000Z,14.8671875,14.8671875,14.8671875,2.0
2004-12-12T22:00:00.000000Z,14.96875,14.96875,14.96875,2.0
2004-12-13T22:00:00.000000Z,14.9921875,14.9921875,14.9921875,2.0
2004-12-14T22:00:00.000000Z,15.109375,15.109375,15.109375,2.0
2004-12-15T22:00:00.000000Z,15.015625,15.015625,15.015625,2.0
2004-12-16T22:00:00.000000Z,15.09765625,15.1015625,15.09375,2.0
2004-12-18T22:00:00.000000Z,15.1328125,15.1328125,15.1328125,2.0
2004-12-19T22:00:00.000000Z,15.1328125,15.1328125,15.1328125,2.0
2004-12-20T22:00:00.000000Z,15.0,15.0,15.0,2.0
2004-12-21T22:00:00.000000Z,14.89453125,14.8984375,14.890625,2.0
2004-12-22T22:00:00.000000Z,14.97265625,14.9765625,14.96875,2.0
2004-12-23T22:00:00.000000Z,14.9765625,14.9765625,14.9765625,2.0
2004-12-25T22:00:00.000000Z,14.96484375,14.96875,14.9609375,2.0
2004-12-26T22:00:00.000000Z,15.0546875,15.0546875,15.0546875,2.0
2004-12-27T22:00:00.000000Z,14.984375,14.984375,14.984375,2.0
2004-12-28T22:00:00.000000Z,14.9140625,14.9140625,14.9140625,2.0
2004-12-29T22:00:00.000000Z,14.9765625,14.9765625,14.9765625,2.0
2004-12-30T22:00:00.000000Z,14.9140625,14.9140625,14.9140625,2.0
2005-01-01T22:00:00.000000Z,14.921875,14.921875,14.921875,180.0
2005-01-02T22:00:00.000000Z,14.8125,14.8125,14.8125,27648.0
2005-01-03T22:00:00.000000Z,14.66015625,14.6640625,14.65625,36384.0
2005-01-04T22:00:00.000000Z,14.6640625,14.6640625,14.6640625,38336.0
2005-01-05T22:00:00.000000Z,14.6171875,14.6171875,14.6171875,35520.0
2005-01-06T22:00:00.000000Z,14.578125,14.578125,14.578125,36448.0
2005-01-08T22:00:00.000000Z,14.578125,14.578125,14.578125,164.0
2005-01-09T22:00:00.000000Z,14.6171875,14.6171875,14.6171875,33024.0
2005-01-10T22:00:00.000000Z,14.640625,14.640625,14.640625,34240.0
2005-01-11T22:00:00.000000Z,14.734375,14.734375,14.734375,34688.0
2005-01-12T22:00:00.000000Z,14.6640625,14.6640625,14.6640625,37312.0
2005-01-13T22:00:00.000000Z,14.58203125,14.5859375,14.578125,36352.0
2005-01-15T22:00:00.000000Z,14.57421875,14.578125,14.5703125,136.0
2005-01-16T22:00:00.000000Z,14.5,14.5,14.5,22800.0
2005-01-17T22:00:00.000000Z,14.5546875,14.5546875,14.5546875,36544.0
2005-01-18T22:00:00.000000Z,14.59375,14.59375,14.59375,43008.0
2005-01-19T22:00:00.000000Z,14.6015625,14.6015625,14.6015625,38368.0
2005-01-20T22:00:00.000000Z,14.640625,14.640625,14.640625,35456.0
2005-01-21T22:00:00.000000Z,14.63671875,14.640625,14.6328125,8.0
2005-01-22T22:00:00.000000Z,14.6484375,14.6484375,14.6484375,58.0
2005-01-23T22:00:00.000000Z,14.671875,14.671875,14.671875,32080.0
2005-01-24T22:00:00.000000Z,14.5390625,14.5390625,14.5390625,34592.0
2005-01-25T22:00:00.000000Z,14.6796875,14.6796875,14.6796875,35104.0
2005-01-26T22:00:00.000000Z,14.734375,14.734375,14.734375,41024.0
2005-01-27T22:00:00.000000Z,14.7265625,14.7265625,14.7265625,37920.0
2005-01-28T22:00:00.000000Z,14.7265625,14.7265625,14.7265625,4.0
2005-01-29T22:00:00.000000Z,14.71875,14.71875,14.71875,188.0
2005-01-30T22:00:00.000000Z,14.6875,14.6875,14.6875,32928.0
2005-01-31T22:00:00.000000Z,14.6953125,14.6953125,14.6953125,31536.0
2005-02-01T22:00:00.000000Z,14.7109375,14.7109375,14.7109375,31376.0
2005-02-02T22:00:00.000000Z,14.6796875,14.6796875,14.6796875,35936.0
2005-02-03T22:00:00.000000Z,14.6328125,14.6328125,14.6328125,32800.0
2005-02-04T22:00:00.000000Z,14.609375,14.609375,14.609375,96.0
2005-02-05T22:00:00.000000Z,14.61328125,14.6171875,14.609375,140.0
2005-02-06T22:00:00.000000Z,14.48828125,14.4921875,14.484375,33696.0
2005-02-07T22:00:00.000000Z,14.46875,14.46875,14.46875,32528.0
2005-02-08T22:00:00.000000Z,14.4921875,14.4921875,14.4921875,32608.0
2005-02-09T22:00:00.000000Z,14.57421875,14.578125,14.5703125,30992.0
2005-02-10T22:00:00.000000Z,14.57421875,14.578125,14.5703125,26448.0
2005-02-11T22:00:00.000000Z,14.57421875,14.578125,14.5703125,2.0
2005-02-12T22:00:00.000000Z,14.578125,14.578125,14.578125,94.0
2005-02-13T22:00:00.000000Z,14.7265625,14.7265625,14.7265625,32064.0
2005-02-14T22:00:00.000000Z,14.796875,14.796875,14.796875,34688.0
2005-02-15T22:00:00.000000Z,14.703125,14.703125,14.703125,35488.0
2005-02-16T22:00:00.000000Z,14.78125,14.78125,14.78125,33984.0
2005-02-17T22:00:00.000000Z,14.7734375,14.7734375,14.7734375,27840.0
2005-02-19T22:00:00.000000Z,14.765625,14.765625,14.765625,316.0
2005-02-20T22:00:00.000000Z,14.796875,14.796875,14.796875,20048.0
2005-02-21T22:00:00.000000Z,14.91015625,14.9140625,14.90625,35840.0
2005-02-22T22:00:00.000000Z,14.8828125,14.8828125,14.8828125,34976.0
2005-02-23T22:00:00.000000Z,14.89453125,14.8984375,14.890625,36896.0
2005-02-24T22:00:00.000000Z,14.97265625,14.9765625,14.96875,33696.0
2005-02-25T22:00:00.000000Z,14.97265625,14.9765625,14.96875,1.0
2005-02-26T22:00:00.000000Z,14.9609375,14.9609375,14.9609375,35.0
2005-02-27T22:00:00.000000Z,14.984375,14.984375,14.984375,31552.0
2005-02-28T22:00:00.000000Z,14.984375,14.984375,14.984375,31808.0
2005-03-01T22:00:00.000000Z,14.9296875,14.9296875,14.9296875,34080.0
2005-03-02T22:00:00.000000Z,14.875,14.875,14.875,30672.0
2005-03-03T22:00:00.000000Z,14.99609375,15.0,14.9921875,28656.0
2005-03-05T22:00:00.000000Z,15.00390625,15.0078125,15.0,171.0
2005-03-06T22:00:00.000000Z,14.9296875,14.9296875,14.9296875,29920.0
2005-03-07T22:00:00.000000Z,15.046875,15.046875,15.046875,32448.0
2005-03-08T22:00:00.000000Z,15.015625,15.015625,15.015625,32800.0
2005-03-09T22:00:00.000000Z,14.9921875,14.9921875,14.9921875,35712.0
2005-03-10T22:00:00.000000Z,15.01953125,15.0234375,15.015625,30784.0
2005-03-11T22:00:00.000000Z,15.01953125,15.0234375,15.015625,1.0
2005-03-12T22:00:00.000000Z,15.01953125,15.0234375,15.015625,127.0
2005-03-13T22:00:00.000000Z,14.9296875,14.9296875,14.9296875,30816.0
2005-03-14T22:00:00.000000Z,14.921875,14.921875,14.921875,33280.0
2005-03-15T22:00:00.000000Z,15.0234375,15.0234375,15.0234375,32656.0
2005-03-16T22:00:00.000000Z,15.015625,15.015625,15.015625,33984.0
2005-03-17T22:00:00.000000Z,14.98828125,14.9921875,14.984375,30928.0
2005-03-19T22:00:00.000000Z,14.9765625,14.9765625,14.9765625,252.0
2005-03-20T22:00:00.000000Z,14.7890625,14.7890625,14.7890625,34720.0
2005-03-21T22:00:00.000000Z,14.7109375,14.7109375,14.7109375,34880.0
2005-03-22T22:00:00.000000Z,14.578125,14.578125,14.578125,38176.0
2005-03-23T22:00:00.000000Z,14.578125,14.578125,14.578125,31712.0
2005-03-24T22:00:00.000000Z,14.58984375,14.59375,14.5859375,9344.0
2005-03-27T22:00:00.000000Z,14.5625,14.5625,14.5625,13280.0
2005-03-28T22:00:00.000000Z,14.6171875,14.6171875,14.6171875,34336.0
2005-03-29T22:00:00.000000Z,14.6484375,14.6484375,14.6484375,35776.0
2005-03-30T22:00:00.000000Z,14.7421875,14.7421875,14.7421875,37248.0
2005-03-31T22:00:00.000000Z,14.6796875,14.6796875,14.6796875,34464.0
2005-04-02T22:00:00.000000Z,14.6640625,14.6640625,14.6640625,79.0
2005-04-03T21:00:00.000000Z,14.625,14.625,14.625,31824.0
2005-04-04T21:00:00.000000Z,14.671875,14.671875,14.671875,32272.0
2005-04-05T21:00:00.000000Z,14.671875,14.671875,14.671875,33888.0
2005-04-06T21:00:00.000000Z,14.5859375,14.5859375,14.5859375,36384.0
2005-04-07T21:00:00.000000Z,14.70703125,14.7109375,14.703125,32960.0
2005-04-08T21:00:00.000000Z,14.70703125,14.7109375,14.703125,2.0
2005-04-09T21:00:00.000000Z,14.703125,14.703125,14.703125,180.0
2005-04-10T21:00:00.000000Z,14.75,14.75,14.75,30992.0
2005-04-11T21:00:00.000000Z,14.7578125,14.7578125,14.7578125,35008.0
2005-04-12T21:00:00.000000Z,14.7734375,14.7734375,14.7734375,33824.0
2005-04-13T21:00:00.000000Z,14.671875,14.671875,14.671875,33536.0
2005-04-14T21:00:00.000000Z,14.76171875,14.765625,14.7578125,33600.0
2005-04-16T21:00:00.000000Z,14.76171875,14.765625,14.7578125,233.0
2005-04-17T21:00:00.000000Z,14.84375,14.84375,14.84375,34624.0
2005-04-18T21:00:00.000000Z,14.9609375,14.9609375,14.9609375,37472.0
2005-04-19T21:00:00.000000Z,14.96875,14.96875,14.96875,36576.0
2005-04-20T21:00:00.000000Z,14.8828125,14.8828125,14.8828125,37664.0
2005-04-21T21:00:00.000000Z,14.921875,14.921875,14.921875,35264.0
2005-04-22T21:00:00.000000Z,14.921875,14.921875,14.921875,2.0
2005-04-23T21:00:00.000000Z,14.9296875,14.9296875,14.9296875,178.0
2005-04-24T21:00:00.000000Z,14.8984375,14.8984375,14.8984375,34560.0
2005-04-25T21:00:00.000000Z,14.8671875,14.8671875,14.8671875,35104.0
2005-04-26T21:00:00.000000Z,14.86328125,14.8671875,14.859375,35936.0
2005-04-27T21:00:00.000000Z,14.8671875,14.8671875,14.8671875,36768.0
2005-04-28T21:00:00.000000Z,14.875,14.875,14.875,39168.0
2005-04-30T21:00:00.000000Z,14.8671875,14.8671875,14.8671875,145.0
2005-05-01T21:00:00.000000Z,14.7734375,14.7734375,14.7734375,14112.0
2005-05-02T21:00:00.000000Z,14.73828125,14.7421875,14.734375,34976.0
2005-05-03T21:00:00.000000Z,14.8203125,14.8203125,14.8203125,36064.0
2005-05-04T21:00:00.000000Z,14.8515625,14.8515625,14.8515625,35488.0
2005-05-05T21:00:00.000000Z,14.734375,14.734375,14.734375,32864.0
2005-05-07T21:00:00.000000Z,14.734375,14.734375,14.734375,160.0
2005-05-08T21:00:00.000000Z,14.6875,14.6875,14.6875,33888.0
2005-05-09T21:00:00.000000Z,14.6796875,14.6796875,14.6796875,34624.0
2005-05-10T21:00:00.000000Z,14.60546875,14.609375,14.6015625,36416.0
2005-05-11T21:00:00.000000Z,14.546875,14.546875,14.546875,32112.0
2005-05-12T21:00:00.000000Z,14.43359375,14.4375,14.4296875,29840.0
2005-05-13T21:00:00.000000Z,14.43359375,14.4375,14.4296875,2.0
2005-05-14T21:00:00.000000Z,14.43359375,14.4375,14.4296875,1048.0
2005-05-15T21:00:00.000000Z,14.3359375,14.3359375,14.3359375,34752.0
2005-05-16T21:00:00.000000Z,14.3046875,14.3046875,14.3046875,37216.0
2005-05-17T21:00:00.000000Z,14.33984375,14.34375,14.3359375,35936.0
2005-05-18T21:00:00.000000Z,14.3046875,14.3046875,14.3046875,32672.0
2005-05-19T21:00:00.000000Z,14.234375,14.234375,14.234375,31232.0
2005-05-20T21:00:00.000000Z,14.234375,14.234375,14.234375,1.0
2005-05-21T21:00:00.000000Z,14.2265625,14.2265625,14.2265625,694.0
2005-05-22T21:00:00.000000Z,14.2578125,14.2578125,14.2578125,33504.0
2005-05-23T21:00:00.000000Z,14.21875,14.21875,14.21875,39680.0
2005-05-24T21:00:00.000000Z,14.25,14.25,14.25,36384.0
2005-05-25T21:00:00.000000Z,14.1640625,14.1640625,14.1640625,35360.0
2005-05-26T21:00:00.000000Z,14.19140625,14.1953125,14.1875,31760.0
2005-05-27T21:00:00.000000Z,14.19140625,14.1953125,14.1875,6.0
2005-05-28T21:00:00.000000Z,14.1796875,14.1796875,14.1796875,1248.0
2005-05-29T21:00:00.000000Z,14.1875,14.1875,14.1875,20720.0
2005-05-30T21:00:00.000000Z,14.140625,14.140625,14.140625,39200.0
2005-05-31T21:00:00.000000Z,14.0859375,14.0859375,14.0859375,34336.0
2005-06-01T21:00:00.000000Z,14.125,14.125,14.125,39168.0
2005-06-02T21:00:00.000000Z,14.1328125,14.1328125,14.1328125,27792.0
2005-06-03T21:00:00.000000Z,14.1328125,14.1328125,14.1328125,2.0
2005-06-04T21:00:00.000000Z,14.109375,14.109375,14.109375,952.0
2005-06-05T21:00:00.000000Z,14.1953125,14.1953125,14.1953125,33792.0
2005-06-06T21:00:00.000000Z,14.28125,14.28125,14.28125,35808.0
2005-06-07T21:00:00.000000Z,14.1875,14.1875,14.1875,38720.0
2005-06-08T21:00:00.000000Z,14.1640625,14.1640625,14.1640625,36800.0
2005-06-09T21:00:00.000000Z,14.09765625,14.1015625,14.09375,37248.0
2005-06-10T21:00:00.000000Z,14.09765625,14.1015625,14.09375,4.0
2005-06-11T21:00:00.000000Z,14.09765625,14.1015625,14.09375,997.0
2005-06-12T21:00:00.000000Z,14.046875,14.046875,14.046875,37248.0
2005-06-13T21:00:00.000000Z,14.0390625,14.0390625,14.0390625,39744.0
2005-06-14T21:00:00.000000Z,14.171875,14.171875,14.171875,38688.0
2005-06-15T21:00:00.000000Z,14.171875,14.171875,14.171875,39136.0
2005-06-16T21:00:00.000000Z,14.234375,14.234375,14.234375,38016.0
2005-06-17T21:00:00.000000Z,14.234375,14.234375,14.234375,2.0
2005-06-18T21:00:00.000000Z,14.1953125,14.1953125,14.1953125,1058.0
2005-06-19T21:00:00.000000Z,14.1875,14.1875,14.1875,36000.0
2005-06-20T21:00:00.000000Z,14.21875,14.21875,14.21875,38304.0
2005-06-21T21:00:00.000000Z,14.15625,14.15625,14.15625,39424.0
2005-06-22T21:00:00.000000Z,14.109375,14.109375,14.109375,38912.0
2005-06-23T21:00:00.000000Z,14.1796875,14.1796875,14.1796875,36288.0
2005-06-25T21:00:00.000000Z,14.17578125,14.1796875,14.171875,784.0
2005-06-26T21:00:00.000000Z,14.2109375,14.2109375,14.2109375,34752.0
2005-06-27T21:00:00.000000Z,14.1015625,14.1015625,14.1015625,37888.0
2005-06-28T21:00:00.000000Z,14.03125,14.03125,14.03125,43712.0
2005-06-29T21:00:00.000000Z,13.921875,13.921875,13.921875,42336.0
2005-06-30T21:00:00.000000Z,13.73828125,13.7421875,13.734375,37344.0
2005-07-02T21:00:00.000000Z,13.7265625,13.7265625,13.7265625,775.0
2005-07-03T21:00:00.000000Z,13.6796875,13.6796875,13.6796875,29760.0
2005-07-04T21:00:00.000000Z,13.6484375,13.6484375,13.6484375,40608.0
2005-07-05T21:00:00.000000Z,13.6328125,13.6328125,13.6328125,40320.0
