time,BNP.EURSEK - EUR/SEK_x,closeAsk,closeBid,volume
2015-05-18T19:00:00.000000Z,9.32143,9.32369,9.31917,
2015-05-18T19:15:00.000000Z,9.32321,9.32526,9.32116,
2015-05-18T19:30:00.000000Z,9.324345,9.32655,9.32214,
2015-05-18T19:45:00.000000Z,9.31878,9.32092,9.31664,
2015-05-18T20:00:00.000000Z,9.316835000000001,9.319410000000001,9.31426,
2015-05-18T20:15:00.000000Z,9.31387,9.31604,9.3117,
2015-05-18T20:30:00.000000Z,9.31511,9.31857,9.31165,
2015-05-18T20:45:00.000000Z,9.317430000000002,9.32515,9.30971,
2015-05-18T21:00:00.000000Z,9.317435,9.322510000000001,9.31236,
2015-05-18T21:15:00.000000Z,9.317615,9.32273,9.3125,
2015-05-18T21:30:00.000000Z,9.317644999999999,9.3224,9.31289,
2015-05-18T21:45:00.000000Z,9.31798,9.32296,9.312999999999999,
2015-05-18T22:00:00.000000Z,9.317935,9.3225,9.313369999999999,
2015-05-18T22:15:00.000000Z,9.32407,9.331560000000001,9.31658,
2015-05-18T22:30:00.000000Z,9.32342,9.32934,9.3175,
2015-05-18T22:45:00.000000Z,9.320695,9.326889999999999,9.3145,
2015-05-18T23:00:00.000000Z,9.3215,9.32737,9.31563,
2015-05-18T23:15:00.000000Z,9.31972,9.324589999999999,9.31485,
2015-05-18T23:30:00.000000Z,9.319385,9.32395,9.31482,
2015-05-18T23:45:00.000000Z,9.31943,9.32426,9.3146,
2015-05-19T00:00:00.000000Z,9.31941,9.32377,9.31505,
2015-05-19T00:15:00.000000Z,9.31945,9.32385,9.31505,
2015-05-19T00:30:00.000000Z,9.31783,9.32284,9.31282,
2015-05-19T00:45:00.000000Z,9.31767,9.3227,9.31264,
2015-05-19T01:00:00.000000Z,9.318035,9.3229,9.31317,
2015-05-19T01:15:00.000000Z,9.317925,9.322460000000001,9.31339,
2015-05-19T01:30:00.000000Z,9.31798,9.322510000000001,9.31345,
2015-05-19T01:45:00.000000Z,9.31784,9.32269,9.31299,
2015-05-19T02:00:00.000000Z,9.318035,9.32285,9.31322,
2015-05-19T02:15:00.000000Z,9.31782,9.322560000000001,9.313080000000001,
2015-05-19T02:30:00.000000Z,9.318325,9.32349,9.31316,
2015-05-19T02:45:00.000000Z,9.31794,9.3227,9.313180000000001,
2015-05-19T03:00:00.000000Z,9.31802,9.32279,9.31325,
2015-05-19T03:15:00.000000Z,9.31806,9.32291,9.31321,
2015-05-19T03:30:00.000000Z,9.3176,9.32209,9.31311,
2015-05-19T03:45:00.000000Z,9.31999,9.32386,9.31612,
2015-05-19T04:00:00.000000Z,9.320455,9.32466,9.31625,
2015-05-19T04:15:00.000000Z,9.318675,9.32403,9.31332,
2015-05-19T04:30:00.000000Z,9.31833,9.3235,9.31316,
2015-05-19T04:45:00.000000Z,9.319315,9.32352,9.31511,
2015-05-19T05:00:00.000000Z,9.32057,9.32456,9.31658,
2015-05-19T05:15:00.000000Z,9.32052,9.32417,9.31687,
2015-05-19T05:30:00.000000Z,9.321179999999998,9.32542,9.316939999999999,
2015-05-19T05:45:00.000000Z,9.31917,9.32369,9.31465,
2015-05-19T06:00:00.000000Z,9.31785,9.32196,9.31374,
2015-05-19T06:15:00.000000Z,9.32135,9.3233,9.3194,
2015-05-19T06:30:00.000000Z,9.329369999999999,9.330789999999999,9.32795,
2015-05-19T06:45:00.000000Z,9.32869,9.33131,9.32607,
2015-05-19T07:00:00.000000Z,9.304565,9.30609,9.30304,
2015-05-19T07:15:00.000000Z,9.287980000000001,9.289760000000001,9.2862,
2015-05-19T07:30:00.000000Z,9.288615,9.290410000000001,9.28682,
2015-05-19T07:45:00.000000Z,9.289694999999998,9.291319999999999,9.28807,
2015-05-19T08:00:00.000000Z,9.301715,9.30306,9.30037,
2015-05-19T08:15:00.000000Z,9.30496,9.30642,9.3035,
2015-05-19T08:30:00.000000Z,9.30852,9.310039999999999,9.307,
2015-05-19T08:45:00.000000Z,9.304785,9.307319999999999,9.30225,
2015-05-19T09:00:00.000000Z,9.308515,9.30947,9.30756,
2015-05-19T09:15:00.000000Z,9.3059,9.30747,9.30433,
2015-05-19T09:30:00.000000Z,9.308315,9.30983,9.3068,
2015-05-19T09:45:00.000000Z,9.314235,9.31552,9.31295,
2015-05-19T10:00:00.000000Z,9.31157,9.313039999999999,9.3101,
2015-05-19T10:15:00.000000Z,9.31367,9.31516,9.31218,
2015-05-19T10:30:00.000000Z,9.31335,9.31465,9.31205,
2015-05-19T10:45:00.000000Z,9.313325,9.31477,9.31188,
2015-05-19T11:00:00.000000Z,9.309045,9.31044,9.30765,
2015-05-19T11:15:00.000000Z,9.300605000000001,9.30238,9.29883,
2015-05-19T11:30:00.000000Z,9.301210000000001,9.30256,9.29986,
2015-05-19T11:45:00.000000Z,9.309550000000002,9.31109,9.308010000000001,
2015-05-19T12:00:00.000000Z,9.313465,9.31495,9.31198,
2015-05-19T12:15:00.000000Z,9.313385,9.31666,9.31011,
2015-05-19T12:30:00.000000Z,9.32898,9.3302,9.327760000000001,
2015-05-19T12:45:00.000000Z,9.324819999999999,9.32647,9.32317,
2015-05-19T13:00:00.000000Z,9.31755,9.31916,9.31594,
2015-05-19T13:15:00.000000Z,9.3176,9.31955,9.31565,
2015-05-19T13:30:00.000000Z,9.327425,9.32906,9.32579,
2015-05-19T13:45:00.000000Z,9.323875,9.32545,9.3223,
2015-05-19T14:00:00.000000Z,9.323269999999999,9.324869999999999,9.32167,
2015-05-19T14:15:00.000000Z,9.317765,9.319519999999999,9.31601,
2015-05-19T14:30:00.000000Z,9.31554,9.317210000000001,9.31387,
2015-05-19T14:45:00.000000Z,9.30604,9.30781,9.304269999999999,
2015-05-19T15:00:00.000000Z,9.30428,9.30598,9.30258,
2015-05-19T15:15:00.000000Z,9.300705,9.30253,9.29888,
2015-05-19T15:30:00.000000Z,9.296875,9.29856,9.29519,
2015-05-19T15:45:00.000000Z,9.29764,9.29952,9.295760000000001,
2015-05-19T16:00:00.000000Z,9.294255,9.296560000000001,9.29195,
2015-05-19T16:15:00.000000Z,9.298995,9.30077,9.29722,
2015-05-19T16:30:00.000000Z,9.299605,9.30146,9.29775,
2015-05-19T16:45:00.000000Z,9.304715,9.30735,9.30208,
2015-05-19T17:00:00.000000Z,9.30493,9.30763,9.30223,
2015-05-19T17:15:00.000000Z,9.303114999999998,9.305639999999999,9.30059,
2015-05-19T17:30:00.000000Z,9.29491,9.29752,9.2923,
2015-05-19T17:45:00.000000Z,9.300055,9.3027,9.297410000000001,
2015-05-19T18:00:00.000000Z,9.294055,9.29635,9.29176,
2015-05-19T18:15:00.000000Z,9.2935,9.295,9.292,
2015-05-19T18:30:00.000000Z,9.29652,9.29809,9.29495,
2015-05-19T18:45:00.000000Z,9.29884,9.30115,9.29653,
2015-05-19T19:00:00.000000Z,9.29895,9.3006,9.2973,
2015-05-19T19:15:00.000000Z,9.296289999999999,9.29899,9.29359,
2015-05-19T19:30:00.000000Z,9.302715,9.30525,9.300180000000001,
2015-05-19T19:45:00.000000Z,9.300495,9.30229,9.2987,
2015-05-19T20:00:00.000000Z,9.297515,9.29968,9.29535,
2015-05-19T20:15:00.000000Z,9.300844999999999,9.30309,9.2986,
2015-05-19T20:30:00.000000Z,9.298405,9.301260000000001,9.29555,
2015-05-19T20:45:00.000000Z,9.30039,9.309239999999999,9.29154,
2015-05-19T21:00:00.000000Z,9.303785000000001,9.3115,9.29607,
2015-05-19T21:15:00.000000Z,9.301135,9.30872,9.29355,
2015-05-19T21:30:00.000000Z,9.30185,9.30627,9.29743,
2015-05-19T21:45:00.000000Z,9.302245,9.30751,9.29698,
2015-05-19T22:00:00.000000Z,9.30154,9.306239999999999,9.29684,
2015-05-19T22:15:00.000000Z,9.301594999999999,9.30635,9.29684,
2015-05-19T22:30:00.000000Z,9.298594999999999,9.30349,9.2937,
2015-05-19T22:45:00.000000Z,9.29886,9.30309,9.29463,
2015-05-19T23:00:00.000000Z,9.29905,9.303469999999999,9.29463,
2015-05-19T23:15:00.000000Z,9.301285,9.30546,9.29711,
2015-05-19T23:30:00.000000Z,9.301125,9.30512,9.297130000000001,
2015-05-19T23:45:00.000000Z,9.30206,9.30636,9.29776,
2015-05-20T00:00:00.000000Z,9.29991,9.303939999999999,9.29588,
2015-05-20T00:15:00.000000Z,9.300805,9.3044,9.29721,
2015-05-20T00:30:00.000000Z,9.30045,9.304,9.2969,
2015-05-20T00:45:00.000000Z,9.301165,9.30536,9.29697,
2015-05-20T01:00:00.000000Z,9.30062,9.30518,9.29606,
2015-05-20T01:15:00.000000Z,9.298605,9.30335,9.29386,
2015-05-20T01:30:00.000000Z,9.29679,9.3013,9.29228,
2015-05-20T01:45:00.000000Z,9.298205,9.30198,9.29443,
2015-05-20T02:00:00.000000Z,9.300464999999999,9.30499,9.29594,
2015-05-20T02:15:00.000000Z,9.299915,9.30408,9.29575,
2015-05-20T02:30:00.000000Z,9.30165,9.3063,9.297,
2015-05-20T02:45:00.000000Z,9.30006,9.30512,9.295,
2015-05-20T03:00:00.000000Z,9.29932,9.30412,9.29452,
2015-05-20T03:15:00.000000Z,9.299175,9.3039,9.29445,
2015-05-20T03:30:00.000000Z,9.2983,9.3024,9.2942,
2015-05-20T03:45:00.000000Z,9.300715,9.30535,9.29608,
2015-05-20T04:00:00.000000Z,9.3,9.305,9.295,
2015-05-20T04:15:00.000000Z,9.301919999999999,9.30602,9.29782,
2015-05-20T04:30:00.000000Z,9.298785,9.30354,9.294030000000001,
2015-05-20T04:45:00.000000Z,9.2993,9.30395,9.29465,
2015-05-20T05:00:00.000000Z,9.300564999999999,9.30463,9.2965,
2015-05-20T05:15:00.000000Z,9.301995,9.30717,9.29682,
2015-05-20T05:30:00.000000Z,9.301315,9.306510000000001,9.29612,
2015-05-20T05:45:00.000000Z,9.296145,9.30194,9.29035,
2015-05-20T06:00:00.000000Z,9.296135,9.29987,9.2924,
2015-05-20T06:15:00.000000Z,9.29889,9.30058,9.2972,
2015-05-20T06:30:00.000000Z,9.3023,9.30395,9.30065,
2015-05-20T06:45:00.000000Z,9.297735,9.299339999999999,9.29613,
2015-05-20T07:00:00.000000Z,9.291780000000001,9.293280000000001,9.290280000000001,
2015-05-20T07:15:00.000000Z,9.292775,9.30211,9.283439999999999,
2015-05-20T07:30:00.000000Z,9.306575,9.3083,9.30485,
2015-05-20T07:45:00.000000Z,9.31081,9.32029,9.30133,
2015-05-20T08:00:00.000000Z,9.296055,9.29745,9.29466,
2015-05-20T08:15:00.000000Z,9.29777,9.29968,9.295860000000001,
2015-05-20T08:30:00.000000Z,9.31093,9.312510000000001,9.30935,
2015-05-20T08:45:00.000000Z,9.310880000000001,9.31264,9.30912,
2015-05-20T09:00:00.000000Z,9.312315000000002,9.314060000000001,9.31057,
2015-05-20T09:15:00.000000Z,9.319705,9.32114,9.31827,
2015-05-20T09:30:00.000000Z,9.308,9.3097,9.3063,
2015-05-20T09:45:00.000000Z,9.31433,9.3162,9.31246,
2015-05-20T10:00:00.000000Z,9.3111,9.31242,9.30978,
2015-05-20T10:15:00.000000Z,9.308755,9.31007,9.30744,
2015-05-20T10:30:00.000000Z,9.30405,9.30558,9.30252,
2015-05-20T10:45:00.000000Z,9.30221,9.30441,9.30001,
2015-05-20T11:00:00.000000Z,9.293,9.29458,9.29142,
2015-05-20T11:15:00.000000Z,9.292165,9.29359,9.29074,
2015-05-20T11:30:00.000000Z,9.293385,9.29486,9.291910000000001,
2015-05-20T11:45:00.000000Z,9.287295,9.28875,9.285839999999999,
2015-05-20T12:00:00.000000Z,9.292155,9.29389,9.29042,
2015-05-20T12:15:00.000000Z,9.29202,9.29354,9.2905,
2015-05-20T12:30:00.000000Z,9.292545,9.29407,9.29102,
2015-05-20T12:45:00.000000Z,9.2746,9.27598,9.27322,
2015-05-20T13:00:00.000000Z,9.2755,9.2778,9.2732,
2015-05-20T13:15:00.000000Z,9.276685,9.27795,9.27542,
2015-05-20T13:30:00.000000Z,9.27491,9.27684,9.27298,
2015-05-20T13:45:00.000000Z,9.276535,9.27886,9.27421,
2015-05-20T14:00:00.000000Z,9.27742,9.279539999999999,9.2753,
2015-05-20T14:15:00.000000Z,9.270515,9.271930000000001,9.2691,
2015-05-20T14:30:00.000000Z,9.286815,9.2886,9.28503,
2015-05-20T14:45:00.000000Z,9.2792,9.28095,9.27745,
2015-05-20T15:00:00.000000Z,9.273,9.27493,9.27107,
2015-05-20T15:15:00.000000Z,9.268555000000001,9.2702,9.266910000000001,
2015-05-20T15:30:00.000000Z,9.263955,9.26661,9.2613,
2015-05-20T15:45:00.000000Z,9.263085,9.2651,9.26107,
2015-05-20T16:00:00.000000Z,9.261495,9.26384,9.25915,
2015-05-20T16:15:00.000000Z,9.264665,9.26716,9.26217,
2015-05-20T16:30:00.000000Z,9.26267,9.26515,9.26019,
2015-05-20T16:45:00.000000Z,9.260665,9.26253,9.2588,
2015-05-20T17:00:00.000000Z,9.25784,9.25995,9.25573,
2015-05-20T17:15:00.000000Z,9.25953,9.26165,9.25741,
2015-05-20T17:30:00.000000Z,9.266795,9.26966,9.26393,
2015-05-20T17:45:00.000000Z,9.273015,9.27723,9.2688,
2015-05-20T18:00:00.000000Z,9.2658,9.26898,9.26262,
2015-05-20T18:15:00.000000Z,9.262785000000001,9.26548,9.26009,
2015-05-20T18:30:00.000000Z,9.264015,9.266680000000001,9.26135,
2015-05-20T18:45:00.000000Z,9.25915,9.26136,9.25694,
2015-05-20T19:00:00.000000Z,9.26068,9.26265,9.25871,
2015-05-20T19:15:00.000000Z,9.259565,9.262360000000001,9.25677,
2015-05-20T19:30:00.000000Z,9.25976,9.26184,9.25768,
2015-05-20T19:45:00.000000Z,9.26083,9.26325,9.258410000000001,
2015-05-20T20:00:00.000000Z,9.26048,9.26297,9.25799,
2015-05-20T20:15:00.000000Z,9.25948,9.26191,9.25705,
2015-05-20T20:30:00.000000Z,9.2599,9.26319,9.25661,
2015-05-20T20:45:00.000000Z,9.261415,9.26773,9.2551,
2015-05-20T21:00:00.000000Z,9.26013,9.26736,9.2529,
2015-05-20T21:15:00.000000Z,9.260345,9.267489999999999,9.2532,
2015-05-20T21:30:00.000000Z,9.260860000000001,9.26679,9.25493,
2015-05-20T21:45:00.000000Z,9.26269,9.26725,9.25813,
2015-05-20T22:00:00.000000Z,9.262985,9.267330000000001,9.25864,
2015-05-20T22:15:00.000000Z,9.26258,9.267510000000001,9.25765,
2015-05-20T22:30:00.000000Z,9.261385,9.26628,9.25649,
2015-05-20T22:45:00.000000Z,9.26073,9.26578,9.25568,
2015-05-20T23:00:00.000000Z,9.262115,9.26652,9.257710000000001,
2015-05-20T23:15:00.000000Z,9.262435,9.266810000000001,9.25806,
2015-05-20T23:30:00.000000Z,9.26439,9.26812,9.260660000000001,
2015-05-20T23:45:00.000000Z,9.262965,9.2674,9.25853,
2015-05-21T00:00:00.000000Z,9.26229,9.26666,9.25792,
2015-05-21T00:15:00.000000Z,9.263964999999999,9.26796,9.25997,
2015-05-21T00:30:00.000000Z,9.26403,9.2678,9.26026,
2015-05-21T00:45:00.000000Z,9.268835,9.2736,9.26407,
2015-05-21T01:00:00.000000Z,9.267425,9.27175,9.2631,
2015-05-21T01:15:00.000000Z,9.268405,9.27322,9.263589999999999,
2015-05-21T01:30:00.000000Z,9.267714999999999,9.27374,9.26169,
2015-05-21T01:45:00.000000Z,9.26869,9.274289999999999,9.26309,
2015-05-21T02:00:00.000000Z,9.26883,9.27356,9.2641,
2015-05-21T02:15:00.000000Z,9.269219999999999,9.27395,9.264489999999999,
2015-05-21T02:30:00.000000Z,9.269105,9.273760000000001,9.26445,
2015-05-21T02:45:00.000000Z,9.26925,9.2736,9.2649,
2015-05-21T03:00:00.000000Z,9.268820000000002,9.273610000000001,9.26403,
2015-05-21T03:15:00.000000Z,9.268885,9.273639999999999,9.26413,
2015-05-21T03:30:00.000000Z,9.267975,9.272689999999999,9.26326,
2015-05-21T03:45:00.000000Z,9.26825,9.27252,9.26398,
2015-05-21T04:00:00.000000Z,9.268865000000002,9.272780000000001,9.26495,
2015-05-21T04:15:00.000000Z,9.268985,9.272689999999999,9.26528,
2015-05-21T04:30:00.000000Z,9.26894,9.2726,9.26528,
2015-05-21T04:45:00.000000Z,9.269525,9.2729,9.26615,
2015-05-21T05:00:00.000000Z,9.270805000000001,9.274280000000001,9.267330000000001,
2015-05-21T05:15:00.000000Z,9.269785,9.2739,9.26567,
2015-05-21T05:30:00.000000Z,9.270405,9.2745,9.26631,
2015-05-21T05:45:00.000000Z,9.273045,9.277660000000001,9.26843,
2015-05-21T06:00:00.000000Z,9.27278,9.27582,9.269739999999999,
2015-05-21T06:15:00.000000Z,9.271485,9.27324,9.269730000000001,
2015-05-21T06:30:00.000000Z,9.26241,9.26405,9.260769999999999,
2015-05-21T06:45:00.000000Z,9.2662,9.27546,9.25694,
2015-05-21T07:00:00.000000Z,9.265305,9.26671,9.2639,
2015-05-21T07:15:00.000000Z,9.27624,9.28664,9.265839999999999,
2015-05-21T07:30:00.000000Z,9.283805,9.28544,9.282169999999999,
2015-05-21T07:45:00.000000Z,9.2756,9.27725,9.27395,
2015-05-21T08:00:00.000000Z,9.279805,9.281310000000001,9.2783,
2015-05-21T08:15:00.000000Z,9.27368,9.27487,9.27249,
2015-05-21T08:30:00.000000Z,9.27318,9.274560000000001,9.2718,
2015-05-21T08:45:00.000000Z,9.25656,9.25843,9.25469,
2015-05-21T09:00:00.000000Z,9.256105,9.25757,9.25464,
2015-05-21T09:15:00.000000Z,9.26067,9.262139999999999,9.2592,
2015-05-21T09:30:00.000000Z,9.25649,9.25793,9.25505,
2015-05-21T09:45:00.000000Z,9.258500000000002,9.2603,9.2567,
2015-05-21T10:00:00.000000Z,9.26409,9.26573,9.26245,
2015-05-21T10:15:00.000000Z,9.26088,9.26245,9.259310000000001,
2015-05-21T10:30:00.000000Z,9.261395,9.26297,9.25982,
2015-05-21T10:45:00.000000Z,9.25683,9.25825,9.255410000000001,
2015-05-21T11:00:00.000000Z,9.25111,9.25262,9.2496,
2015-05-21T11:15:00.000000Z,9.251415,9.253210000000001,9.24962,
2015-05-21T11:30:00.000000Z,9.251785,9.25335,9.25022,
2015-05-21T11:45:00.000000Z,9.250455,9.251660000000001,9.24925,
2015-05-21T12:00:00.000000Z,9.26115,9.26286,9.25944,
2015-05-21T12:15:00.000000Z,9.266369999999998,9.28164,9.2511,
2015-05-21T12:30:00.000000Z,9.25896,9.26062,9.2573,
2015-05-21T12:45:00.000000Z,9.25715,9.25877,9.25553,
2015-05-21T13:00:00.000000Z,9.251415,9.25272,9.250110000000001,
2015-05-21T13:15:00.000000Z,9.250735,9.252419999999999,9.24905,
2015-05-21T13:30:00.000000Z,9.25353,9.25491,9.25215,
2015-05-21T13:45:00.000000Z,9.255155000000002,9.2588,9.251510000000001,
2015-05-21T14:00:00.000000Z,9.25976,9.26169,9.25783,
2015-05-21T14:15:00.000000Z,9.261985,9.26362,9.26035,
2015-05-21T14:30:00.000000Z,9.25996,9.26132,9.2586,
2015-05-21T14:45:00.000000Z,9.258775,9.26085,9.2567,
2015-05-21T15:00:00.000000Z,9.250675,9.25202,9.24933,
2015-05-21T15:15:00.000000Z,9.250685,9.25277,9.2486,
2015-05-21T15:30:00.000000Z,9.250355,9.25178,9.24893,
2015-05-21T15:45:00.000000Z,9.254885,9.2569,9.25287,
2015-05-21T16:00:00.000000Z,9.25366,9.25558,9.25174,
2015-05-21T16:15:00.000000Z,9.25412,9.25614,9.2521,
2015-05-21T16:30:00.000000Z,9.25693,9.25917,9.25469,
2015-05-21T16:45:00.000000Z,9.258555,9.26003,9.25708,
2015-05-21T17:00:00.000000Z,9.259405000000001,9.261510000000001,9.2573,
