time,BNP.EURSEK - EUR/SEK_x,closeAsk,closeBid,volume
2012-05-25T01:00:00.000000Z,9.00434,9.00734,9.001339999999997,
2012-05-25T05:00:00.000000Z,8.99291,8.99386,8.99196,
2012-05-25T09:00:00.000000Z,8.99416,8.99511,8.993210000000003,
2012-05-25T13:00:00.000000Z,8.981750000000002,8.9829,8.9806,
2012-05-25T17:00:00.000000Z,8.98208,8.99208,8.97208,
2012-05-27T17:00:00.000000Z,8.98057,8.99057,8.97057,
2012-05-27T21:00:00.000000Z,8.973469999999997,8.976469999999997,8.970469999999997,
2012-05-28T01:00:00.000000Z,8.97485,8.97785,8.97185,
2012-05-28T05:00:00.000000Z,8.99831,8.999410000000003,8.99721,
2012-05-28T09:00:00.000000Z,8.98828,8.98938,8.98718,
2012-05-28T13:00:00.000000Z,8.9808,8.9823,8.9793,
2012-05-28T17:00:00.000000Z,8.9819,8.9869,8.9769,
2012-05-28T21:00:00.000000Z,8.97821,8.98121,8.97521,
2012-05-29T01:00:00.000000Z,8.97834,8.98134,8.97534,
2012-05-29T05:00:00.000000Z,8.972629999999997,8.97373,8.97153,
2012-05-29T09:00:00.000000Z,8.98584,8.986939999999997,8.984739999999997,
2012-05-29T13:00:00.000000Z,9.00869,9.00979,9.00759,
2012-05-29T17:00:00.000000Z,9.000440000000003,9.00544,8.995439999999997,
2012-05-29T21:00:00.000000Z,8.99864,9.00164,8.99564,
2012-05-30T01:00:00.000000Z,8.99987,9.00287,8.99687,
2012-05-30T05:00:00.000000Z,8.984770000000003,8.98577,8.98377,
2012-05-30T09:00:00.000000Z,8.96087,8.96187,8.95987,
2012-05-30T13:00:00.000000Z,8.97643,8.97768,8.97518,
2012-05-30T17:00:00.000000Z,8.985019999999997,8.99002,8.98002,
2012-05-30T21:00:00.000000Z,8.9773,8.9803,8.9743,
2012-05-31T01:00:00.000000Z,8.97401,8.97701,8.97101,
2012-05-31T05:00:00.000000Z,8.978090000000002,8.979239999999997,8.976939999999997,
2012-05-31T09:00:00.000000Z,8.971720000000003,8.97287,8.97057,
2012-05-31T13:00:00.000000Z,8.985990000000003,8.98714,8.98484,
2012-05-31T17:00:00.000000Z,8.987589999999997,8.99259,8.98259,
2012-05-31T21:00:00.000000Z,8.98741,8.99041,8.98441,
2012-06-01T01:00:00.000000Z,8.98945,8.99245,8.98645,
2012-06-01T05:00:00.000000Z,9.003,9.00475,9.00125,
2012-06-01T09:00:00.000000Z,9.0008,9.0023,8.9993,
2012-06-01T13:00:00.000000Z,9.01129,9.01279,9.00979,
2012-06-01T17:00:00.000000Z,9.01462,9.02462,9.00462,
2012-06-01T21:00:00.000000Z,9.01462,9.02462,9.00462,
2012-06-03T17:00:00.000000Z,9.0155,9.0255,9.0055,
2012-06-03T21:00:00.000000Z,9.01773,9.02073,9.01473,
2012-06-04T01:00:00.000000Z,9.0138,9.0168,9.0108,
2012-06-04T05:00:00.000000Z,9.01119,9.01219,9.01019,
2012-06-04T09:00:00.000000Z,8.993870000000003,8.99487,8.99287,
2012-06-04T13:00:00.000000Z,8.97317,8.974169999999997,8.97217,
2012-06-04T17:00:00.000000Z,8.965160000000003,8.97016,8.96016,
2012-06-04T21:00:00.000000Z,8.958269999999997,8.961269999999997,8.95527,
2012-06-05T01:00:00.000000Z,8.960090000000003,8.962589999999997,8.95759,
2012-06-05T05:00:00.000000Z,8.970839999999997,8.97259,8.96909,
2012-06-05T09:00:00.000000Z,8.977910000000003,8.979410000000003,8.976410000000003,
2012-06-05T13:00:00.000000Z,8.98863,8.99013,8.98713,
2012-06-05T17:00:00.000000Z,8.973230000000003,8.97823,8.96823,
2012-06-05T21:00:00.000000Z,8.97528,8.977780000000003,8.97278,
2012-06-06T01:00:00.000000Z,8.993139999999997,8.99564,8.990639999999997,
2012-06-06T05:00:00.000000Z,8.99243,8.99313,8.99173,
2012-06-06T09:00:00.000000Z,9.01954,9.02054,9.01854,
2012-06-06T13:00:00.000000Z,9.00233,9.00433,9.00033,
2012-06-06T17:00:00.000000Z,9.001449999999998,9.00645,8.99645,
2012-06-06T21:00:00.000000Z,9.00292,9.00592,8.99992,
2012-06-07T01:00:00.000000Z,9.03182,9.03382,9.02982,
2012-06-07T05:00:00.000000Z,9.00538,9.00613,9.00463,
2012-06-07T09:00:00.000000Z,8.96674,8.96749,8.96599,
2012-06-07T13:00:00.000000Z,8.99582,8.99657,8.99507,
2012-06-07T17:00:00.000000Z,8.971620000000003,8.97662,8.966619999999997,
2012-06-07T21:00:00.000000Z,8.97072,8.97372,8.96772,
2012-06-08T01:00:00.000000Z,8.966280000000003,8.96778,8.964780000000003,
2012-06-08T05:00:00.000000Z,8.98553,8.98653,8.98453,
2012-06-08T09:00:00.000000Z,8.96654,8.96754,8.965539999999997,
2012-06-08T13:00:00.000000Z,8.925980000000003,8.92798,8.92398,
2012-06-08T17:00:00.000000Z,8.92197,8.93197,8.91197,
2012-06-08T21:00:00.000000Z,8.92197,8.93197,8.91197,
2012-06-10T17:00:00.000000Z,8.894680000000003,8.90468,8.88468,
2012-06-10T21:00:00.000000Z,8.89993,8.90293,8.896930000000003,
2012-06-11T01:00:00.000000Z,8.88406,8.88706,8.88106,
2012-06-11T05:00:00.000000Z,8.903039999999997,8.90429,8.90179,
2012-06-11T09:00:00.000000Z,8.87352,8.87477,8.87227,
2012-06-11T13:00:00.000000Z,8.888200000000003,8.88945,8.88695,
2012-06-11T17:00:00.000000Z,8.896260000000002,8.90126,8.89126,
2012-06-11T21:00:00.000000Z,8.87851,8.88151,8.87551,
2012-06-12T01:00:00.000000Z,8.86047,8.86347,8.85747,
2012-06-12T05:00:00.000000Z,8.85529,8.85644,8.85414,
2012-06-12T09:00:00.000000Z,8.8464,8.84755,8.84525,
2012-06-12T13:00:00.000000Z,8.854420000000003,8.85582,8.853019999999997,
2012-06-12T17:00:00.000000Z,8.842870000000003,8.84787,8.83787,
2012-06-12T21:00:00.000000Z,8.84954,8.85254,8.84654,
