time,BNP.USDNOK - USD/NOK_x,closeAsk,closeBid,volume
2012-05-25T01:00:00.000000Z,6.0433,6.0463,6.0403,
2012-05-25T05:00:00.000000Z,6.0095600000000005,6.01051,6.00861,
2012-05-25T09:00:00.000000Z,6.03279,6.03374,6.03184,
2012-05-25T13:00:00.000000Z,6.01632,6.01727,6.01537,
2012-05-25T17:00:00.000000Z,6.01526,6.02526,6.00526,
2012-05-27T17:00:00.000000Z,5.989599999999999,5.9996,5.9796,
2012-05-27T21:00:00.000000Z,5.9951,5.9981,5.9921,
2012-05-28T01:00:00.000000Z,5.97668,5.97968,5.97368,
2012-05-28T05:00:00.000000Z,5.99496,5.99601,5.99391,
2012-05-28T09:00:00.000000Z,5.99083,5.99198,5.98968,
2012-05-28T13:00:00.000000Z,6.00769,6.0098400000000005,6.00554,
2012-05-28T17:00:00.000000Z,6.00564,6.01064,6.00064,
2012-05-28T21:00:00.000000Z,6.0148199999999985,6.01782,6.0118199999999975,
2012-05-29T01:00:00.000000Z,6.0087600000000005,6.01176,6.00576,
2012-05-29T05:00:00.000000Z,6.00056,6.00156,5.99956,
2012-05-29T09:00:00.000000Z,6.002280000000001,6.00328,6.00128,
2012-05-29T13:00:00.000000Z,6.03266,6.03366,6.03166,
2012-05-29T17:00:00.000000Z,6.02043,6.02543,6.01543,
2012-05-29T21:00:00.000000Z,6.03862,6.04162,6.03562,
2012-05-30T01:00:00.000000Z,6.035069999999999,6.0380699999999985,6.03207,
2012-05-30T05:00:00.000000Z,6.046109999999999,6.04716,6.0450599999999985,
2012-05-30T09:00:00.000000Z,6.0372900000000005,6.03834,6.03624,
2012-05-30T13:00:00.000000Z,6.06895,6.07,6.0679,
2012-05-30T17:00:00.000000Z,6.09276,6.09776,6.08776,
2012-05-30T21:00:00.000000Z,6.08985,6.09285,6.08685,
2012-05-31T01:00:00.000000Z,6.07515,6.07815,6.07215,
2012-05-31T05:00:00.000000Z,6.056180000000001,6.0572300000000014,6.05513,
2012-05-31T09:00:00.000000Z,6.06765,6.0687,6.0666,
2012-05-31T13:00:00.000000Z,6.11135,6.1124,6.1103,
2012-05-31T17:00:00.000000Z,6.1171500000000005,6.12215,6.11215,
2012-05-31T21:00:00.000000Z,6.12707,6.13007,6.12407,
2012-06-01T01:00:00.000000Z,6.12895,6.13195,6.12595,
2012-06-01T05:00:00.000000Z,6.13582,6.13697,6.13467,
2012-06-01T09:00:00.000000Z,6.14686,6.14816,6.14556,
2012-06-01T13:00:00.000000Z,6.142049999999999,6.1438,6.1403,
2012-06-01T17:00:00.000000Z,6.12351,6.13351,6.11351,
2012-06-01T21:00:00.000000Z,6.12351,6.13351,6.11351,
2012-06-03T17:00:00.000000Z,6.13147,6.14147,6.12147,
2012-06-03T21:00:00.000000Z,6.138769999999999,6.1417699999999975,6.13577,
2012-06-04T01:00:00.000000Z,6.12893,6.1319300000000005,6.12593,
2012-06-04T05:00:00.000000Z,6.1276600000000006,6.12866,6.12666,
2012-06-04T09:00:00.000000Z,6.1142199999999995,6.11522,6.11322,
2012-06-04T13:00:00.000000Z,6.0936900000000005,6.09469,6.09269,
2012-06-04T17:00:00.000000Z,6.07263,6.07763,6.06763,
2012-06-04T21:00:00.000000Z,6.05853,6.06153,6.05553,
2012-06-05T01:00:00.000000Z,6.0624,6.0649,6.0599,
2012-06-05T05:00:00.000000Z,6.117430000000001,6.11943,6.11543,
2012-06-05T09:00:00.000000Z,6.11784,6.11984,6.11584,
2012-06-05T13:00:00.000000Z,6.115880000000001,6.11788,6.11388,
2012-06-05T17:00:00.000000Z,6.1093,6.1143,6.1043,
2012-06-05T21:00:00.000000Z,6.10987,6.11212,6.10762,
2012-06-06T01:00:00.000000Z,6.0852,6.0877,6.0827,
2012-06-06T05:00:00.000000Z,6.07198,6.07273,6.07123,
2012-06-06T09:00:00.000000Z,6.112119999999999,6.1131199999999986,6.11112,
2012-06-06T13:00:00.000000Z,6.06879,6.07029,6.06729,
2012-06-06T17:00:00.000000Z,6.06029,6.06529,6.05529,
2012-06-06T21:00:00.000000Z,6.0743,6.0773,6.0713,
2012-06-07T01:00:00.000000Z,6.087819999999998,6.0903199999999975,6.0853199999999985,
2012-06-07T05:00:00.000000Z,6.0613399999999995,6.06234,6.06034,
2012-06-07T09:00:00.000000Z,6.022399999999999,6.0234,6.0214,
2012-06-07T13:00:00.000000Z,6.05273,6.05423,6.05123,
2012-06-07T17:00:00.000000Z,6.045669999999999,6.0506699999999976,6.04067,
2012-06-07T21:00:00.000000Z,6.06031,6.06331,6.05731,
2012-06-08T01:00:00.000000Z,6.058069999999999,6.0605699999999985,6.05557,
2012-06-08T05:00:00.000000Z,6.095659999999999,6.0965099999999985,6.09481,
2012-06-08T09:00:00.000000Z,6.103380000000001,6.10423,6.1025300000000025,
2012-06-08T13:00:00.000000Z,6.06538,6.06663,6.0641300000000005,
2012-06-08T17:00:00.000000Z,6.05185,6.06185,6.04185,
2012-06-08T21:00:00.000000Z,6.05185,6.06185,6.04185,
2012-06-10T17:00:00.000000Z,5.99146,6.00146,5.98146,
2012-06-10T21:00:00.000000Z,6.00076,6.00376,5.99776,
2012-06-11T01:00:00.000000Z,6.0041,6.0071,6.0011,
2012-06-11T05:00:00.000000Z,6.0122,6.0132,6.0112,
2012-06-11T09:00:00.000000Z,6.0184999999999995,6.0195,6.0175,
2012-06-11T13:00:00.000000Z,6.0335,6.0345,6.0325,
2012-06-11T17:00:00.000000Z,6.045719999999999,6.05072,6.0407199999999985,
2012-06-11T21:00:00.000000Z,6.037719999999999,6.0407199999999985,6.03472,
2012-06-12T01:00:00.000000Z,6.02575,6.02875,6.02275,
2012-06-12T05:00:00.000000Z,6.027180000000001,6.0282300000000015,6.02613,
2012-06-12T09:00:00.000000Z,6.03853,6.03958,6.03748,
2012-06-12T13:00:00.000000Z,6.02696,6.02801,6.02591,
2012-06-12T17:00:00.000000Z,6.00734,6.01234,6.00234,
2012-06-12T21:00:00.000000Z,6.01604,6.01904,6.01304,
2012-06-13T01:00:00.000000Z,6.0139499999999995,6.01695,6.01095,
2012-06-13T05:00:00.000000Z,6.01405,6.0151,6.013,
2012-06-13T09:00:00.000000Z,5.999569999999999,6.00107,5.9980699999999985,
2012-06-13T13:00:00.000000Z,5.97498,5.9764800000000005,5.97348,
2012-06-13T17:00:00.000000Z,5.9846,5.9896,5.9796,
2012-06-13T21:00:00.000000Z,5.98574,5.98874,5.98274,
2012-06-14T01:00:00.000000Z,5.97278,5.97578,5.96978,
2012-06-14T05:00:00.000000Z,5.99217,5.99327,5.99107,
2012-06-14T09:00:00.000000Z,5.9647,5.9658,5.9636,
