time,BNP.USDINR - USD/INR_x,closeAsk,closeBid
2015-04-22T19:45:00.000000Z,62.959,63.084,62.834
2015-04-22T21:15:00.000000Z,62.945,63.07,62.82
2015-04-22T23:45:00.000000Z,62.93,63.055,62.805
2015-04-23T00:00:00.000000Z,62.929,63.054,62.804
2015-04-23T00:15:00.000000Z,62.925,63.05,62.8
2015-04-23T00:30:00.000000Z,62.914,63.039,62.789
2015-04-23T00:45:00.000000Z,62.938,63.063,62.813
2015-04-23T01:00:00.000000Z,62.926,63.051,62.801
2015-04-23T01:15:00.000000Z,62.935,63.06,62.81
2015-04-23T01:30:00.000000Z,62.947,63.072,62.822
2015-04-23T02:00:00.000000Z,62.941,63.066,62.816
2015-04-23T02:15:00.000000Z,62.936,63.061,62.811
2015-04-23T02:30:00.000000Z,62.935,63.06,62.81
2015-04-23T02:45:00.000000Z,62.951,63.076,62.826
2015-04-23T03:00:00.000000Z,62.962,63.087,62.837
2015-04-23T03:15:00.000000Z,62.925,63.05,62.8
2015-04-23T03:30:00.000000Z,62.8615,62.914,62.809
2015-04-23T03:45:00.000000Z,62.8805,62.933,62.828
2015-04-23T04:00:00.000000Z,62.918499999999995,62.971,62.866
2015-04-23T04:15:00.000000Z,62.9315,62.984,62.879
2015-04-23T04:30:00.000000Z,62.9595,63.012,62.907
2015-04-23T04:45:00.000000Z,62.9765,63.029,62.924
2015-04-23T05:00:00.000000Z,63.0935,63.146,63.041
2015-04-23T05:15:00.000000Z,63.1515,63.204,63.099
2015-04-23T05:30:00.000000Z,63.174499999999995,63.227,63.122
2015-04-23T05:45:00.000000Z,63.2115,63.264,63.159
2015-04-23T06:00:00.000000Z,63.2225,63.275,63.17
2015-04-23T06:15:00.000000Z,63.195,63.265,63.125
2015-04-23T06:30:00.000000Z,63.249,63.319,63.179
2015-04-23T06:45:00.000000Z,63.259,63.329,63.189
2015-04-23T07:00:00.000000Z,63.231,63.301,63.161
2015-04-23T07:15:00.000000Z,63.224000000000004,63.294,63.154
2015-04-23T07:30:00.000000Z,63.313,63.383,63.243
2015-04-23T07:45:00.000000Z,63.303,63.373,63.233
2015-04-23T08:00:00.000000Z,63.272,63.342,63.202
2015-04-23T08:15:00.000000Z,63.215,63.285,63.145
2015-04-23T08:30:00.000000Z,63.208,63.278,63.138
2015-04-23T08:45:00.000000Z,63.185,63.255,63.115
2015-04-23T09:00:00.000000Z,63.194,63.264,63.124
2015-04-23T09:15:00.000000Z,63.196,63.266,63.126
2015-04-23T09:30:00.000000Z,63.22,63.29,63.15
2015-04-23T09:45:00.000000Z,63.192,63.262,63.122
2015-04-23T10:00:00.000000Z,63.228,63.298,63.158
2015-04-23T10:15:00.000000Z,63.221000000000004,63.291,63.151
2015-04-23T10:30:00.000000Z,63.227,63.297,63.157
2015-04-23T10:45:00.000000Z,63.24,63.31,63.17
2015-04-23T11:00:00.000000Z,63.344,63.414,63.274
2015-04-23T11:15:00.000000Z,63.352,63.422,63.282
2015-04-23T11:30:00.000000Z,63.352,63.422,63.282
2015-04-23T11:45:00.000000Z,63.312,63.382,63.242
2015-04-23T12:00:00.000000Z,63.321,63.391,63.251
2015-04-23T12:15:00.000000Z,63.315,63.385,63.245
2015-04-23T12:30:00.000000Z,63.372,63.442,63.302
2015-04-23T12:45:00.000000Z,63.37,63.44,63.3
2015-04-23T13:00:00.000000Z,63.324,63.394,63.254
2015-04-23T13:15:00.000000Z,63.354,63.424,63.284
2015-04-23T13:30:00.000000Z,63.355,63.425,63.285
2015-04-23T13:45:00.000000Z,63.353,63.423,63.283
2015-04-23T14:00:00.000000Z,63.338,63.408,63.268
2015-04-23T14:15:00.000000Z,63.302,63.372,63.232
2015-04-23T14:30:00.000000Z,63.295,63.365,63.225
2015-04-23T14:45:00.000000Z,63.3,63.37,63.23
2015-04-23T15:00:00.000000Z,63.301,63.371,63.231
2015-04-23T15:15:00.000000Z,63.278999999999996,63.349,63.209
2015-04-23T15:30:00.000000Z,63.299,63.369,63.229
2015-04-23T15:45:00.000000Z,63.275999999999996,63.346,63.206
2015-04-23T16:00:00.000000Z,63.269,63.339,63.199
2015-04-23T16:15:00.000000Z,63.267,63.337,63.197
2015-04-23T16:30:00.000000Z,63.236,63.306,63.166
2015-04-23T16:45:00.000000Z,63.232,63.302,63.162
2015-04-23T17:00:00.000000Z,63.224000000000004,63.294,63.154
2015-04-23T17:15:00.000000Z,63.224000000000004,63.294,63.154
2015-04-23T17:30:00.000000Z,63.252,63.322,63.182
2015-04-23T17:45:00.000000Z,63.246,63.316,63.176
2015-04-23T18:00:00.000000Z,63.243,63.313,63.173
2015-04-23T18:15:00.000000Z,63.237,63.307,63.167
2015-04-23T18:30:00.000000Z,63.246,63.316,63.176
2015-04-23T18:45:00.000000Z,63.262,63.387,63.137
2015-04-23T19:00:00.000000Z,63.272,63.397,63.147
2015-04-23T19:15:00.000000Z,63.282,63.407,63.157
2015-04-23T21:00:00.000000Z,63.272,63.397,63.147
2015-04-23T23:30:00.000000Z,63.266,63.391,63.141
2015-04-23T23:45:00.000000Z,63.254,63.379,63.129
2015-04-24T00:00:00.000000Z,63.25,63.375,63.125
2015-04-24T00:15:00.000000Z,63.25,63.375,63.125
2015-04-24T00:30:00.000000Z,63.244,63.369,63.119
2015-04-24T01:00:00.000000Z,63.242,63.367,63.117
2015-04-24T01:15:00.000000Z,63.237,63.362,63.112
2015-04-24T01:30:00.000000Z,63.207,63.332,63.082
2015-04-24T01:45:00.000000Z,63.235,63.36,63.11
2015-04-24T02:15:00.000000Z,63.239,63.364,63.114
2015-04-24T02:30:00.000000Z,63.241,63.366,63.116
