time,BNP.USDINR - USD/INR_x,closeAsk,closeBid
2015-02-02T06:30:00.000000Z,61.8985,61.951,61.846
2015-02-02T07:00:00.000000Z,61.908500000000004,61.961,61.856
2015-02-02T07:30:00.000000Z,61.8425,61.895,61.79
2015-02-02T08:00:00.000000Z,61.8575,61.91,61.805
2015-02-02T08:30:00.000000Z,61.8445,61.897,61.792
2015-02-02T09:00:00.000000Z,61.8845,61.937,61.832
2015-02-02T09:30:00.000000Z,61.8785,61.931,61.826
2015-02-02T10:00:00.000000Z,61.8945,61.947,61.842
2015-02-02T10:30:00.000000Z,61.9095,61.962,61.857
2015-02-02T11:00:00.000000Z,61.8605,61.913,61.808
2015-02-02T11:30:00.000000Z,61.822500000000005,61.875,61.77
2015-02-02T12:00:00.000000Z,61.811499999999995,61.864,61.759
2015-02-02T12:30:00.000000Z,61.8715,61.924,61.819
2015-02-02T13:00:00.000000Z,61.8535,61.906,61.801
2015-02-02T13:30:00.000000Z,61.832499999999996,61.885,61.78
2015-02-02T14:00:00.000000Z,61.8125,61.865,61.76
2015-02-02T14:30:00.000000Z,61.805499999999995,61.858,61.753
2015-02-02T15:00:00.000000Z,61.7495,61.802,61.697
2015-02-02T15:30:00.000000Z,61.7465,61.799,61.694
2015-02-02T16:00:00.000000Z,61.7405,61.793,61.688
2015-02-02T16:30:00.000000Z,61.7375,61.79,61.685
2015-02-02T17:00:00.000000Z,61.701499999999996,61.754,61.649
2015-02-02T17:30:00.000000Z,61.7145,61.767,61.662
2015-02-02T18:00:00.000000Z,61.706500000000005,61.759,61.654
2015-02-02T18:30:00.000000Z,61.7215,61.774,61.669
2015-02-02T19:00:00.000000Z,61.7175,61.77,61.665
2015-02-02T19:30:00.000000Z,61.7175,61.77,61.665
2015-02-02T20:00:00.000000Z,61.7175,61.77,61.665
2015-02-02T20:30:00.000000Z,61.7365,61.789,61.684
2015-02-02T21:30:00.000000Z,61.736,61.861,61.611
2015-02-02T23:30:00.000000Z,61.764,61.889,61.639
2015-02-03T00:00:00.000000Z,61.748,61.873,61.623
2015-02-03T00:30:00.000000Z,61.75,61.875,61.625
2015-02-03T01:00:00.000000Z,61.741,61.866,61.616
2015-02-03T01:30:00.000000Z,61.661,61.786,61.536
2015-02-03T02:00:00.000000Z,61.655,61.78,61.53
2015-02-03T02:30:00.000000Z,61.633,61.758,61.508
2015-02-03T03:00:00.000000Z,61.624,61.749,61.499
2015-02-03T03:30:00.000000Z,61.7095,61.762,61.657
2015-02-03T04:00:00.000000Z,61.692499999999995,61.745,61.64
2015-02-03T04:30:00.000000Z,61.7535,61.806,61.701
2015-02-03T05:00:00.000000Z,61.680499999999995,61.733,61.628
2015-02-03T05:30:00.000000Z,61.7265,61.779,61.674
2015-02-03T06:00:00.000000Z,61.786500000000004,61.839,61.734
2015-02-03T06:30:00.000000Z,61.8655,61.918,61.813
2015-02-03T07:00:00.000000Z,61.819500000000005,61.872,61.767
2015-02-03T07:30:00.000000Z,61.819500000000005,61.872,61.767
2015-02-03T08:00:00.000000Z,61.7795,61.832,61.727
2015-02-03T08:30:00.000000Z,61.7675,61.82,61.715
2015-02-03T09:00:00.000000Z,61.7495,61.802,61.697
2015-02-03T09:30:00.000000Z,61.7785,61.831,61.726
2015-02-03T10:00:00.000000Z,61.703500000000005,61.756,61.651
2015-02-03T10:30:00.000000Z,61.7285,61.781,61.676
2015-02-03T11:00:00.000000Z,61.700500000000005,61.753,61.648
2015-02-03T11:30:00.000000Z,61.707499999999996,61.76,61.655
2015-02-03T12:00:00.000000Z,61.704499999999996,61.757,61.652
2015-02-03T12:30:00.000000Z,61.7115,61.764,61.659
2015-02-03T13:00:00.000000Z,61.689499999999995,61.742,61.637
2015-02-03T13:30:00.000000Z,61.685500000000005,61.738,61.633
2015-02-03T14:00:00.000000Z,61.713499999999996,61.766,61.661
2015-02-03T14:30:00.000000Z,61.7115,61.764,61.659
2015-02-03T15:00:00.000000Z,61.695499999999996,61.748,61.643
2015-02-03T15:30:00.000000Z,61.701499999999996,61.754,61.649
2015-02-03T16:00:00.000000Z,61.670500000000004,61.723,61.618
2015-02-03T16:30:00.000000Z,61.694500000000005,61.747,61.642
2015-02-03T17:00:00.000000Z,61.698499999999996,61.751,61.646
2015-02-03T17:30:00.000000Z,61.694500000000005,61.747,61.642
2015-02-03T18:00:00.000000Z,61.6225,61.675,61.57
2015-02-03T18:30:00.000000Z,61.6265,61.679,61.574
2015-02-03T19:00:00.000000Z,61.6235,61.676,61.571
2015-02-03T19:30:00.000000Z,61.6345,61.687,61.582
2015-02-03T20:00:00.000000Z,61.6325,61.685,61.58
2015-02-03T20:30:00.000000Z,61.6475,61.7,61.595
2015-02-03T21:30:00.000000Z,61.647,61.772,61.522
2015-02-03T23:00:00.000000Z,61.643,61.768,61.518
2015-02-04T00:00:00.000000Z,61.641,61.766,61.516
2015-02-04T00:30:00.000000Z,61.617,61.742,61.492
2015-02-04T01:00:00.000000Z,61.622,61.747,61.497
2015-02-04T01:30:00.000000Z,61.643,61.768,61.518
2015-02-04T02:30:00.000000Z,61.645,61.77,61.52
2015-02-04T03:00:00.000000Z,61.671,61.796,61.546
2015-02-04T03:30:00.000000Z,61.578500000000005,61.631,61.526
2015-02-04T04:00:00.000000Z,61.6475,61.7,61.595
2015-02-04T04:30:00.000000Z,61.6545,61.707,61.602
2015-02-04T05:00:00.000000Z,61.680499999999995,61.733,61.628
2015-02-04T05:30:00.000000Z,61.673500000000004,61.726,61.621
2015-02-04T06:00:00.000000Z,61.7155,61.768,61.663
2015-02-04T06:30:00.000000Z,61.7445,61.797,61.692
2015-02-04T07:00:00.000000Z,61.7155,61.768,61.663
2015-02-04T07:30:00.000000Z,61.697500000000005,61.75,61.645
2015-02-04T08:00:00.000000Z,61.7605,61.813,61.708
2015-02-04T08:30:00.000000Z,61.826499999999996,61.879,61.774
2015-02-04T09:00:00.000000Z,61.796499999999995,61.849,61.744
2015-02-04T09:30:00.000000Z,61.8595,61.912,61.807
2015-02-04T10:00:00.000000Z,61.7675,61.82,61.715
2015-02-04T10:30:00.000000Z,61.8435,61.896,61.791
2015-02-04T11:00:00.000000Z,61.786500000000004,61.839,61.734
2015-02-04T11:30:00.000000Z,61.7945,61.847,61.742
2015-02-04T12:00:00.000000Z,61.807500000000005,61.86,61.755
2015-02-04T12:30:00.000000Z,61.823499999999996,61.876,61.771
2015-02-04T13:00:00.000000Z,61.8425,61.895,61.79
2015-02-04T13:30:00.000000Z,61.8745,61.927,61.822
2015-02-04T14:00:00.000000Z,61.828500000000005,61.881,61.776
2015-02-04T14:30:00.000000Z,61.8565,61.909,61.804
2015-02-04T15:00:00.000000Z,61.801500000000004,61.854,61.749
2015-02-04T15:30:00.000000Z,61.8335,61.886,61.781
2015-02-04T16:00:00.000000Z,61.802499999999995,61.855,61.75
2015-02-04T16:30:00.000000Z,61.801500000000004,61.854,61.749
2015-02-04T17:00:00.000000Z,61.825500000000005,61.878,61.773
2015-02-04T17:30:00.000000Z,61.8155,61.868,61.763
2015-02-04T18:00:00.000000Z,61.804500000000004,61.857,61.752
2015-02-04T18:30:00.000000Z,61.810500000000005,61.863,61.758
2015-02-04T19:00:00.000000Z,61.816500000000005,61.869,61.764
2015-02-04T19:30:00.000000Z,61.811499999999995,61.864,61.759
2015-02-04T20:00:00.000000Z,61.8155,61.868,61.763
2015-02-04T20:30:00.000000Z,61.8065,61.859,61.754
2015-02-04T21:30:00.000000Z,61.807,61.932,61.682
2015-02-04T22:00:00.000000Z,61.825,61.95,61.7
2015-02-05T00:30:00.000000Z,61.856,61.981,61.731
2015-02-05T01:30:00.000000Z,61.896,62.021,61.771
2015-02-05T02:00:00.000000Z,61.894,62.019,61.769
2015-02-05T02:30:00.000000Z,61.847,61.972,61.722
2015-02-05T03:00:00.000000Z,61.886,62.011,61.761
2015-02-05T03:30:00.000000Z,61.8935,61.946,61.841
2015-02-05T04:00:00.000000Z,61.8475,61.9,61.795
2015-02-05T04:30:00.000000Z,61.8775,61.93,61.825
2015-02-05T05:00:00.000000Z,61.9035,61.956,61.851
2015-02-05T05:30:00.000000Z,61.933499999999995,61.986,61.881
2015-02-05T06:00:00.000000Z,61.914500000000004,61.967,61.862
2015-02-05T06:30:00.000000Z,61.8735,61.926,61.821
