time,BNP.EURNOK - EUR/NOK_x,closeAsk,closeBid,volume
2015-05-18T19:00:00.000000Z,8.385155000000001,8.3869,8.383410000000001,
2015-05-18T19:15:00.000000Z,8.38448,8.38615,8.382810000000001,
2015-05-18T19:30:00.000000Z,8.38378,8.38621,8.38135,
2015-05-18T19:45:00.000000Z,8.383759999999999,8.38607,8.38145,
2015-05-18T20:00:00.000000Z,8.383714999999999,8.38605,8.38138,
2015-05-18T20:15:00.000000Z,8.382930000000002,8.3855,8.380360000000001,
2015-05-18T20:30:00.000000Z,8.381325,8.3869,8.37575,
2015-05-18T20:45:00.000000Z,8.38101,8.38747,8.37455,
2015-05-18T21:00:00.000000Z,8.379719999999999,8.38514,8.3743,
2015-05-18T21:15:00.000000Z,8.37986,8.38535,8.374369999999999,
2015-05-18T21:30:00.000000Z,8.380725,8.38673,8.37472,
2015-05-18T21:45:00.000000Z,8.383365000000001,8.39197,8.37476,
2015-05-18T22:00:00.000000Z,8.38486,8.39151,8.378210000000001,
2015-05-18T22:15:00.000000Z,8.385280000000002,8.3915,8.37906,
2015-05-18T22:30:00.000000Z,8.38663,8.39226,8.381,
2015-05-18T22:45:00.000000Z,8.385345000000001,8.391680000000001,8.379010000000001,
2015-05-18T23:00:00.000000Z,8.384789999999999,8.39108,8.3785,
2015-05-18T23:15:00.000000Z,8.38468,8.390839999999999,8.37852,
2015-05-18T23:30:00.000000Z,8.38557,8.39077,8.38037,
2015-05-18T23:45:00.000000Z,8.38603,8.39136,8.3807,
2015-05-19T00:00:00.000000Z,8.38584,8.39098,8.3807,
2015-05-19T00:15:00.000000Z,8.384644999999999,8.38918,8.38011,
2015-05-19T00:30:00.000000Z,8.384595000000001,8.38914,8.38005,
2015-05-19T00:45:00.000000Z,8.383995,8.38826,8.37973,
2015-05-19T01:00:00.000000Z,8.380289999999999,8.3845,8.37608,
2015-05-19T01:15:00.000000Z,8.380205,8.38457,8.37584,
2015-05-19T01:30:00.000000Z,8.380485,8.38505,8.375919999999999,
2015-05-19T01:45:00.000000Z,8.379805000000001,8.38413,8.37548,
2015-05-19T02:00:00.000000Z,8.380165,8.38433,8.376,
2015-05-19T02:15:00.000000Z,8.38002,8.38401,8.37603,
2015-05-19T02:30:00.000000Z,8.381325,8.38641,8.37624,
2015-05-19T02:45:00.000000Z,8.381350000000001,8.386000000000001,8.3767,
2015-05-19T03:00:00.000000Z,8.381409999999999,8.3861,8.376719999999999,
2015-05-19T03:15:00.000000Z,8.384094999999999,8.3894,8.378789999999999,
2015-05-19T03:30:00.000000Z,8.384654999999999,8.3898,8.37951,
2015-05-19T03:45:00.000000Z,8.384229999999999,8.38975,8.37871,
2015-05-19T04:00:00.000000Z,8.385335000000001,8.38984,8.38083,
2015-05-19T04:15:00.000000Z,8.386439999999999,8.39085,8.38203,
2015-05-19T04:30:00.000000Z,8.386605,8.39172,8.38149,
2015-05-19T04:45:00.000000Z,8.38738,8.3917,8.38306,
2015-05-19T05:00:00.000000Z,8.38804,8.3929,8.38318,
2015-05-19T05:15:00.000000Z,8.38522,8.3895,8.380939999999999,
