time,BNP.EURAUD - EUR/AUD_x,closeAsk,closeBid,volume
2015-03-16T02:30:00.000000Z,1.376953125,1.376953125,1.376953125,434.0
2015-03-16T03:00:00.000000Z,1.3759765625,1.3759765625,1.3759765625,272.0
2015-03-16T03:30:00.000000Z,1.3759765625,1.3759765625,1.3759765625,357.0
2015-03-16T04:00:00.000000Z,1.37548828125,1.3759765625,1.375,238.0
2015-03-16T04:30:00.000000Z,1.375,1.375,1.375,313.0
2015-03-16T05:00:00.000000Z,1.375,1.375,1.375,381.0
2015-03-16T05:30:00.000000Z,1.3759765625,1.3759765625,1.3759765625,363.0
2015-03-16T06:00:00.000000Z,1.37646484375,1.376953125,1.3759765625,669.0
2015-03-16T06:30:00.000000Z,1.375,1.375,1.375,616.0
2015-03-16T07:00:00.000000Z,1.375,1.375,1.375,933.0
2015-03-16T07:30:00.000000Z,1.376953125,1.376953125,1.376953125,826.0
2015-03-16T08:00:00.000000Z,1.37890625,1.37890625,1.37890625,1067.0
2015-03-16T08:30:00.000000Z,1.37890625,1.37890625,1.37890625,684.0
2015-03-16T09:00:00.000000Z,1.38037109375,1.380859375,1.3798828125,855.0
2015-03-16T09:30:00.000000Z,1.38037109375,1.380859375,1.3798828125,397.0
2015-03-16T10:00:00.000000Z,1.38037109375,1.380859375,1.3798828125,426.0
2015-03-16T10:30:00.000000Z,1.3779296875,1.3779296875,1.3779296875,380.0
2015-03-16T11:00:00.000000Z,1.37890625,1.37890625,1.37890625,401.0
2015-03-16T11:30:00.000000Z,1.37890625,1.37890625,1.37890625,412.0
2015-03-16T12:00:00.000000Z,1.37939453125,1.3798828125,1.37890625,733.0
2015-03-16T12:30:00.000000Z,1.37939453125,1.3798828125,1.37890625,1035.0
2015-03-16T13:00:00.000000Z,1.37939453125,1.3798828125,1.37890625,1308.0
2015-03-16T13:30:00.000000Z,1.38330078125,1.3837890625,1.3828125,1713.0
2015-03-16T14:00:00.000000Z,1.3818359375,1.3818359375,1.3818359375,1358.0
2015-03-16T14:30:00.000000Z,1.3818359375,1.3818359375,1.3818359375,909.0
2015-03-16T15:00:00.000000Z,1.3818359375,1.3818359375,1.3818359375,785.0
2015-03-16T15:30:00.000000Z,1.3818359375,1.3818359375,1.3818359375,665.0
2015-03-16T16:00:00.000000Z,1.3828125,1.3828125,1.3828125,556.0
2015-03-16T16:30:00.000000Z,1.384765625,1.384765625,1.384765625,728.0
2015-03-16T17:00:00.000000Z,1.3837890625,1.3837890625,1.3837890625,677.0
2015-03-16T17:30:00.000000Z,1.38330078125,1.3837890625,1.3828125,460.0
2015-03-16T18:00:00.000000Z,1.3837890625,1.3837890625,1.3837890625,452.0
2015-03-16T18:30:00.000000Z,1.384765625,1.384765625,1.384765625,483.0
2015-03-16T19:00:00.000000Z,1.384765625,1.384765625,1.384765625,257.0
2015-03-16T19:30:00.000000Z,1.3837890625,1.3837890625,1.3837890625,293.0
2015-03-16T20:00:00.000000Z,1.3828125,1.3828125,1.3828125,256.0
2015-03-16T20:30:00.000000Z,1.38330078125,1.3837890625,1.3828125,247.0
2015-03-16T21:00:00.000000Z,1.38330078125,1.3837890625,1.3828125,182.0
2015-03-16T21:30:00.000000Z,1.3828125,1.3828125,1.3828125,87.0
2015-03-16T22:00:00.000000Z,1.38232421875,1.3828125,1.3818359375,84.0
2015-03-16T22:30:00.000000Z,1.3828125,1.3828125,1.3828125,139.0
2015-03-16T23:00:00.000000Z,1.3837890625,1.3837890625,1.3837890625,158.0
2015-03-16T23:30:00.000000Z,1.38330078125,1.3837890625,1.3828125,146.0
2015-03-17T00:00:00.000000Z,1.38330078125,1.3837890625,1.3828125,427.0
2015-03-17T00:30:00.000000Z,1.3857421875,1.3857421875,1.3857421875,1083.0
2015-03-17T01:00:00.000000Z,1.38525390625,1.3857421875,1.384765625,424.0
2015-03-17T01:30:00.000000Z,1.384765625,1.384765625,1.384765625,348.0
2015-03-17T02:00:00.000000Z,1.38525390625,1.3857421875,1.384765625,465.0
2015-03-17T02:30:00.000000Z,1.3857421875,1.3857421875,1.3857421875,324.0
2015-03-17T03:00:00.000000Z,1.3857421875,1.3857421875,1.3857421875,314.0
2015-03-17T03:30:00.000000Z,1.384765625,1.384765625,1.384765625,272.0
2015-03-17T04:00:00.000000Z,1.384765625,1.384765625,1.384765625,344.0
2015-03-17T04:30:00.000000Z,1.3837890625,1.3837890625,1.3837890625,323.0
2015-03-17T05:00:00.000000Z,1.3837890625,1.3837890625,1.3837890625,201.0
2015-03-17T05:30:00.000000Z,1.3837890625,1.3837890625,1.3837890625,327.0
2015-03-17T06:00:00.000000Z,1.38330078125,1.3837890625,1.3828125,461.0
2015-03-17T06:30:00.000000Z,1.3837890625,1.3837890625,1.3837890625,967.0
2015-03-17T07:00:00.000000Z,1.3837890625,1.3837890625,1.3837890625,1229.0
2015-03-17T07:30:00.000000Z,1.3857421875,1.3857421875,1.3857421875,1124.0
2015-03-17T08:00:00.000000Z,1.38427734375,1.384765625,1.3837890625,1125.0
2015-03-17T08:30:00.000000Z,1.3828125,1.3828125,1.3828125,718.0
2015-03-17T09:00:00.000000Z,1.3828125,1.3828125,1.3828125,758.0
2015-03-17T09:30:00.000000Z,1.38525390625,1.3857421875,1.384765625,940.0
2015-03-17T10:00:00.000000Z,1.38818359375,1.388671875,1.3876953125,1076.0
2015-03-17T10:30:00.000000Z,1.38671875,1.38671875,1.38671875,657.0
2015-03-17T11:00:00.000000Z,1.38671875,1.38671875,1.38671875,687.0
2015-03-17T11:30:00.000000Z,1.38671875,1.38671875,1.38671875,602.0
2015-03-17T12:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,832.0
2015-03-17T12:30:00.000000Z,1.388671875,1.388671875,1.388671875,1097.0
2015-03-17T13:00:00.000000Z,1.392578125,1.392578125,1.392578125,1509.0
2015-03-17T13:30:00.000000Z,1.392578125,1.392578125,1.392578125,1036.0
2015-03-17T14:00:00.000000Z,1.392578125,1.392578125,1.392578125,1089.0
2015-03-17T14:30:00.000000Z,1.390625,1.390625,1.390625,735.0
2015-03-17T15:00:00.000000Z,1.392578125,1.392578125,1.392578125,681.0
2015-03-17T15:30:00.000000Z,1.392578125,1.392578125,1.392578125,655.0
2015-03-17T16:00:00.000000Z,1.3916015625,1.3916015625,1.3916015625,1059.0
2015-03-17T16:30:00.000000Z,1.390625,1.390625,1.390625,496.0
2015-03-17T17:00:00.000000Z,1.39111328125,1.3916015625,1.390625,374.0
2015-03-17T17:30:00.000000Z,1.390625,1.390625,1.390625,267.0
2015-03-17T18:00:00.000000Z,1.39013671875,1.390625,1.3896484375,422.0
2015-03-17T18:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,413.0
2015-03-17T19:00:00.000000Z,1.390625,1.390625,1.390625,575.0
2015-03-17T19:30:00.000000Z,1.39013671875,1.390625,1.3896484375,267.0
2015-03-17T20:00:00.000000Z,1.390625,1.390625,1.390625,195.0
2015-03-17T20:30:00.000000Z,1.39111328125,1.3916015625,1.390625,220.0
2015-03-17T21:00:00.000000Z,1.390625,1.3916015625,1.3896484375,391.0
2015-03-17T21:30:00.000000Z,1.39013671875,1.390625,1.3896484375,710.0
2015-03-17T22:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,165.0
2015-03-17T22:30:00.000000Z,1.39013671875,1.390625,1.3896484375,88.0
2015-03-17T23:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,168.0
2015-03-17T23:30:00.000000Z,1.390625,1.390625,1.390625,140.0
2015-03-18T00:00:00.000000Z,1.3916015625,1.3916015625,1.3916015625,376.0
2015-03-18T00:30:00.000000Z,1.392578125,1.392578125,1.392578125,294.0
2015-03-18T01:00:00.000000Z,1.3916015625,1.3916015625,1.3916015625,473.0
2015-03-18T01:30:00.000000Z,1.39208984375,1.392578125,1.3916015625,366.0
2015-03-18T02:00:00.000000Z,1.3916015625,1.3916015625,1.3916015625,165.0
2015-03-18T02:30:00.000000Z,1.39111328125,1.3916015625,1.390625,390.0
2015-03-18T03:00:00.000000Z,1.39111328125,1.3916015625,1.390625,290.0
2015-03-18T03:30:00.000000Z,1.39111328125,1.3916015625,1.390625,140.0
2015-03-18T04:00:00.000000Z,1.3916015625,1.3916015625,1.3916015625,131.0
2015-03-18T04:30:00.000000Z,1.390625,1.390625,1.390625,225.0
2015-03-18T05:00:00.000000Z,1.3916015625,1.3916015625,1.3916015625,301.0
2015-03-18T05:30:00.000000Z,1.39111328125,1.3916015625,1.390625,380.0
2015-03-18T06:00:00.000000Z,1.390625,1.390625,1.390625,281.0
2015-03-18T06:30:00.000000Z,1.3916015625,1.3916015625,1.3916015625,347.0
2015-03-18T07:00:00.000000Z,1.392578125,1.392578125,1.392578125,543.0
2015-03-18T07:30:00.000000Z,1.39599609375,1.396484375,1.3955078125,887.0
2015-03-18T08:00:00.000000Z,1.3955078125,1.3955078125,1.3955078125,956.0
2015-03-18T08:30:00.000000Z,1.3955078125,1.3955078125,1.3955078125,672.0
2015-03-18T09:00:00.000000Z,1.3955078125,1.3955078125,1.3955078125,598.0
2015-03-18T09:30:00.000000Z,1.3955078125,1.3955078125,1.3955078125,890.0
2015-03-18T10:00:00.000000Z,1.3955078125,1.3955078125,1.3955078125,839.0
2015-03-18T10:30:00.000000Z,1.39453125,1.39453125,1.39453125,729.0
2015-03-18T11:00:00.000000Z,1.39453125,1.39453125,1.39453125,542.0
2015-03-18T11:30:00.000000Z,1.3935546875,1.3935546875,1.3935546875,553.0
2015-03-18T12:00:00.000000Z,1.3935546875,1.3935546875,1.3935546875,483.0
2015-03-18T12:30:00.000000Z,1.39111328125,1.3916015625,1.390625,595.0
2015-03-18T13:00:00.000000Z,1.390625,1.390625,1.390625,561.0
2015-03-18T13:30:00.000000Z,1.390625,1.390625,1.390625,611.0
2015-03-18T14:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,721.0
2015-03-18T14:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,748.0
2015-03-18T15:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,795.0
2015-03-18T15:30:00.000000Z,1.390625,1.390625,1.390625,888.0
2015-03-18T16:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,764.0
2015-03-18T16:30:00.000000Z,1.390625,1.390625,1.390625,1054.0
2015-03-18T17:00:00.000000Z,1.3916015625,1.3916015625,1.3916015625,718.0
2015-03-18T17:30:00.000000Z,1.3896484375,1.390625,1.388671875,1139.0
2015-03-18T18:00:00.000000Z,1.392578125,1.392578125,1.392578125,6416.0
2015-03-18T18:30:00.000000Z,1.39111328125,1.3916015625,1.390625,4884.0
2015-03-18T19:00:00.000000Z,1.38818359375,1.388671875,1.3876953125,3476.0
2015-03-18T19:30:00.000000Z,1.3916015625,1.3916015625,1.3916015625,2584.0
2015-03-18T20:00:00.000000Z,1.39892578125,1.3994140625,1.3984375,5020.0
2015-03-18T20:30:00.000000Z,1.396484375,1.3974609375,1.3955078125,1439.0
2015-03-18T21:00:00.000000Z,1.39697265625,1.3974609375,1.396484375,670.0
2015-03-18T21:30:00.000000Z,1.39892578125,1.3994140625,1.3984375,1046.0
2015-03-18T22:00:00.000000Z,1.39892578125,1.3994140625,1.3984375,649.0
2015-03-18T22:30:00.000000Z,1.396484375,1.396484375,1.396484375,250.0
2015-03-18T23:00:00.000000Z,1.39453125,1.39453125,1.39453125,593.0
2015-03-18T23:30:00.000000Z,1.39453125,1.39453125,1.39453125,549.0
2015-03-19T00:00:00.000000Z,1.39892578125,1.3994140625,1.3984375,1731.0
2015-03-19T00:30:00.000000Z,1.39697265625,1.3974609375,1.396484375,1579.0
2015-03-19T01:00:00.000000Z,1.3955078125,1.3955078125,1.3955078125,1597.0
2015-03-19T01:30:00.000000Z,1.396484375,1.396484375,1.396484375,1229.0
2015-03-19T02:00:00.000000Z,1.39501953125,1.3955078125,1.39453125,803.0
2015-03-19T02:30:00.000000Z,1.3935546875,1.3935546875,1.3935546875,1178.0
2015-03-19T03:00:00.000000Z,1.3935546875,1.3935546875,1.3935546875,679.0
2015-03-19T03:30:00.000000Z,1.39208984375,1.392578125,1.3916015625,956.0
2015-03-19T04:00:00.000000Z,1.3935546875,1.3935546875,1.3935546875,837.0
2015-03-19T04:30:00.000000Z,1.39208984375,1.392578125,1.3916015625,931.0
2015-03-19T05:00:00.000000Z,1.39306640625,1.3935546875,1.392578125,705.0
2015-03-19T05:30:00.000000Z,1.3935546875,1.3935546875,1.3935546875,648.0
2015-03-19T06:00:00.000000Z,1.39501953125,1.3955078125,1.39453125,667.0
2015-03-19T06:30:00.000000Z,1.3955078125,1.3955078125,1.3955078125,659.0
2015-03-19T07:00:00.000000Z,1.39208984375,1.392578125,1.3916015625,2244.0
2015-03-19T07:30:00.000000Z,1.3935546875,1.3935546875,1.3935546875,2400.0
2015-03-19T08:00:00.000000Z,1.39111328125,1.3916015625,1.390625,3166.0
2015-03-19T08:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,2170.0
2015-03-19T09:00:00.000000Z,1.3876953125,1.3876953125,1.3876953125,1782.0
2015-03-19T09:30:00.000000Z,1.38818359375,1.388671875,1.3876953125,1480.0
2015-03-19T10:00:00.000000Z,1.388671875,1.388671875,1.388671875,1948.0
