time,BNP.EURAUD - EUR/AUD_x,closeAsk,closeBid,volume
2012-05-25T13:00:00.000000Z,1.28036,1.2804799999999998,1.28024,
2012-05-25T17:00:00.000000Z,1.28293,1.28393,1.28193,
2012-05-27T17:00:00.000000Z,1.2810199999999998,1.2820200000000002,1.2800200000000002,
2012-05-27T21:00:00.000000Z,1.27821,1.27841,1.27801,
2012-05-28T01:00:00.000000Z,1.27775,1.27795,1.27755,
2012-05-28T05:00:00.000000Z,1.275795,1.27591,1.27568,
2012-05-28T09:00:00.000000Z,1.274455,1.27457,1.27434,
2012-05-28T13:00:00.000000Z,1.272745,1.27289,1.2726,
2012-05-28T17:00:00.000000Z,1.2728700000000002,1.27322,1.27252,
2012-05-28T21:00:00.000000Z,1.2751700000000001,1.27532,1.27502,
2012-05-29T01:00:00.000000Z,1.2722,1.27235,1.27205,
2012-05-29T05:00:00.000000Z,1.272135,1.27225,1.2720200000000002,
2012-05-29T09:00:00.000000Z,1.2739250000000002,1.27404,1.27381,
2012-05-29T13:00:00.000000Z,1.2711350000000001,1.27125,1.27102,
2012-05-29T17:00:00.000000Z,1.26956,1.26991,1.26921,
2012-05-29T21:00:00.000000Z,1.27026,1.27046,1.27006,
2012-05-30T01:00:00.000000Z,1.2726,1.27276,1.27244,
2012-05-30T05:00:00.000000Z,1.27445,1.27456,1.27434,
2012-05-30T09:00:00.000000Z,1.27452,1.27463,1.27441,
2012-05-30T13:00:00.000000Z,1.27393,1.27404,1.2738200000000002,
2012-05-30T17:00:00.000000Z,1.2743,1.27465,1.27395,
2012-05-30T21:00:00.000000Z,1.27643,1.27673,1.27613,
2012-05-31T01:00:00.000000Z,1.27547,1.27567,1.27527,
2012-05-31T05:00:00.000000Z,1.27407,1.27418,1.27396,
2012-05-31T09:00:00.000000Z,1.27346,1.27357,1.27335,
2012-05-31T13:00:00.000000Z,1.270075,1.27021,1.26994,
2012-05-31T17:00:00.000000Z,1.27039,1.27074,1.27004,
2012-05-31T21:00:00.000000Z,1.27459,1.27504,1.27414,
