,BNP.AUDCAD - AUD/CAD_x,BNP.AUDUSD - AUD/USD_x,BNP.CADCHF - CAD/CHF_x,BNP.CADHKD - CAD/HKD_x,BNP.CADJPY - CAD/JPY_x,BNP.CADSGD - CAD/SGD_x,BNP.EURCAD - EUR/CAD_x,BNP.EURUSD - EUR/USD_x,BNP.GBPCAD - GBP/CAD_x,BNP.GBPUSD - GBP/USD_x,BNP.NZDCAD - NZD/CAD_x,BNP.NZDUSD - NZD/USD_x,BNP.USDCAD - USD/CAD_x,BNP.USDCHF - USD/CHF_x,BNP.USDCNH - USD/CNH_x,BNP.USDCZK - USD/CZK_x,BNP.USDDKK - USD/DKK_x,BNP.USDHKD - USD/HKD_x,BNP.USDHUF - USD/HUF_x,BNP.USDJPY - USD/JPY_x,BNP.USDMXN - USD/MXN_x,BNP.USDNOK - USD/NOK_x,BNP.USDPLN - USD/PLN_x,BNP.USDSAR - USD/SAR_x,BNP.USDSEK - USD/SEK_x,BNP.USDSGD - USD/SGD_x,BNP.USDTHB - USD/THB_x,BNP.USDTRY - USD/TRY_x,BNP.USDZAR - USD/ZAR_x
432267,0.20185153587340035,-0.06250641971214735,0.04837670277681083,0.3417508409656994,-0.5514299634554783,-0.1945381203818274,-0.13295059978507615,0.0761982976068398,0.060121153909705564,0.28402511378242873,-0.0393307723936259,-0.18284947862386264,0.2374076848893105,-0.15804794411165507,-0.03583674318953076,0.10999837669083884,0.23053878177022444,0.017418801830852298,-0.03162323587198454,0.4029009859047308,0.0747939111015664,-0.057321615272835726,-0.06473245239234571,0.030317678155360312,0.08506056431058043,0.2484510620803111,-0.10647186825435433,0.008095541056113771,-0.03652052616954713
470116,0.07313423696894569,0.0857547588365488,-0.15572941502047152,0.05390710582898875,0.21449709395369046,-0.30031338648792044,-0.3798550328141996,0.019410269044373145,0.20116335170674252,0.013626122905019869,-0.0096185758079286,0.040871864769143056,-0.06780511065029099,-0.023552900332394613,0.009024696770395706,0.048196416362983184,0.18113032437890075,0.003435048607232911,0.015293901965025327,0.5530328267609393,0.03776104118001572,-0.007863018067304326,-0.0022484780393104207,0.004534073624767543,-0.023916308803486032,0.2613916011298925,-0.018155100437994485,0.07262933637441396,0.02338794918825723
482524,0.15001371468141808,0.020115027080838604,0.046204783411690716,-0.10325230685473992,0.0810448701671455,-0.18989122745768885,-0.32666459374283724,-0.08025969122777517,0.20520392460780382,0.21115342307943336,-0.06925572199552711,0.0028257545218713875,-0.026087342297879682,0.030711868463388435,-0.006658823648741861,0.01650143991009632,0.141023545178941,-0.004904035640479007,-0.021591822407115675,0.3648904516479357,0.023806213438700204,-0.023640894078322563,0.04849410691853635,0.043403325588420014,-0.05587285452879388,0.27741374704373895,-0.020147344808290543,0.05892671146234926,0.04784423372986529
