,BNP.AUDJPY - AUD/JPY_x,BNP.CADJPY - CAD/JPY_x,BNP.CHFJPY - CHF/JPY_x,BNP.EURAUD - EUR/AUD_x,BNP.EURCAD - EUR/CAD_x,BNP.EURCHF - EUR/CHF_x,BNP.EURCZK - EUR/CZK_x,BNP.EURDKK - EUR/DKK_x,BNP.EURGBP - EUR/GBP_x,BNP.EURHKD - EUR/HKD_x,BNP.EURHUF - EUR/HUF_x,BNP.EURJPY - EUR/JPY_x,BNP.EURNOK - EUR/NOK_x,BNP.EURNZD - EUR/NZD_x,BNP.EURPLN - EUR/PLN_x,BNP.EURSEK - EUR/SEK_x,BNP.EURSGD - EUR/SGD_x,BNP.EURTRY - EUR/TRY_x,BNP.EURUSD - EUR/USD_x,BNP.EURZAR - EUR/ZAR_x,BNP.GBPJPY - GBP/JPY_x,BNP.HKDJPY - HKD/JPY_x,BNP.NZDJPY - NZD/JPY_x,BNP.SGDJPY - SGD/JPY_x,BNP.TRYJPY - TRY/JPY_x,BNP.USDJPY - USD/JPY_x,BNP.ZARJPY - ZAR/JPY_x
63074,-0.46853508609602523,-0.09498803495659987,0.31290090388415276,-0.004915931915588101,-0.01042522661465636,0.19073077720320802,0.08549845250089155,0.02471864707974301,-0.020984971912048855,0.40540053191708925,-0.2933381113102026,0.00963326776191558,-0.019170593810781126,-0.10742282464177251,0.013249901492363114,-0.03546490759137516,0.12608625336630935,-0.026321989771437185,0.55475282580701,-0.05593990924261537,0.753138178044706,-0.07370494931889374,-0.062323955344742686,0.12053471592740975,-0.12381924787109667,0.37896757332594544,-0.12114702140390396
