,BNP.AUDCAD - AUD/CAD_x,BNP.AUDCHF - AUD/CHF_x,BNP.AUDHKD - AUD/HKD_x,BNP.AUDJPY - AUD/JPY_x,BNP.AUDNZD - AUD/NZD_x,BNP.AUDSGD - AUD/SGD_x,BNP.AUDUSD - AUD/USD_x,BNP.EURAUD - EUR/AUD_x,BNP.EURUSD - EUR/USD_x,BNP.GBPAUD - GBP/AUD_x,BNP.GBPUSD - GBP/USD_x,BNP.NZDUSD - NZD/USD_x,BNP.USDCAD - USD/CAD_x,BNP.USDCHF - USD/CHF_x,BNP.USDCNH - USD/CNH_x,BNP.USDCZK - USD/CZK_x,BNP.USDDKK - USD/DKK_x,BNP.USDHKD - USD/HKD_x,BNP.USDHUF - USD/HUF_x,BNP.USDJPY - USD/JPY_x,BNP.USDMXN - USD/MXN_x,BNP.USDNOK - USD/NOK_x,BNP.USDPLN - USD/PLN_x,BNP.USDSAR - USD/SAR_x,BNP.USDSEK - USD/SEK_x,BNP.USDSGD - USD/SGD_x,BNP.USDTHB - USD/THB_x,BNP.USDTRY - USD/TRY_x,BNP.USDZAR - USD/ZAR_x
42272,0.1520616111372048,0.017678988552822253,0.0568829893282285,0.20654546970568557,0.32976748853277443,0.10336892926894613,0.0062826353468303535,-0.08575022370225545,0.06083837654315372,-0.011320145347648553,0.030019564740712754,0.24169080871432408,-0.03059108998985763,-0.006482367733075021,0.005214661841638468,0.06773107920500077,-0.03705356232958987,-0.0003225370933753968,0.0034502591459876055,-0.10998509699764979,-0.019720759666462754,-0.03823201464042377,-0.020173334113742322,0.003823026845696958,-0.056924872227626835,-0.02185010971933869,0.023227166517000807,0.02530240621216767,-0.0377266860884308
