,BNP.AUDCAD - AUD/CAD_x,BNP.AUDCHF - AUD/CHF_x,BNP.AUDHKD - AUD/HKD_x,BNP.AUDJPY - AUD/JPY_x,BNP.AUDNZD - AUD/NZD_x,BNP.AUDSGD - AUD/SGD_x,BNP.AUDUSD - AUD/USD_x,BNP.EURAUD - EUR/AUD_x,BNP.EURUSD - EUR/USD_x,BNP.GBPAUD - GBP/AUD_x,BNP.GBPUSD - GBP/USD_x,BNP.NZDUSD - NZD/USD_x,BNP.USDCAD - USD/CAD_x,BNP.USDCHF - USD/CHF_x,BNP.USDCNH - USD/CNH_x,BNP.USDCZK - USD/CZK_x,BNP.USDDKK - USD/DKK_x,BNP.USDHKD - USD/HKD_x,BNP.USDHUF - USD/HUF_x,BNP.USDJPY - USD/JPY_x,BNP.USDMXN - USD/MXN_x,BNP.USDNOK - USD/NOK_x,BNP.USDPLN - USD/PLN_x,BNP.USDSAR - USD/SAR_x,BNP.USDSEK - USD/SEK_x,BNP.USDSGD - USD/SGD_x,BNP.USDTHB - USD/THB_x,BNP.USDTRY - USD/TRY_x,BNP.USDZAR - USD/ZAR_x
591307,0.0935103363515923,0.011818588023841838,0.048358142494200715,0.40107429101006,-0.034588247138995554,-0.009900577724148813,0.45277733672282694,0.008094821597163857,0.04360041063789271,0.01747705476405933,-0.005286595306477133,-0.007225354661382201,-0.0015967227573322961,-0.013658677674755083,-0.0033274141253409,-0.05009040280652414,0.056063187767136126,-0.00038344359547348386,0.02372734635653638,0.07397347025076603,0.00628580496838615,0.0170705840989033,-0.00689681391207478,-0.00687848058933726,0.027360789175134813,-0.20846216524177752,0.0057267625597667085,-0.00961437175003246,-0.021402417629813163
