,BNP.AUDCAD - AUD/CAD_x,BNP.AUDCHF - AUD/CHF_x,BNP.AUDHKD - AUD/HKD_x,BNP.AUDJPY - AUD/JPY_x,BNP.AUDNZD - AUD/NZD_x,BNP.AUDSGD - AUD/SGD_x,BNP.AUDUSD - AUD/USD_x,BNP.EURAUD - EUR/AUD_x,BNP.EURUSD - EUR/USD_x,BNP.GBPAUD - GBP/AUD_x,BNP.GBPUSD - GBP/USD_x,BNP.NZDUSD - NZD/USD_x,BNP.USDCAD - USD/CAD_x,BNP.USDCHF - USD/CHF_x,BNP.USDCNH - USD/CNH_x,BNP.USDCZK - USD/CZK_x,BNP.USDDKK - USD/DKK_x,BNP.USDHKD - USD/HKD_x,BNP.USDHUF - USD/HUF_x,BNP.USDJPY - USD/JPY_x,BNP.USDMXN - USD/MXN_x,BNP.USDNOK - USD/NOK_x,BNP.USDPLN - USD/PLN_x,BNP.USDSAR - USD/SAR_x,BNP.USDSEK - USD/SEK_x,BNP.USDSGD - USD/SGD_x,BNP.USDTHB - USD/THB_x,BNP.USDTRY - USD/TRY_x,BNP.USDZAR - USD/ZAR_x
60,0.12163379362655531,0.0852346484842475,0.015356946070731002,0.13047436133871804,0.1653514118822427,0.05970074114683082,0.07248851919174884,-0.017527331082227923,0.06937193628221687,-0.03392515661282545,0.11048237207709163,0.16185811397834513,-0.04941654659747391,-0.041836070742908245,0.013739546907498755,0.05220056598390569,0.028765260651794147,0.03635046348938297,0.10542539501966179,-0.03287417706380463,-0.05032523012415001,-0.031740775392691364,0.07268614955130591,0.0090440231623327,-0.03039829825329057,-0.02982087054535388,-0.0447955942716169,-0.03651160051914141,-0.03530440736115947
