,BNP.AUDUSD - AUD/USD_x,BNP.EURGBP - EUR/GBP_x,BNP.EURUSD - EUR/USD_x,BNP.GBPAUD - GBP/AUD_x,BNP.GBPCAD - GBP/CAD_x,BNP.GBPCHF - GBP/CHF_x,BNP.GBPHKD - GBP/HKD_x,BNP.GBPJPY - GBP/JPY_x,BNP.GBPNZD - GBP/NZD_x,BNP.GBPPLN - GBP/PLN_x,BNP.GBPSGD - GBP/SGD_x,BNP.GBPUSD - GBP/USD_x,BNP.GBPZAR - GBP/ZAR_x,BNP.NZDUSD - NZD/USD_x,BNP.USDCAD - USD/CAD_x,BNP.USDCHF - USD/CHF_x,BNP.USDCNH - USD/CNH_x,BNP.USDCZK - USD/CZK_x,BNP.USDDKK - USD/DKK_x,BNP.USDHKD - USD/HKD_x,BNP.USDHUF - USD/HUF_x,BNP.USDJPY - USD/JPY_x,BNP.USDMXN - USD/MXN_x,BNP.USDNOK - USD/NOK_x,BNP.USDPLN - USD/PLN_x,BNP.USDSAR - USD/SAR_x,BNP.USDSEK - USD/SEK_x,BNP.USDSGD - USD/SGD_x,BNP.USDTHB - USD/THB_x,BNP.USDTRY - USD/TRY_x,BNP.USDZAR - USD/ZAR_x
85,0.06746052552876425,0.07832458212354837,-0.03544531125274432,0.10535786552910865,0.06263639326470109,0.053604883082324514,0.05786722067636159,0.19566444289750545,0.1563854836483917,0.10428612728206368,0.10719528725063156,0.09385823884608227,0.06355483542585534,-0.002171929877564298,-0.022342713169746717,-0.042875521034311574,0.0119853957447662,-0.04594219642383234,-0.02159020566597956,-0.02120134865868556,-0.00760161710689224,-0.03686514152370295,0.005677304142094463,0.011543475768094585,0.0037221254436182556,0.03341357336215948,-0.05746579963716473,-0.012283801444847156,0.005274476688074751,0.022285605145157587,-0.0072662203484338906
