,BNP.AUDNZD - AUD/NZD_x,BNP.AUDUSD - AUD/USD_x,BNP.EURNZD - EUR/NZD_x,BNP.EURUSD - EUR/USD_x,BNP.GBPNZD - GBP/NZD_x,BNP.GBPUSD - GBP/USD_x,BNP.NZDCAD - NZD/CAD_x,BNP.NZDCHF - NZD/CHF_x,BNP.NZDHKD - NZD/HKD_x,BNP.NZDJPY - NZD/JPY_x,BNP.NZDSGD - NZD/SGD_x,BNP.NZDUSD - NZD/USD_x,BNP.USDCAD - USD/CAD_x,BNP.USDCHF - USD/CHF_x,BNP.USDCNH - USD/CNH_x,BNP.USDCZK - USD/CZK_x,BNP.USDDKK - USD/DKK_x,BNP.USDHKD - USD/HKD_x,BNP.USDHUF - USD/HUF_x,BNP.USDJPY - USD/JPY_x,BNP.USDMXN - USD/MXN_x,BNP.USDNOK - USD/NOK_x,BNP.USDPLN - USD/PLN_x,BNP.USDSAR - USD/SAR_x,BNP.USDSEK - USD/SEK_x,BNP.USDSGD - USD/SGD_x,BNP.USDTHB - USD/THB_x,BNP.USDTRY - USD/TRY_x,BNP.USDZAR - USD/ZAR_x
235441,0.1422305021899789,-0.13558600311619448,0.4391129088957203,-0.11940815076746245,0.3131536441792363,-0.1281823094985913,0.09311547039102433,0.11839964968165012,0.027128704558430004,0.09415403197058066,0.12780704690456854,-0.013346193476671696,-0.12479685418712005,-0.08675533943398796,-6.616568912742085e-05,-0.07554073172491964,0.20186323430114755,-0.01251241807711694,-0.027590496807142897,-0.129616223619079,0.012576053793099869,0.026954601352182188,0.025672827927707285,-0.0018063991057332407,0.0018744947754029645,0.16064655273235934,-0.10379932259692844,0.01826902921417396,0.018384446598925044
249018,0.1974488762995754,-0.0701717671215434,0.2596905997065273,0.04178951760350996,0.1738797463811854,-0.03248268547491249,0.041848803306254574,0.22344918672842806,0.14073347665555927,0.14856772733262086,0.2169956259505913,-0.05067748443677849,-0.2908245729489896,-0.2609969366731939,0.046543281135637785,-0.08827993325534288,0.21502670263617685,-0.0054806873327555615,-0.052143578032522425,-0.2256936846412076,0.0053843162739166325,0.009616306591797165,0.02175075329101621,-0.007122349450103306,0.02305859632513262,0.12542816576399834,-0.09708105958729596,0.1046164247740782,-0.009979116615773722
1694163,0.14840605100495527,-0.13776047249970885,0.44322924871426234,-0.1103707418800701,0.3068259751028284,-0.13588293718539637,0.09599631988492424,0.11815970438802054,0.028150186781002406,0.09609824311777167,0.12520939895996436,-0.013815542243881809,-0.1248131948562308,-0.08690561491845637,-0.00778462577662771,-0.07157711043803994,0.1985262341565955,-0.011682303464134828,-0.026705370800843196,-0.13062355678668686,0.011315123543497863,0.028795857937591547,0.02231353875149777,-0.002106206453997063,0.004913141403044876,0.16400483395878693,-0.10704821290299243,0.014072074848771692,0.01767434878218561
