,BNP.AUDUSD - AUD/USD_x,BNP.EURGBP - EUR/GBP_x,BNP.EURUSD - EUR/USD_x,BNP.GBPAUD - GBP/AUD_x,BNP.GBPCAD - GBP/CAD_x,BNP.GBPCHF - GBP/CHF_x,BNP.GBPHKD - GBP/HKD_x,BNP.GBPJPY - GBP/JPY_x,BNP.GBPNZD - GBP/NZD_x,BNP.GBPPLN - GBP/PLN_x,BNP.GBPSGD - GBP/SGD_x,BNP.GBPUSD - GBP/USD_x,BNP.GBPZAR - GBP/ZAR_x,BNP.NZDUSD - NZD/USD_x,BNP.USDCAD - USD/CAD_x,BNP.USDCHF - USD/CHF_x,BNP.USDCNH - USD/CNH_x,BNP.USDCZK - USD/CZK_x,BNP.USDDKK - USD/DKK_x,BNP.USDHKD - USD/HKD_x,BNP.USDHUF - USD/HUF_x,BNP.USDJPY - USD/JPY_x,BNP.USDMXN - USD/MXN_x,BNP.USDNOK - USD/NOK_x,BNP.USDPLN - USD/PLN_x,BNP.USDSAR - USD/SAR_x,BNP.USDSEK - USD/SEK_x,BNP.USDSGD - USD/SGD_x,BNP.USDTHB - USD/THB_x,BNP.USDTRY - USD/TRY_x,BNP.USDZAR - USD/ZAR_x
514954,-0.05887146701824551,0.037084213594170884,-0.06132556376242938,0.04101163981385264,0.045577498101525005,0.021097544778581844,0.030309237444283814,0.6182411251243441,0.3354629945658482,0.22528608303166706,0.008018144038541923,-0.10910432560947925,-0.058894718469512504,0.14690576343879042,-0.02266742740103133,-0.018926416644343295,-0.005348842836296811,0.01937369645578721,-0.05299474727138127,-0.01178472895136492,-0.007107270269821679,-0.14539931180785426,-0.01992350058788203,0.008436848749419558,-0.025763392447304908,0.0002686193914216899,-0.003547565021545155,0.047153237996659964,0.02129748935511164,-0.0032140285186128795,0.05980420084757409
