,BNP.AUDCAD - AUD/CAD_x,BNP.AUDCHF - AUD/CHF_x,BNP.AUDHKD - AUD/HKD_x,BNP.AUDJPY - AUD/JPY_x,BNP.AUDNZD - AUD/NZD_x,BNP.AUDSGD - AUD/SGD_x,BNP.AUDUSD - AUD/USD_x,BNP.EURAUD - EUR/AUD_x,BNP.EURUSD - EUR/USD_x,BNP.GBPAUD - GBP/AUD_x,BNP.GBPUSD - GBP/USD_x,BNP.NZDUSD - NZD/USD_x,BNP.USDCAD - USD/CAD_x,BNP.USDCHF - USD/CHF_x,BNP.USDCNH - USD/CNH_x,BNP.USDCZK - USD/CZK_x,BNP.USDDKK - USD/DKK_x,BNP.USDHKD - USD/HKD_x,BNP.USDHUF - USD/HUF_x,BNP.USDJPY - USD/JPY_x,BNP.USDMXN - USD/MXN_x,BNP.USDNOK - USD/NOK_x,BNP.USDPLN - USD/PLN_x,BNP.USDSAR - USD/SAR_x,BNP.USDSEK - USD/SEK_x,BNP.USDSGD - USD/SGD_x,BNP.USDTHB - USD/THB_x,BNP.USDTRY - USD/TRY_x,BNP.USDZAR - USD/ZAR_x
1512583,0.1678087455924629,0.02522832246139773,-0.005202274112707582,0.47863598985993655,-0.022733649467412582,0.03377897975942076,0.1430948500051341,-0.04629484600222445,0.15138930602783215,-0.014061773261620725,0.008078187849918895,0.0651934988986349,-0.0859928261412737,0.0006536631214759869,-0.0022651359744181227,0.030356666523228257,-0.0179676762576092,-0.005899590214978746,0.018070762593547444,0.029315758940573956,-0.009970363564739695,-0.02508141202374712,-0.006770451268715603,-0.0012338911182980725,0.0067919809619767365,-0.09961751462719888,0.011205329402987052,-0.0026803687659301724,0.002128138974106678
1512661,0.041745119449804975,0.2199575169070884,0.054496385317640894,0.03596534397066057,0.39930590696629337,0.016882816805038052,0.061370659233480125,-0.028423732893261684,0.19257791145377956,-0.0031628884889495857,0.06400187934847051,0.0933099546815536,-0.080878553972467,0.012772216794547552,0.004164671224430482,0.026879598445187405,-0.01468334603732687,0.01716078806568126,0.01244827830181118,-0.024514738734927596,-0.01391335695484082,-0.03729851452052468,-0.015173024902281205,-0.01935791476608265,0.004104373615407511,-0.10788288691029985,0.013656063271544325,0.015943455305261478,0.011730437881019035
1513151,0.05527270822358901,0.04515050124953037,0.21167783742779056,0.09828178223355163,0.0399575434833873,0.2257641930968083,0.05484877925961621,-0.06285780284756212,0.21299883340693537,-0.040141006617069604,0.007357812184914738,0.2308980393866536,-0.08577316256943499,-0.051760355284291217,0.04178847755619518,0.07365938951281847,0.01749915092573429,0.001675494757293335,0.024901062521203124,-0.03464314103174361,-0.0100582381630395,-0.034265273735481286,-0.006543008466743716,0.022845678623478572,0.043976622800625344,-0.10437489509289974,-0.0640371511367972,0.02173225322338299,-0.004668022409105956
