time,BNP.AUDUSD - AUD/USD_x,closeAsk,closeBid,volume
2002-05-06T21:00:00.000000Z,0.539306640625,0.53955078125,0.5390625,1.0
2002-05-07T21:00:00.000000Z,0.539794921875,0.5400390625,0.53955078125,1.0
2002-05-08T21:00:00.000000Z,0.544189453125,0.54443359375,0.5439453125,1.0
2002-05-09T21:00:00.000000Z,0.544921875,0.54541015625,0.54443359375,1.0
2002-05-10T21:00:00.000000Z,0.54443359375,0.544921875,0.5439453125,1.0
2002-05-12T21:00:00.000000Z,0.547607421875,0.5478515625,0.54736328125,1.0
2002-05-13T21:00:00.000000Z,0.547607421875,0.5478515625,0.54736328125,1.0
2002-05-14T21:00:00.000000Z,0.549072265625,0.54931640625,0.548828125,1.0
2002-05-15T21:00:00.000000Z,0.548828125,0.548828125,0.548828125,1.0
2002-05-16T21:00:00.000000Z,0.552734375,0.55322265625,0.55224609375,1.0
2002-05-17T21:00:00.000000Z,0.552734375,0.55322265625,0.55224609375,1.0
2002-05-19T21:00:00.000000Z,0.556396484375,0.556640625,0.55615234375,1.0
2002-05-20T21:00:00.000000Z,0.556884765625,0.55712890625,0.556640625,1.0
2002-05-21T21:00:00.000000Z,0.558837890625,0.55908203125,0.55859375,1.0
2002-05-22T21:00:00.000000Z,0.556396484375,0.556640625,0.55615234375,1.0
2002-05-23T21:00:00.000000Z,0.556640625,0.55712890625,0.55615234375,1.0
2002-05-24T21:00:00.000000Z,0.556640625,0.55712890625,0.55615234375,1.0
2002-05-26T21:00:00.000000Z,0.557373046875,0.5576171875,0.55712890625,1.0
2002-05-27T21:00:00.000000Z,0.561767578125,0.56201171875,0.5615234375,1.0
2002-05-28T21:00:00.000000Z,0.562744140625,0.56298828125,0.5625,1.0
2002-05-29T21:00:00.000000Z,0.564208984375,0.564453125,0.56396484375,1.0
2002-05-30T21:00:00.000000Z,0.5673828125,0.56787109375,0.56689453125,1.0
2002-06-02T21:00:00.000000Z,0.571044921875,0.5712890625,0.57080078125,1.0
2002-06-03T21:00:00.000000Z,0.572509765625,0.57275390625,0.572265625,1.0
2002-06-04T21:00:00.000000Z,0.573974609375,0.57421875,0.57373046875,1.0
2002-06-05T21:00:00.000000Z,0.575927734375,0.576171875,0.57568359375,1.0
2002-06-08T21:00:00.000000Z,0.5712890625,0.57177734375,0.57080078125,1.0
2002-06-09T21:00:00.000000Z,0.570556640625,0.57080078125,0.5703125,1.0
2002-06-10T21:00:00.000000Z,0.570556640625,0.57080078125,0.5703125,1.0
2002-06-11T21:00:00.000000Z,0.570068359375,0.5703125,0.56982421875,1.0
2002-06-12T21:00:00.000000Z,0.567138671875,0.5673828125,0.56689453125,1.0
2002-06-13T21:00:00.000000Z,0.560546875,0.56103515625,0.56005859375,1.0
2002-06-15T21:00:00.000000Z,0.560791015625,0.5615234375,0.56005859375,1.0
2002-06-16T21:00:00.000000Z,0.558837890625,0.55908203125,0.55859375,1.0
2002-06-17T21:00:00.000000Z,0.566162109375,0.56640625,0.56591796875,1.0
2002-06-18T21:00:00.000000Z,0.565185546875,0.5654296875,0.56494140625,1.0
2002-06-19T21:00:00.000000Z,0.572021484375,0.572265625,0.57177734375,1.0
