time,closeAsk,closeBid,volume,BNP.AUDUSD - AUD/USD_x
2015-08-05T11:51:00.000000Z,0.7373046875,0.7373046875,15.0,0.7373046875
2015-08-05T11:52:00.000000Z,0.7373046875,0.7373046875,10.0,0.7373046875
2015-08-05T11:53:00.000000Z,0.7373046875,0.7373046875,18.0,0.7373046875
2015-08-05T11:54:00.000000Z,0.7373046875,0.73681640625,16.0,0.737060546875
2015-08-05T11:55:00.000000Z,0.7373046875,0.73681640625,11.0,0.737060546875
2015-08-05T11:56:00.000000Z,0.7373046875,0.73681640625,2.0,0.737060546875
2015-08-05T11:57:00.000000Z,0.7373046875,0.7373046875,11.0,0.7373046875
2015-08-05T11:58:00.000000Z,0.7373046875,0.7373046875,5.0,0.7373046875
2015-08-05T11:59:00.000000Z,0.7373046875,0.73681640625,2.0,0.737060546875
2015-08-05T12:00:00.000000Z,0.7373046875,0.73681640625,9.0,0.737060546875
2015-08-05T12:01:00.000000Z,0.7373046875,0.73681640625,4.0,0.737060546875
2015-08-05T12:02:00.000000Z,0.7373046875,0.7373046875,14.0,0.7373046875
2015-08-05T12:03:00.000000Z,0.7373046875,0.7373046875,30.0,0.7373046875
2015-08-05T12:04:00.000000Z,0.73779296875,0.7373046875,19.0,0.737548828125
2015-08-05T12:05:00.000000Z,0.73779296875,0.7373046875,8.0,0.737548828125
2015-08-05T12:06:00.000000Z,0.73779296875,0.7373046875,6.0,0.737548828125
2015-08-05T12:07:00.000000Z,0.73779296875,0.73779296875,8.0,0.73779296875
2015-08-05T12:08:00.000000Z,0.73779296875,0.7373046875,14.0,0.737548828125
2015-08-05T12:09:00.000000Z,0.73779296875,0.73779296875,12.0,0.73779296875
2015-08-05T12:10:00.000000Z,0.73779296875,0.7373046875,4.0,0.737548828125
2015-08-05T12:11:00.000000Z,0.73779296875,0.7373046875,2.0,0.737548828125
2015-08-05T12:12:00.000000Z,0.73779296875,0.7373046875,8.0,0.737548828125
2015-08-05T12:13:00.000000Z,0.73779296875,0.7373046875,14.0,0.737548828125
2015-08-05T12:14:00.000000Z,0.73779296875,0.7373046875,41.0,0.737548828125
2015-08-05T12:15:00.000000Z,0.7392578125,0.73876953125,195.0,0.739013671875
2015-08-05T12:16:00.000000Z,0.73828125,0.73828125,82.0,0.73828125
2015-08-05T12:17:00.000000Z,0.73828125,0.73828125,49.0,0.73828125
2015-08-05T12:18:00.000000Z,0.73828125,0.73828125,48.0,0.73828125
2015-08-05T12:19:00.000000Z,0.73828125,0.73828125,39.0,0.73828125
2015-08-05T12:20:00.000000Z,0.73876953125,0.73828125,31.0,0.738525390625
2015-08-05T12:21:00.000000Z,0.7392578125,0.73876953125,25.0,0.739013671875
2015-08-05T12:22:00.000000Z,0.73876953125,0.73876953125,34.0,0.73876953125
2015-08-05T12:23:00.000000Z,0.73876953125,0.73828125,39.0,0.738525390625
2015-08-05T12:24:00.000000Z,0.73876953125,0.73828125,17.0,0.738525390625
2015-08-05T12:25:00.000000Z,0.73828125,0.73828125,16.0,0.73828125
2015-08-05T12:26:00.000000Z,0.73876953125,0.73828125,15.0,0.738525390625
2015-08-05T12:27:00.000000Z,0.73828125,0.73828125,18.0,0.73828125
2015-08-05T12:28:00.000000Z,0.73828125,0.73828125,13.0,0.73828125
2015-08-05T12:29:00.000000Z,0.73828125,0.73828125,10.0,0.73828125
2015-08-05T12:30:00.000000Z,0.73828125,0.73779296875,29.0,0.738037109375
2015-08-05T12:31:00.000000Z,0.73779296875,0.7373046875,45.0,0.737548828125
2015-08-05T12:32:00.000000Z,0.73779296875,0.73779296875,41.0,0.73779296875
2015-08-05T12:33:00.000000Z,0.73779296875,0.7373046875,38.0,0.737548828125
2015-08-05T12:34:00.000000Z,0.73828125,0.73779296875,32.0,0.738037109375
2015-08-05T12:35:00.000000Z,0.73828125,0.73779296875,22.0,0.738037109375
2015-08-05T12:36:00.000000Z,0.73779296875,0.7373046875,19.0,0.737548828125
2015-08-05T12:37:00.000000Z,0.73779296875,0.73779296875,25.0,0.73779296875
2015-08-05T12:38:00.000000Z,0.73828125,0.73779296875,35.0,0.738037109375
2015-08-05T12:39:00.000000Z,0.73779296875,0.73779296875,32.0,0.73779296875
2015-08-05T12:40:00.000000Z,0.73779296875,0.73779296875,25.0,0.73779296875
2015-08-05T12:41:00.000000Z,0.73779296875,0.73779296875,19.0,0.73779296875
2015-08-05T12:42:00.000000Z,0.73779296875,0.73779296875,13.0,0.73779296875
2015-08-05T12:43:00.000000Z,0.73779296875,0.73779296875,7.0,0.73779296875
2015-08-05T12:44:00.000000Z,0.73828125,0.73779296875,16.0,0.738037109375
2015-08-05T12:45:00.000000Z,0.73828125,0.73828125,23.0,0.73828125
2015-08-05T12:46:00.000000Z,0.73828125,0.73828125,22.0,0.73828125
2015-08-05T12:47:00.000000Z,0.73876953125,0.73828125,15.0,0.738525390625
2015-08-05T12:48:00.000000Z,0.73876953125,0.73828125,25.0,0.738525390625
2015-08-05T12:49:00.000000Z,0.73828125,0.73828125,26.0,0.73828125
2015-08-05T12:50:00.000000Z,0.73876953125,0.73828125,19.0,0.738525390625
2015-08-05T12:51:00.000000Z,0.73876953125,0.73828125,13.0,0.738525390625
2015-08-05T12:52:00.000000Z,0.73828125,0.73828125,18.0,0.73828125
2015-08-05T12:53:00.000000Z,0.73828125,0.73828125,11.0,0.73828125
2015-08-05T12:54:00.000000Z,0.73828125,0.73828125,22.0,0.73828125
2015-08-05T12:55:00.000000Z,0.73876953125,0.73876953125,21.0,0.73876953125
2015-08-05T12:56:00.000000Z,0.73828125,0.73828125,31.0,0.73828125
2015-08-05T12:57:00.000000Z,0.73779296875,0.73779296875,28.0,0.73779296875
2015-08-05T12:58:00.000000Z,0.73779296875,0.73779296875,16.0,0.73779296875
2015-08-05T12:59:00.000000Z,0.73779296875,0.73779296875,28.0,0.73779296875
2015-08-05T13:00:00.000000Z,0.73779296875,0.7373046875,29.0,0.737548828125
2015-08-05T13:01:00.000000Z,0.73779296875,0.73779296875,26.0,0.73779296875
2015-08-05T13:02:00.000000Z,0.73779296875,0.73779296875,25.0,0.73779296875
2015-08-05T13:03:00.000000Z,0.73779296875,0.73779296875,11.0,0.73779296875
2015-08-05T13:04:00.000000Z,0.73779296875,0.7373046875,27.0,0.737548828125
2015-08-05T13:05:00.000000Z,0.7373046875,0.7373046875,16.0,0.7373046875
2015-08-05T13:06:00.000000Z,0.7373046875,0.7373046875,9.0,0.7373046875
2015-08-05T13:07:00.000000Z,0.73779296875,0.73779296875,20.0,0.73779296875
2015-08-05T13:08:00.000000Z,0.73779296875,0.73779296875,7.0,0.73779296875
2015-08-05T13:09:00.000000Z,0.73828125,0.73779296875,10.0,0.738037109375
2015-08-05T13:10:00.000000Z,0.73779296875,0.73779296875,18.0,0.73779296875
2015-08-05T13:11:00.000000Z,0.73779296875,0.73779296875,5.0,0.73779296875
2015-08-05T13:12:00.000000Z,0.73828125,0.73779296875,12.0,0.738037109375
2015-08-05T13:13:00.000000Z,0.73828125,0.73828125,13.0,0.73828125
2015-08-05T13:14:00.000000Z,0.73779296875,0.73779296875,16.0,0.73779296875
2015-08-05T13:15:00.000000Z,0.73779296875,0.73779296875,13.0,0.73779296875
2015-08-05T13:16:00.000000Z,0.73779296875,0.73779296875,9.0,0.73779296875
2015-08-05T13:17:00.000000Z,0.73779296875,0.7373046875,19.0,0.737548828125
2015-08-05T13:18:00.000000Z,0.73779296875,0.7373046875,23.0,0.737548828125
2015-08-05T13:19:00.000000Z,0.7373046875,0.7373046875,7.0,0.7373046875
2015-08-05T13:20:00.000000Z,0.7373046875,0.7373046875,6.0,0.7373046875
2015-08-05T13:21:00.000000Z,0.7373046875,0.7373046875,7.0,0.7373046875
2015-08-05T13:22:00.000000Z,0.7373046875,0.7373046875,6.0,0.7373046875
2015-08-05T13:23:00.000000Z,0.7373046875,0.7373046875,4.0,0.7373046875
2015-08-05T13:24:00.000000Z,0.7373046875,0.7373046875,7.0,0.7373046875
2015-08-05T13:25:00.000000Z,0.7373046875,0.7373046875,7.0,0.7373046875
2015-08-05T13:26:00.000000Z,0.7373046875,0.7373046875,17.0,0.7373046875
2015-08-05T13:27:00.000000Z,0.7373046875,0.7373046875,7.0,0.7373046875
2015-08-05T13:28:00.000000Z,0.7373046875,0.7373046875,12.0,0.7373046875
2015-08-05T13:29:00.000000Z,0.7373046875,0.7373046875,6.0,0.7373046875
2015-08-05T13:30:00.000000Z,0.7373046875,0.7373046875,11.0,0.7373046875
2015-08-05T13:31:00.000000Z,0.7373046875,0.7373046875,19.0,0.7373046875
2015-08-05T13:32:00.000000Z,0.7373046875,0.7373046875,7.0,0.7373046875
2015-08-05T13:33:00.000000Z,0.7373046875,0.7373046875,10.0,0.7373046875
2015-08-05T13:34:00.000000Z,0.7373046875,0.73681640625,16.0,0.737060546875
2015-08-05T13:35:00.000000Z,0.7373046875,0.73681640625,19.0,0.737060546875
2015-08-05T13:36:00.000000Z,0.7373046875,0.73681640625,2.0,0.737060546875
2015-08-05T13:37:00.000000Z,0.73681640625,0.73681640625,31.0,0.73681640625
2015-08-05T13:38:00.000000Z,0.7373046875,0.7373046875,23.0,0.7373046875
2015-08-05T13:39:00.000000Z,0.7373046875,0.7373046875,6.0,0.7373046875
2015-08-05T13:40:00.000000Z,0.7373046875,0.7373046875,13.0,0.7373046875
2015-08-05T13:41:00.000000Z,0.7373046875,0.7373046875,15.0,0.7373046875
2015-08-05T13:42:00.000000Z,0.73681640625,0.73681640625,12.0,0.73681640625
2015-08-05T13:43:00.000000Z,0.7373046875,0.7373046875,9.0,0.7373046875
2015-08-05T13:44:00.000000Z,0.7373046875,0.7373046875,6.0,0.7373046875
2015-08-05T13:45:00.000000Z,0.7373046875,0.7373046875,10.0,0.7373046875
2015-08-05T13:46:00.000000Z,0.7373046875,0.7373046875,15.0,0.7373046875
2015-08-05T13:47:00.000000Z,0.7373046875,0.73681640625,13.0,0.737060546875
2015-08-05T13:48:00.000000Z,0.73681640625,0.73681640625,17.0,0.73681640625
2015-08-05T13:49:00.000000Z,0.73681640625,0.73681640625,22.0,0.73681640625
2015-08-05T13:50:00.000000Z,0.73681640625,0.73681640625,9.0,0.73681640625
2015-08-05T13:51:00.000000Z,0.736328125,0.736328125,28.0,0.736328125
2015-08-05T13:52:00.000000Z,0.736328125,0.73583984375,14.0,0.736083984375
2015-08-05T13:53:00.000000Z,0.736328125,0.736328125,15.0,0.736328125
2015-08-05T13:54:00.000000Z,0.736328125,0.736328125,6.0,0.736328125
2015-08-05T13:55:00.000000Z,0.736328125,0.736328125,15.0,0.736328125
2015-08-05T13:56:00.000000Z,0.736328125,0.736328125,4.0,0.736328125
2015-08-05T13:57:00.000000Z,0.736328125,0.736328125,5.0,0.736328125
2015-08-05T13:58:00.000000Z,0.73681640625,0.736328125,3.0,0.736572265625
2015-08-05T13:59:00.000000Z,0.73681640625,0.736328125,17.0,0.736572265625
2015-08-05T14:00:00.000000Z,0.73486328125,0.734375,124.0,0.734619140625
2015-08-05T14:01:00.000000Z,0.73486328125,0.734375,92.0,0.734619140625
2015-08-05T14:02:00.000000Z,0.73486328125,0.734375,43.0,0.734619140625
2015-08-05T14:03:00.000000Z,0.73486328125,0.73486328125,41.0,0.73486328125
2015-08-05T14:04:00.000000Z,0.7353515625,0.73486328125,34.0,0.735107421875
2015-08-05T14:05:00.000000Z,0.7353515625,0.7353515625,30.0,0.7353515625
2015-08-05T14:06:00.000000Z,0.73486328125,0.73486328125,40.0,0.73486328125
2015-08-05T14:07:00.000000Z,0.73486328125,0.73486328125,40.0,0.73486328125
2015-08-05T14:08:00.000000Z,0.734375,0.734375,43.0,0.734375
2015-08-05T14:09:00.000000Z,0.734375,0.734375,31.0,0.734375
2015-08-05T14:10:00.000000Z,0.734375,0.734375,29.0,0.734375
2015-08-05T14:11:00.000000Z,0.73486328125,0.734375,20.0,0.734619140625
2015-08-05T14:12:00.000000Z,0.73486328125,0.73486328125,22.0,0.73486328125
2015-08-05T14:13:00.000000Z,0.734375,0.734375,47.0,0.734375
2015-08-05T14:14:00.000000Z,0.734375,0.734375,35.0,0.734375
2015-08-05T14:15:00.000000Z,0.734375,0.73388671875,27.0,0.734130859375
2015-08-05T14:16:00.000000Z,0.734375,0.734375,23.0,0.734375
2015-08-05T14:17:00.000000Z,0.734375,0.73388671875,18.0,0.734130859375
2015-08-05T14:18:00.000000Z,0.734375,0.734375,28.0,0.734375
2015-08-05T14:19:00.000000Z,0.734375,0.734375,12.0,0.734375
2015-08-05T14:20:00.000000Z,0.734375,0.73388671875,13.0,0.734130859375
2015-08-05T14:21:00.000000Z,0.734375,0.73388671875,22.0,0.734130859375
2015-08-05T14:22:00.000000Z,0.734375,0.73388671875,35.0,0.734130859375
2015-08-05T14:23:00.000000Z,0.734375,0.734375,25.0,0.734375
2015-08-05T14:24:00.000000Z,0.73486328125,0.734375,34.0,0.734619140625
2015-08-05T14:25:00.000000Z,0.73486328125,0.734375,21.0,0.734619140625
2015-08-05T14:26:00.000000Z,0.73486328125,0.73486328125,17.0,0.73486328125
2015-08-05T14:27:00.000000Z,0.7353515625,0.7353515625,15.0,0.7353515625
2015-08-05T14:28:00.000000Z,0.7353515625,0.73486328125,20.0,0.735107421875
2015-08-05T14:29:00.000000Z,0.7353515625,0.73486328125,35.0,0.735107421875
2015-08-05T14:30:00.000000Z,0.7353515625,0.7353515625,64.0,0.7353515625
2015-08-05T14:31:00.000000Z,0.7353515625,0.73486328125,43.0,0.735107421875
2015-08-05T14:32:00.000000Z,0.7353515625,0.7353515625,26.0,0.7353515625
2015-08-05T14:33:00.000000Z,0.7353515625,0.7353515625,13.0,0.7353515625
2015-08-05T14:34:00.000000Z,0.7353515625,0.7353515625,45.0,0.7353515625
2015-08-05T14:35:00.000000Z,0.7353515625,0.7353515625,24.0,0.7353515625
2015-08-05T14:36:00.000000Z,0.7353515625,0.7353515625,20.0,0.7353515625
2015-08-05T14:37:00.000000Z,0.73583984375,0.7353515625,25.0,0.735595703125
2015-08-05T14:38:00.000000Z,0.73583984375,0.7353515625,12.0,0.735595703125
2015-08-05T14:39:00.000000Z,0.7353515625,0.7353515625,9.0,0.7353515625
2015-08-05T14:40:00.000000Z,0.73583984375,0.7353515625,29.0,0.735595703125
2015-08-05T14:41:00.000000Z,0.73583984375,0.7353515625,16.0,0.735595703125
2015-08-05T14:42:00.000000Z,0.73583984375,0.7353515625,16.0,0.735595703125
2015-08-05T14:43:00.000000Z,0.73583984375,0.7353515625,6.0,0.735595703125
2015-08-05T14:44:00.000000Z,0.73583984375,0.73583984375,9.0,0.73583984375
2015-08-05T14:45:00.000000Z,0.73583984375,0.73583984375,10.0,0.73583984375
2015-08-05T14:46:00.000000Z,0.73583984375,0.73583984375,13.0,0.73583984375
2015-08-05T14:47:00.000000Z,0.7353515625,0.7353515625,10.0,0.7353515625
2015-08-05T14:48:00.000000Z,0.73583984375,0.7353515625,13.0,0.735595703125
2015-08-05T14:49:00.000000Z,0.73583984375,0.73583984375,13.0,0.73583984375
2015-08-05T14:50:00.000000Z,0.73583984375,0.7353515625,15.0,0.735595703125
2015-08-05T14:51:00.000000Z,0.73583984375,0.7353515625,21.0,0.735595703125
2015-08-05T14:52:00.000000Z,0.73583984375,0.7353515625,17.0,0.735595703125
2015-08-05T14:53:00.000000Z,0.73583984375,0.7353515625,13.0,0.735595703125
2015-08-05T14:54:00.000000Z,0.7353515625,0.7353515625,7.0,0.7353515625
2015-08-05T14:55:00.000000Z,0.7353515625,0.7353515625,12.0,0.7353515625
2015-08-05T14:56:00.000000Z,0.7353515625,0.7353515625,10.0,0.7353515625
2015-08-05T14:57:00.000000Z,0.73486328125,0.73486328125,35.0,0.73486328125
2015-08-05T14:58:00.000000Z,0.73486328125,0.734375,23.0,0.734619140625
2015-08-05T14:59:00.000000Z,0.734375,0.734375,34.0,0.734375
2015-08-05T15:00:00.000000Z,0.73486328125,0.734375,14.0,0.734619140625
2015-08-05T15:01:00.000000Z,0.734375,0.734375,30.0,0.734375
2015-08-05T15:02:00.000000Z,0.73486328125,0.734375,21.0,0.734619140625
2015-08-05T15:03:00.000000Z,0.734375,0.73388671875,18.0,0.734130859375
2015-08-05T15:04:00.000000Z,0.734375,0.73388671875,20.0,0.734130859375
2015-08-05T15:05:00.000000Z,0.73486328125,0.734375,24.0,0.734619140625
2015-08-05T15:06:00.000000Z,0.73486328125,0.734375,14.0,0.734619140625
2015-08-05T15:07:00.000000Z,0.73486328125,0.734375,6.0,0.734619140625
2015-08-05T15:08:00.000000Z,0.73486328125,0.734375,7.0,0.734619140625
2015-08-05T15:09:00.000000Z,0.73486328125,0.73486328125,8.0,0.73486328125
2015-08-05T15:10:00.000000Z,0.73486328125,0.73486328125,14.0,0.73486328125
2015-08-05T15:11:00.000000Z,0.73486328125,0.73486328125,8.0,0.73486328125
2015-08-05T15:12:00.000000Z,0.734375,0.734375,16.0,0.734375
2015-08-05T15:13:00.000000Z,0.73486328125,0.734375,13.0,0.734619140625
2015-08-05T15:14:00.000000Z,0.73486328125,0.734375,7.0,0.734619140625
2015-08-05T15:15:00.000000Z,0.73486328125,0.734375,1.0,0.734619140625
2015-08-05T15:16:00.000000Z,0.73486328125,0.734375,6.0,0.734619140625
2015-08-05T15:17:00.000000Z,0.734375,0.734375,7.0,0.734375
2015-08-05T15:18:00.000000Z,0.734375,0.734375,9.0,0.734375
2015-08-05T15:19:00.000000Z,0.734375,0.734375,18.0,0.734375
2015-08-05T15:20:00.000000Z,0.734375,0.734375,17.0,0.734375
2015-08-05T15:21:00.000000Z,0.734375,0.734375,11.0,0.734375
2015-08-05T15:22:00.000000Z,0.734375,0.734375,15.0,0.734375
2015-08-05T15:23:00.000000Z,0.73486328125,0.734375,4.0,0.734619140625
2015-08-05T15:24:00.000000Z,0.73486328125,0.734375,7.0,0.734619140625
2015-08-05T15:25:00.000000Z,0.73486328125,0.734375,3.0,0.734619140625
2015-08-05T15:26:00.000000Z,0.734375,0.734375,4.0,0.734375
2015-08-05T15:27:00.000000Z,0.73486328125,0.734375,12.0,0.734619140625
2015-08-05T15:28:00.000000Z,0.73486328125,0.734375,8.0,0.734619140625
2015-08-05T15:29:00.000000Z,0.73486328125,0.734375,14.0,0.734619140625
2015-08-05T15:30:00.000000Z,0.73486328125,0.734375,15.0,0.734619140625
2015-08-05T15:31:00.000000Z,0.73486328125,0.734375,8.0,0.734619140625
2015-08-05T15:32:00.000000Z,0.73486328125,0.734375,4.0,0.734619140625
2015-08-05T15:33:00.000000Z,0.73486328125,0.73486328125,5.0,0.73486328125
2015-08-05T15:34:00.000000Z,0.73486328125,0.73486328125,10.0,0.73486328125
2015-08-05T15:35:00.000000Z,0.73486328125,0.73486328125,7.0,0.73486328125
2015-08-05T15:36:00.000000Z,0.73486328125,0.73486328125,7.0,0.73486328125
2015-08-05T15:37:00.000000Z,0.73486328125,0.734375,7.0,0.734619140625
2015-08-05T15:38:00.000000Z,0.73486328125,0.734375,8.0,0.734619140625
2015-08-05T15:39:00.000000Z,0.73486328125,0.734375,4.0,0.734619140625
2015-08-05T15:40:00.000000Z,0.73486328125,0.734375,4.0,0.734619140625
2015-08-05T15:41:00.000000Z,0.73486328125,0.734375,9.0,0.734619140625
2015-08-05T15:42:00.000000Z,0.73486328125,0.734375,8.0,0.734619140625
2015-08-05T15:43:00.000000Z,0.73486328125,0.734375,12.0,0.734619140625
2015-08-05T15:44:00.000000Z,0.734375,0.734375,4.0,0.734375
2015-08-05T15:45:00.000000Z,0.73486328125,0.734375,12.0,0.734619140625
2015-08-05T15:46:00.000000Z,0.73486328125,0.734375,3.0,0.734619140625
2015-08-05T15:47:00.000000Z,0.73486328125,0.734375,6.0,0.734619140625
2015-08-05T15:48:00.000000Z,0.73486328125,0.734375,4.0,0.734619140625
2015-08-05T15:49:00.000000Z,0.73486328125,0.734375,2.0,0.734619140625
2015-08-05T15:50:00.000000Z,0.734375,0.734375,11.0,0.734375
2015-08-05T15:51:00.000000Z,0.734375,0.734375,9.0,0.734375
2015-08-05T15:52:00.000000Z,0.734375,0.734375,7.0,0.734375
2015-08-05T15:53:00.000000Z,0.734375,0.734375,12.0,0.734375
2015-08-05T15:54:00.000000Z,0.734375,0.734375,5.0,0.734375
2015-08-05T15:55:00.000000Z,0.734375,0.734375,8.0,0.734375
2015-08-05T15:56:00.000000Z,0.734375,0.734375,16.0,0.734375
2015-08-05T15:57:00.000000Z,0.734375,0.734375,8.0,0.734375
2015-08-05T15:58:00.000000Z,0.734375,0.734375,10.0,0.734375
2015-08-05T15:59:00.000000Z,0.73486328125,0.734375,3.0,0.734619140625
2015-08-05T16:00:00.000000Z,0.734375,0.734375,2.0,0.734375
2015-08-05T16:01:00.000000Z,0.734375,0.734375,4.0,0.734375
2015-08-05T16:02:00.000000Z,0.734375,0.734375,10.0,0.734375
2015-08-05T16:03:00.000000Z,0.73486328125,0.734375,3.0,0.734619140625
2015-08-05T16:04:00.000000Z,0.73486328125,0.734375,9.0,0.734619140625
2015-08-05T16:05:00.000000Z,0.73486328125,0.734375,12.0,0.734619140625
2015-08-05T16:06:00.000000Z,0.73486328125,0.734375,5.0,0.734619140625
2015-08-05T16:07:00.000000Z,0.73486328125,0.734375,7.0,0.734619140625
2015-08-05T16:08:00.000000Z,0.734375,0.734375,4.0,0.734375
2015-08-05T16:09:00.000000Z,0.734375,0.734375,4.0,0.734375
2015-08-05T16:10:00.000000Z,0.73486328125,0.734375,6.0,0.734619140625
2015-08-05T16:11:00.000000Z,0.734375,0.734375,11.0,0.734375
2015-08-05T16:12:00.000000Z,0.73486328125,0.734375,12.0,0.734619140625
2015-08-05T16:13:00.000000Z,0.73486328125,0.734375,6.0,0.734619140625
2015-08-05T16:14:00.000000Z,0.73486328125,0.73486328125,3.0,0.73486328125
2015-08-05T16:15:00.000000Z,0.73486328125,0.73486328125,4.0,0.73486328125
2015-08-05T16:16:00.000000Z,0.73486328125,0.734375,6.0,0.734619140625
2015-08-05T16:17:00.000000Z,0.73486328125,0.73486328125,9.0,0.73486328125
2015-08-05T16:18:00.000000Z,0.73486328125,0.73486328125,1.0,0.73486328125
2015-08-05T16:19:00.000000Z,0.73486328125,0.73486328125,7.0,0.73486328125
2015-08-05T16:20:00.000000Z,0.73486328125,0.73486328125,2.0,0.73486328125
2015-08-05T16:21:00.000000Z,0.73486328125,0.73486328125,5.0,0.73486328125
2015-08-05T16:25:00.000000Z,0.73486328125,0.73486328125,8.0,0.73486328125
2015-08-05T16:26:00.000000Z,0.73486328125,0.73486328125,2.0,0.73486328125
2015-08-05T16:27:00.000000Z,0.73486328125,0.73486328125,1.0,0.73486328125
2015-08-05T16:28:00.000000Z,0.73486328125,0.73486328125,2.0,0.73486328125
2015-08-05T16:29:00.000000Z,0.73486328125,0.73486328125,7.0,0.73486328125
2015-08-05T16:30:00.000000Z,0.73486328125,0.73486328125,10.0,0.73486328125
2015-08-05T16:31:00.000000Z,0.73486328125,0.73486328125,5.0,0.73486328125
2015-08-05T16:32:00.000000Z,0.73486328125,0.73486328125,5.0,0.73486328125
2015-08-05T16:33:00.000000Z,0.73486328125,0.73486328125,2.0,0.73486328125
2015-08-05T16:34:00.000000Z,0.7353515625,0.73486328125,11.0,0.735107421875
2015-08-05T16:35:00.000000Z,0.73486328125,0.73486328125,7.0,0.73486328125
2015-08-05T16:36:00.000000Z,0.73486328125,0.73486328125,7.0,0.73486328125
2015-08-05T16:37:00.000000Z,0.73486328125,0.73486328125,1.0,0.73486328125
2015-08-05T16:38:00.000000Z,0.73486328125,0.734375,13.0,0.734619140625
2015-08-05T16:39:00.000000Z,0.73486328125,0.734375,4.0,0.734619140625
2015-08-05T16:40:00.000000Z,0.73486328125,0.73486328125,5.0,0.73486328125
2015-08-05T16:41:00.000000Z,0.73486328125,0.73486328125,9.0,0.73486328125
2015-08-05T16:42:00.000000Z,0.73486328125,0.73486328125,9.0,0.73486328125
2015-08-05T16:43:00.000000Z,0.7353515625,0.73486328125,10.0,0.735107421875
2015-08-05T16:44:00.000000Z,0.73486328125,0.73486328125,4.0,0.73486328125
2015-08-05T16:45:00.000000Z,0.7353515625,0.73486328125,7.0,0.735107421875
2015-08-05T16:46:00.000000Z,0.7353515625,0.73486328125,3.0,0.735107421875
2015-08-05T16:47:00.000000Z,0.73486328125,0.73486328125,10.0,0.73486328125
2015-08-05T16:48:00.000000Z,0.73486328125,0.73486328125,6.0,0.73486328125
2015-08-05T16:49:00.000000Z,0.73486328125,0.73486328125,1.0,0.73486328125
2015-08-05T16:50:00.000000Z,0.73486328125,0.734375,2.0,0.734619140625
2015-08-05T16:51:00.000000Z,0.73486328125,0.734375,3.0,0.734619140625
2015-08-05T16:52:00.000000Z,0.73486328125,0.734375,8.0,0.734619140625
