time,BNP.AUDUSD - AUD/USD_x,closeAsk,closeBid,volume
2015-03-16T02:30:00.000000Z,0.763916015625,0.76416015625,0.763671875,190.0
2015-03-16T03:00:00.000000Z,0.7646484375,0.7646484375,0.7646484375,135.0
2015-03-16T03:30:00.000000Z,0.7646484375,0.7646484375,0.7646484375,209.0
2015-03-16T04:00:00.000000Z,0.764892578125,0.76513671875,0.7646484375,120.0
2015-03-16T04:30:00.000000Z,0.76416015625,0.76416015625,0.76416015625,117.0
2015-03-16T05:00:00.000000Z,0.7646484375,0.7646484375,0.7646484375,193.0
2015-03-16T05:30:00.000000Z,0.76513671875,0.76513671875,0.76513671875,157.0
2015-03-16T06:00:00.000000Z,0.764892578125,0.76513671875,0.7646484375,242.0
2015-03-16T06:30:00.000000Z,0.765625,0.765625,0.765625,248.0
2015-03-16T07:00:00.000000Z,0.76513671875,0.76513671875,0.76513671875,368.0
2015-03-16T07:30:00.000000Z,0.7646484375,0.7646484375,0.7646484375,316.0
2015-03-16T08:00:00.000000Z,0.763916015625,0.76416015625,0.763671875,444.0
2015-03-16T08:30:00.000000Z,0.763916015625,0.76416015625,0.763671875,169.0
2015-03-16T09:00:00.000000Z,0.76318359375,0.76318359375,0.76318359375,348.0
2015-03-16T09:30:00.000000Z,0.76318359375,0.76318359375,0.76318359375,127.0
2015-03-16T10:00:00.000000Z,0.763427734375,0.763671875,0.76318359375,148.0
2015-03-16T10:30:00.000000Z,0.764404296875,0.7646484375,0.76416015625,143.0
2015-03-16T11:00:00.000000Z,0.763916015625,0.76416015625,0.763671875,174.0
2015-03-16T11:30:00.000000Z,0.763671875,0.763671875,0.763671875,130.0
2015-03-16T12:00:00.000000Z,0.76416015625,0.76416015625,0.76416015625,334.0
2015-03-16T12:30:00.000000Z,0.7646484375,0.7646484375,0.7646484375,437.0
2015-03-16T13:00:00.000000Z,0.7666015625,0.7666015625,0.7666015625,468.0
2015-03-16T13:30:00.000000Z,0.766357421875,0.7666015625,0.76611328125,720.0
2015-03-16T14:00:00.000000Z,0.765869140625,0.76611328125,0.765625,416.0
2015-03-16T14:30:00.000000Z,0.7646484375,0.7646484375,0.7646484375,442.0
2015-03-16T15:00:00.000000Z,0.765380859375,0.765625,0.76513671875,322.0
2015-03-16T15:30:00.000000Z,0.765380859375,0.765625,0.76513671875,317.0
2015-03-16T16:00:00.000000Z,0.765625,0.765625,0.765625,302.0
2015-03-16T16:30:00.000000Z,0.7666015625,0.7666015625,0.7666015625,299.0
2015-03-16T17:00:00.000000Z,0.765625,0.765625,0.765625,303.0
2015-03-16T17:30:00.000000Z,0.765625,0.765625,0.765625,154.0
2015-03-16T18:00:00.000000Z,0.7646484375,0.7646484375,0.7646484375,223.0
2015-03-16T18:30:00.000000Z,0.764404296875,0.7646484375,0.76416015625,182.0
2015-03-16T19:00:00.000000Z,0.76416015625,0.76416015625,0.76416015625,84.0
2015-03-16T19:30:00.000000Z,0.76416015625,0.76416015625,0.76416015625,104.0
2015-03-16T20:00:00.000000Z,0.763916015625,0.76416015625,0.763671875,102.0
2015-03-16T20:30:00.000000Z,0.763916015625,0.76416015625,0.763671875,129.0
2015-03-16T21:00:00.000000Z,0.763916015625,0.76416015625,0.763671875,59.0
2015-03-16T21:30:00.000000Z,0.764404296875,0.7646484375,0.76416015625,83.0
2015-03-16T22:00:00.000000Z,0.764404296875,0.7646484375,0.76416015625,60.0
2015-03-16T22:30:00.000000Z,0.764404296875,0.7646484375,0.76416015625,53.0
