time,BNP.EURDKK - EUR/DKK_x,closeAsk,closeBid,volume
2015-03-11T06:00:00.000000Z,7.44921875,7.44921875,7.44921875,54.0
2015-03-11T06:30:00.000000Z,7.451171875,7.453125,7.44921875,285.0
2015-03-11T07:00:00.000000Z,7.451171875,7.453125,7.44921875,52.0
2015-03-11T07:30:00.000000Z,7.451171875,7.453125,7.44921875,158.0
2015-03-11T08:00:00.000000Z,7.453125,7.453125,7.453125,154.0
2015-03-11T08:30:00.000000Z,7.453125,7.453125,7.453125,63.0
2015-03-11T09:00:00.000000Z,7.453125,7.453125,7.453125,127.0
2015-03-11T09:30:00.000000Z,7.451171875,7.453125,7.44921875,386.0
2015-03-11T10:00:00.000000Z,7.453125,7.453125,7.453125,848.0
2015-03-11T10:30:00.000000Z,7.4609375,7.4609375,7.4609375,956.0
2015-03-11T11:00:00.000000Z,7.458984375,7.4609375,7.45703125,177.0
2015-03-11T11:30:00.000000Z,7.45703125,7.45703125,7.45703125,157.0
2015-03-11T12:00:00.000000Z,7.45703125,7.45703125,7.45703125,109.0
2015-03-11T12:30:00.000000Z,7.45703125,7.45703125,7.45703125,71.0
2015-03-11T13:00:00.000000Z,7.45703125,7.45703125,7.45703125,194.0
2015-03-11T13:30:00.000000Z,7.45703125,7.45703125,7.45703125,105.0
2015-03-11T14:00:00.000000Z,7.45703125,7.45703125,7.45703125,23.0
2015-03-11T14:30:00.000000Z,7.45703125,7.45703125,7.45703125,368.0
2015-03-11T15:00:00.000000Z,7.45703125,7.45703125,7.45703125,235.0
2015-03-11T15:30:00.000000Z,7.45703125,7.45703125,7.45703125,253.0
2015-03-11T16:00:00.000000Z,7.45703125,7.45703125,7.45703125,147.0
2015-03-11T16:30:00.000000Z,7.453125,7.453125,7.453125,280.0
2015-03-11T17:00:00.000000Z,7.453125,7.453125,7.453125,209.0
2015-03-11T17:30:00.000000Z,7.453125,7.453125,7.453125,100.0
2015-03-11T18:00:00.000000Z,7.453125,7.453125,7.453125,19.0
2015-03-11T18:30:00.000000Z,7.453125,7.453125,7.453125,30.0
2015-03-11T19:00:00.000000Z,7.453125,7.453125,7.453125,10.0
2015-03-11T19:30:00.000000Z,7.453125,7.453125,7.453125,7.0
2015-03-11T20:00:00.000000Z,7.453125,7.453125,7.453125,17.0
2015-03-11T20:30:00.000000Z,7.455078125,7.45703125,7.453125,182.0
2015-03-11T21:00:00.000000Z,7.455078125,7.45703125,7.453125,17.0
2015-03-11T21:30:00.000000Z,7.455078125,7.45703125,7.453125,72.0
2015-03-11T22:00:00.000000Z,7.455078125,7.45703125,7.453125,15.0
2015-03-11T22:30:00.000000Z,7.455078125,7.45703125,7.453125,13.0
2015-03-11T23:00:00.000000Z,7.455078125,7.45703125,7.453125,16.0
2015-03-11T23:30:00.000000Z,7.455078125,7.45703125,7.453125,50.0
2015-03-12T00:00:00.000000Z,7.455078125,7.45703125,7.453125,33.0
2015-03-12T00:30:00.000000Z,7.455078125,7.45703125,7.453125,86.0
2015-03-12T01:00:00.000000Z,7.453125,7.453125,7.453125,42.0
2015-03-12T01:30:00.000000Z,7.453125,7.453125,7.453125,10.0
2015-03-12T02:00:00.000000Z,7.455078125,7.45703125,7.453125,54.0
2015-03-12T02:30:00.000000Z,7.455078125,7.45703125,7.453125,32.0
2015-03-12T03:00:00.000000Z,7.455078125,7.45703125,7.453125,48.0
2015-03-12T03:30:00.000000Z,7.455078125,7.45703125,7.453125,29.0
2015-03-12T04:00:00.000000Z,7.455078125,7.45703125,7.453125,28.0
2015-03-12T04:30:00.000000Z,7.455078125,7.45703125,7.453125,30.0
2015-03-12T05:00:00.000000Z,7.455078125,7.45703125,7.453125,15.0
2015-03-12T05:30:00.000000Z,7.455078125,7.45703125,7.453125,86.0
2015-03-12T06:00:00.000000Z,7.453125,7.453125,7.453125,132.0
2015-03-12T06:30:00.000000Z,7.455078125,7.45703125,7.453125,222.0
2015-03-12T07:00:00.000000Z,7.455078125,7.45703125,7.453125,127.0
2015-03-12T07:30:00.000000Z,7.455078125,7.45703125,7.453125,131.0
2015-03-12T08:00:00.000000Z,7.455078125,7.45703125,7.453125,134.0
2015-03-12T08:30:00.000000Z,7.455078125,7.45703125,7.453125,175.0
2015-03-12T09:00:00.000000Z,7.455078125,7.45703125,7.453125,107.0
2015-03-12T09:30:00.000000Z,7.455078125,7.45703125,7.453125,139.0
2015-03-12T10:00:00.000000Z,7.455078125,7.45703125,7.453125,122.0
2015-03-12T10:30:00.000000Z,7.45703125,7.45703125,7.45703125,165.0
2015-03-12T11:00:00.000000Z,7.458984375,7.4609375,7.45703125,188.0
2015-03-12T11:30:00.000000Z,7.458984375,7.4609375,7.45703125,160.0
2015-03-12T12:00:00.000000Z,7.458984375,7.4609375,7.45703125,91.0
2015-03-12T12:30:00.000000Z,7.45703125,7.45703125,7.45703125,345.0
2015-03-12T13:00:00.000000Z,7.45703125,7.45703125,7.45703125,112.0
2015-03-12T13:30:00.000000Z,7.45703125,7.45703125,7.45703125,177.0
2015-03-12T14:00:00.000000Z,7.45703125,7.45703125,7.45703125,353.0
2015-03-12T14:30:00.000000Z,7.453125,7.453125,7.453125,284.0
2015-03-12T15:00:00.000000Z,7.455078125,7.45703125,7.453125,139.0
2015-03-12T15:30:00.000000Z,7.458984375,7.4609375,7.45703125,254.0
