time,closeAsk,closeBid,volume,BNP.USDTHB - USD/THB_x
2015-07-30T15:19:00.000000Z,35.25,35.09375,15.0,35.171875
2015-07-30T15:20:00.000000Z,35.25,35.125,2.0,35.1875
2015-07-30T15:21:00.000000Z,35.25,35.125,8.0,35.1875
2015-07-30T15:22:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T15:23:00.000000Z,35.25,35.125,3.0,35.1875
2015-07-30T15:24:00.000000Z,35.25,35.125,3.0,35.1875
2015-07-30T15:25:00.000000Z,35.25,35.125,9.0,35.1875
2015-07-30T15:26:00.000000Z,35.25,35.125,9.0,35.1875
2015-07-30T15:27:00.000000Z,35.25,35.125,19.0,35.1875
2015-07-30T15:28:00.000000Z,35.25,35.125,6.0,35.1875
2015-07-30T15:29:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T15:30:00.000000Z,35.25,35.125,2.0,35.1875
2015-07-30T15:31:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T15:34:00.000000Z,35.25,35.03125,27.0,35.140625
2015-07-30T15:35:00.000000Z,35.25,35.03125,2.0,35.140625
2015-07-30T15:39:00.000000Z,35.25,35.09375,4.0,35.171875
2015-07-30T15:40:00.000000Z,35.25,35.125,3.0,35.1875
2015-07-30T15:41:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T15:42:00.000000Z,35.25,35.09375,3.0,35.171875
2015-07-30T15:44:00.000000Z,35.25,35.125,2.0,35.1875
2015-07-30T15:45:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T15:46:00.000000Z,35.25,35.09375,5.0,35.171875
2015-07-30T15:47:00.000000Z,35.25,35.09375,2.0,35.171875
2015-07-30T15:48:00.000000Z,35.25,35.125,5.0,35.1875
2015-07-30T15:49:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T15:53:00.000000Z,35.25,35.125,4.0,35.1875
2015-07-30T15:55:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T15:56:00.000000Z,35.25,35.125,17.0,35.1875
2015-07-30T15:57:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T16:00:00.000000Z,35.25,35.125,2.0,35.1875
2015-07-30T16:02:00.000000Z,35.25,35.09375,8.0,35.171875
2015-07-30T16:03:00.000000Z,35.25,35.09375,5.0,35.171875
2015-07-30T16:05:00.000000Z,35.25,35.125,2.0,35.1875
2015-07-30T16:06:00.000000Z,35.25,35.125,2.0,35.1875
2015-07-30T16:07:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T16:10:00.000000Z,35.28125,35.125,16.0,35.203125
2015-07-30T16:11:00.000000Z,35.28125,35.125,4.0,35.203125
2015-07-30T16:12:00.000000Z,35.28125,35.125,2.0,35.203125
2015-07-30T16:13:00.000000Z,35.28125,35.15625,1.0,35.21875
2015-07-30T16:15:00.000000Z,35.25,35.125,7.0,35.1875
2015-07-30T16:16:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T16:30:00.000000Z,35.25,35.125,2.0,35.1875
2015-07-30T16:31:00.000000Z,35.25,35.125,6.0,35.1875
2015-07-30T16:38:00.000000Z,35.25,35.125,2.0,35.1875
2015-07-30T16:39:00.000000Z,35.25,35.125,9.0,35.1875
2015-07-30T16:40:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T16:41:00.000000Z,35.25,35.125,4.0,35.1875
2015-07-30T16:42:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T16:43:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T16:47:00.000000Z,35.25,35.125,7.0,35.1875
2015-07-30T16:49:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T16:55:00.000000Z,35.25,35.125,8.0,35.1875
2015-07-30T16:56:00.000000Z,35.25,35.125,1.0,35.1875
2015-07-30T17:04:00.000000Z,35.25,35.0625,3.0,35.15625
2015-07-30T17:05:00.000000Z,35.25,35.0625,1.0,35.15625
2015-07-30T17:06:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T17:17:00.000000Z,35.21875,35.0625,2.0,35.140625
2015-07-30T17:18:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T17:19:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T17:23:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T17:24:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T17:32:00.000000Z,35.21875,35.09375,5.0,35.15625
2015-07-30T17:33:00.000000Z,35.21875,35.0625,4.0,35.140625
2015-07-30T17:34:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T17:35:00.000000Z,35.21875,35.09375,7.0,35.15625
2015-07-30T17:36:00.000000Z,35.21875,35.0625,4.0,35.140625
2015-07-30T17:37:00.000000Z,35.21875,35.0625,4.0,35.140625
2015-07-30T17:38:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T17:39:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T17:42:00.000000Z,35.21875,35.09375,2.0,35.15625
2015-07-30T17:44:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T17:47:00.000000Z,35.21875,35.09375,3.0,35.15625
2015-07-30T17:48:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T17:57:00.000000Z,35.21875,35.09375,2.0,35.15625
2015-07-30T17:58:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T17:59:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T18:00:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T18:07:00.000000Z,35.21875,35.125,2.0,35.171875
2015-07-30T18:08:00.000000Z,35.21875,35.125,1.0,35.171875
2015-07-30T18:12:00.000000Z,35.21875,35.0625,5.0,35.140625
2015-07-30T18:13:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T18:14:00.000000Z,35.21875,35.0625,6.0,35.140625
2015-07-30T18:15:00.000000Z,35.21875,35.0625,2.0,35.140625
2015-07-30T18:16:00.000000Z,35.1875,35.0625,3.0,35.125
2015-07-30T18:21:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T18:22:00.000000Z,35.21875,35.0625,4.0,35.140625
2015-07-30T18:23:00.000000Z,35.1875,35.09375,1.0,35.140625
2015-07-30T18:27:00.000000Z,35.21875,35.0625,4.0,35.140625
2015-07-30T18:28:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T18:38:00.000000Z,35.1875,35.0625,3.0,35.125
2015-07-30T18:49:00.000000Z,35.21875,35.0625,5.0,35.140625
2015-07-30T18:50:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T18:55:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T18:57:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T19:17:00.000000Z,35.1875,35.0625,12.0,35.125
2015-07-30T19:18:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T19:19:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T19:20:00.000000Z,35.1875,35.09375,3.0,35.140625
2015-07-30T19:21:00.000000Z,35.1875,35.09375,1.0,35.140625
2015-07-30T19:29:00.000000Z,35.1875,35.0625,3.0,35.125
2015-07-30T19:30:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T19:31:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T19:39:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T19:49:00.000000Z,35.1875,35.0625,3.0,35.125
2015-07-30T19:50:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T19:57:00.000000Z,35.21875,35.0625,3.0,35.140625
2015-07-30T19:58:00.000000Z,35.21875,35.09375,3.0,35.15625
2015-07-30T19:59:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T20:02:00.000000Z,35.21875,35.09375,2.0,35.15625
2015-07-30T20:04:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T20:06:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T20:07:00.000000Z,35.21875,35.0625,3.0,35.140625
2015-07-30T20:08:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T20:12:00.000000Z,35.21875,35.0625,4.0,35.140625
2015-07-30T20:13:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T20:18:00.000000Z,35.21875,35.09375,3.0,35.15625
2015-07-30T20:19:00.000000Z,35.21875,35.09375,5.0,35.15625
2015-07-30T20:20:00.000000Z,35.21875,35.09375,5.0,35.15625
2015-07-30T20:21:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T20:22:00.000000Z,35.21875,35.09375,5.0,35.15625
2015-07-30T20:23:00.000000Z,35.21875,35.09375,4.0,35.15625
2015-07-30T20:26:00.000000Z,35.21875,35.09375,3.0,35.15625
2015-07-30T20:27:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T20:29:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T20:30:00.000000Z,35.21875,35.09375,1.0,35.15625
2015-07-30T20:51:00.000000Z,35.21875,35.09375,3.0,35.15625
2015-07-30T21:01:00.000000Z,35.28125,34.96875,1.0,35.125
2015-07-30T21:02:00.000000Z,35.25,35.03125,2.0,35.140625
2015-07-30T21:03:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T21:04:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T21:05:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T21:16:00.000000Z,35.21875,35.0625,1.0,35.140625
2015-07-30T21:17:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T22:36:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T22:39:00.000000Z,35.1875,35.0625,3.0,35.125
2015-07-30T22:41:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T22:43:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T23:15:00.000000Z,35.1875,35.0625,2.0,35.125
2015-07-30T23:16:00.000000Z,35.1875,35.0625,2.0,35.125
2015-07-30T23:17:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-30T23:55:00.000000Z,35.1875,35.0625,3.0,35.125
2015-07-30T23:56:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-31T00:02:00.000000Z,35.1875,35.0625,3.0,35.125
2015-07-31T00:03:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-31T00:07:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-31T00:08:00.000000Z,35.1875,35.0625,4.0,35.125
2015-07-31T00:09:00.000000Z,35.1875,35.0625,5.0,35.125
2015-07-31T00:10:00.000000Z,35.1875,35.0625,4.0,35.125
2015-07-31T00:11:00.000000Z,35.15625,35.0625,2.0,35.109375
2015-07-31T00:12:00.000000Z,35.15625,35.03125,6.0,35.09375
2015-07-31T00:13:00.000000Z,35.15625,35.03125,5.0,35.09375
2015-07-31T00:14:00.000000Z,35.15625,35.03125,1.0,35.09375
2015-07-31T00:15:00.000000Z,35.15625,35.03125,4.0,35.09375
2015-07-31T00:16:00.000000Z,35.15625,35.03125,8.0,35.09375
2015-07-31T00:17:00.000000Z,35.15625,35.0625,1.0,35.109375
2015-07-31T00:18:00.000000Z,35.15625,35.03125,7.0,35.09375
2015-07-31T00:19:00.000000Z,35.15625,35.03125,9.0,35.09375
2015-07-31T00:20:00.000000Z,35.15625,35.0625,1.0,35.109375
2015-07-31T00:21:00.000000Z,35.15625,35.03125,3.0,35.09375
2015-07-31T00:22:00.000000Z,35.15625,35.03125,1.0,35.09375
2015-07-31T00:29:00.000000Z,35.21875,35.0625,12.0,35.140625
2015-07-31T00:30:00.000000Z,35.21875,35.09375,3.0,35.15625
2015-07-31T00:31:00.000000Z,35.1875,35.0625,5.0,35.125
2015-07-31T00:32:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-31T00:33:00.000000Z,35.1875,35.0625,2.0,35.125
2015-07-31T00:34:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-31T00:40:00.000000Z,35.1875,35.0625,2.0,35.125
2015-07-31T00:41:00.000000Z,35.1875,35.0625,8.0,35.125
2015-07-31T00:42:00.000000Z,35.1875,35.0625,1.0,35.125
2015-07-31T00:43:00.000000Z,35.1875,35.0625,2.0,35.125
2015-07-31T00:44:00.000000Z,35.1875,35.0625,5.0,35.125
2015-07-31T00:45:00.000000Z,35.1875,35.09375,1.0,35.140625
2015-07-31T00:46:00.000000Z,35.1875,35.09375,1.0,35.140625
2015-07-31T00:48:00.000000Z,35.1875,35.09375,1.0,35.140625
2015-07-31T00:53:00.000000Z,35.1875,35.09375,2.0,35.140625
2015-07-31T00:54:00.000000Z,35.1875,35.09375,3.0,35.140625
2015-07-31T00:55:00.000000Z,35.1875,35.09375,1.0,35.140625
2015-07-31T00:56:00.000000Z,35.1875,35.09375,3.0,35.140625
2015-07-31T00:58:00.000000Z,35.1875,35.09375,7.0,35.140625
2015-07-31T00:59:00.000000Z,35.21875,35.09375,4.0,35.15625
2015-07-31T01:00:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T01:04:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:05:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T01:06:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T01:07:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:09:00.000000Z,35.1875,35.125,6.0,35.15625
2015-07-31T01:10:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T01:11:00.000000Z,35.1875,35.125,9.0,35.15625
2015-07-31T01:12:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:13:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T01:15:00.000000Z,35.21875,35.125,4.0,35.171875
2015-07-31T01:16:00.000000Z,35.1875,35.125,6.0,35.15625
2015-07-31T01:17:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T01:18:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:19:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T01:20:00.000000Z,35.1875,35.09375,6.0,35.140625
2015-07-31T01:21:00.000000Z,35.1875,35.09375,2.0,35.140625
2015-07-31T01:22:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:23:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:24:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:25:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:26:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:35:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T01:37:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T01:39:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:41:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T01:42:00.000000Z,35.1875,35.125,8.0,35.15625
2015-07-31T01:43:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:46:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T01:47:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:48:00.000000Z,35.1875,35.125,6.0,35.15625
2015-07-31T01:49:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:50:00.000000Z,35.1875,35.125,6.0,35.15625
2015-07-31T01:51:00.000000Z,35.1875,35.125,6.0,35.15625
2015-07-31T01:52:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T01:53:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:57:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T01:58:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T01:59:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T02:01:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T02:02:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T02:10:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T02:11:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T02:12:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T02:13:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T02:14:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T02:15:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T02:16:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T02:17:00.000000Z,35.1875,35.15625,1.0,35.171875
2015-07-31T02:19:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T02:20:00.000000Z,35.1875,35.125,12.0,35.15625
2015-07-31T02:21:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T02:22:00.000000Z,35.1875,35.125,5.0,35.15625
2015-07-31T02:23:00.000000Z,35.21875,35.15625,7.0,35.1875
2015-07-31T02:24:00.000000Z,35.1875,35.125,5.0,35.15625
2015-07-31T02:25:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T02:26:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T02:27:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T02:28:00.000000Z,35.1875,35.125,5.0,35.15625
2015-07-31T02:29:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T02:30:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T02:31:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T02:32:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T02:33:00.000000Z,35.15625,35.09375,8.0,35.125
2015-07-31T02:34:00.000000Z,35.1875,35.09375,8.0,35.140625
2015-07-31T02:35:00.000000Z,35.15625,35.09375,2.0,35.125
2015-07-31T02:36:00.000000Z,35.15625,35.09375,4.0,35.125
2015-07-31T02:37:00.000000Z,35.15625,35.09375,3.0,35.125
2015-07-31T02:38:00.000000Z,35.15625,35.09375,4.0,35.125
2015-07-31T02:39:00.000000Z,35.15625,35.09375,4.0,35.125
2015-07-31T02:40:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T02:42:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T02:43:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T02:44:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T02:45:00.000000Z,35.1875,35.125,7.0,35.15625
2015-07-31T02:46:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T02:47:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T02:48:00.000000Z,35.1875,35.125,10.0,35.15625
2015-07-31T02:49:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T02:50:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T02:51:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T02:52:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T02:54:00.000000Z,35.1875,35.125,10.0,35.15625
2015-07-31T02:55:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T02:58:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T02:59:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T03:00:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T03:01:00.000000Z,35.15625,35.125,1.0,35.140625
2015-07-31T03:02:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T03:03:00.000000Z,35.15625,35.125,1.0,35.140625
2015-07-31T03:05:00.000000Z,35.15625,35.125,1.0,35.140625
2015-07-31T03:06:00.000000Z,35.15625,35.125,1.0,35.140625
2015-07-31T03:08:00.000000Z,35.15625,35.09375,9.0,35.125
2015-07-31T03:09:00.000000Z,35.15625,35.09375,2.0,35.125
2015-07-31T03:10:00.000000Z,35.15625,35.09375,3.0,35.125
2015-07-31T03:13:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T03:30:00.000000Z,35.15625,35.09375,5.0,35.125
2015-07-31T03:31:00.000000Z,35.15625,35.09375,4.0,35.125
2015-07-31T03:32:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T03:33:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T03:34:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T03:35:00.000000Z,35.15625,35.09375,7.0,35.125
2015-07-31T03:37:00.000000Z,35.15625,35.09375,3.0,35.125
2015-07-31T03:38:00.000000Z,35.15625,35.09375,5.0,35.125
2015-07-31T03:39:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T03:41:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T03:47:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T03:49:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T03:50:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T03:51:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T03:52:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T03:53:00.000000Z,35.15625,35.09375,2.0,35.125
2015-07-31T03:54:00.000000Z,35.15625,35.09375,3.0,35.125
2015-07-31T03:55:00.000000Z,35.15625,35.09375,3.0,35.125
2015-07-31T03:56:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T03:58:00.000000Z,35.15625,35.09375,5.0,35.125
2015-07-31T03:59:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T04:00:00.000000Z,35.15625,35.09375,3.0,35.125
2015-07-31T04:02:00.000000Z,35.15625,35.09375,3.0,35.125
2015-07-31T04:03:00.000000Z,35.15625,35.09375,3.0,35.125
2015-07-31T04:04:00.000000Z,35.1875,35.09375,2.0,35.140625
2015-07-31T04:05:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T04:06:00.000000Z,35.15625,35.09375,2.0,35.125
2015-07-31T04:07:00.000000Z,35.15625,35.125,1.0,35.140625
2015-07-31T04:09:00.000000Z,35.15625,35.09375,3.0,35.125
2015-07-31T04:10:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T04:11:00.000000Z,35.1875,35.125,6.0,35.15625
2015-07-31T04:12:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T04:13:00.000000Z,35.1875,35.125,5.0,35.15625
2015-07-31T04:14:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T04:15:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T04:16:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T04:17:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T04:18:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T04:24:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T04:26:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T04:27:00.000000Z,35.15625,35.125,1.0,35.140625
2015-07-31T04:31:00.000000Z,35.1875,35.09375,5.0,35.140625
2015-07-31T04:32:00.000000Z,35.1875,35.09375,2.0,35.140625
2015-07-31T04:33:00.000000Z,35.15625,35.09375,1.0,35.125
2015-07-31T04:36:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T04:37:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T04:38:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T04:39:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T04:42:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T04:54:00.000000Z,35.1875,35.125,12.0,35.15625
2015-07-31T04:55:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T04:56:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T04:57:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T04:58:00.000000Z,35.1875,35.125,5.0,35.15625
2015-07-31T04:59:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T05:06:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T05:07:00.000000Z,35.1875,35.125,7.0,35.15625
2015-07-31T05:08:00.000000Z,35.1875,35.125,4.0,35.15625
2015-07-31T05:09:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T05:10:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T05:12:00.000000Z,35.1875,35.125,5.0,35.15625
2015-07-31T05:14:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T05:17:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T05:20:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T05:21:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T05:23:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T05:26:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T05:27:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T05:28:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T05:31:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T05:32:00.000000Z,35.1875,35.125,3.0,35.15625
2015-07-31T05:33:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T05:37:00.000000Z,35.1875,35.125,1.0,35.15625
2015-07-31T05:38:00.000000Z,35.1875,35.125,2.0,35.15625
2015-07-31T05:39:00.000000Z,35.1875,35.15625,4.0,35.171875
2015-07-31T05:41:00.000000Z,35.21875,35.15625,5.0,35.1875
2015-07-31T05:42:00.000000Z,35.1875,35.15625,1.0,35.171875
2015-07-31T05:43:00.000000Z,35.1875,35.15625,4.0,35.171875
2015-07-31T05:44:00.000000Z,35.1875,35.15625,1.0,35.171875
2015-07-31T05:46:00.000000Z,35.21875,35.15625,4.0,35.1875
2015-07-31T05:47:00.000000Z,35.21875,35.15625,19.0,35.1875
2015-07-31T05:48:00.000000Z,35.21875,35.15625,11.0,35.1875
2015-07-31T05:49:00.000000Z,35.21875,35.15625,5.0,35.1875
2015-07-31T05:50:00.000000Z,35.21875,35.15625,1.0,35.1875
2015-07-31T05:51:00.000000Z,35.21875,35.15625,8.0,35.1875
2015-07-31T05:52:00.000000Z,35.21875,35.15625,5.0,35.1875
2015-07-31T05:53:00.000000Z,35.21875,35.15625,1.0,35.1875
2015-07-31T05:54:00.000000Z,35.21875,35.15625,1.0,35.1875
2015-07-31T05:56:00.000000Z,35.21875,35.15625,1.0,35.1875
2015-07-31T05:57:00.000000Z,35.21875,35.15625,5.0,35.1875
2015-07-31T05:58:00.000000Z,35.21875,35.15625,1.0,35.1875
2015-07-31T05:59:00.000000Z,35.21875,35.15625,2.0,35.1875
2015-07-31T06:03:00.000000Z,35.21875,35.15625,4.0,35.1875
2015-07-31T06:04:00.000000Z,35.21875,35.15625,1.0,35.1875
2015-07-31T06:05:00.000000Z,35.21875,35.15625,3.0,35.1875
2015-07-31T06:06:00.000000Z,35.21875,35.15625,7.0,35.1875
2015-07-31T06:07:00.000000Z,35.21875,35.15625,1.0,35.1875
2015-07-31T06:09:00.000000Z,35.21875,35.125,18.0,35.171875
2015-07-31T06:10:00.000000Z,35.21875,35.15625,7.0,35.1875
2015-07-31T06:11:00.000000Z,35.21875,35.15625,8.0,35.1875
2015-07-31T06:12:00.000000Z,35.21875,35.15625,2.0,35.1875
2015-07-31T06:13:00.000000Z,35.21875,35.15625,3.0,35.1875
2015-07-31T06:14:00.000000Z,35.21875,35.15625,12.0,35.1875
2015-07-31T06:15:00.000000Z,35.21875,35.15625,10.0,35.1875
2015-07-31T06:16:00.000000Z,35.21875,35.15625,2.0,35.1875
2015-07-31T06:17:00.000000Z,35.21875,35.15625,4.0,35.1875
2015-07-31T06:18:00.000000Z,35.21875,35.15625,1.0,35.1875
2015-07-31T06:22:00.000000Z,35.21875,35.15625,3.0,35.1875
2015-07-31T06:23:00.000000Z,35.21875,35.15625,1.0,35.1875
