time,BNP.USDCZK - USD/CZK_x,closeAsk,closeBid,volume
2015-05-18T19:15:00.000000Z,24.230555,24.2415,24.21961,
2015-05-18T19:30:00.000000Z,24.239315,24.24913,24.2295,
2015-05-18T19:45:00.000000Z,24.242995,24.2545,24.23149,
2015-05-18T20:00:00.000000Z,24.237665,24.24783,24.2275,
2015-05-18T20:15:00.000000Z,24.23045,24.2405,24.2204,
2015-05-18T20:30:00.000000Z,24.227795,24.2455,24.21009,
2015-05-18T20:45:00.000000Z,24.2308,24.2537,24.2079,
2015-05-18T21:00:00.000000Z,24.23209,24.25318,24.211,
2015-05-18T21:15:00.000000Z,24.223015,24.24,24.20603,
2015-05-18T21:30:00.000000Z,24.21900500000001,24.233,24.20501,
2015-05-18T21:45:00.000000Z,24.222605,24.237,24.20821,
2015-05-18T22:00:00.000000Z,24.222414999999998,24.23811,24.20672,
2015-05-18T22:15:00.000000Z,24.212085000000002,24.232,24.19217,
2015-05-18T22:30:00.000000Z,24.21224,24.233,24.19148,
2015-05-18T22:45:00.000000Z,24.21224500000001,24.232,24.19249,
2015-05-18T23:00:00.000000Z,24.201815,24.224,24.17963,
2015-05-18T23:15:00.000000Z,24.20025,24.222,24.1785,
2015-05-18T23:30:00.000000Z,24.19983,24.22,24.17966,
2015-05-18T23:45:00.000000Z,24.193745,24.213,24.17449,
2015-05-19T00:00:00.000000Z,24.19395,24.211,24.1769,
2015-05-19T00:15:00.000000Z,24.2039,24.228,24.1798,
2015-05-19T00:30:00.000000Z,24.20172,24.22786,24.17558,
2015-05-19T00:45:00.000000Z,24.211745,24.237,24.18649,
2015-05-19T01:00:00.000000Z,24.22316,24.24849,24.19783,
2015-05-19T01:15:00.000000Z,24.219450000000005,24.2449,24.19400000000001,
2015-05-19T01:30:00.000000Z,24.23199,24.25727,24.20671,
2015-05-19T01:45:00.000000Z,24.25448500000001,24.28097,24.228,
2015-05-19T02:00:00.000000Z,24.257405,24.28281,24.232,
2015-05-19T02:15:00.000000Z,24.26106,24.286,24.23612,
2015-05-19T02:30:00.000000Z,24.25697000000001,24.28194,24.232,
2015-05-19T02:45:00.000000Z,24.24909,24.27418,24.224,
2015-05-19T03:00:00.000000Z,24.24614,24.27228,24.22,
2015-05-19T03:15:00.000000Z,24.24255500000001,24.26911,24.216,
2015-05-19T03:30:00.000000Z,24.235385,24.26,24.21077,
2015-05-19T03:45:00.000000Z,24.229155,24.25436,24.20395,
2015-05-19T04:00:00.000000Z,24.236755,24.262,24.21151,
2015-05-19T04:15:00.000000Z,24.23023000000001,24.25746,24.20300000000001,
2015-05-19T04:30:00.000000Z,24.231904999999998,24.25881,24.205,
2015-05-19T04:45:00.000000Z,24.233655,24.25931,24.208,
2015-05-19T05:00:00.000000Z,24.210255,24.23551,24.185,
2015-05-19T05:15:00.000000Z,24.20761000000001,24.23022000000001,24.185,
2015-05-19T05:30:00.000000Z,24.1985,24.221,24.176,
2015-05-19T05:45:00.000000Z,24.216135,24.2465,24.18577,
2015-05-19T06:00:00.000000Z,24.269695,24.2835,24.25589,
2015-05-19T06:15:00.000000Z,24.266465,24.28464,24.24829,
2015-05-19T06:30:00.000000Z,24.23974500000001,24.24699,24.2325,
2015-05-19T06:45:00.000000Z,24.21347,24.22591,24.20103,
2015-05-19T07:00:00.000000Z,24.38678,24.39406,24.3795,
2015-05-19T07:15:00.000000Z,24.4507,24.45801,24.44339,
2015-05-19T07:30:00.000000Z,24.494754999999998,24.50501,24.4845,
2015-05-19T07:45:00.000000Z,24.48487,24.4925,24.47724,
2015-05-19T08:00:00.000000Z,24.482175,24.4885,24.47585,
2015-05-19T08:15:00.000000Z,24.48443,24.4905,24.47836,
2015-05-19T08:30:00.000000Z,24.470845,24.47919,24.4625,
2015-05-19T08:45:00.000000Z,24.44854500000001,24.46079,24.4363,
2015-05-19T09:00:00.000000Z,24.42456,24.4305,24.41862,
2015-05-19T09:15:00.000000Z,24.47579,24.48208,24.4695,
2015-05-19T09:30:00.000000Z,24.469235,24.47597,24.4625,
2015-05-19T09:45:00.000000Z,24.44809,24.4585,24.43768,
2015-05-19T10:00:00.000000Z,24.457,24.46317,24.45083,
2015-05-19T10:15:00.000000Z,24.429715,24.43693,24.4225,
2015-05-19T10:30:00.000000Z,24.423355,24.42921,24.4175,
2015-05-19T10:45:00.000000Z,24.408405,24.41453,24.40228,
2015-05-19T11:00:00.000000Z,24.42861,24.434,24.42322,
2015-05-19T11:15:00.000000Z,24.453735,24.45997,24.4475,
2015-05-19T11:30:00.000000Z,24.46067,24.4685,24.45284,
2015-05-19T11:45:00.000000Z,24.44611,24.45072,24.4415,
2015-05-19T12:00:00.000000Z,24.46821,24.4735,24.46292,
2015-05-19T12:15:00.000000Z,24.46051,24.4825,24.43852,
2015-05-19T12:30:00.000000Z,24.548635,24.5565,24.54077,
2015-05-19T12:45:00.000000Z,24.59062,24.5965,24.58474,
2015-05-19T13:00:00.000000Z,24.584765,24.59203,24.5775,
2015-05-19T13:15:00.000000Z,24.588555,24.59661,24.5805,
2015-05-19T13:30:00.000000Z,24.529725,24.53564,24.52381,
2015-05-19T13:45:00.000000Z,24.562745,24.57183,24.55366,
2015-05-19T14:00:00.000000Z,24.552875,24.5575,24.54825,
2015-05-19T14:15:00.000000Z,24.5923,24.5985,24.5861,
2015-05-19T14:30:00.000000Z,24.585835000000003,24.5915,24.58017000000001,
2015-05-19T14:45:00.000000Z,24.601345000000002,24.6112,24.59149,
2015-05-19T15:00:00.000000Z,24.623075,24.62965,24.6165,
2015-05-19T15:15:00.000000Z,24.602895,24.6105,24.59529,
2015-05-19T15:30:00.000000Z,24.58911,24.60076,24.57746,
2015-05-19T15:45:00.000000Z,24.56691,24.5765,24.55732,
2015-05-19T16:00:00.000000Z,24.574165,24.58483,24.5635,
2015-05-19T16:15:00.000000Z,24.593225,24.6035,24.58295,
2015-05-19T16:30:00.000000Z,24.61022,24.62094,24.5995,
2015-05-19T16:45:00.000000Z,24.57864,24.5916,24.56568,
2015-05-19T17:00:00.000000Z,24.605355,24.61621,24.5945,
2015-05-19T17:15:00.000000Z,24.59745,24.6104,24.5845,
2015-05-19T17:30:00.000000Z,24.600279999999998,24.61106,24.5895,
2015-05-19T17:45:00.000000Z,24.58245,24.5934,24.5715,
2015-05-19T18:00:00.000000Z,24.56113,24.57376,24.5485,
2015-05-19T18:15:00.000000Z,24.556525,24.56855,24.5445,
2015-05-19T18:30:00.000000Z,24.55458,24.56666,24.5425,
2015-05-19T18:45:00.000000Z,24.558685,24.56967,24.5477,
2015-05-19T19:00:00.000000Z,24.55435,24.5642,24.5445,
2015-05-19T19:15:00.000000Z,24.558255,24.56901,24.5475,
2015-05-19T19:30:00.000000Z,24.56889,24.58028,24.5575,
2015-05-19T19:45:00.000000Z,24.57184,24.58118,24.5625,
2015-05-19T20:00:00.000000Z,24.56888,24.57926,24.5585,
2015-05-19T20:15:00.000000Z,24.570055,24.58161,24.5585,
2015-05-19T20:30:00.000000Z,24.571005,24.5855,24.55651,
2015-05-19T20:45:00.000000Z,24.56907,24.59214,24.546,
2015-05-19T21:00:00.000000Z,24.568245,24.59449,24.542,
