time,BNP.AUDHKD - AUD/HKD_x,closeAsk,closeBid,volume
2004-12-12T22:00:00.000000Z,5.8984375,5.8984375,5.8984375,2.0
2004-12-13T22:00:00.000000Z,5.8828125,5.8828125,5.8828125,2.0
2004-12-14T22:00:00.000000Z,5.9375,5.94140625,5.9375,2.0
2004-12-15T22:00:00.000000Z,5.88671875,5.88671875,5.88671875,2.0
2004-12-16T22:00:00.000000Z,5.94140625,5.94140625,5.94140625,2.0
2004-12-18T22:00:00.000000Z,5.94140625,5.94140625,5.94140625,2.0
2004-12-19T22:00:00.000000Z,5.94140625,5.94140625,5.94140625,2.0
2004-12-20T22:00:00.000000Z,5.94921875,5.94921875,5.94921875,2.0
2004-12-21T22:00:00.000000Z,5.94140625,5.94140625,5.94140625,2.0
2004-12-22T22:00:00.000000Z,5.96875,5.96875,5.96484375,2.0
2004-12-23T22:00:00.000000Z,5.984375,5.984375,5.984375,2.0
2004-12-25T22:00:00.000000Z,5.98828125,5.98828125,5.98828125,2.0
2004-12-26T22:00:00.000000Z,6.05078125,6.05078125,6.05078125,2.0
2004-12-27T22:00:00.000000Z,6.0546875,6.05859375,6.0546875,2.0
2004-12-28T22:00:00.000000Z,6.01953125,6.01953125,6.01953125,2.0
2004-12-29T22:00:00.000000Z,6.0625,6.0625,6.0625,2.0
2004-12-30T22:00:00.000000Z,6.08203125,6.08203125,6.08203125,2.0
2005-01-01T22:00:00.000000Z,6.06640625,6.06640625,6.06640625,60.0
2005-01-02T22:00:00.000000Z,6.0546875,6.0546875,6.0546875,9632.0
2005-01-03T22:00:00.000000Z,5.953125,5.95703125,5.953125,24064.0
2005-01-04T22:00:00.000000Z,5.95703125,5.95703125,5.95703125,22928.0
2005-01-05T22:00:00.000000Z,5.9296875,5.9296875,5.9296875,19168.0
2005-01-06T22:00:00.000000Z,5.90234375,5.90234375,5.90234375,18016.0
2005-01-08T22:00:00.000000Z,5.90234375,5.90234375,5.90234375,179.0
2005-01-09T22:00:00.000000Z,5.90625,5.90625,5.90625,16512.0
2005-01-10T22:00:00.000000Z,5.9375,5.9375,5.9375,19328.0
2005-01-11T22:00:00.000000Z,5.9765625,5.9765625,5.9765625,21360.0
2005-01-12T22:00:00.000000Z,5.96484375,5.96484375,5.96484375,18944.0
2005-01-13T22:00:00.000000Z,5.9140625,5.9140625,5.9140625,23376.0
2005-01-15T22:00:00.000000Z,5.921875,5.921875,5.91796875,82.0
2005-01-16T22:00:00.000000Z,5.91015625,5.91015625,5.91015625,11728.0
2005-01-17T22:00:00.000000Z,5.890625,5.890625,5.890625,22672.0
2005-01-18T22:00:00.000000Z,5.9296875,5.93359375,5.9296875,22432.0
2005-01-19T22:00:00.000000Z,5.91796875,5.91796875,5.91796875,19904.0
2005-01-20T22:00:00.000000Z,6.0,6.0,6.0,19824.0
2005-01-21T22:00:00.000000Z,6.0,6.0,6.0,52.0
2005-01-22T22:00:00.000000Z,6.0,6.0,5.99609375,199.0
2005-01-23T22:00:00.000000Z,6.0078125,6.0078125,6.0078125,16032.0
2005-01-24T22:00:00.000000Z,5.96875,5.96875,5.96875,20704.0
2005-01-25T22:00:00.000000Z,6.046875,6.046875,6.04296875,20704.0
2005-01-26T22:00:00.000000Z,6.0625,6.0625,6.0625,21664.0
2005-01-27T22:00:00.000000Z,6.046875,6.046875,6.04296875,20960.0
2005-01-28T22:00:00.000000Z,6.046875,6.046875,6.04296875,85.0
2005-01-29T22:00:00.000000Z,6.03515625,6.03515625,6.03515625,114.0
2005-01-30T22:00:00.000000Z,6.05078125,6.05078125,6.05078125,20432.0
2005-01-31T22:00:00.000000Z,6.0390625,6.0390625,6.03515625,20688.0
2005-02-01T22:00:00.000000Z,6.0703125,6.0703125,6.0703125,20976.0
2005-02-02T22:00:00.000000Z,6.01171875,6.01171875,6.01171875,23136.0
2005-02-03T22:00:00.000000Z,6.0078125,6.0078125,6.0078125,23680.0
2005-02-04T22:00:00.000000Z,6.0078125,6.0078125,6.0078125,98.0
2005-02-05T22:00:00.000000Z,5.99609375,5.99609375,5.99609375,303.0
2005-02-06T22:00:00.000000Z,5.984375,5.984375,5.984375,22128.0
2005-02-07T22:00:00.000000Z,5.9765625,5.9765625,5.9765625,21536.0
2005-02-08T22:00:00.000000Z,6.01171875,6.01171875,6.01171875,19456.0
2005-02-09T22:00:00.000000Z,6.109375,6.109375,6.109375,24192.0
2005-02-10T22:00:00.000000Z,6.1328125,6.1328125,6.12890625,17968.0
2005-02-11T22:00:00.000000Z,6.1328125,6.1328125,6.12890625,2.0
2005-02-12T22:00:00.000000Z,6.12890625,6.12890625,6.12890625,112.0
2005-02-13T22:00:00.000000Z,6.14453125,6.14453125,6.14453125,16576.0
2005-02-14T22:00:00.000000Z,6.140625,6.140625,6.140625,22352.0
2005-02-15T22:00:00.000000Z,6.1171875,6.12109375,6.1171875,23616.0
2005-02-16T22:00:00.000000Z,6.14453125,6.14453125,6.14453125,19008.0
2005-02-17T22:00:00.000000Z,6.1484375,6.15234375,6.1484375,19376.0
2005-02-18T22:00:00.000000Z,6.1484375,6.1484375,6.1484375,1.0
2005-02-19T22:00:00.000000Z,6.15234375,6.15234375,6.15234375,689.0
2005-02-20T22:00:00.000000Z,6.16015625,6.16015625,6.16015625,12568.0
2005-02-21T22:00:00.000000Z,6.19921875,6.19921875,6.19921875,28000.0
2005-02-22T22:00:00.000000Z,6.1328125,6.1328125,6.1328125,25088.0
2005-02-23T22:00:00.000000Z,6.13671875,6.13671875,6.13671875,23712.0
2005-02-24T22:00:00.000000Z,6.1328125,6.1328125,6.1328125,23200.0
2005-02-25T22:00:00.000000Z,6.1328125,6.1328125,6.1328125,1.0
2005-02-26T22:00:00.000000Z,6.13671875,6.13671875,6.13671875,80.0
2005-02-27T22:00:00.000000Z,6.17578125,6.17578125,6.17578125,20784.0
2005-02-28T22:00:00.000000Z,6.140625,6.140625,6.140625,25920.0
2005-03-01T22:00:00.000000Z,6.109375,6.109375,6.109375,29504.0
2005-03-02T22:00:00.000000Z,6.109375,6.109375,6.10546875,22992.0
2005-03-03T22:00:00.000000Z,6.16796875,6.16796875,6.16796875,21312.0
2005-03-05T22:00:00.000000Z,6.16015625,6.16015625,6.16015625,298.0
2005-03-06T22:00:00.000000Z,6.1796875,6.1796875,6.1796875,18608.0
2005-03-07T22:00:00.000000Z,6.2265625,6.2265625,6.2265625,23216.0
2005-03-08T22:00:00.000000Z,6.1875,6.1875,6.1875,25552.0
2005-03-09T22:00:00.000000Z,6.171875,6.171875,6.16796875,28848.0
2005-03-10T22:00:00.000000Z,6.1875,6.1875,6.18359375,20352.0
2005-03-11T22:00:00.000000Z,6.18359375,6.18359375,6.18359375,1.0
2005-03-12T22:00:00.000000Z,6.18359375,6.18359375,6.18359375,106.0
2005-03-13T22:00:00.000000Z,6.140625,6.140625,6.140625,19296.0
2005-03-14T22:00:00.000000Z,6.16796875,6.16796875,6.16796875,21872.0
2005-03-15T22:00:00.000000Z,6.19140625,6.19140625,6.19140625,23616.0
2005-03-16T22:00:00.000000Z,6.19140625,6.19140625,6.19140625,22640.0
2005-03-17T22:00:00.000000Z,6.19921875,6.19921875,6.19921875,21712.0
2005-03-19T22:00:00.000000Z,6.19140625,6.19140625,6.19140625,220.0
2005-03-20T22:00:00.000000Z,6.125,6.125,6.125,23520.0
2005-03-21T22:00:00.000000Z,6.10546875,6.10546875,6.10546875,25744.0
2005-03-22T22:00:00.000000Z,6.0234375,6.02734375,6.0234375,31456.0
2005-03-23T22:00:00.000000Z,6.02734375,6.02734375,6.02734375,23616.0
2005-03-24T22:00:00.000000Z,6.015625,6.01953125,6.015625,4708.0
2005-03-27T22:00:00.000000Z,5.99609375,5.99609375,5.99609375,16912.0
2005-03-28T22:00:00.000000Z,6.0078125,6.0078125,6.0078125,24064.0
2005-03-29T22:00:00.000000Z,6.0078125,6.01171875,6.0078125,23120.0
2005-03-30T22:00:00.000000Z,6.02734375,6.02734375,6.02734375,22448.0
2005-03-31T22:00:00.000000Z,6.015625,6.015625,6.015625,23552.0
2005-04-02T22:00:00.000000Z,6.0078125,6.0078125,6.0078125,68.0
2005-04-03T21:00:00.000000Z,5.98828125,5.98828125,5.98828125,21152.0
2005-04-04T21:00:00.000000Z,6.0,6.0,5.99609375,24480.0
2005-04-05T21:00:00.000000Z,5.96875,5.96875,5.96484375,24896.0
2005-04-06T21:00:00.000000Z,5.9765625,5.9765625,5.9765625,24144.0
2005-04-07T21:00:00.000000Z,6.01953125,6.01953125,6.01953125,22560.0
2005-04-08T21:00:00.000000Z,6.01953125,6.01953125,6.01953125,2.0
2005-04-09T21:00:00.000000Z,6.015625,6.01953125,6.015625,98.0
2005-04-10T21:00:00.000000Z,6.046875,6.046875,6.046875,20016.0
2005-04-11T21:00:00.000000Z,6.046875,6.046875,6.046875,23280.0
2005-04-12T21:00:00.000000Z,6.06640625,6.06640625,6.06640625,24128.0
2005-04-13T21:00:00.000000Z,6.0078125,6.0078125,6.0078125,25184.0
2005-04-14T21:00:00.000000Z,5.9921875,5.9921875,5.9921875,27088.0
2005-04-15T21:00:00.000000Z,5.99609375,5.99609375,5.99609375,1.0
2005-04-16T21:00:00.000000Z,5.99609375,5.99609375,5.99609375,113.0
2005-04-17T21:00:00.000000Z,5.98828125,5.98828125,5.98828125,21584.0
2005-04-18T21:00:00.000000Z,6.015625,6.01953125,6.015625,25936.0
2005-04-19T21:00:00.000000Z,6.05078125,6.05078125,6.05078125,26496.0
2005-04-20T21:00:00.000000Z,6.05078125,6.05078125,6.05078125,24048.0
2005-04-21T21:00:00.000000Z,6.08984375,6.08984375,6.08984375,24704.0
2005-04-22T21:00:00.000000Z,6.08984375,6.08984375,6.08984375,1.0
2005-04-23T21:00:00.000000Z,6.09375,6.09375,6.09375,299.0
2005-04-24T21:00:00.000000Z,6.0859375,6.0859375,6.0859375,19376.0
2005-04-25T21:00:00.000000Z,6.0703125,6.0703125,6.06640625,23856.0
2005-04-26T21:00:00.000000Z,6.05859375,6.05859375,6.05859375,23744.0
2005-04-27T21:00:00.000000Z,6.07421875,6.07421875,6.07421875,22640.0
2005-04-28T21:00:00.000000Z,6.08984375,6.08984375,6.08984375,24128.0
2005-04-30T21:00:00.000000Z,6.08203125,6.08203125,6.08203125,46.0
2005-05-01T21:00:00.000000Z,6.08203125,6.08203125,6.08203125,14136.0
2005-05-02T21:00:00.000000Z,6.03125,6.03125,6.02734375,24560.0
2005-05-03T21:00:00.000000Z,6.0859375,6.0859375,6.0859375,24704.0
2005-05-04T21:00:00.000000Z,6.0859375,6.0859375,6.08203125,19184.0
2005-05-05T21:00:00.000000Z,6.04296875,6.04296875,6.04296875,23392.0
2005-05-06T21:00:00.000000Z,6.04296875,6.04296875,6.04296875,2.0
2005-05-07T21:00:00.000000Z,6.03515625,6.03515625,6.03515625,52.0
2005-05-08T21:00:00.000000Z,6.0234375,6.0234375,6.0234375,21072.0
2005-05-09T21:00:00.000000Z,6.0546875,6.05859375,6.0546875,23648.0
2005-05-10T21:00:00.000000Z,6.0390625,6.0390625,6.0390625,26320.0
2005-05-11T21:00:00.000000Z,5.97265625,5.97265625,5.97265625,24032.0
2005-05-12T21:00:00.000000Z,5.9375,5.9375,5.9375,18560.0
2005-05-13T21:00:00.000000Z,5.9375,5.9375,5.9375,2.0
2005-05-14T21:00:00.000000Z,5.9375,5.94140625,5.9375,1122.0
2005-05-15T21:00:00.000000Z,5.8984375,5.8984375,5.89453125,26944.0
2005-05-16T21:00:00.000000Z,5.890625,5.89453125,5.890625,25760.0
2005-05-17T21:00:00.000000Z,5.9296875,5.9296875,5.9296875,26640.0
2005-05-18T21:00:00.000000Z,5.90625,5.90625,5.90625,22656.0
2005-05-19T21:00:00.000000Z,5.890625,5.890625,5.890625,25072.0
2005-05-21T21:00:00.000000Z,5.8828125,5.8828125,5.87890625,682.0
2005-05-22T21:00:00.000000Z,5.9140625,5.9140625,5.9140625,21712.0
2005-05-23T21:00:00.000000Z,5.9375,5.9375,5.9375,29728.0
2005-05-24T21:00:00.000000Z,5.93359375,5.93359375,5.93359375,27792.0
2005-05-25T21:00:00.000000Z,5.8984375,5.90234375,5.8984375,28624.0
2005-05-26T21:00:00.000000Z,5.9375,5.9375,5.93359375,25408.0
2005-05-27T21:00:00.000000Z,5.9375,5.9375,5.93359375,6.0
2005-05-28T21:00:00.000000Z,5.921875,5.921875,5.91796875,1194.0
2005-05-29T21:00:00.000000Z,5.9140625,5.91796875,5.9140625,14608.0
2005-05-30T21:00:00.000000Z,5.87890625,5.87890625,5.87890625,31968.0
2005-05-31T21:00:00.000000Z,5.8359375,5.8359375,5.8359375,31712.0
2005-06-01T21:00:00.000000Z,5.87109375,5.87109375,5.87109375,31840.0
2005-06-02T21:00:00.000000Z,5.88671875,5.88671875,5.88671875,25968.0
2005-06-03T21:00:00.000000Z,5.88671875,5.88671875,5.88671875,2.0
2005-06-04T21:00:00.000000Z,5.8828125,5.8828125,5.8828125,1113.0
2005-06-05T21:00:00.000000Z,5.95703125,5.95703125,5.95703125,27504.0
2005-06-06T21:00:00.000000Z,5.984375,5.984375,5.98046875,27488.0
2005-06-07T21:00:00.000000Z,5.953125,5.953125,5.953125,29984.0
2005-06-08T21:00:00.000000Z,5.97265625,5.97265625,5.97265625,29072.0
2005-06-09T21:00:00.000000Z,5.921875,5.921875,5.921875,28768.0
2005-06-10T21:00:00.000000Z,5.921875,5.921875,5.921875,2.0
2005-06-11T21:00:00.000000Z,5.9296875,5.9296875,5.9296875,1021.0
2005-06-12T21:00:00.000000Z,5.921875,5.921875,5.921875,26752.0
2005-06-13T21:00:00.000000Z,5.93359375,5.93359375,5.93359375,30064.0
2005-06-14T21:00:00.000000Z,5.984375,5.984375,5.984375,30080.0
2005-06-15T21:00:00.000000Z,6.01171875,6.01171875,6.01171875,30816.0
2005-06-16T21:00:00.000000Z,6.046875,6.046875,6.046875,30608.0
2005-06-18T21:00:00.000000Z,6.0390625,6.0390625,6.0390625,886.0
2005-06-19T21:00:00.000000Z,6.03125,6.03125,6.03125,26992.0
2005-06-20T21:00:00.000000Z,6.06640625,6.06640625,6.06640625,30880.0
2005-06-21T21:00:00.000000Z,6.05078125,6.05078125,6.05078125,30288.0
2005-06-22T21:00:00.000000Z,5.9921875,5.99609375,5.9921875,22880.0
2005-06-23T21:00:00.000000Z,5.98046875,5.98046875,5.98046875,17040.0
2005-06-25T21:00:00.000000Z,5.9765625,5.9765625,5.9765625,785.0
2005-06-26T21:00:00.000000Z,5.9765625,5.9765625,5.9765625,26272.0
2005-06-27T21:00:00.000000Z,5.92578125,5.92578125,5.92578125,32992.0
2005-06-28T21:00:00.000000Z,5.921875,5.921875,5.921875,32576.0
2005-06-29T21:00:00.000000Z,5.92578125,5.92578125,5.92578125,33056.0
2005-06-30T21:00:00.000000Z,5.84375,5.84375,5.84375,36992.0
