time,BNP.SGDCHF - SGD/CHF_x,closeAsk,closeBid,volume
2015-05-27T07:30:00.000000Z,0.703125,0.703125,0.703125,520.0
2015-05-27T07:45:00.000000Z,0.703125,0.703125,0.703125,517.0
2015-05-27T08:00:00.000000Z,0.703125,0.703125,0.703125,494.0
2015-05-27T08:15:00.000000Z,0.703125,0.703125,0.70263671875,480.0
2015-05-27T08:30:00.000000Z,0.703125,0.703125,0.70263671875,468.0
2015-05-27T08:45:00.000000Z,0.703125,0.70361328125,0.703125,392.0
2015-05-27T09:00:00.000000Z,0.7021484375,0.70263671875,0.7021484375,376.0
2015-05-27T09:15:00.000000Z,0.70263671875,0.70263671875,0.70263671875,442.0
2015-05-27T09:30:00.000000Z,0.703125,0.703125,0.703125,577.0
2015-05-27T09:45:00.000000Z,0.703125,0.703125,0.70263671875,614.0
2015-05-27T10:00:00.000000Z,0.7021484375,0.70263671875,0.7021484375,774.0
2015-05-27T10:15:00.000000Z,0.7021484375,0.7021484375,0.7021484375,574.0
2015-05-27T10:30:00.000000Z,0.7021484375,0.7021484375,0.70166015625,939.0
2015-05-27T10:45:00.000000Z,0.7021484375,0.7021484375,0.70166015625,672.0
2015-05-27T11:00:00.000000Z,0.7021484375,0.70263671875,0.7021484375,651.0
2015-05-27T11:15:00.000000Z,0.703125,0.703125,0.70263671875,445.0
2015-05-27T11:30:00.000000Z,0.703125,0.70361328125,0.703125,472.0
2015-05-27T11:45:00.000000Z,0.703125,0.70361328125,0.703125,638.0
2015-05-27T12:00:00.000000Z,0.703125,0.70361328125,0.703125,996.0
2015-05-27T12:15:00.000000Z,0.7041015625,0.7041015625,0.70361328125,929.0
2015-05-27T12:30:00.000000Z,0.7041015625,0.70458984375,0.7041015625,805.0
2015-05-27T12:45:00.000000Z,0.705078125,0.705078125,0.70458984375,874.0
2015-05-27T13:00:00.000000Z,0.7041015625,0.70458984375,0.7041015625,735.0
2015-05-27T13:15:00.000000Z,0.7041015625,0.70458984375,0.7041015625,718.0
2015-05-27T13:30:00.000000Z,0.7041015625,0.70458984375,0.7041015625,928.0
2015-05-27T13:45:00.000000Z,0.7041015625,0.70458984375,0.7041015625,1507.0
2015-05-27T14:00:00.000000Z,0.70263671875,0.70263671875,0.70263671875,1509.0
2015-05-27T14:15:00.000000Z,0.70361328125,0.7041015625,0.703125,1766.0
2015-05-27T14:30:00.000000Z,0.703125,0.703125,0.703125,1220.0
2015-05-27T14:45:00.000000Z,0.703125,0.703125,0.70263671875,1076.0
2015-05-27T15:00:00.000000Z,0.703125,0.70361328125,0.703125,1160.0
2015-05-27T15:15:00.000000Z,0.703125,0.703125,0.70263671875,885.0
2015-05-27T15:30:00.000000Z,0.7021484375,0.70263671875,0.7021484375,1065.0
2015-05-27T15:45:00.000000Z,0.703125,0.703125,0.70263671875,421.0
2015-05-27T16:00:00.000000Z,0.70263671875,0.70263671875,0.70263671875,326.0
2015-05-27T16:15:00.000000Z,0.703125,0.70361328125,0.703125,391.0
2015-05-27T16:30:00.000000Z,0.703125,0.70361328125,0.703125,288.0
2015-05-27T16:45:00.000000Z,0.703125,0.703125,0.70263671875,481.0
2015-05-27T17:00:00.000000Z,0.7021484375,0.70263671875,0.7021484375,237.0
2015-05-27T17:15:00.000000Z,0.7021484375,0.70263671875,0.7021484375,435.0
2015-05-27T17:30:00.000000Z,0.703125,0.703125,0.70263671875,336.0
2015-05-27T17:45:00.000000Z,0.703125,0.703125,0.70263671875,258.0
2015-05-27T18:00:00.000000Z,0.703125,0.70361328125,0.70263671875,297.0
2015-05-27T18:15:00.000000Z,0.703125,0.70361328125,0.703125,283.0
2015-05-27T18:30:00.000000Z,0.7041015625,0.70458984375,0.70361328125,181.0
2015-05-27T18:45:00.000000Z,0.70361328125,0.7041015625,0.703125,234.0
2015-05-27T19:00:00.000000Z,0.7041015625,0.7041015625,0.70361328125,137.0
2015-05-27T19:15:00.000000Z,0.7041015625,0.7041015625,0.70361328125,140.0
2015-05-27T19:30:00.000000Z,0.703125,0.70361328125,0.703125,226.0
2015-05-27T19:45:00.000000Z,0.703125,0.70361328125,0.703125,248.0
2015-05-27T20:00:00.000000Z,0.703125,0.703125,0.70263671875,140.0
2015-05-27T20:15:00.000000Z,0.703125,0.703125,0.70263671875,102.0
2015-05-27T20:30:00.000000Z,0.703125,0.703125,0.70263671875,117.0
2015-05-27T20:45:00.000000Z,0.703125,0.703125,0.70263671875,114.0
2015-05-27T21:00:00.000000Z,0.703125,0.7041015625,0.70263671875,28.0
2015-05-27T21:15:00.000000Z,0.703125,0.7041015625,0.70263671875,4.0
2015-05-27T21:30:00.000000Z,0.70361328125,0.70458984375,0.70263671875,42.0
2015-05-27T21:45:00.000000Z,0.703125,0.7041015625,0.70263671875,73.0
2015-05-27T22:00:00.000000Z,0.703125,0.70361328125,0.70263671875,101.0
2015-05-27T22:15:00.000000Z,0.703125,0.70361328125,0.70263671875,55.0
2015-05-27T22:30:00.000000Z,0.703125,0.703125,0.70263671875,73.0
2015-05-27T22:45:00.000000Z,0.703125,0.703125,0.70263671875,97.0
2015-05-27T23:00:00.000000Z,0.703125,0.703125,0.70263671875,51.0
2015-05-27T23:15:00.000000Z,0.703125,0.70361328125,0.703125,96.0
2015-05-27T23:30:00.000000Z,0.703125,0.70361328125,0.70263671875,211.0
2015-05-27T23:45:00.000000Z,0.703125,0.703125,0.70263671875,124.0
2015-05-28T00:00:00.000000Z,0.703125,0.703125,0.70263671875,298.0
2015-05-28T00:15:00.000000Z,0.703125,0.703125,0.70263671875,194.0
2015-05-28T00:30:00.000000Z,0.703125,0.703125,0.70263671875,474.0
2015-05-28T00:45:00.000000Z,0.703125,0.703125,0.70263671875,336.0
2015-05-28T01:00:00.000000Z,0.703125,0.703125,0.70263671875,229.0
2015-05-28T01:15:00.000000Z,0.703125,0.703125,0.70263671875,380.0
2015-05-28T01:30:00.000000Z,0.703125,0.703125,0.70263671875,680.0
2015-05-28T01:45:00.000000Z,0.703125,0.703125,0.70263671875,711.0
2015-05-28T02:00:00.000000Z,0.703125,0.703125,0.70263671875,376.0
2015-05-28T02:15:00.000000Z,0.703125,0.703125,0.70263671875,366.0
2015-05-28T02:30:00.000000Z,0.7021484375,0.70263671875,0.7021484375,426.0
2015-05-28T02:45:00.000000Z,0.7021484375,0.70263671875,0.7021484375,898.0
2015-05-28T03:00:00.000000Z,0.7021484375,0.7021484375,0.70166015625,791.0
2015-05-28T03:15:00.000000Z,0.7021484375,0.7021484375,0.70166015625,444.0
2015-05-28T03:30:00.000000Z,0.7021484375,0.70263671875,0.7021484375,351.0
2015-05-28T03:45:00.000000Z,0.703125,0.703125,0.70263671875,435.0
2015-05-28T04:00:00.000000Z,0.7021484375,0.70263671875,0.7021484375,504.0
2015-05-28T04:15:00.000000Z,0.7021484375,0.7021484375,0.7021484375,236.0
