time,BNP.EURCAD - EUR/CAD_x,closeAsk,closeBid,volume
2015-05-18T19:00:00.000000Z,1.3756,1.37573,1.37547,
2015-05-18T19:15:00.000000Z,1.37591,1.37608,1.37574,
2015-05-18T19:30:00.000000Z,1.376055,1.37619,1.37592,
2015-05-18T19:45:00.000000Z,1.3757,1.37585,1.37555,
2015-05-18T20:00:00.000000Z,1.376075,1.37621,1.37594,
2015-05-18T20:15:00.000000Z,1.37609,1.3762299999999998,1.37595,
2015-05-18T20:30:00.000000Z,1.37616,1.37638,1.37594,
2015-05-18T20:45:00.000000Z,1.375885,1.37618,1.3755899999999999,
2015-05-18T21:00:00.000000Z,1.3755,1.37594,1.37506,
2015-05-18T21:15:00.000000Z,1.3754899999999999,1.37582,1.37516,
2015-05-18T21:30:00.000000Z,1.3758149999999998,1.3761700000000001,1.3754600000000001,
2015-05-18T21:45:00.000000Z,1.37544,1.3758,1.3750799999999999,
2015-05-18T22:00:00.000000Z,1.375595,1.37584,1.37535,
2015-05-18T22:15:00.000000Z,1.375475,1.37572,1.37523,
2015-05-18T22:30:00.000000Z,1.37539,1.37565,1.37513,
2015-05-18T22:45:00.000000Z,1.3751950000000002,1.37544,1.37495,
2015-05-18T23:00:00.000000Z,1.37531,1.37552,1.3751,
2015-05-18T23:15:00.000000Z,1.375535,1.3757,1.37537,
2015-05-18T23:30:00.000000Z,1.37537,1.37553,1.37521,
2015-05-18T23:45:00.000000Z,1.375475,1.37562,1.37533,
2015-05-19T00:00:00.000000Z,1.37625,1.3764100000000001,1.37609,
2015-05-19T00:15:00.000000Z,1.3763299999999998,1.37647,1.37619,
2015-05-19T00:30:00.000000Z,1.37632,1.37648,1.37616,
2015-05-19T00:45:00.000000Z,1.375875,1.37604,1.37571,
2015-05-19T01:00:00.000000Z,1.37503,1.3752,1.37486,
2015-05-19T01:15:00.000000Z,1.37531,1.37548,1.37514,
2015-05-19T01:30:00.000000Z,1.37573,1.37588,1.37558,
2015-05-19T01:45:00.000000Z,1.374235,1.3744100000000001,1.37406,
2015-05-19T02:00:00.000000Z,1.373615,1.37378,1.37345,
2015-05-19T02:15:00.000000Z,1.3724049999999999,1.37256,1.37225,
2015-05-19T02:30:00.000000Z,1.3719450000000002,1.3721,1.37179,
2015-05-19T02:45:00.000000Z,1.37228,1.3724299999999998,1.3721299999999998,
2015-05-19T03:00:00.000000Z,1.37256,1.37273,1.37239,
2015-05-19T03:15:00.000000Z,1.372585,1.37273,1.3724399999999999,
2015-05-19T03:30:00.000000Z,1.3724299999999998,1.3726,1.37226,
2015-05-19T03:45:00.000000Z,1.37226,1.37242,1.3721,
2015-05-19T04:00:00.000000Z,1.3720450000000002,1.3722,1.37189,
2015-05-19T04:15:00.000000Z,1.37232,1.37248,1.37216,
2015-05-19T04:30:00.000000Z,1.3715,1.37163,1.37137,
2015-05-19T04:45:00.000000Z,1.3718299999999999,1.37198,1.37168,
2015-05-19T05:00:00.000000Z,1.3727,1.37286,1.3725399999999999,
2015-05-19T05:15:00.000000Z,1.37311,1.3732600000000001,1.37296,
2015-05-19T05:30:00.000000Z,1.37355,1.3736899999999999,1.37341,
2015-05-19T05:45:00.000000Z,1.37303,1.37317,1.37289,
2015-05-19T06:00:00.000000Z,1.37134,1.3714899999999999,1.37119,
