time,BNP.EURCAD - EUR/CAD_x,closeAsk,closeBid,volume
2012-05-25T09:00:00.000000Z,1.2874299999999999,1.28755,1.28731,
2012-05-25T13:00:00.000000Z,1.28823,1.28835,1.28811,
2012-05-25T17:00:00.000000Z,1.2886700000000002,1.28967,1.28767,
2012-05-27T17:00:00.000000Z,1.2911100000000002,1.29211,1.29011,
2012-05-27T21:00:00.000000Z,1.28924,1.2894700000000001,1.28901,
2012-05-28T01:00:00.000000Z,1.29046,1.29069,1.29023,
2012-05-28T05:00:00.000000Z,1.288545,1.28867,1.2884200000000001,
2012-05-28T09:00:00.000000Z,1.2872649999999999,1.28739,1.28714,
2012-05-28T13:00:00.000000Z,1.283425,1.28357,1.28328,
2012-05-28T17:00:00.000000Z,1.28407,1.28447,1.28367,
2012-05-28T21:00:00.000000Z,1.28451,1.2846600000000001,1.28436,
2012-05-29T01:00:00.000000Z,1.28279,1.28294,1.28264,
2012-05-29T05:00:00.000000Z,1.28441,1.28454,1.2842799999999999,
2012-05-29T09:00:00.000000Z,1.28421,1.28434,1.2840799999999999,
2012-05-29T13:00:00.000000Z,1.28047,1.2806,1.28034,
2012-05-29T17:00:00.000000Z,1.27798,1.2783799999999998,1.27758,
2012-05-29T21:00:00.000000Z,1.2765600000000001,1.2767899999999999,1.27633,
2012-05-30T01:00:00.000000Z,1.2779399999999999,1.2781,1.27778,
2012-05-30T05:00:00.000000Z,1.277815,1.2779399999999999,1.27769,
2012-05-30T09:00:00.000000Z,1.280335,1.28046,1.28021,
2012-05-30T13:00:00.000000Z,1.275405,1.2755299999999998,1.27528,
2012-05-30T17:00:00.000000Z,1.27399,1.27439,1.27359,
2012-05-30T21:00:00.000000Z,1.27421,1.27444,1.27398,
2012-05-31T01:00:00.000000Z,1.2749899999999998,1.27522,1.2747600000000001,
2012-05-31T05:00:00.000000Z,1.27485,1.27498,1.27472,
2012-05-31T09:00:00.000000Z,1.27684,1.2769700000000002,1.27671,
2012-05-31T13:00:00.000000Z,1.27722,1.27735,1.27709,
2012-05-31T17:00:00.000000Z,1.27712,1.27752,1.27672,
2012-05-31T21:00:00.000000Z,1.27752,1.27775,1.27729,
2012-06-01T01:00:00.000000Z,1.27876,1.27892,1.2786,
2012-06-01T05:00:00.000000Z,1.2811700000000001,1.28157,1.28077,
2012-06-01T09:00:00.000000Z,1.2859200000000002,1.28607,1.28577,
2012-06-01T13:00:00.000000Z,1.286565,1.28669,1.28644,
2012-06-01T17:00:00.000000Z,1.2945700000000002,1.29557,1.29357,
2012-06-01T21:00:00.000000Z,1.2945700000000002,1.29557,1.29357,
2012-06-03T13:00:00.000000Z,1.29277,1.29377,1.29177,
2012-06-03T17:00:00.000000Z,1.29067,1.29167,1.28967,
2012-06-03T21:00:00.000000Z,1.2938,1.29403,1.29357,
2012-06-04T01:00:00.000000Z,1.2941049999999998,1.29426,1.29395,
2012-06-04T05:00:00.000000Z,1.293915,1.29405,1.29378,
2012-06-04T09:00:00.000000Z,1.2923950000000002,1.29253,1.29226,
2012-06-04T13:00:00.000000Z,1.301995,1.30213,1.30186,
2012-06-04T17:00:00.000000Z,1.29914,1.29954,1.29874,
2012-06-04T21:00:00.000000Z,1.3007,1.30093,1.30047,
2012-06-05T01:00:00.000000Z,1.29885,1.29908,1.29862,
2012-06-05T05:00:00.000000Z,1.29235,1.29275,1.29195,
2012-06-05T09:00:00.000000Z,1.293685,1.29382,1.29355,
2012-06-05T13:00:00.000000Z,1.293875,1.29401,1.29374,
2012-06-05T17:00:00.000000Z,1.2927799999999998,1.29318,1.2923799999999999,
2012-06-05T21:00:00.000000Z,1.29187,1.2921,1.29164,
2012-06-06T01:00:00.000000Z,1.29203,1.29226,1.2918,
2012-06-06T05:00:00.000000Z,1.291965,1.2921,1.29183,
2012-06-06T09:00:00.000000Z,1.2895599999999998,1.2897100000000001,1.28941,
2012-06-06T13:00:00.000000Z,1.2917299999999998,1.29188,1.29158,
2012-06-06T17:00:00.000000Z,1.29291,1.29331,1.29251,
2012-06-06T21:00:00.000000Z,1.2934,1.2936299999999998,1.2931700000000002,
2012-06-07T01:00:00.000000Z,1.29175,1.2919,1.2916,
2012-06-07T05:00:00.000000Z,1.291125,1.29125,1.291,
2012-06-07T09:00:00.000000Z,1.289825,1.28995,1.2897,
2012-06-07T13:00:00.000000Z,1.2876049999999999,1.2877299999999998,1.28748,
2012-06-07T17:00:00.000000Z,1.29118,1.29158,1.2907799999999998,
