time,closeAsk,closeBid,volume,BNP.EURCAD - EUR/CAD_x
2015-08-14T09:04:00.000000Z,1.4560546875,1.4560546875,96.0,1.4560546875
2015-08-14T09:05:00.000000Z,1.4560546875,1.4560546875,115.0,1.4560546875
2015-08-14T09:06:00.000000Z,1.4560546875,1.4560546875,88.0,1.4560546875
2015-08-14T09:07:00.000000Z,1.4560546875,1.4560546875,115.0,1.4560546875
2015-08-14T09:08:00.000000Z,1.4560546875,1.455078125,100.0,1.455078125
2015-08-14T09:09:00.000000Z,1.4560546875,1.4560546875,81.0,1.4560546875
2015-08-14T09:10:00.000000Z,1.4560546875,1.455078125,50.0,1.455078125
2015-08-14T09:11:00.000000Z,1.4560546875,1.4560546875,54.0,1.4560546875
2015-08-14T09:12:00.000000Z,1.4560546875,1.455078125,80.0,1.455078125
2015-08-14T09:13:00.000000Z,1.4560546875,1.4560546875,61.0,1.4560546875
2015-08-14T09:14:00.000000Z,1.4560546875,1.455078125,104.0,1.455078125
2015-08-14T09:15:00.000000Z,1.4560546875,1.4560546875,65.0,1.4560546875
2015-08-14T09:16:00.000000Z,1.4560546875,1.4560546875,74.0,1.4560546875
2015-08-14T09:17:00.000000Z,1.4560546875,1.4560546875,50.0,1.4560546875
2015-08-14T09:18:00.000000Z,1.4560546875,1.4560546875,70.0,1.4560546875
2015-08-14T09:19:00.000000Z,1.4560546875,1.4560546875,105.0,1.4560546875
2015-08-14T09:20:00.000000Z,1.4560546875,1.4560546875,84.0,1.4560546875
2015-08-14T09:21:00.000000Z,1.4560546875,1.4560546875,69.0,1.4560546875
2015-08-14T09:22:00.000000Z,1.4560546875,1.4560546875,78.0,1.4560546875
2015-08-14T09:23:00.000000Z,1.4560546875,1.4560546875,120.0,1.4560546875
2015-08-14T09:24:00.000000Z,1.4560546875,1.4560546875,56.0,1.4560546875
2015-08-14T09:25:00.000000Z,1.45703125,1.45703125,120.0,1.45703125
2015-08-14T09:26:00.000000Z,1.45703125,1.45703125,117.0,1.45703125
2015-08-14T09:27:00.000000Z,1.45703125,1.45703125,96.0,1.45703125
2015-08-14T09:28:00.000000Z,1.45703125,1.45703125,102.0,1.45703125
2015-08-14T09:29:00.000000Z,1.45703125,1.45703125,97.0,1.45703125
2015-08-14T09:30:00.000000Z,1.45703125,1.45703125,177.0,1.45703125
2015-08-14T09:31:00.000000Z,1.45703125,1.45703125,101.0,1.45703125
2015-08-14T09:32:00.000000Z,1.45703125,1.45703125,127.0,1.45703125
2015-08-14T09:33:00.000000Z,1.45703125,1.45703125,117.0,1.45703125
2015-08-14T09:34:00.000000Z,1.45703125,1.45703125,105.0,1.45703125
2015-08-14T09:35:00.000000Z,1.45703125,1.45703125,88.0,1.45703125
2015-08-14T09:36:00.000000Z,1.45703125,1.4560546875,68.0,1.45703125
2015-08-14T09:37:00.000000Z,1.45703125,1.45703125,64.0,1.45703125
2015-08-14T09:38:00.000000Z,1.45703125,1.45703125,136.0,1.45703125
2015-08-14T09:39:00.000000Z,1.45703125,1.45703125,68.0,1.45703125
2015-08-14T09:40:00.000000Z,1.45703125,1.45703125,78.0,1.45703125
2015-08-14T09:41:00.000000Z,1.45703125,1.45703125,179.0,1.45703125
2015-08-14T09:42:00.000000Z,1.45703125,1.45703125,144.0,1.45703125
2015-08-14T09:43:00.000000Z,1.4580078125,1.45703125,134.0,1.45703125
2015-08-14T09:44:00.000000Z,1.45703125,1.45703125,142.0,1.45703125
2015-08-14T09:45:00.000000Z,1.4580078125,1.45703125,90.0,1.45703125
2015-08-14T09:46:00.000000Z,1.4580078125,1.45703125,146.0,1.45703125
2015-08-14T09:47:00.000000Z,1.45703125,1.45703125,122.0,1.45703125
2015-08-14T09:48:00.000000Z,1.45703125,1.45703125,131.0,1.45703125
2015-08-14T09:49:00.000000Z,1.45703125,1.45703125,157.0,1.45703125
2015-08-14T09:50:00.000000Z,1.45703125,1.45703125,154.0,1.45703125
2015-08-14T09:51:00.000000Z,1.45703125,1.45703125,64.0,1.45703125
2015-08-14T09:52:00.000000Z,1.45703125,1.45703125,131.0,1.45703125
2015-08-14T09:53:00.000000Z,1.45703125,1.45703125,138.0,1.45703125
2015-08-14T09:54:00.000000Z,1.45703125,1.45703125,153.0,1.45703125
2015-08-14T09:55:00.000000Z,1.45703125,1.45703125,126.0,1.45703125
2015-08-14T09:56:00.000000Z,1.45703125,1.45703125,134.0,1.45703125
2015-08-14T09:57:00.000000Z,1.45703125,1.45703125,154.0,1.45703125
2015-08-14T09:58:00.000000Z,1.45703125,1.45703125,165.0,1.45703125
2015-08-14T09:59:00.000000Z,1.45703125,1.4560546875,119.0,1.45703125
2015-08-14T10:00:00.000000Z,1.45703125,1.45703125,148.0,1.45703125
2015-08-14T10:01:00.000000Z,1.45703125,1.45703125,140.0,1.45703125
2015-08-14T10:02:00.000000Z,1.45703125,1.45703125,201.0,1.45703125
2015-08-14T10:03:00.000000Z,1.45703125,1.45703125,147.0,1.45703125
2015-08-14T10:04:00.000000Z,1.45703125,1.45703125,131.0,1.45703125
2015-08-14T10:05:00.000000Z,1.45703125,1.45703125,109.0,1.45703125
2015-08-14T10:06:00.000000Z,1.45703125,1.45703125,106.0,1.45703125
2015-08-14T10:07:00.000000Z,1.45703125,1.45703125,91.0,1.45703125
2015-08-14T10:08:00.000000Z,1.4580078125,1.4580078125,89.0,1.4580078125
2015-08-14T10:09:00.000000Z,1.4580078125,1.4580078125,112.0,1.4580078125
2015-08-14T10:10:00.000000Z,1.4580078125,1.4580078125,60.0,1.4580078125
2015-08-14T10:11:00.000000Z,1.4580078125,1.45703125,45.0,1.45703125
2015-08-14T10:12:00.000000Z,1.4580078125,1.4580078125,71.0,1.4580078125
2015-08-14T10:13:00.000000Z,1.4580078125,1.4580078125,80.0,1.4580078125
2015-08-14T10:14:00.000000Z,1.458984375,1.4580078125,72.0,1.458984375
2015-08-14T10:15:00.000000Z,1.4580078125,1.4580078125,109.0,1.4580078125
2015-08-14T10:16:00.000000Z,1.4580078125,1.4580078125,116.0,1.4580078125
2015-08-14T10:17:00.000000Z,1.4580078125,1.4580078125,64.0,1.4580078125
2015-08-14T10:18:00.000000Z,1.4580078125,1.4580078125,55.0,1.4580078125
2015-08-14T10:19:00.000000Z,1.4580078125,1.4580078125,56.0,1.4580078125
2015-08-14T10:20:00.000000Z,1.458984375,1.4580078125,134.0,1.458984375
2015-08-14T10:21:00.000000Z,1.458984375,1.4580078125,131.0,1.458984375
2015-08-14T10:22:00.000000Z,1.458984375,1.4580078125,101.0,1.458984375
2015-08-14T10:23:00.000000Z,1.4580078125,1.4580078125,93.0,1.4580078125
2015-08-14T10:24:00.000000Z,1.4580078125,1.4580078125,109.0,1.4580078125
2015-08-14T10:25:00.000000Z,1.4580078125,1.4580078125,87.0,1.4580078125
2015-08-14T10:26:00.000000Z,1.458984375,1.4580078125,75.0,1.458984375
2015-08-14T10:27:00.000000Z,1.458984375,1.458984375,142.0,1.458984375
2015-08-14T10:28:00.000000Z,1.458984375,1.458984375,150.0,1.458984375
2015-08-14T10:29:00.000000Z,1.458984375,1.458984375,101.0,1.458984375
2015-08-14T10:30:00.000000Z,1.4599609375,1.4599609375,170.0,1.4599609375
2015-08-14T10:31:00.000000Z,1.4599609375,1.458984375,114.0,1.458984375
2015-08-14T10:32:00.000000Z,1.458984375,1.458984375,209.0,1.458984375
2015-08-14T10:33:00.000000Z,1.458984375,1.458984375,126.0,1.458984375
2015-08-14T10:34:00.000000Z,1.458984375,1.458984375,77.0,1.458984375
2015-08-14T10:35:00.000000Z,1.4599609375,1.458984375,104.0,1.458984375
2015-08-14T10:36:00.000000Z,1.458984375,1.458984375,24.0,1.458984375
2015-08-14T10:37:00.000000Z,1.4599609375,1.458984375,101.0,1.458984375
2015-08-14T10:38:00.000000Z,1.458984375,1.458984375,203.0,1.458984375
2015-08-14T10:39:00.000000Z,1.4599609375,1.458984375,75.0,1.458984375
2015-08-14T10:40:00.000000Z,1.4599609375,1.458984375,68.0,1.458984375
2015-08-14T10:41:00.000000Z,1.4599609375,1.4599609375,116.0,1.4599609375
2015-08-14T10:42:00.000000Z,1.4599609375,1.458984375,76.0,1.458984375
2015-08-14T10:43:00.000000Z,1.458984375,1.458984375,76.0,1.458984375
2015-08-14T10:44:00.000000Z,1.458984375,1.458984375,74.0,1.458984375
2015-08-14T10:45:00.000000Z,1.458984375,1.458984375,47.0,1.458984375
2015-08-14T10:46:00.000000Z,1.4599609375,1.4599609375,118.0,1.4599609375
2015-08-14T10:47:00.000000Z,1.4599609375,1.458984375,99.0,1.458984375
2015-08-14T10:48:00.000000Z,1.4599609375,1.458984375,66.0,1.458984375
2015-08-14T10:49:00.000000Z,1.4599609375,1.4599609375,64.0,1.4599609375
2015-08-14T10:50:00.000000Z,1.4599609375,1.4599609375,103.0,1.4599609375
2015-08-14T10:51:00.000000Z,1.4599609375,1.458984375,91.0,1.458984375
2015-08-14T10:52:00.000000Z,1.4599609375,1.458984375,84.0,1.458984375
2015-08-14T10:53:00.000000Z,1.4599609375,1.4599609375,93.0,1.4599609375
2015-08-14T10:54:00.000000Z,1.4599609375,1.4599609375,95.0,1.4599609375
2015-08-14T10:55:00.000000Z,1.4599609375,1.4599609375,98.0,1.4599609375
2015-08-14T10:56:00.000000Z,1.4609375,1.4609375,130.0,1.4609375
2015-08-14T10:57:00.000000Z,1.4609375,1.4599609375,57.0,1.4609375
2015-08-14T10:58:00.000000Z,1.4599609375,1.4599609375,98.0,1.4599609375
2015-08-14T10:59:00.000000Z,1.4609375,1.4599609375,160.0,1.4609375
2015-08-14T11:00:00.000000Z,1.4609375,1.4599609375,162.0,1.4609375
2015-08-14T11:01:00.000000Z,1.4599609375,1.4599609375,69.0,1.4599609375
2015-08-14T11:02:00.000000Z,1.4609375,1.4599609375,128.0,1.4609375
2015-08-14T11:03:00.000000Z,1.4599609375,1.4599609375,140.0,1.4599609375
2015-08-14T11:04:00.000000Z,1.4599609375,1.4599609375,106.0,1.4599609375
2015-08-14T11:05:00.000000Z,1.4609375,1.4599609375,124.0,1.4609375
2015-08-14T11:06:00.000000Z,1.4609375,1.4609375,153.0,1.4609375
2015-08-14T11:07:00.000000Z,1.4609375,1.4609375,136.0,1.4609375
2015-08-14T11:08:00.000000Z,1.4609375,1.4609375,108.0,1.4609375
2015-08-14T11:09:00.000000Z,1.4609375,1.4609375,109.0,1.4609375
2015-08-14T11:10:00.000000Z,1.4609375,1.4609375,209.0,1.4609375
2015-08-14T11:11:00.000000Z,1.4609375,1.4609375,279.0,1.4609375
2015-08-14T11:12:00.000000Z,1.4609375,1.4609375,114.0,1.4609375
2015-08-14T11:13:00.000000Z,1.4609375,1.4599609375,103.0,1.4609375
2015-08-14T11:14:00.000000Z,1.4609375,1.4599609375,98.0,1.4609375
2015-08-14T11:15:00.000000Z,1.4609375,1.4609375,76.0,1.4609375
2015-08-14T11:16:00.000000Z,1.4599609375,1.4599609375,87.0,1.4599609375
2015-08-14T11:17:00.000000Z,1.4609375,1.4599609375,129.0,1.4609375
2015-08-14T11:18:00.000000Z,1.4609375,1.4599609375,136.0,1.4609375
2015-08-14T11:19:00.000000Z,1.4609375,1.4609375,139.0,1.4609375
2015-08-14T11:20:00.000000Z,1.4609375,1.4599609375,98.0,1.4609375
2015-08-14T11:21:00.000000Z,1.4599609375,1.4599609375,141.0,1.4599609375
2015-08-14T11:22:00.000000Z,1.4599609375,1.4599609375,165.0,1.4599609375
2015-08-14T11:23:00.000000Z,1.4599609375,1.4599609375,94.0,1.4599609375
2015-08-14T11:24:00.000000Z,1.4599609375,1.4599609375,80.0,1.4599609375
2015-08-14T11:25:00.000000Z,1.458984375,1.458984375,106.0,1.458984375
2015-08-14T11:26:00.000000Z,1.458984375,1.458984375,87.0,1.458984375
2015-08-14T11:27:00.000000Z,1.458984375,1.458984375,80.0,1.458984375
2015-08-14T11:28:00.000000Z,1.458984375,1.458984375,108.0,1.458984375
2015-08-14T11:29:00.000000Z,1.458984375,1.458984375,97.0,1.458984375
2015-08-14T11:30:00.000000Z,1.458984375,1.458984375,115.0,1.458984375
2015-08-14T11:31:00.000000Z,1.458984375,1.458984375,72.0,1.458984375
2015-08-14T11:32:00.000000Z,1.458984375,1.458984375,66.0,1.458984375
2015-08-14T11:33:00.000000Z,1.458984375,1.4580078125,86.0,1.458984375
2015-08-14T11:34:00.000000Z,1.4580078125,1.4580078125,91.0,1.4580078125
2015-08-14T11:35:00.000000Z,1.4580078125,1.4580078125,85.0,1.4580078125
2015-08-14T11:36:00.000000Z,1.4580078125,1.4580078125,67.0,1.4580078125
2015-08-14T11:37:00.000000Z,1.4580078125,1.4580078125,129.0,1.4580078125
2015-08-14T11:38:00.000000Z,1.4580078125,1.4580078125,98.0,1.4580078125
2015-08-14T11:39:00.000000Z,1.4580078125,1.4580078125,110.0,1.4580078125
2015-08-14T11:40:00.000000Z,1.45703125,1.45703125,114.0,1.45703125
2015-08-14T11:41:00.000000Z,1.45703125,1.45703125,146.0,1.45703125
2015-08-14T11:42:00.000000Z,1.45703125,1.45703125,117.0,1.45703125
2015-08-14T11:43:00.000000Z,1.45703125,1.45703125,96.0,1.45703125
2015-08-14T11:44:00.000000Z,1.45703125,1.45703125,101.0,1.45703125
2015-08-14T11:45:00.000000Z,1.45703125,1.45703125,108.0,1.45703125
2015-08-14T11:46:00.000000Z,1.4560546875,1.4560546875,133.0,1.4560546875
2015-08-14T11:47:00.000000Z,1.45703125,1.4560546875,78.0,1.45703125
2015-08-14T11:48:00.000000Z,1.45703125,1.4560546875,93.0,1.45703125
2015-08-14T11:49:00.000000Z,1.4560546875,1.4560546875,72.0,1.4560546875
2015-08-14T11:50:00.000000Z,1.4560546875,1.4560546875,95.0,1.4560546875
2015-08-14T11:51:00.000000Z,1.4560546875,1.4560546875,44.0,1.4560546875
2015-08-14T11:52:00.000000Z,1.4560546875,1.4560546875,76.0,1.4560546875
2015-08-14T11:53:00.000000Z,1.4560546875,1.4560546875,110.0,1.4560546875
2015-08-14T11:54:00.000000Z,1.4560546875,1.4560546875,42.0,1.4560546875
2015-08-14T11:55:00.000000Z,1.4560546875,1.4560546875,100.0,1.4560546875
2015-08-14T11:56:00.000000Z,1.4560546875,1.4560546875,50.0,1.4560546875
2015-08-14T11:57:00.000000Z,1.4560546875,1.4560546875,86.0,1.4560546875
2015-08-14T11:58:00.000000Z,1.45703125,1.4560546875,103.0,1.45703125
2015-08-14T11:59:00.000000Z,1.4560546875,1.4560546875,74.0,1.4560546875
2015-08-14T12:00:00.000000Z,1.4560546875,1.4560546875,92.0,1.4560546875
2015-08-14T12:01:00.000000Z,1.4560546875,1.4560546875,59.0,1.4560546875
2015-08-14T12:02:00.000000Z,1.45703125,1.4560546875,98.0,1.45703125
2015-08-14T12:03:00.000000Z,1.45703125,1.4560546875,60.0,1.45703125
2015-08-14T12:04:00.000000Z,1.45703125,1.45703125,64.0,1.45703125
2015-08-14T12:05:00.000000Z,1.45703125,1.45703125,79.0,1.45703125
2015-08-14T12:06:00.000000Z,1.45703125,1.45703125,130.0,1.45703125
2015-08-14T12:07:00.000000Z,1.45703125,1.45703125,65.0,1.45703125
2015-08-14T12:08:00.000000Z,1.45703125,1.45703125,102.0,1.45703125
2015-08-14T12:09:00.000000Z,1.45703125,1.4560546875,86.0,1.45703125
2015-08-14T12:10:00.000000Z,1.45703125,1.4560546875,88.0,1.45703125
2015-08-14T12:11:00.000000Z,1.45703125,1.45703125,113.0,1.45703125
2015-08-14T12:12:00.000000Z,1.45703125,1.45703125,114.0,1.45703125
2015-08-14T12:13:00.000000Z,1.45703125,1.45703125,80.0,1.45703125
2015-08-14T12:14:00.000000Z,1.45703125,1.45703125,179.0,1.45703125
2015-08-14T12:15:00.000000Z,1.4580078125,1.45703125,146.0,1.45703125
2015-08-14T12:16:00.000000Z,1.4580078125,1.4580078125,76.0,1.4580078125
2015-08-14T12:17:00.000000Z,1.4580078125,1.45703125,62.0,1.45703125
2015-08-14T12:18:00.000000Z,1.4580078125,1.45703125,64.0,1.45703125
2015-08-14T12:19:00.000000Z,1.45703125,1.45703125,91.0,1.45703125
2015-08-14T12:20:00.000000Z,1.45703125,1.45703125,57.0,1.45703125
2015-08-14T12:21:00.000000Z,1.45703125,1.45703125,61.0,1.45703125
2015-08-14T12:22:00.000000Z,1.45703125,1.45703125,74.0,1.45703125
2015-08-14T12:23:00.000000Z,1.45703125,1.45703125,54.0,1.45703125
2015-08-14T12:24:00.000000Z,1.45703125,1.45703125,102.0,1.45703125
2015-08-14T12:25:00.000000Z,1.45703125,1.45703125,135.0,1.45703125
2015-08-14T12:26:00.000000Z,1.45703125,1.45703125,101.0,1.45703125
2015-08-14T12:27:00.000000Z,1.45703125,1.45703125,108.0,1.45703125
2015-08-14T12:28:00.000000Z,1.45703125,1.45703125,69.0,1.45703125
2015-08-14T12:29:00.000000Z,1.45703125,1.4560546875,173.0,1.45703125
2015-08-14T12:30:00.000000Z,1.4580078125,1.45703125,461.0,1.45703125
2015-08-14T12:31:00.000000Z,1.45703125,1.45703125,367.0,1.45703125
2015-08-14T12:32:00.000000Z,1.45703125,1.45703125,279.0,1.45703125
2015-08-14T12:33:00.000000Z,1.45703125,1.45703125,198.0,1.45703125
2015-08-14T12:34:00.000000Z,1.45703125,1.4560546875,192.0,1.45703125
2015-08-14T12:35:00.000000Z,1.45703125,1.45703125,245.0,1.45703125
2015-08-14T12:36:00.000000Z,1.45703125,1.45703125,156.0,1.45703125
2015-08-14T12:37:00.000000Z,1.4580078125,1.45703125,181.0,1.45703125
2015-08-14T12:38:00.000000Z,1.45703125,1.45703125,136.0,1.45703125
2015-08-14T12:39:00.000000Z,1.4580078125,1.45703125,218.0,1.45703125
2015-08-14T12:40:00.000000Z,1.4580078125,1.4580078125,163.0,1.4580078125
2015-08-14T12:41:00.000000Z,1.4580078125,1.4580078125,158.0,1.4580078125
2015-08-14T12:42:00.000000Z,1.4580078125,1.4580078125,237.0,1.4580078125
2015-08-14T12:43:00.000000Z,1.4580078125,1.4580078125,173.0,1.4580078125
2015-08-14T12:44:00.000000Z,1.4580078125,1.4580078125,167.0,1.4580078125
2015-08-14T12:45:00.000000Z,1.458984375,1.4580078125,179.0,1.458984375
2015-08-14T12:46:00.000000Z,1.4580078125,1.4580078125,93.0,1.4580078125
2015-08-14T12:47:00.000000Z,1.4580078125,1.4580078125,75.0,1.4580078125
2015-08-14T12:48:00.000000Z,1.4580078125,1.4580078125,137.0,1.4580078125
2015-08-14T12:49:00.000000Z,1.4580078125,1.4580078125,115.0,1.4580078125
2015-08-14T12:50:00.000000Z,1.4580078125,1.4580078125,83.0,1.4580078125
2015-08-14T12:51:00.000000Z,1.4580078125,1.4580078125,127.0,1.4580078125
2015-08-14T12:52:00.000000Z,1.458984375,1.4580078125,179.0,1.458984375
2015-08-14T12:53:00.000000Z,1.4580078125,1.4580078125,136.0,1.4580078125
2015-08-14T12:54:00.000000Z,1.458984375,1.4580078125,111.0,1.458984375
2015-08-14T12:55:00.000000Z,1.458984375,1.458984375,155.0,1.458984375
2015-08-14T12:56:00.000000Z,1.458984375,1.4580078125,140.0,1.458984375
2015-08-14T12:57:00.000000Z,1.458984375,1.4580078125,121.0,1.458984375
2015-08-14T12:58:00.000000Z,1.458984375,1.4580078125,129.0,1.458984375
2015-08-14T12:59:00.000000Z,1.458984375,1.4580078125,164.0,1.458984375
2015-08-14T13:00:00.000000Z,1.4580078125,1.4580078125,157.0,1.4580078125
2015-08-14T13:01:00.000000Z,1.4580078125,1.4580078125,121.0,1.4580078125
2015-08-14T13:02:00.000000Z,1.4580078125,1.4580078125,109.0,1.4580078125
2015-08-14T13:03:00.000000Z,1.4580078125,1.45703125,140.0,1.45703125
2015-08-14T13:04:00.000000Z,1.45703125,1.45703125,90.0,1.45703125
2015-08-14T13:05:00.000000Z,1.4560546875,1.4560546875,159.0,1.4560546875
2015-08-14T13:06:00.000000Z,1.4560546875,1.4560546875,150.0,1.4560546875
2015-08-14T13:07:00.000000Z,1.4560546875,1.4560546875,135.0,1.4560546875
2015-08-14T13:08:00.000000Z,1.45703125,1.45703125,105.0,1.45703125
2015-08-14T13:09:00.000000Z,1.45703125,1.45703125,101.0,1.45703125
2015-08-14T13:10:00.000000Z,1.45703125,1.45703125,88.0,1.45703125
2015-08-14T13:11:00.000000Z,1.45703125,1.45703125,82.0,1.45703125
2015-08-14T13:12:00.000000Z,1.45703125,1.45703125,98.0,1.45703125
2015-08-14T13:13:00.000000Z,1.45703125,1.45703125,142.0,1.45703125
2015-08-14T13:14:00.000000Z,1.4580078125,1.45703125,229.0,1.45703125
2015-08-14T13:15:00.000000Z,1.45703125,1.45703125,337.0,1.45703125
2015-08-14T13:16:00.000000Z,1.45703125,1.45703125,150.0,1.45703125
2015-08-14T13:17:00.000000Z,1.45703125,1.45703125,121.0,1.45703125
2015-08-14T13:18:00.000000Z,1.4580078125,1.45703125,166.0,1.45703125
2015-08-14T13:19:00.000000Z,1.45703125,1.45703125,165.0,1.45703125
2015-08-14T13:20:00.000000Z,1.45703125,1.45703125,137.0,1.45703125
2015-08-14T13:21:00.000000Z,1.45703125,1.4560546875,177.0,1.45703125
2015-08-14T13:22:00.000000Z,1.4560546875,1.4560546875,362.0,1.4560546875
2015-08-14T13:23:00.000000Z,1.45703125,1.4560546875,229.0,1.45703125
2015-08-14T13:24:00.000000Z,1.45703125,1.4560546875,186.0,1.45703125
2015-08-14T13:25:00.000000Z,1.4560546875,1.4560546875,184.0,1.4560546875
2015-08-14T13:26:00.000000Z,1.4560546875,1.4560546875,241.0,1.4560546875
2015-08-14T13:27:00.000000Z,1.45703125,1.4560546875,163.0,1.45703125
2015-08-14T13:28:00.000000Z,1.4560546875,1.4560546875,129.0,1.4560546875
2015-08-14T13:29:00.000000Z,1.4560546875,1.4560546875,102.0,1.4560546875
2015-08-14T13:30:00.000000Z,1.455078125,1.455078125,176.0,1.455078125
2015-08-14T13:31:00.000000Z,1.455078125,1.455078125,136.0,1.455078125
2015-08-14T13:32:00.000000Z,1.455078125,1.455078125,228.0,1.455078125
2015-08-14T13:33:00.000000Z,1.455078125,1.455078125,163.0,1.455078125
2015-08-14T13:34:00.000000Z,1.455078125,1.4541015625,152.0,1.455078125
2015-08-14T13:35:00.000000Z,1.4541015625,1.453125,261.0,1.453125
2015-08-14T13:36:00.000000Z,1.453125,1.453125,239.0,1.453125
2015-08-14T13:37:00.000000Z,1.453125,1.453125,198.0,1.453125
2015-08-14T13:38:00.000000Z,1.453125,1.4521484375,256.0,1.453125
2015-08-14T13:39:00.000000Z,1.453125,1.453125,192.0,1.453125
2015-08-14T13:40:00.000000Z,1.453125,1.453125,283.0,1.453125
2015-08-14T13:41:00.000000Z,1.453125,1.4521484375,141.0,1.453125
2015-08-14T13:42:00.000000Z,1.453125,1.4521484375,167.0,1.453125
2015-08-14T13:43:00.000000Z,1.453125,1.453125,192.0,1.453125
2015-08-14T13:44:00.000000Z,1.453125,1.453125,155.0,1.453125
2015-08-14T13:45:00.000000Z,1.453125,1.4521484375,155.0,1.453125
2015-08-14T13:46:00.000000Z,1.453125,1.453125,155.0,1.453125
2015-08-14T13:47:00.000000Z,1.453125,1.453125,133.0,1.453125
2015-08-14T13:48:00.000000Z,1.453125,1.4521484375,140.0,1.453125
2015-08-14T13:49:00.000000Z,1.4521484375,1.4521484375,88.0,1.4521484375
2015-08-14T13:50:00.000000Z,1.4521484375,1.4521484375,150.0,1.4521484375
2015-08-14T13:51:00.000000Z,1.4521484375,1.4521484375,159.0,1.4521484375
2015-08-14T13:52:00.000000Z,1.4521484375,1.4521484375,122.0,1.4521484375
2015-08-14T13:53:00.000000Z,1.4521484375,1.4521484375,161.0,1.4521484375
2015-08-14T13:54:00.000000Z,1.4521484375,1.4521484375,134.0,1.4521484375
2015-08-14T13:55:00.000000Z,1.453125,1.4521484375,115.0,1.453125
2015-08-14T13:56:00.000000Z,1.453125,1.4521484375,72.0,1.453125
2015-08-14T13:57:00.000000Z,1.453125,1.453125,100.0,1.453125
2015-08-14T13:58:00.000000Z,1.4521484375,1.451171875,177.0,1.451171875
2015-08-14T13:59:00.000000Z,1.453125,1.4521484375,255.0,1.453125
2015-08-14T14:00:00.000000Z,1.4521484375,1.4521484375,370.0,1.4521484375
2015-08-14T14:01:00.000000Z,1.4521484375,1.4521484375,372.0,1.4521484375
2015-08-14T14:02:00.000000Z,1.453125,1.4521484375,278.0,1.453125
2015-08-14T14:03:00.000000Z,1.453125,1.4521484375,249.0,1.453125
2015-08-14T14:04:00.000000Z,1.453125,1.453125,269.0,1.453125
2015-08-14T14:05:00.000000Z,1.453125,1.453125,226.0,1.453125
2015-08-14T14:06:00.000000Z,1.453125,1.453125,292.0,1.453125
2015-08-14T14:07:00.000000Z,1.453125,1.4521484375,255.0,1.453125
2015-08-14T14:08:00.000000Z,1.453125,1.4521484375,198.0,1.453125
2015-08-14T14:09:00.000000Z,1.453125,1.453125,208.0,1.453125
2015-08-14T14:10:00.000000Z,1.453125,1.453125,205.0,1.453125
2015-08-14T14:11:00.000000Z,1.453125,1.453125,204.0,1.453125
2015-08-14T14:12:00.000000Z,1.453125,1.453125,209.0,1.453125
2015-08-14T14:13:00.000000Z,1.453125,1.453125,200.0,1.453125
2015-08-14T14:14:00.000000Z,1.453125,1.453125,232.0,1.453125
2015-08-14T14:15:00.000000Z,1.453125,1.453125,207.0,1.453125
2015-08-14T14:16:00.000000Z,1.453125,1.4521484375,140.0,1.453125
2015-08-14T14:17:00.000000Z,1.453125,1.4521484375,148.0,1.453125
2015-08-14T14:18:00.000000Z,1.4521484375,1.4521484375,153.0,1.4521484375
2015-08-14T14:19:00.000000Z,1.4521484375,1.4521484375,92.0,1.4521484375
2015-08-14T14:20:00.000000Z,1.4521484375,1.4521484375,191.0,1.4521484375
2015-08-14T14:21:00.000000Z,1.4521484375,1.4521484375,128.0,1.4521484375
2015-08-14T14:22:00.000000Z,1.453125,1.4521484375,169.0,1.453125
2015-08-14T14:23:00.000000Z,1.4521484375,1.4521484375,153.0,1.4521484375
2015-08-14T14:24:00.000000Z,1.4521484375,1.4521484375,98.0,1.4521484375
2015-08-14T14:25:00.000000Z,1.4521484375,1.4521484375,140.0,1.4521484375
2015-08-14T14:26:00.000000Z,1.4521484375,1.4521484375,149.0,1.4521484375
2015-08-14T14:27:00.000000Z,1.451171875,1.451171875,210.0,1.451171875
2015-08-14T14:28:00.000000Z,1.451171875,1.451171875,183.0,1.451171875
2015-08-14T14:29:00.000000Z,1.4521484375,1.451171875,202.0,1.451171875
2015-08-14T14:30:00.000000Z,1.4521484375,1.451171875,153.0,1.451171875
2015-08-14T14:31:00.000000Z,1.451171875,1.451171875,122.0,1.451171875
2015-08-14T14:32:00.000000Z,1.451171875,1.451171875,142.0,1.451171875
2015-08-14T14:33:00.000000Z,1.451171875,1.451171875,131.0,1.451171875
2015-08-14T14:34:00.000000Z,1.451171875,1.451171875,129.0,1.451171875
2015-08-14T14:35:00.000000Z,1.451171875,1.451171875,119.0,1.451171875
2015-08-14T14:36:00.000000Z,1.451171875,1.451171875,135.0,1.451171875
2015-08-14T14:37:00.000000Z,1.4521484375,1.4521484375,148.0,1.4521484375
2015-08-14T14:38:00.000000Z,1.4521484375,1.4521484375,161.0,1.4521484375
2015-08-14T14:39:00.000000Z,1.4521484375,1.451171875,145.0,1.451171875
2015-08-14T14:40:00.000000Z,1.4521484375,1.451171875,192.0,1.451171875
2015-08-14T14:41:00.000000Z,1.4521484375,1.4521484375,122.0,1.4521484375
2015-08-14T14:42:00.000000Z,1.4521484375,1.4521484375,143.0,1.4521484375
2015-08-14T14:43:00.000000Z,1.4521484375,1.4521484375,138.0,1.4521484375
