time,BNP.EURTRY - EUR/TRY_x,closeAsk,closeBid,volume
2015-03-16T03:30:00.000000Z,2.7646484375,2.767578125,2.76171875,638.0
2015-03-16T04:00:00.000000Z,2.765625,2.767578125,2.763671875,671.0
2015-03-16T04:30:00.000000Z,2.7626953125,2.765625,2.759765625,501.0
2015-03-16T05:00:00.000000Z,2.7646484375,2.767578125,2.76171875,1123.0
2015-03-16T05:30:00.000000Z,2.7666015625,2.76953125,2.763671875,1510.0
2015-03-16T06:00:00.000000Z,2.765625,2.767578125,2.763671875,2320.0
2015-03-16T06:30:00.000000Z,2.7607421875,2.76171875,2.759765625,2772.0
2015-03-16T07:00:00.000000Z,2.75390625,2.755859375,2.751953125,5820.0
2015-03-16T07:30:00.000000Z,2.7587890625,2.759765625,2.7578125,5676.0
2015-03-16T08:00:00.000000Z,2.7607421875,2.76171875,2.759765625,7896.0
2015-03-16T08:30:00.000000Z,2.7626953125,2.763671875,2.76171875,7336.0
2015-03-16T09:00:00.000000Z,2.7626953125,2.763671875,2.76171875,6872.0
2015-03-16T09:30:00.000000Z,2.7626953125,2.763671875,2.76171875,4576.0
2015-03-16T10:00:00.000000Z,2.7607421875,2.76171875,2.759765625,4744.0
2015-03-16T10:30:00.000000Z,2.7626953125,2.763671875,2.76171875,4868.0
2015-03-16T11:00:00.000000Z,2.7685546875,2.76953125,2.767578125,4360.0
2015-03-16T11:30:00.000000Z,2.7685546875,2.76953125,2.767578125,3832.0
2015-03-16T12:00:00.000000Z,2.7685546875,2.76953125,2.767578125,6584.0
2015-03-16T12:30:00.000000Z,2.7685546875,2.76953125,2.767578125,7644.0
2015-03-16T13:00:00.000000Z,2.7705078125,2.771484375,2.76953125,10304.0
2015-03-16T13:30:00.000000Z,2.7783203125,2.779296875,2.77734375,10832.0
2015-03-16T14:00:00.000000Z,2.7822265625,2.783203125,2.78125,9880.0
2015-03-16T14:30:00.000000Z,2.78125,2.78125,2.78125,6916.0
2015-03-16T15:00:00.000000Z,2.7861328125,2.787109375,2.78515625,7312.0
2015-03-16T15:30:00.000000Z,2.7802734375,2.78125,2.779296875,5068.0
2015-03-16T16:00:00.000000Z,2.7841796875,2.78515625,2.783203125,3350.0
2015-03-16T16:30:00.000000Z,2.779296875,2.78125,2.77734375,5440.0
2015-03-16T17:00:00.000000Z,2.7783203125,2.779296875,2.77734375,5172.0
2015-03-16T17:30:00.000000Z,2.7802734375,2.78125,2.779296875,4516.0
2015-03-16T18:00:00.000000Z,2.78125,2.78125,2.78125,2924.0
2015-03-16T18:30:00.000000Z,2.7802734375,2.783203125,2.77734375,2372.0
2015-03-16T19:00:00.000000Z,2.7802734375,2.783203125,2.77734375,1438.0
2015-03-16T19:30:00.000000Z,2.7783203125,2.78125,2.775390625,1591.0
2015-03-16T20:00:00.000000Z,2.7744140625,2.775390625,2.7734375,1200.0
2015-03-16T20:30:00.000000Z,2.7763671875,2.78125,2.771484375,1204.0
2015-03-16T21:00:00.000000Z,2.775390625,2.779296875,2.771484375,238.0
2015-03-16T21:30:00.000000Z,2.775390625,2.779296875,2.771484375,161.0
2015-03-16T22:00:00.000000Z,2.77734375,2.78125,2.7734375,480.0
2015-03-16T22:30:00.000000Z,2.77734375,2.78125,2.7734375,507.0
2015-03-16T23:00:00.000000Z,2.779296875,2.783203125,2.775390625,474.0
2015-03-16T23:30:00.000000Z,2.775390625,2.77734375,2.7734375,290.0
2015-03-17T00:00:00.000000Z,2.7734375,2.775390625,2.771484375,652.0
2015-03-17T00:30:00.000000Z,2.7763671875,2.779296875,2.7734375,1135.0
2015-03-17T01:00:00.000000Z,2.7734375,2.775390625,2.771484375,1125.0
2015-03-17T01:30:00.000000Z,2.7763671875,2.77734375,2.775390625,552.0
2015-03-17T02:00:00.000000Z,2.77734375,2.779296875,2.775390625,1032.0
2015-03-17T02:30:00.000000Z,2.7783203125,2.78125,2.775390625,844.0
2015-03-17T03:00:00.000000Z,2.7763671875,2.779296875,2.7734375,859.0
2015-03-17T03:30:00.000000Z,2.77734375,2.779296875,2.775390625,690.0
2015-03-17T04:00:00.000000Z,2.77734375,2.779296875,2.775390625,608.0
2015-03-17T04:30:00.000000Z,2.77734375,2.779296875,2.775390625,383.0
2015-03-17T05:00:00.000000Z,2.775390625,2.779296875,2.771484375,257.0
2015-03-17T05:30:00.000000Z,2.7802734375,2.78125,2.779296875,866.0
2015-03-17T06:00:00.000000Z,2.779296875,2.78125,2.77734375,1575.0
2015-03-17T06:30:00.000000Z,2.7841796875,2.78515625,2.783203125,3360.0
2015-03-17T07:00:00.000000Z,2.7783203125,2.779296875,2.77734375,5288.0
2015-03-17T07:30:00.000000Z,2.7802734375,2.78125,2.779296875,7928.0
2015-03-17T08:00:00.000000Z,2.7783203125,2.779296875,2.77734375,8520.0
2015-03-17T08:30:00.000000Z,2.7763671875,2.77734375,2.775390625,4892.0
2015-03-17T09:00:00.000000Z,2.77734375,2.77734375,2.77734375,6024.0
2015-03-17T09:30:00.000000Z,2.77734375,2.779296875,2.775390625,6504.0
2015-03-17T10:00:00.000000Z,2.7802734375,2.78125,2.779296875,8168.0
2015-03-17T10:30:00.000000Z,2.775390625,2.775390625,2.775390625,5884.0
2015-03-17T11:00:00.000000Z,2.7763671875,2.77734375,2.775390625,5068.0
2015-03-17T11:30:00.000000Z,2.7802734375,2.78515625,2.775390625,5712.0
2015-03-17T12:00:00.000000Z,2.7763671875,2.77734375,2.775390625,7428.0
2015-03-17T12:30:00.000000Z,2.7724609375,2.7734375,2.771484375,7848.0
2015-03-17T13:00:00.000000Z,2.77734375,2.77734375,2.77734375,7936.0
2015-03-17T13:30:00.000000Z,2.77734375,2.77734375,2.77734375,6956.0
2015-03-17T14:00:00.000000Z,2.7744140625,2.775390625,2.7734375,6728.0
2015-03-17T14:30:00.000000Z,2.7724609375,2.7734375,2.771484375,5220.0
2015-03-17T15:00:00.000000Z,2.7724609375,2.7734375,2.771484375,5176.0
2015-03-17T15:30:00.000000Z,2.7685546875,2.76953125,2.767578125,4648.0
2015-03-17T16:00:00.000000Z,2.7705078125,2.771484375,2.76953125,5428.0
2015-03-17T16:30:00.000000Z,2.7685546875,2.76953125,2.767578125,3832.0
2015-03-17T17:00:00.000000Z,2.7666015625,2.767578125,2.765625,3356.0
2015-03-17T17:30:00.000000Z,2.7724609375,2.7734375,2.771484375,2620.0
2015-03-17T18:00:00.000000Z,2.7734375,2.775390625,2.771484375,1751.0
2015-03-17T18:30:00.000000Z,2.7705078125,2.771484375,2.76953125,1930.0
2015-03-17T19:00:00.000000Z,2.7705078125,2.771484375,2.76953125,1897.0
2015-03-17T19:30:00.000000Z,2.76953125,2.771484375,2.767578125,1033.0
2015-03-17T20:00:00.000000Z,2.765625,2.767578125,2.763671875,994.0
2015-03-17T20:30:00.000000Z,2.767578125,2.76953125,2.765625,782.0
2015-03-17T21:00:00.000000Z,2.7705078125,2.775390625,2.765625,598.0
2015-03-17T21:30:00.000000Z,2.76953125,2.7734375,2.765625,992.0
2015-03-17T22:00:00.000000Z,2.76953125,2.7734375,2.765625,746.0
2015-03-17T22:30:00.000000Z,2.76953125,2.7734375,2.765625,610.0
2015-03-17T23:00:00.000000Z,2.7705078125,2.7734375,2.767578125,452.0
2015-03-17T23:30:00.000000Z,2.76953125,2.7734375,2.765625,429.0
2015-03-18T00:00:00.000000Z,2.7705078125,2.7734375,2.767578125,436.0
2015-03-18T00:30:00.000000Z,2.771484375,2.7734375,2.76953125,518.0
2015-03-18T01:00:00.000000Z,2.771484375,2.7734375,2.76953125,652.0
2015-03-18T01:30:00.000000Z,2.771484375,2.7734375,2.76953125,690.0
2015-03-18T02:00:00.000000Z,2.76953125,2.771484375,2.767578125,395.0
2015-03-18T02:30:00.000000Z,2.771484375,2.7734375,2.76953125,577.0
2015-03-18T03:00:00.000000Z,2.7705078125,2.771484375,2.76953125,358.0
2015-03-18T03:30:00.000000Z,2.7685546875,2.76953125,2.767578125,331.0
2015-03-18T04:00:00.000000Z,2.76953125,2.771484375,2.767578125,148.0
2015-03-18T04:30:00.000000Z,2.767578125,2.76953125,2.765625,205.0
2015-03-18T05:00:00.000000Z,2.765625,2.767578125,2.763671875,373.0
2015-03-18T05:30:00.000000Z,2.7666015625,2.76953125,2.763671875,1054.0
2015-03-18T06:00:00.000000Z,2.76953125,2.771484375,2.767578125,1264.0
2015-03-18T06:30:00.000000Z,2.7705078125,2.771484375,2.76953125,1782.0
2015-03-18T07:00:00.000000Z,2.7724609375,2.7734375,2.771484375,2912.0
2015-03-18T07:30:00.000000Z,2.7744140625,2.775390625,2.7734375,5200.0
2015-03-18T08:00:00.000000Z,2.775390625,2.775390625,2.775390625,5848.0
2015-03-18T08:30:00.000000Z,2.7763671875,2.77734375,2.775390625,5760.0
2015-03-18T09:00:00.000000Z,2.77734375,2.77734375,2.77734375,4640.0
2015-03-18T09:30:00.000000Z,2.78125,2.78125,2.78125,6404.0
2015-03-18T10:00:00.000000Z,2.787109375,2.787109375,2.787109375,6220.0
2015-03-18T10:30:00.000000Z,2.7822265625,2.783203125,2.78125,5664.0
2015-03-18T11:00:00.000000Z,2.78515625,2.78515625,2.78515625,4848.0
2015-03-18T11:30:00.000000Z,2.7822265625,2.783203125,2.78125,5280.0
2015-03-18T12:00:00.000000Z,2.7861328125,2.787109375,2.78515625,4748.0
2015-03-18T12:30:00.000000Z,2.7802734375,2.78125,2.779296875,5036.0
2015-03-18T13:00:00.000000Z,2.7783203125,2.779296875,2.77734375,5680.0
2015-03-18T13:30:00.000000Z,2.7763671875,2.77734375,2.775390625,5228.0
2015-03-18T14:00:00.000000Z,2.7783203125,2.779296875,2.77734375,5960.0
2015-03-18T14:30:00.000000Z,2.7783203125,2.779296875,2.77734375,5804.0
2015-03-18T15:00:00.000000Z,2.7841796875,2.78515625,2.783203125,7160.0
2015-03-18T15:30:00.000000Z,2.7880859375,2.7890625,2.787109375,6580.0
2015-03-18T16:00:00.000000Z,2.7861328125,2.787109375,2.78515625,5948.0
2015-03-18T16:30:00.000000Z,2.7900390625,2.791015625,2.7890625,5904.0
2015-03-18T17:00:00.000000Z,2.7900390625,2.791015625,2.7890625,4176.0
2015-03-18T17:30:00.000000Z,2.7890625,2.798828125,2.779296875,4796.0
2015-03-18T18:00:00.000000Z,2.78125,2.783203125,2.779296875,19424.0
2015-03-18T18:30:00.000000Z,2.779296875,2.78125,2.77734375,16072.0
2015-03-18T19:00:00.000000Z,2.783203125,2.78515625,2.78125,10920.0
2015-03-18T19:30:00.000000Z,2.7880859375,2.791015625,2.78515625,6068.0
2015-03-18T20:00:00.000000Z,2.8037109375,2.806640625,2.80078125,10264.0
2015-03-18T20:30:00.000000Z,2.7919921875,2.794921875,2.7890625,3678.0
2015-03-18T21:00:00.000000Z,2.7939453125,2.796875,2.791015625,1031.0
2015-03-18T21:30:00.000000Z,2.7880859375,2.791015625,2.78515625,1482.0
2015-03-18T22:00:00.000000Z,2.7880859375,2.791015625,2.78515625,1361.0
2015-03-18T22:30:00.000000Z,2.787109375,2.7890625,2.78515625,1123.0
2015-03-18T23:00:00.000000Z,2.7880859375,2.791015625,2.78515625,806.0
2015-03-18T23:30:00.000000Z,2.7919921875,2.794921875,2.7890625,1047.0
2015-03-19T00:00:00.000000Z,2.8056640625,2.810546875,2.80078125,2796.0
2015-03-19T00:30:00.000000Z,2.79296875,2.794921875,2.791015625,2780.0
2015-03-19T01:00:00.000000Z,2.779296875,2.783203125,2.775390625,3056.0
