time,BNP.GBPZAR - GBP/ZAR_x,closeAsk,closeBid,volume
2004-07-07T21:00:00.000000Z,11.1953125,11.21875,11.171875,2.0
2004-07-08T21:00:00.000000Z,11.31640625,11.3671875,11.265625,2.0
2004-07-10T21:00:00.000000Z,11.32421875,11.375,11.2734375,2.0
2004-07-11T21:00:00.000000Z,11.2734375,11.296875,11.25,2.0
2004-07-12T21:00:00.000000Z,11.3359375,11.359375,11.3125,2.0
2004-07-13T21:00:00.000000Z,11.25390625,11.28125,11.2265625,2.0
2004-07-14T21:00:00.000000Z,11.28515625,11.3125,11.2578125,2.0
2004-07-15T21:00:00.000000Z,11.15625,11.203125,11.109375,2.0
2004-07-17T21:00:00.000000Z,11.13671875,11.1875,11.0859375,2.0
2004-07-18T21:00:00.000000Z,11.0703125,11.09375,11.046875,2.0
2004-07-19T21:00:00.000000Z,11.0546875,11.078125,11.03125,2.0
2004-07-20T21:00:00.000000Z,11.1328125,11.15625,11.109375,2.0
2004-07-21T21:00:00.000000Z,11.1640625,11.1875,11.140625,2.0
2004-07-22T21:00:00.000000Z,11.37109375,11.421875,11.3203125,2.0
2004-07-23T21:00:00.000000Z,11.37890625,11.4296875,11.328125,2.0
2004-07-25T21:00:00.000000Z,11.484375,11.5078125,11.4609375,2.0
2004-07-26T21:00:00.000000Z,11.5078125,11.53125,11.484375,2.0
2004-07-27T21:00:00.000000Z,11.41796875,11.4453125,11.390625,2.0
2004-07-28T21:00:00.000000Z,11.359375,11.3828125,11.3359375,2.0
2004-07-29T21:00:00.000000Z,11.40234375,11.453125,11.3515625,2.0
2004-07-31T21:00:00.000000Z,11.42578125,11.4765625,11.375,2.0
2004-08-01T21:00:00.000000Z,11.57421875,11.6015625,11.546875,2.0
2004-08-02T21:00:00.000000Z,11.40625,11.4296875,11.3828125,2.0
2004-08-03T21:00:00.000000Z,11.3984375,11.421875,11.375,2.0
2004-08-04T21:00:00.000000Z,11.3828125,11.40625,11.359375,2.0
2004-08-05T21:00:00.000000Z,11.26953125,11.3203125,11.21875,2.0
2004-08-07T21:00:00.000000Z,11.28515625,11.3359375,11.234375,2.0
2004-08-08T21:00:00.000000Z,11.21875,11.2421875,11.1953125,2.0
2004-08-09T21:00:00.000000Z,11.2890625,11.3125,11.265625,2.0
2004-08-10T21:00:00.000000Z,11.3671875,11.390625,11.34375,2.0
2004-08-11T21:00:00.000000Z,11.71484375,11.7421875,11.6875,2.0
2004-08-12T21:00:00.000000Z,11.94140625,11.9921875,11.890625,2.0
2004-08-14T21:00:00.000000Z,11.93359375,11.984375,11.8828125,2.0
2004-08-15T21:00:00.000000Z,12.1015625,12.125,12.078125,2.0
2004-08-16T21:00:00.000000Z,11.8203125,11.84375,11.796875,2.0
2004-08-17T21:00:00.000000Z,11.84375,11.8671875,11.8203125,2.0
2004-08-18T21:00:00.000000Z,12.08203125,12.109375,12.0546875,2.0
2004-08-19T21:00:00.000000Z,11.97265625,12.0234375,11.921875,2.0
2004-08-21T21:00:00.000000Z,11.98046875,12.03125,11.9296875,2.0
2004-08-22T21:00:00.000000Z,12.05078125,12.078125,12.0234375,2.0
2004-08-23T21:00:00.000000Z,12.0625,12.0859375,12.0390625,2.0
2004-08-24T21:00:00.000000Z,11.984375,12.0078125,11.9609375,2.0
2004-08-25T21:00:00.000000Z,11.84765625,11.875,11.8203125,2.0
2004-08-26T21:00:00.000000Z,12.08203125,12.1328125,12.03125,2.0
2004-08-28T21:00:00.000000Z,12.05859375,12.109375,12.0078125,2.0
2004-08-29T21:00:00.000000Z,12.03515625,12.0625,12.0078125,2.0
2004-08-30T21:00:00.000000Z,11.953125,11.9765625,11.9296875,2.0
2004-08-31T21:00:00.000000Z,11.85546875,11.8828125,11.828125,2.0
2004-09-01T21:00:00.000000Z,11.734375,11.7578125,11.7109375,2.0
2004-09-02T21:00:00.000000Z,11.76953125,11.8203125,11.71875,2.0
2004-09-03T21:00:00.000000Z,11.76953125,11.8203125,11.71875,2.0
2004-09-05T21:00:00.000000Z,11.82421875,11.8515625,11.796875,2.0
2004-09-06T21:00:00.000000Z,11.75,11.7734375,11.7265625,2.0
2004-09-07T21:00:00.000000Z,11.84375,11.8671875,11.8203125,2.0
2004-09-08T21:00:00.000000Z,11.90625,11.9296875,11.8828125,2.0
2004-09-09T21:00:00.000000Z,11.76953125,11.8203125,11.71875,2.0
2004-09-11T21:00:00.000000Z,11.79296875,11.84375,11.7421875,2.0
2004-09-12T21:00:00.000000Z,11.75390625,11.78125,11.7265625,2.0
2004-09-13T21:00:00.000000Z,11.6796875,11.703125,11.65625,2.0
2004-09-14T21:00:00.000000Z,11.68359375,11.7109375,11.65625,2.0
2004-09-15T21:00:00.000000Z,11.765625,11.7890625,11.7421875,2.0
2004-09-16T21:00:00.000000Z,11.73046875,11.78125,11.6796875,2.0
2004-09-17T21:00:00.000000Z,11.75390625,11.8046875,11.703125,2.0
2004-09-19T21:00:00.000000Z,11.5703125,11.59375,11.546875,2.0
2004-09-20T21:00:00.000000Z,11.55078125,11.578125,11.5234375,2.0
2004-09-21T21:00:00.000000Z,11.65234375,11.6796875,11.625,2.0
2004-09-22T21:00:00.000000Z,11.52734375,11.5546875,11.5,2.0
2004-09-23T21:00:00.000000Z,11.59765625,11.6484375,11.546875,2.0
2004-09-25T21:00:00.000000Z,11.55859375,11.609375,11.5078125,2.0
2004-09-26T21:00:00.000000Z,11.57421875,11.6015625,11.546875,2.0
2004-09-27T21:00:00.000000Z,11.625,11.6484375,11.6015625,2.0
2004-09-28T21:00:00.000000Z,11.5859375,11.609375,11.5625,2.0
2004-09-29T21:00:00.000000Z,11.69140625,11.71875,11.6640625,2.0
2004-09-30T21:00:00.000000Z,11.6171875,11.6640625,11.5703125,2.0
2004-10-02T21:00:00.000000Z,11.61328125,11.6640625,11.5625,2.0
2004-10-03T21:00:00.000000Z,11.5234375,11.546875,11.5,2.0
2004-10-04T21:00:00.000000Z,11.6015625,11.625,11.578125,2.0
2004-10-05T21:00:00.000000Z,11.59765625,11.625,11.5703125,2.0
2004-10-06T21:00:00.000000Z,11.765625,11.7890625,11.7421875,2.0
2004-10-07T21:00:00.000000Z,11.7421875,11.7890625,11.6953125,2.0
2004-10-09T21:00:00.000000Z,11.74609375,11.796875,11.6953125,2.0
2004-10-10T21:00:00.000000Z,11.78515625,11.8125,11.7578125,2.0
2004-10-11T21:00:00.000000Z,11.80078125,11.828125,11.7734375,2.0
2004-10-12T21:00:00.000000Z,11.76953125,11.796875,11.7421875,2.0
2004-10-13T21:00:00.000000Z,11.7109375,11.734375,11.6875,2.0
2004-10-14T21:00:00.000000Z,11.58984375,11.640625,11.5390625,2.0
2004-10-16T21:00:00.000000Z,11.62109375,11.671875,11.5703125,2.0
2004-10-17T21:00:00.000000Z,11.44140625,11.46875,11.4140625,2.0
2004-10-18T21:00:00.000000Z,11.359375,11.3828125,11.3359375,2.0
2004-10-19T21:00:00.000000Z,11.4609375,11.484375,11.4375,2.0
2004-10-20T21:00:00.000000Z,11.4140625,11.4375,11.390625,2.0
2004-10-21T21:00:00.000000Z,11.25390625,11.3046875,11.203125,2.0
2004-10-23T21:00:00.000000Z,11.25390625,11.3046875,11.203125,2.0
2004-10-24T21:00:00.000000Z,11.43359375,11.4609375,11.40625,2.0
2004-10-25T21:00:00.000000Z,11.484375,11.5078125,11.4609375,2.0
2004-10-26T21:00:00.000000Z,11.26953125,11.296875,11.2421875,2.0
2004-10-27T21:00:00.000000Z,11.1640625,11.1875,11.140625,2.0
2004-10-28T21:00:00.000000Z,11.20703125,11.2578125,11.15625,2.0
2004-10-30T21:00:00.000000Z,11.21484375,11.265625,11.1640625,2.0
2004-10-31T22:00:00.000000Z,11.19140625,11.21875,11.1640625,2.0
2004-11-01T22:00:00.000000Z,11.234375,11.2578125,11.2109375,2.0
2004-11-02T22:00:00.000000Z,11.234375,11.2578125,11.2109375,2.0
2004-11-03T22:00:00.000000Z,11.23046875,11.2578125,11.203125,2.0
2004-11-04T22:00:00.000000Z,11.30859375,11.359375,11.2578125,2.0
2004-11-06T22:00:00.000000Z,11.31640625,11.3671875,11.265625,2.0
2004-11-07T22:00:00.000000Z,11.49609375,11.5234375,11.46875,2.0
2004-11-08T22:00:00.000000Z,11.5,11.5234375,11.4765625,2.0
2004-11-09T22:00:00.000000Z,11.484375,11.5078125,11.4609375,2.0
2004-11-10T22:00:00.000000Z,11.40625,11.4140625,11.3984375,2.0
2004-11-11T22:00:00.000000Z,11.35546875,11.40625,11.3046875,2.0
2004-11-13T22:00:00.000000Z,11.35546875,11.40625,11.3046875,2.0
2004-11-14T22:00:00.000000Z,11.1640625,11.1875,11.140625,2.0
2004-11-15T22:00:00.000000Z,11.2109375,11.234375,11.1875,2.0
2004-11-16T22:00:00.000000Z,11.08203125,11.109375,11.0546875,2.0
2004-11-17T22:00:00.000000Z,11.16796875,11.1953125,11.140625,2.0
2004-11-18T22:00:00.000000Z,11.140625,11.1875,11.09375,2.0
2004-11-20T22:00:00.000000Z,11.15625,11.203125,11.109375,2.0
2004-11-21T22:00:00.000000Z,11.15625,11.1796875,11.1328125,2.0
2004-11-22T22:00:00.000000Z,11.1875,11.2109375,11.1640625,2.0
2004-11-23T22:00:00.000000Z,11.16015625,11.1875,11.1328125,2.0
2004-11-24T22:00:00.000000Z,11.15625,11.1796875,11.1328125,2.0
2004-11-25T22:00:00.000000Z,11.046875,11.09375,11.0,2.0
2004-11-27T22:00:00.000000Z,11.04296875,11.09375,10.9921875,2.0
2004-11-28T22:00:00.000000Z,10.95703125,10.984375,10.9296875,2.0
2004-11-29T22:00:00.000000Z,11.12109375,11.1484375,11.09375,2.0
2004-11-30T22:00:00.000000Z,11.1640625,11.1875,11.140625,2.0
2004-12-01T22:00:00.000000Z,11.2265625,11.25,11.203125,2.0
2004-12-02T22:00:00.000000Z,11.09765625,11.1484375,11.046875,2.0
2004-12-04T22:00:00.000000Z,11.08984375,11.140625,11.0390625,2.0
2004-12-05T22:00:00.000000Z,11.14453125,11.171875,11.1171875,2.0
2004-12-06T22:00:00.000000Z,11.26953125,11.296875,11.2421875,2.0
2004-12-07T22:00:00.000000Z,11.31640625,11.34375,11.2890625,2.0
2004-12-08T22:00:00.000000Z,11.203125,11.2265625,11.1796875,2.0
2004-12-09T22:00:00.000000Z,11.1171875,11.1640625,11.0703125,2.0
2004-12-11T22:00:00.000000Z,11.12109375,11.171875,11.0703125,2.0
2004-12-12T22:00:00.000000Z,11.03515625,11.0625,11.0078125,2.0
2004-12-13T22:00:00.000000Z,11.03125,11.0546875,11.0078125,2.0
2004-12-14T22:00:00.000000Z,11.140625,11.1484375,11.1328125,2.0
2004-12-15T22:00:00.000000Z,11.14453125,11.171875,11.1171875,2.0
2004-12-16T22:00:00.000000Z,11.20703125,11.2578125,11.15625,2.0
2004-12-18T22:00:00.000000Z,11.25390625,11.3046875,11.203125,2.0
2004-12-19T22:00:00.000000Z,11.11328125,11.140625,11.0859375,2.0
2004-12-20T22:00:00.000000Z,10.9296875,10.953125,10.90625,2.0
2004-12-21T22:00:00.000000Z,10.76171875,10.7890625,10.734375,2.0
2004-12-22T22:00:00.000000Z,10.84765625,10.875,10.8203125,2.0
2004-12-23T22:00:00.000000Z,10.85546875,10.90625,10.8046875,2.0
2004-12-25T22:00:00.000000Z,10.84765625,10.8984375,10.796875,2.0
2004-12-26T22:00:00.000000Z,10.85546875,10.8671875,10.84375,2.0
2004-12-27T22:00:00.000000Z,10.83203125,10.859375,10.8046875,2.0
2004-12-28T22:00:00.000000Z,10.8515625,10.875,10.828125,2.0
2004-12-29T22:00:00.000000Z,10.88671875,10.8984375,10.875,2.0
2004-12-30T22:00:00.000000Z,10.87109375,10.921875,10.8203125,2.0
2005-01-01T22:00:00.000000Z,10.87109375,10.921875,10.8203125,232.0
2005-01-02T22:00:00.000000Z,10.765625,10.7890625,10.7421875,30128.0
2005-01-03T22:00:00.000000Z,10.9765625,11.0,10.953125,39264.0
2005-01-04T22:00:00.000000Z,11.1484375,11.1640625,11.1328125,40672.0
2005-01-05T22:00:00.000000Z,11.484375,11.5,11.46875,38208.0
2005-01-06T22:00:00.000000Z,11.390625,11.4375,11.34375,39040.0
2005-01-08T22:00:00.000000Z,11.3984375,11.4453125,11.3515625,175.0
2005-01-09T22:00:00.000000Z,11.2734375,11.2890625,11.2578125,34240.0
2005-01-10T22:00:00.000000Z,11.1953125,11.2109375,11.1796875,35616.0
2005-01-11T22:00:00.000000Z,11.2578125,11.2734375,11.2421875,36928.0
2005-01-12T22:00:00.000000Z,11.359375,11.375,11.34375,40448.0
2005-01-13T22:00:00.000000Z,11.30078125,11.3515625,11.25,38176.0
2005-01-15T22:00:00.000000Z,11.31640625,11.3671875,11.265625,201.0
2005-01-16T22:00:00.000000Z,11.234375,11.25,11.21875,23568.0
2005-01-17T22:00:00.000000Z,11.375,11.390625,11.359375,37760.0
2005-01-18T22:00:00.000000Z,11.3125,11.328125,11.296875,44608.0
2005-01-19T22:00:00.000000Z,11.3515625,11.3671875,11.3359375,39744.0
2005-01-20T22:00:00.000000Z,11.23828125,11.2890625,11.1875,36640.0
2005-01-21T22:00:00.000000Z,11.234375,11.28125,11.1875,8.0
2005-01-22T22:00:00.000000Z,11.21484375,11.265625,11.1640625,58.0
2005-01-23T22:00:00.000000Z,11.171875,11.1875,11.15625,33920.0
2005-01-24T22:00:00.000000Z,11.12890625,11.140625,11.1171875,36224.0
2005-01-25T22:00:00.000000Z,11.1796875,11.1953125,11.1640625,36288.0
2005-01-26T22:00:00.000000Z,11.21875,11.234375,11.203125,42048.0
2005-01-27T22:00:00.000000Z,11.21484375,11.265625,11.1640625,38112.0
2005-01-28T22:00:00.000000Z,11.21484375,11.265625,11.1640625,4.0
2005-01-29T22:00:00.000000Z,11.23046875,11.28125,11.1796875,268.0
2005-01-30T22:00:00.000000Z,11.26953125,11.296875,11.2421875,34208.0
2005-01-31T22:00:00.000000Z,11.3671875,11.390625,11.34375,33312.0
2005-02-01T22:00:00.000000Z,11.37109375,11.3984375,11.34375,32576.0
2005-02-02T22:00:00.000000Z,11.5234375,11.5390625,11.5078125,38432.0
2005-02-03T22:00:00.000000Z,11.58984375,11.640625,11.5390625,34080.0
2005-02-04T22:00:00.000000Z,11.56640625,11.6171875,11.515625,96.0
2005-02-05T22:00:00.000000Z,11.5625,11.609375,11.515625,188.0
2005-02-06T22:00:00.000000Z,11.5546875,11.578125,11.53125,35584.0
2005-02-07T22:00:00.000000Z,11.62109375,11.6484375,11.59375,35008.0
2005-02-08T22:00:00.000000Z,11.578125,11.59375,11.5625,34496.0
2005-02-09T22:00:00.000000Z,11.4375,11.453125,11.421875,34592.0
2005-02-10T22:00:00.000000Z,11.37890625,11.4296875,11.328125,31712.0
2005-02-11T22:00:00.000000Z,11.37890625,11.4296875,11.328125,2.0
2005-02-12T22:00:00.000000Z,11.39453125,11.4453125,11.34375,126.0
2005-02-13T22:00:00.000000Z,11.40625,11.421875,11.390625,36608.0
2005-02-14T22:00:00.000000Z,11.3125,11.328125,11.296875,40128.0
2005-02-15T22:00:00.000000Z,11.25,11.265625,11.234375,41088.0
2005-02-16T22:00:00.000000Z,11.25390625,11.265625,11.2421875,37408.0
2005-02-17T22:00:00.000000Z,11.23046875,11.28125,11.1796875,32576.0
2005-02-19T22:00:00.000000Z,11.24609375,11.296875,11.1953125,234.0
2005-02-20T22:00:00.000000Z,11.2578125,11.2734375,11.2421875,22160.0
2005-02-21T22:00:00.000000Z,11.05078125,11.0703125,11.03125,42080.0
2005-02-22T22:00:00.000000Z,11.0703125,11.09375,11.046875,40192.0
2005-02-23T22:00:00.000000Z,11.109375,11.125,11.09375,42848.0
2005-02-24T22:00:00.000000Z,11.11328125,11.1640625,11.0625,39264.0
2005-02-25T22:00:00.000000Z,11.11328125,11.1640625,11.0625,1.0
2005-02-26T22:00:00.000000Z,11.16015625,11.2109375,11.109375,35.0
2005-02-27T22:00:00.000000Z,11.17578125,11.1953125,11.15625,35648.0
2005-02-28T22:00:00.000000Z,11.22265625,11.2421875,11.203125,36768.0
2005-03-01T22:00:00.000000Z,11.30078125,11.3203125,11.28125,40288.0
2005-03-02T22:00:00.000000Z,11.359375,11.375,11.34375,36288.0
2005-03-03T22:00:00.000000Z,11.21484375,11.265625,11.1640625,34272.0
2005-03-05T22:00:00.000000Z,11.25390625,11.3046875,11.203125,170.0
2005-03-06T22:00:00.000000Z,11.2109375,11.2265625,11.1953125,33984.0
2005-03-07T22:00:00.000000Z,11.15234375,11.1640625,11.140625,38848.0
2005-03-08T22:00:00.000000Z,11.09375,11.109375,11.078125,38752.0
2005-03-09T22:00:00.000000Z,11.21484375,11.234375,11.1953125,42400.0
2005-03-10T22:00:00.000000Z,11.27734375,11.328125,11.2265625,34944.0
2005-03-11T22:00:00.000000Z,11.27734375,11.328125,11.2265625,1.0
2005-03-12T22:00:00.000000Z,11.2421875,11.2890625,11.1953125,125.0
2005-03-13T22:00:00.000000Z,11.4375,11.453125,11.421875,37664.0
2005-03-14T22:00:00.000000Z,11.6875,11.7109375,11.6640625,40736.0
2005-03-15T22:00:00.000000Z,11.7109375,11.7265625,11.6953125,39360.0
2005-03-16T22:00:00.000000Z,11.67578125,11.6953125,11.65625,41376.0
2005-03-17T22:00:00.000000Z,11.63671875,11.6875,11.5859375,34976.0
2005-03-19T22:00:00.000000Z,11.58984375,11.640625,11.5390625,506.0
2005-03-20T22:00:00.000000Z,11.59375,11.609375,11.578125,36736.0
2005-03-21T22:00:00.000000Z,11.7265625,11.7421875,11.7109375,39552.0
2005-03-22T22:00:00.000000Z,11.62890625,11.6484375,11.609375,45088.0
2005-03-23T22:00:00.000000Z,11.62109375,11.640625,11.6015625,37312.0
2005-03-24T22:00:00.000000Z,11.59765625,11.6484375,11.546875,9936.0
2005-03-27T22:00:00.000000Z,11.87109375,11.890625,11.8515625,13920.0
2005-03-28T22:00:00.000000Z,11.86328125,11.8828125,11.84375,41376.0
2005-03-29T22:00:00.000000Z,11.83203125,11.8515625,11.8125,41632.0
2005-03-30T22:00:00.000000Z,11.796875,11.8125,11.78125,42272.0
2005-03-31T22:00:00.000000Z,11.75390625,11.8046875,11.703125,40224.0
2005-04-02T22:00:00.000000Z,11.7421875,11.7890625,11.6953125,79.0
2005-04-03T21:00:00.000000Z,11.6953125,11.7109375,11.6796875,35456.0
2005-04-04T21:00:00.000000Z,11.64453125,11.6640625,11.625,36448.0
2005-04-05T21:00:00.000000Z,11.53515625,11.5546875,11.515625,39040.0
2005-04-06T21:00:00.000000Z,11.47265625,11.4921875,11.453125,41280.0
2005-04-07T21:00:00.000000Z,11.59375,11.640625,11.546875,37472.0
2005-04-08T21:00:00.000000Z,11.59375,11.640625,11.546875,2.0
2005-04-09T21:00:00.000000Z,11.59765625,11.6484375,11.546875,231.0
2005-04-10T21:00:00.000000Z,11.63671875,11.65625,11.6171875,36320.0
2005-04-11T21:00:00.000000Z,11.60546875,11.625,11.5859375,39168.0
2005-04-12T21:00:00.000000Z,11.58984375,11.609375,11.5703125,39552.0
2005-04-13T21:00:00.000000Z,11.8125,11.828125,11.796875,40928.0
2005-04-14T21:00:00.000000Z,11.8828125,11.9296875,11.8359375,39040.0
2005-04-16T21:00:00.000000Z,11.8671875,11.9140625,11.8203125,320.0
2005-04-17T21:00:00.000000Z,11.9140625,11.9296875,11.8984375,39744.0
2005-04-18T21:00:00.000000Z,11.8359375,11.8515625,11.8203125,42048.0
2005-04-19T21:00:00.000000Z,11.66015625,11.671875,11.6484375,42688.0
2005-04-20T21:00:00.000000Z,11.62109375,11.6328125,11.609375,43232.0
2005-04-21T21:00:00.000000Z,11.58203125,11.6328125,11.53125,39456.0
2005-04-22T21:00:00.000000Z,11.578125,11.625,11.53125,2.0
2005-04-23T21:00:00.000000Z,11.59765625,11.6484375,11.546875,274.0
2005-04-24T21:00:00.000000Z,11.5859375,11.6015625,11.5703125,39648.0
2005-04-25T21:00:00.000000Z,11.625,11.640625,11.609375,39712.0
2005-04-26T21:00:00.000000Z,11.5859375,11.6015625,11.5703125,38272.0
2005-04-27T21:00:00.000000Z,11.703125,11.7109375,11.6953125,40608.0
2005-04-28T21:00:00.000000Z,11.62890625,11.6796875,11.578125,41792.0
2005-04-30T21:00:00.000000Z,11.62109375,11.671875,11.5703125,196.0
2005-05-01T21:00:00.000000Z,11.546875,11.5625,11.53125,14704.0
2005-05-02T21:00:00.000000Z,11.51171875,11.5234375,11.5,39968.0
2005-05-03T21:00:00.000000Z,11.38671875,11.3984375,11.375,43136.0
2005-05-04T21:00:00.000000Z,11.33203125,11.34375,11.3203125,40864.0
2005-05-05T21:00:00.000000Z,11.390625,11.4375,11.34375,38464.0
2005-05-07T21:00:00.000000Z,11.38671875,11.4375,11.3359375,159.0
2005-05-08T21:00:00.000000Z,11.52734375,11.53125,11.5234375,39328.0
2005-05-09T21:00:00.000000Z,11.59375,11.609375,11.578125,41216.0
2005-05-10T21:00:00.000000Z,11.609375,11.625,11.59375,40320.0
2005-05-11T21:00:00.000000Z,11.7109375,11.71875,11.703125,37024.0
2005-05-12T21:00:00.000000Z,11.71484375,11.765625,11.6640625,36224.0
2005-05-13T21:00:00.000000Z,11.71484375,11.765625,11.6640625,2.0
2005-05-14T21:00:00.000000Z,11.7109375,11.7578125,11.6640625,1124.0
2005-05-15T21:00:00.000000Z,11.70703125,11.71875,11.6953125,39520.0
2005-05-16T21:00:00.000000Z,11.80078125,11.8125,11.7890625,43744.0
2005-05-17T21:00:00.000000Z,11.78515625,11.796875,11.7734375,41056.0
2005-05-18T21:00:00.000000Z,11.7421875,11.7578125,11.7265625,36800.0
2005-05-19T21:00:00.000000Z,11.91796875,11.96875,11.8671875,35200.0
2005-05-20T21:00:00.000000Z,11.91796875,11.96875,11.8671875,1.0
2005-05-21T21:00:00.000000Z,11.91796875,11.96875,11.8671875,721.0
2005-05-22T21:00:00.000000Z,11.96484375,11.9765625,11.953125,35232.0
2005-05-23T21:00:00.000000Z,12.01953125,12.03125,12.0078125,42688.0
2005-05-24T21:00:00.000000Z,11.87890625,11.890625,11.8671875,38656.0
2005-05-25T21:00:00.000000Z,12.07421875,12.0859375,12.0625,37408.0
2005-05-26T21:00:00.000000Z,11.97265625,12.0234375,11.921875,34976.0
2005-05-27T21:00:00.000000Z,11.97265625,12.0234375,11.921875,6.0
2005-05-28T21:00:00.000000Z,12.00390625,12.0546875,11.953125,1254.0
2005-05-29T21:00:00.000000Z,12.12890625,12.140625,12.1171875,22880.0
2005-05-30T21:00:00.000000Z,12.37890625,12.390625,12.3671875,45696.0
2005-05-31T21:00:00.000000Z,12.51953125,12.53125,12.5078125,38208.0
2005-06-01T21:00:00.000000Z,12.34765625,12.359375,12.3359375,46752.0
2005-06-02T21:00:00.000000Z,12.41015625,12.4609375,12.359375,31952.0
2005-06-03T21:00:00.000000Z,12.41015625,12.4609375,12.359375,2.0
2005-06-04T21:00:00.000000Z,12.40625,12.453125,12.359375,955.0
2005-06-05T21:00:00.000000Z,12.24609375,12.2578125,12.234375,41216.0
2005-06-06T21:00:00.000000Z,12.171875,12.1875,12.15625,44832.0
2005-06-07T21:00:00.000000Z,12.35546875,12.3671875,12.34375,46528.0
2005-06-08T21:00:00.000000Z,12.30859375,12.3203125,12.296875,43072.0
2005-06-09T21:00:00.000000Z,12.20703125,12.2578125,12.15625,42880.0
2005-06-10T21:00:00.000000Z,12.20703125,12.2578125,12.15625,4.0
2005-06-11T21:00:00.000000Z,12.25,12.296875,12.203125,1007.0
2005-06-12T21:00:00.000000Z,12.359375,12.3671875,12.3515625,45344.0
2005-06-13T21:00:00.000000Z,12.4453125,12.4609375,12.4296875,47008.0
2005-06-14T21:00:00.000000Z,12.328125,12.34375,12.3125,45216.0
2005-06-15T21:00:00.000000Z,12.21875,12.2265625,12.2109375,44128.0
2005-06-16T21:00:00.000000Z,12.109375,12.15625,12.0625,45536.0
2005-06-17T21:00:00.000000Z,12.109375,12.15625,12.0625,4.0
2005-06-18T21:00:00.000000Z,12.11328125,12.1640625,12.0625,1063.0
2005-06-19T21:00:00.000000Z,12.23046875,12.2421875,12.21875,44224.0
2005-06-20T21:00:00.000000Z,12.26953125,12.28125,12.2578125,46496.0
2005-06-21T21:00:00.000000Z,12.2421875,12.2578125,12.2265625,45120.0
2005-06-22T21:00:00.000000Z,12.2734375,12.2890625,12.2578125,41056.0
2005-06-23T21:00:00.000000Z,12.22265625,12.2734375,12.171875,38560.0
2005-06-25T21:00:00.000000Z,12.21484375,12.265625,12.1640625,790.0
2005-06-26T21:00:00.000000Z,12.11328125,12.125,12.1015625,36896.0
2005-06-27T21:00:00.000000Z,12.07421875,12.0859375,12.0625,39872.0
2005-06-28T21:00:00.000000Z,12.03125,12.046875,12.015625,45376.0
2005-06-29T21:00:00.000000Z,11.921875,11.9296875,11.9140625,43264.0
2005-06-30T21:00:00.000000Z,12.109375,12.15625,12.0625,39168.0
2005-07-02T21:00:00.000000Z,12.09765625,12.1484375,12.046875,658.0
