time,BNP.CHFJPY - CHF/JPY_x,closeAsk,closeBid,volume
2015-05-27T07:30:00.000000Z,129.75,129.75,129.75,1435.0
2015-05-27T07:45:00.000000Z,129.75,129.75,129.75,1588.0
2015-05-27T08:00:00.000000Z,129.75,129.75,129.75,1359.0
2015-05-27T08:15:00.000000Z,129.75,129.75,129.75,1429.0
2015-05-27T08:30:00.000000Z,129.875,129.875,129.875,1253.0
2015-05-27T08:45:00.000000Z,129.875,129.875,129.875,1512.0
2015-05-27T09:00:00.000000Z,130.0,130.0,130.0,1313.0
2015-05-27T09:15:00.000000Z,130.0,130.0,130.0,1403.0
2015-05-27T09:30:00.000000Z,130.0,130.0,130.0,2184.0
2015-05-27T09:45:00.000000Z,130.125,130.125,130.125,2260.0
2015-05-27T10:00:00.000000Z,130.25,130.25,130.125,2518.0
2015-05-27T10:15:00.000000Z,130.25,130.25,130.125,2352.0
2015-05-27T10:30:00.000000Z,130.25,130.25,130.25,3076.0
2015-05-27T10:45:00.000000Z,130.125,130.125,130.125,1882.0
2015-05-27T11:00:00.000000Z,130.125,130.125,130.125,1582.0
2015-05-27T11:15:00.000000Z,130.125,130.125,130.125,1367.0
2015-05-27T11:30:00.000000Z,130.0,130.125,130.0,1646.0
2015-05-27T11:45:00.000000Z,130.0,130.0,130.0,2274.0
2015-05-27T12:00:00.000000Z,130.0,130.125,130.0,2716.0
2015-05-27T12:15:00.000000Z,129.875,129.875,129.875,2734.0
2015-05-27T12:30:00.000000Z,129.75,129.875,129.75,2660.0
2015-05-27T12:45:00.000000Z,129.75,129.75,129.75,2560.0
2015-05-27T13:00:00.000000Z,129.75,129.75,129.75,2021.0
2015-05-27T13:15:00.000000Z,129.75,129.75,129.625,2068.0
2015-05-27T13:30:00.000000Z,129.75,129.75,129.625,2664.0
2015-05-27T13:45:00.000000Z,129.875,129.875,129.875,4524.0
2015-05-27T14:00:00.000000Z,130.0,130.125,130.0,3652.0
2015-05-27T14:15:00.000000Z,129.875,129.875,129.875,4576.0
2015-05-27T14:30:00.000000Z,130.0,130.0,130.0,3352.0
2015-05-27T14:45:00.000000Z,130.125,130.125,130.125,2854.0
2015-05-27T15:00:00.000000Z,130.125,130.125,130.125,2932.0
2015-05-27T15:15:00.000000Z,130.125,130.125,130.125,2116.0
2015-05-27T15:30:00.000000Z,130.25,130.25,130.25,2532.0
2015-05-27T15:45:00.000000Z,130.125,130.125,130.125,1305.0
2015-05-27T16:00:00.000000Z,130.25,130.25,130.25,1361.0
2015-05-27T16:15:00.000000Z,130.25,130.25,130.125,1299.0
2015-05-27T16:30:00.000000Z,130.25,130.25,130.25,692.0
2015-05-27T16:45:00.000000Z,130.25,130.375,130.25,951.0
2015-05-27T17:00:00.000000Z,130.375,130.375,130.375,1052.0
2015-05-27T17:15:00.000000Z,130.375,130.375,130.375,1856.0
2015-05-27T17:30:00.000000Z,130.375,130.375,130.375,1534.0
2015-05-27T17:45:00.000000Z,130.375,130.375,130.375,960.0
2015-05-27T18:00:00.000000Z,130.25,130.25,130.25,1101.0
2015-05-27T18:15:00.000000Z,130.25,130.25,130.125,1338.0
2015-05-27T18:30:00.000000Z,130.125,130.125,130.125,690.0
2015-05-27T18:45:00.000000Z,130.25,130.25,130.125,775.0
2015-05-27T19:00:00.000000Z,130.25,130.25,130.125,603.0
2015-05-27T19:15:00.000000Z,130.25,130.25,130.125,547.0
2015-05-27T19:30:00.000000Z,130.25,130.25,130.125,1099.0
2015-05-27T19:45:00.000000Z,130.25,130.25,130.25,1139.0
2015-05-27T20:00:00.000000Z,130.25,130.25,130.25,1038.0
2015-05-27T20:15:00.000000Z,130.25,130.25,130.125,931.0
2015-05-27T20:30:00.000000Z,130.25,130.25,130.125,843.0
2015-05-27T20:45:00.000000Z,130.25,130.25,130.25,683.0
2015-05-27T21:00:00.000000Z,130.25,130.25,130.25,287.0
2015-05-27T21:15:00.000000Z,130.25,130.375,130.25,473.0
2015-05-27T21:30:00.000000Z,130.25,130.25,130.125,344.0
2015-05-27T21:45:00.000000Z,130.25,130.25,130.125,206.0
2015-05-27T22:00:00.000000Z,130.25,130.25,130.25,625.0
2015-05-27T22:15:00.000000Z,130.25,130.25,130.25,145.0
2015-05-27T22:30:00.000000Z,130.25,130.375,130.25,354.0
2015-05-27T22:45:00.000000Z,130.25,130.375,130.25,249.0
2015-05-27T23:00:00.000000Z,130.25,130.25,130.25,197.0
2015-05-27T23:15:00.000000Z,130.25,130.25,130.25,216.0
2015-05-27T23:30:00.000000Z,130.25,130.375,130.25,218.0
2015-05-27T23:45:00.000000Z,130.25,130.25,130.25,341.0
2015-05-28T00:00:00.000000Z,130.25,130.25,130.25,1263.0
2015-05-28T00:15:00.000000Z,130.25,130.375,130.25,606.0
2015-05-28T00:30:00.000000Z,130.25,130.375,130.25,896.0
2015-05-28T00:45:00.000000Z,130.25,130.375,130.25,1138.0
2015-05-28T01:00:00.000000Z,130.375,130.375,130.375,1038.0
2015-05-28T01:15:00.000000Z,130.375,130.375,130.375,1458.0
2015-05-28T01:30:00.000000Z,130.25,130.375,130.25,1978.0
2015-05-28T01:45:00.000000Z,130.5,130.5,130.375,1645.0
2015-05-28T02:00:00.000000Z,130.5,130.5,130.5,1368.0
2015-05-28T02:15:00.000000Z,130.5,130.5,130.5,1287.0
2015-05-28T02:30:00.000000Z,130.625,130.625,130.625,1196.0
2015-05-28T02:45:00.000000Z,130.75,130.75,130.75,2018.0
2015-05-28T03:00:00.000000Z,130.875,130.875,130.875,1657.0
2015-05-28T03:15:00.000000Z,130.75,130.875,130.75,1108.0
2015-05-28T03:30:00.000000Z,130.75,130.875,130.75,1023.0
2015-05-28T03:45:00.000000Z,130.75,130.75,130.75,931.0
2015-05-28T04:00:00.000000Z,130.75,130.875,130.75,873.0
2015-05-28T04:15:00.000000Z,130.875,130.875,130.875,1010.0
2015-05-28T04:30:00.000000Z,130.875,130.875,130.875,724.0
2015-05-28T04:45:00.000000Z,130.75,130.75,130.75,1038.0
2015-05-28T05:00:00.000000Z,130.625,130.625,130.625,1808.0
2015-05-28T05:15:00.000000Z,130.75,130.75,130.625,1028.0
2015-05-28T05:30:00.000000Z,130.5,130.5,130.5,1899.0
2015-05-28T05:45:00.000000Z,130.625,130.625,130.625,1048.0
2015-05-28T06:00:00.000000Z,130.5,130.625,130.5,1720.0
2015-05-28T06:15:00.000000Z,130.625,130.625,130.625,3260.0
2015-05-28T06:30:00.000000Z,130.625,130.625,130.625,2528.0
2015-05-28T06:45:00.000000Z,130.75,130.75,130.75,2168.0
2015-05-28T07:00:00.000000Z,130.75,130.75,130.75,3044.0
2015-05-28T07:15:00.000000Z,130.75,130.75,130.75,2674.0
2015-05-28T07:30:00.000000Z,130.75,130.875,130.75,2508.0
2015-05-28T07:45:00.000000Z,130.75,130.75,130.75,1672.0
2015-05-28T08:00:00.000000Z,130.75,130.75,130.75,1935.0
2015-05-28T08:15:00.000000Z,130.75,130.875,130.75,1873.0
2015-05-28T08:30:00.000000Z,131.0,131.0,130.875,2248.0
2015-05-28T08:45:00.000000Z,131.0,131.0,130.875,2108.0
2015-05-28T09:00:00.000000Z,130.875,130.875,130.875,1527.0
2015-05-28T09:15:00.000000Z,131.0,131.0,131.0,1264.0
2015-05-28T09:30:00.000000Z,131.0,131.0,130.875,2174.0
2015-05-28T09:45:00.000000Z,131.125,131.125,131.125,2034.0
2015-05-28T10:00:00.000000Z,131.25,131.25,131.125,1699.0
2015-05-28T10:15:00.000000Z,131.25,131.25,131.125,1644.0
2015-05-28T10:30:00.000000Z,131.0,131.0,131.0,1121.0
2015-05-28T10:45:00.000000Z,131.125,131.125,131.125,1576.0
2015-05-28T11:00:00.000000Z,131.0,131.125,131.0,1879.0
2015-05-28T11:15:00.000000Z,130.875,130.875,130.875,2932.0
2015-05-28T11:30:00.000000Z,131.0,131.0,130.875,1949.0
2015-05-28T11:45:00.000000Z,130.875,130.875,130.875,2084.0
2015-05-28T12:00:00.000000Z,130.875,130.875,130.875,2672.0
2015-05-28T12:15:00.000000Z,130.75,131.0,130.625,1873.0
2015-05-28T12:30:00.000000Z,130.75,130.75,130.75,3844.0
2015-05-28T12:45:00.000000Z,130.875,130.875,130.875,2884.0
2015-05-28T13:00:00.000000Z,130.75,130.75,130.75,1841.0
2015-05-28T13:15:00.000000Z,130.875,130.875,130.875,1553.0
2015-05-28T13:30:00.000000Z,131.0,131.0,131.0,2396.0
2015-05-28T13:45:00.000000Z,131.0,131.0,130.875,2556.0
2015-05-28T14:00:00.000000Z,131.0,131.0,131.0,4264.0
2015-05-28T14:15:00.000000Z,131.25,131.25,131.25,2512.0
2015-05-28T14:30:00.000000Z,131.125,131.125,131.125,2424.0
2015-05-28T14:45:00.000000Z,131.375,131.375,131.375,2560.0
2015-05-28T15:00:00.000000Z,131.25,131.375,131.25,2428.0
2015-05-28T15:15:00.000000Z,131.375,131.375,131.375,1813.0
2015-05-28T15:30:00.000000Z,131.375,131.375,131.375,1765.0
2015-05-28T15:45:00.000000Z,131.25,131.375,131.25,1556.0
2015-05-28T16:00:00.000000Z,131.375,131.375,131.375,2186.0
2015-05-28T16:15:00.000000Z,131.375,131.375,131.375,1298.0
2015-05-28T16:30:00.000000Z,131.25,131.375,131.25,1186.0
2015-05-28T16:45:00.000000Z,131.125,131.125,131.125,2586.0
2015-05-28T17:00:00.000000Z,131.25,131.25,131.125,2150.0
2015-05-28T17:15:00.000000Z,131.25,131.25,131.25,1982.0
2015-05-28T17:30:00.000000Z,131.125,131.125,131.125,1806.0
2015-05-28T17:45:00.000000Z,131.125,131.125,131.125,1344.0
2015-05-28T18:00:00.000000Z,131.25,131.25,131.25,1457.0
2015-05-28T18:15:00.000000Z,131.25,131.25,131.25,1139.0
2015-05-28T18:30:00.000000Z,131.375,131.375,131.375,993.0
2015-05-28T18:45:00.000000Z,131.375,131.375,131.375,1112.0
2015-05-28T19:00:00.000000Z,131.5,131.5,131.5,1417.0
2015-05-28T19:15:00.000000Z,131.5,131.5,131.375,956.0
2015-05-28T19:30:00.000000Z,131.375,131.375,131.375,583.0
2015-05-28T19:45:00.000000Z,131.375,131.375,131.375,863.0
2015-05-28T20:00:00.000000Z,131.375,131.375,131.375,1025.0
2015-05-28T20:15:00.000000Z,131.375,131.375,131.375,361.0
2015-05-28T20:30:00.000000Z,131.25,131.375,131.25,226.0
2015-05-28T20:45:00.000000Z,131.25,131.375,131.25,591.0
2015-05-28T21:00:00.000000Z,131.375,131.5,131.25,932.0
2015-05-28T21:15:00.000000Z,131.25,131.375,131.25,566.0
2015-05-28T21:30:00.000000Z,131.5,131.5,131.375,725.0
2015-05-28T21:45:00.000000Z,131.375,131.375,131.375,973.0
2015-05-28T22:00:00.000000Z,131.25,131.375,131.25,1211.0
2015-05-28T22:15:00.000000Z,131.5,131.5,131.375,836.0
2015-05-28T22:30:00.000000Z,131.25,131.375,131.25,660.0
2015-05-28T22:45:00.000000Z,131.25,131.375,131.25,337.0
2015-05-28T23:00:00.000000Z,131.375,131.375,131.375,353.0
2015-05-28T23:15:00.000000Z,131.375,131.375,131.375,393.0
2015-05-28T23:30:00.000000Z,131.25,131.375,131.25,1010.0
2015-05-28T23:45:00.000000Z,131.25,131.375,131.25,646.0
2015-05-29T00:00:00.000000Z,131.25,131.25,131.25,1038.0
2015-05-29T00:15:00.000000Z,131.25,131.25,131.25,757.0
2015-05-29T00:30:00.000000Z,131.25,131.25,131.25,653.0
2015-05-29T00:45:00.000000Z,131.25,131.25,131.25,1501.0
2015-05-29T01:00:00.000000Z,131.25,131.25,131.125,1100.0
2015-05-29T01:15:00.000000Z,131.25,131.25,131.25,1050.0
2015-05-29T01:30:00.000000Z,131.25,131.25,131.125,896.0
2015-05-29T01:45:00.000000Z,131.25,131.25,131.125,945.0
2015-05-29T02:00:00.000000Z,131.25,131.25,131.125,964.0
2015-05-29T02:15:00.000000Z,131.25,131.25,131.125,951.0
2015-05-29T02:30:00.000000Z,131.25,131.25,131.125,778.0
2015-05-29T02:45:00.000000Z,131.25,131.25,131.25,651.0
2015-05-29T03:00:00.000000Z,131.25,131.25,131.25,406.0
2015-05-29T03:15:00.000000Z,131.25,131.25,131.25,527.0
2015-05-29T03:30:00.000000Z,131.25,131.25,131.25,792.0
2015-05-29T03:45:00.000000Z,131.375,131.375,131.375,708.0
2015-05-29T04:00:00.000000Z,131.5,131.5,131.375,702.0
2015-05-29T04:15:00.000000Z,131.5,131.5,131.375,482.0
2015-05-29T04:30:00.000000Z,131.375,131.375,131.375,740.0
2015-05-29T04:45:00.000000Z,131.375,131.375,131.375,600.0
2015-05-29T05:00:00.000000Z,131.375,131.375,131.375,714.0
2015-05-29T05:15:00.000000Z,131.375,131.375,131.375,423.0
2015-05-29T05:30:00.000000Z,131.375,131.375,131.375,678.0
2015-05-29T05:45:00.000000Z,131.25,131.375,131.25,879.0
2015-05-29T06:00:00.000000Z,131.25,131.25,131.25,1465.0
2015-05-29T06:15:00.000000Z,131.25,131.25,131.25,1708.0
2015-05-29T06:30:00.000000Z,131.0,131.125,131.0,2432.0
2015-05-29T06:45:00.000000Z,130.75,130.875,130.75,2198.0
2015-05-29T07:00:00.000000Z,131.0,131.0,131.0,2684.0
2015-05-29T07:15:00.000000Z,131.0,131.0,130.875,2100.0
2015-05-29T07:30:00.000000Z,131.0,131.0,131.0,2200.0
2015-05-29T07:45:00.000000Z,131.0,131.125,131.0,1972.0
2015-05-29T08:00:00.000000Z,131.125,131.125,131.125,2832.0
2015-05-29T08:15:00.000000Z,131.125,131.125,131.125,1850.0
2015-05-29T08:30:00.000000Z,131.125,131.125,131.125,1577.0
2015-05-29T08:45:00.000000Z,131.125,131.125,131.125,1902.0
2015-05-29T09:00:00.000000Z,131.125,131.125,131.125,1991.0
2015-05-29T09:15:00.000000Z,131.375,131.375,131.375,1881.0
2015-05-29T09:30:00.000000Z,131.5,131.5,131.5,2232.0
2015-05-29T09:45:00.000000Z,131.5,131.5,131.5,1895.0
2015-05-29T10:00:00.000000Z,131.5,131.5,131.375,2008.0
2015-05-29T10:15:00.000000Z,131.5,131.5,131.375,1765.0
2015-05-29T10:30:00.000000Z,131.5,131.5,131.5,1970.0
2015-05-29T10:45:00.000000Z,131.5,131.5,131.5,2048.0
2015-05-29T11:00:00.000000Z,131.5,131.5,131.375,1521.0
2015-05-29T11:15:00.000000Z,131.375,131.375,131.375,2027.0
2015-05-29T11:30:00.000000Z,131.5,131.5,131.5,1735.0
2015-05-29T11:45:00.000000Z,131.5,131.625,131.5,1478.0
2015-05-29T12:00:00.000000Z,131.5,131.5,131.5,2003.0
2015-05-29T12:15:00.000000Z,131.75,132.0,131.625,2640.0
2015-05-29T12:30:00.000000Z,131.75,131.75,131.75,5172.0
2015-05-29T12:45:00.000000Z,131.75,131.875,131.75,2704.0
2015-05-29T13:00:00.000000Z,131.875,131.875,131.875,2700.0
2015-05-29T13:15:00.000000Z,131.875,131.875,131.875,2742.0
2015-05-29T13:30:00.000000Z,132.0,132.0,131.875,3170.0
2015-05-29T13:45:00.000000Z,132.25,132.375,132.125,3968.0
2015-05-29T14:00:00.000000Z,132.0,132.0,132.0,3874.0
2015-05-29T14:15:00.000000Z,132.0,132.125,132.0,2854.0
2015-05-29T14:30:00.000000Z,132.0,132.0,132.0,2200.0
2015-05-29T14:45:00.000000Z,131.5,131.5,131.375,3744.0
2015-05-29T15:00:00.000000Z,131.5,131.5,131.5,4132.0
2015-05-29T15:15:00.000000Z,131.5,131.5,131.375,2286.0
2015-05-29T15:30:00.000000Z,131.625,131.625,131.625,2532.0
2015-05-29T15:45:00.000000Z,131.75,131.875,131.75,2037.0
2015-05-29T16:00:00.000000Z,131.875,131.875,131.875,2254.0
2015-05-29T16:15:00.000000Z,131.75,131.875,131.75,1486.0
2015-05-29T16:30:00.000000Z,131.875,131.875,131.875,1066.0
2015-05-29T16:45:00.000000Z,131.75,131.75,131.75,806.0
2015-05-29T17:00:00.000000Z,132.0,132.0,131.875,1133.0
2015-05-29T17:15:00.000000Z,131.875,131.875,131.875,908.0
2015-05-29T17:30:00.000000Z,132.0,132.0,132.0,1010.0
2015-05-29T17:45:00.000000Z,132.0,132.0,132.0,1129.0
2015-05-29T18:00:00.000000Z,132.0,132.0,132.0,783.0
2015-05-29T18:15:00.000000Z,132.0,132.0,132.0,755.0
2015-05-29T18:30:00.000000Z,132.0,132.0,132.0,805.0
2015-05-29T18:45:00.000000Z,132.0,132.0,132.0,1010.0
2015-05-29T19:00:00.000000Z,132.0,132.125,132.0,973.0
2015-05-29T19:15:00.000000Z,132.0,132.0,132.0,709.0
2015-05-29T19:30:00.000000Z,132.0,132.0,132.0,933.0
2015-05-29T19:45:00.000000Z,132.0,132.125,132.0,1168.0
2015-05-29T20:00:00.000000Z,132.0,132.125,132.0,851.0
2015-05-29T20:15:00.000000Z,132.0,132.0,132.0,214.0
2015-05-29T20:30:00.000000Z,132.0,132.125,132.0,427.0
2015-05-29T20:45:00.000000Z,132.0,132.125,132.0,780.0
2015-05-31T21:00:00.000000Z,132.0,132.25,131.875,65.0
2015-05-31T21:15:00.000000Z,132.0,132.125,131.875,216.0
2015-05-31T21:30:00.000000Z,132.0,132.125,131.875,129.0
2015-05-31T21:45:00.000000Z,132.0,132.25,131.875,195.0
2015-05-31T22:00:00.000000Z,132.0,132.125,132.0,486.0
2015-05-31T22:15:00.000000Z,132.0,132.125,132.0,227.0
2015-05-31T22:30:00.000000Z,132.0,132.0,132.0,411.0
2015-05-31T22:45:00.000000Z,132.0,132.0,132.0,474.0
2015-05-31T23:00:00.000000Z,132.0,132.0,132.0,404.0
2015-05-31T23:15:00.000000Z,132.0,132.0,131.875,574.0
2015-05-31T23:30:00.000000Z,132.0,132.0,132.0,614.0
2015-05-31T23:45:00.000000Z,132.0,132.0,131.875,821.0
2015-06-01T00:00:00.000000Z,131.875,131.875,131.875,1215.0
2015-06-01T00:15:00.000000Z,131.75,131.875,131.75,1166.0
2015-06-01T00:30:00.000000Z,131.875,131.875,131.875,919.0
2015-06-01T00:45:00.000000Z,131.75,131.875,131.75,1222.0
2015-06-01T01:00:00.000000Z,131.75,131.875,131.75,837.0
2015-06-01T01:15:00.000000Z,131.75,131.75,131.75,692.0
2015-06-01T01:30:00.000000Z,131.75,131.75,131.75,862.0
2015-06-01T01:45:00.000000Z,131.75,131.75,131.75,808.0
2015-06-01T02:00:00.000000Z,131.625,131.625,131.625,743.0
2015-06-01T02:15:00.000000Z,131.75,131.75,131.75,665.0
2015-06-01T02:30:00.000000Z,131.75,131.75,131.75,501.0
2015-06-01T02:45:00.000000Z,131.75,131.75,131.625,389.0
2015-06-01T03:00:00.000000Z,131.75,131.75,131.75,473.0
2015-06-01T03:15:00.000000Z,131.75,131.75,131.75,434.0
2015-06-01T03:30:00.000000Z,131.75,131.75,131.625,398.0
2015-06-01T03:45:00.000000Z,131.75,131.75,131.625,455.0
2015-06-01T04:00:00.000000Z,131.75,131.75,131.625,592.0
2015-06-01T04:15:00.000000Z,131.75,131.75,131.625,791.0
2015-06-01T04:30:00.000000Z,131.625,131.625,131.625,716.0
2015-06-01T04:45:00.000000Z,131.625,131.625,131.625,560.0
2015-06-01T05:00:00.000000Z,131.625,131.625,131.625,500.0
2015-06-01T05:15:00.000000Z,131.625,131.625,131.625,685.0
2015-06-01T05:30:00.000000Z,131.5,131.625,131.5,480.0
2015-06-01T05:45:00.000000Z,131.75,131.75,131.625,901.0
2015-06-01T06:00:00.000000Z,131.5,131.625,131.5,1385.0
2015-06-01T06:15:00.000000Z,131.25,131.375,131.25,1068.0
2015-06-01T06:30:00.000000Z,131.5,131.5,131.5,1478.0
2015-06-01T06:45:00.000000Z,131.25,131.25,131.25,1462.0
2015-06-01T07:00:00.000000Z,131.25,131.25,131.125,2326.0
2015-06-01T07:15:00.000000Z,131.25,131.25,131.125,2492.0
2015-06-01T07:30:00.000000Z,131.125,131.125,131.125,2142.0
2015-06-01T07:45:00.000000Z,131.25,131.25,131.125,1976.0
2015-06-01T08:00:00.000000Z,131.125,131.125,131.125,2030.0
2015-06-01T08:15:00.000000Z,131.25,131.25,131.125,1383.0
2015-06-01T08:30:00.000000Z,131.0,131.0,131.0,2572.0
2015-06-01T08:45:00.000000Z,131.0,131.125,131.0,1883.0
2015-06-01T09:00:00.000000Z,131.125,131.125,131.125,1880.0
2015-06-01T09:15:00.000000Z,131.125,131.125,131.125,1651.0
2015-06-01T09:30:00.000000Z,131.125,131.125,131.125,1504.0
2015-06-01T09:45:00.000000Z,131.125,131.125,131.125,927.0
2015-06-01T10:00:00.000000Z,131.0,131.0,131.0,1373.0
2015-06-01T10:15:00.000000Z,131.25,131.25,131.125,1276.0
2015-06-01T10:30:00.000000Z,131.25,131.25,131.25,1177.0
2015-06-01T10:45:00.000000Z,131.25,131.25,131.25,1205.0
2015-06-01T11:00:00.000000Z,131.125,131.125,131.125,986.0
2015-06-01T11:15:00.000000Z,131.125,131.125,131.125,1172.0
2015-06-01T11:30:00.000000Z,131.25,131.375,131.25,2424.0
2015-06-01T11:45:00.000000Z,131.375,131.375,131.375,2100.0
2015-06-01T12:00:00.000000Z,131.5,131.5,131.375,2516.0
2015-06-01T12:15:00.000000Z,131.5,131.5,131.375,1845.0
2015-06-01T12:30:00.000000Z,131.375,131.375,131.375,3176.0
2015-06-01T12:45:00.000000Z,131.375,131.375,131.375,2068.0
2015-06-01T13:00:00.000000Z,131.5,131.625,131.5,2116.0
2015-06-01T13:15:00.000000Z,131.75,131.75,131.625,2224.0
2015-06-01T13:30:00.000000Z,131.75,131.75,131.75,2604.0
2015-06-01T13:45:00.000000Z,131.75,131.875,131.75,2066.0
2015-06-01T14:00:00.000000Z,131.75,131.75,131.75,5400.0
2015-06-01T14:15:00.000000Z,131.625,131.625,131.625,3092.0
2015-06-01T14:30:00.000000Z,131.625,131.625,131.625,2580.0
2015-06-01T14:45:00.000000Z,131.625,131.625,131.625,2302.0
2015-06-01T15:00:00.000000Z,131.625,131.625,131.625,3488.0
2015-06-01T15:15:00.000000Z,131.5,131.5,131.5,2310.0
2015-06-01T15:30:00.000000Z,131.625,131.625,131.625,1884.0
2015-06-01T15:45:00.000000Z,131.625,131.625,131.625,1500.0
2015-06-01T16:00:00.000000Z,131.75,131.75,131.75,1594.0
2015-06-01T16:15:00.000000Z,131.75,131.75,131.75,1465.0
2015-06-01T16:30:00.000000Z,131.875,131.875,131.875,1205.0
2015-06-01T16:45:00.000000Z,132.0,132.0,131.875,1269.0
2015-06-01T17:00:00.000000Z,132.0,132.0,131.875,1052.0
2015-06-01T17:15:00.000000Z,132.0,132.0,132.0,908.0
2015-06-01T17:30:00.000000Z,132.0,132.125,132.0,1009.0
2015-06-01T17:45:00.000000Z,132.0,132.0,132.0,1046.0
2015-06-01T18:00:00.000000Z,132.0,132.0,131.875,1012.0
2015-06-01T18:15:00.000000Z,132.0,132.0,131.875,1109.0
2015-06-01T18:30:00.000000Z,132.0,132.0,132.0,823.0
2015-06-01T18:45:00.000000Z,132.0,132.0,132.0,736.0
2015-06-01T19:00:00.000000Z,132.0,132.0,132.0,909.0
2015-06-01T19:15:00.000000Z,132.0,132.0,132.0,852.0
2015-06-01T19:30:00.000000Z,131.875,131.875,131.875,774.0
2015-06-01T19:45:00.000000Z,131.875,131.875,131.875,662.0
2015-06-01T20:00:00.000000Z,132.0,132.0,131.875,718.0
2015-06-01T20:15:00.000000Z,132.0,132.0,131.875,460.0
2015-06-01T20:30:00.000000Z,132.0,132.0,131.875,388.0
2015-06-01T20:45:00.000000Z,132.0,132.0,131.875,525.0
2015-06-01T21:00:00.000000Z,132.0,132.125,131.875,441.0
2015-06-01T21:15:00.000000Z,132.0,132.0,131.875,567.0
2015-06-01T21:30:00.000000Z,132.0,132.0,131.875,1167.0
2015-06-01T21:45:00.000000Z,132.0,132.0,131.875,1669.0
2015-06-01T22:00:00.000000Z,132.0,132.0,131.875,1174.0
2015-06-01T22:15:00.000000Z,132.0,132.0,131.875,582.0
2015-06-01T22:30:00.000000Z,132.0,132.0,131.875,451.0
2015-06-01T22:45:00.000000Z,132.0,132.0,132.0,185.0
2015-06-01T23:00:00.000000Z,132.0,132.0,132.0,247.0
2015-06-01T23:15:00.000000Z,132.0,132.0,132.0,280.0
2015-06-01T23:30:00.000000Z,132.0,132.0,132.0,644.0
2015-06-01T23:45:00.000000Z,132.0,132.0,132.0,466.0
2015-06-02T00:00:00.000000Z,132.0,132.0,132.0,1062.0
2015-06-02T00:15:00.000000Z,132.0,132.0,132.0,731.0
2015-06-02T00:30:00.000000Z,132.0,132.125,132.0,668.0
2015-06-02T00:45:00.000000Z,132.0,132.125,132.0,945.0
2015-06-02T01:00:00.000000Z,132.0,132.125,132.0,511.0
2015-06-02T01:15:00.000000Z,132.0,132.125,132.0,379.0
2015-06-02T01:30:00.000000Z,132.0,132.125,132.0,485.0
2015-06-02T01:45:00.000000Z,132.125,132.125,132.125,574.0
2015-06-02T02:00:00.000000Z,132.25,132.25,132.125,747.0
2015-06-02T02:15:00.000000Z,132.0,132.125,132.0,1998.0
2015-06-02T02:30:00.000000Z,132.0,132.0,132.0,1109.0
2015-06-02T02:45:00.000000Z,132.0,132.125,132.0,667.0
2015-06-02T03:00:00.000000Z,132.0,132.0,132.0,449.0
2015-06-02T03:15:00.000000Z,132.0,132.125,132.0,648.0
2015-06-02T03:30:00.000000Z,132.0,132.0,132.0,1232.0
2015-06-02T03:45:00.000000Z,132.0,132.125,132.0,813.0
2015-06-02T04:00:00.000000Z,132.0,132.0,132.0,483.0
2015-06-02T04:15:00.000000Z,132.0,132.125,132.0,505.0
2015-06-02T04:30:00.000000Z,132.0,132.0,132.0,1419.0
2015-06-02T04:45:00.000000Z,132.0,132.0,132.0,1325.0
2015-06-02T05:00:00.000000Z,132.0,132.0,132.0,686.0
2015-06-02T05:15:00.000000Z,132.0,132.0,132.0,1039.0
2015-06-02T05:30:00.000000Z,132.0,132.0,131.875,1062.0
2015-06-02T05:45:00.000000Z,131.875,131.875,131.875,933.0
2015-06-02T06:00:00.000000Z,131.875,131.875,131.875,1470.0
2015-06-02T06:15:00.000000Z,132.125,132.125,132.125,2027.0
2015-06-02T06:30:00.000000Z,132.25,132.25,132.25,1550.0
2015-06-02T06:45:00.000000Z,132.25,132.25,132.25,2274.0
2015-06-02T07:00:00.000000Z,132.25,132.25,132.25,3208.0
2015-06-02T07:15:00.000000Z,132.25,132.25,132.125,2902.0
2015-06-02T07:30:00.000000Z,132.125,132.125,132.125,2140.0
2015-06-02T07:45:00.000000Z,132.0,132.0,132.0,2045.0
2015-06-02T08:00:00.000000Z,132.0,132.125,132.0,2598.0
2015-06-02T08:15:00.000000Z,132.125,132.125,132.125,1654.0
2015-06-02T08:30:00.000000Z,132.25,132.25,132.25,2072.0
2015-06-02T08:45:00.000000Z,132.25,132.375,132.25,2088.0
2015-06-02T09:00:00.000000Z,132.375,132.375,132.375,2988.0
2015-06-02T09:15:00.000000Z,132.5,132.5,132.5,2444.0
2015-06-02T09:30:00.000000Z,132.5,132.5,132.375,2116.0
2015-06-02T09:45:00.000000Z,132.5,132.5,132.5,1664.0
2015-06-02T10:00:00.000000Z,132.5,132.5,132.5,3104.0
2015-06-02T10:15:00.000000Z,132.75,132.75,132.75,3414.0
2015-06-02T10:30:00.000000Z,132.75,132.75,132.625,2746.0
2015-06-02T10:45:00.000000Z,132.75,132.75,132.625,2184.0
2015-06-02T11:00:00.000000Z,132.75,132.75,132.75,2728.0
2015-06-02T11:15:00.000000Z,132.75,132.75,132.75,3216.0
2015-06-02T11:30:00.000000Z,132.625,132.625,132.625,2658.0
2015-06-02T11:45:00.000000Z,132.5,132.5,132.5,1874.0
2015-06-02T12:00:00.000000Z,132.375,132.375,132.375,2404.0
