time,BNP.AUDCHF - AUD/CHF_x,closeAsk,closeBid,volume
2004-05-31T21:00:00.000000Z,0.8818359375,0.8818359375,0.8818359375,2.0
2004-06-01T21:00:00.000000Z,0.8701171875,0.8701171875,0.8701171875,2.0
2004-06-02T21:00:00.000000Z,0.86083984375,0.86083984375,0.86083984375,2.0
2004-06-03T21:00:00.000000Z,0.8623046875,0.86279296875,0.86181640625,2.0
2004-06-05T21:00:00.000000Z,0.86279296875,0.86328125,0.8623046875,2.0
2004-06-06T21:00:00.000000Z,0.875,0.875,0.87451171875,2.0
2004-06-07T21:00:00.000000Z,0.8671875,0.86767578125,0.8671875,2.0
2004-06-08T21:00:00.000000Z,0.86572265625,0.86572265625,0.86572265625,2.0
2004-06-09T21:00:00.000000Z,0.8681640625,0.86865234375,0.8681640625,2.0
2004-06-10T21:00:00.000000Z,0.87158203125,0.8720703125,0.87109375,2.0
2004-06-12T21:00:00.000000Z,0.873046875,0.873046875,0.87255859375,2.0
2004-06-13T21:00:00.000000Z,0.86376953125,0.86376953125,0.86376953125,2.0
2004-06-14T21:00:00.000000Z,0.8720703125,0.8720703125,0.87158203125,2.0
2004-06-15T21:00:00.000000Z,0.873046875,0.87353515625,0.873046875,2.0
2004-06-16T21:00:00.000000Z,0.8544921875,0.8544921875,0.85400390625,2.0
2004-06-17T21:00:00.000000Z,0.857421875,0.85791015625,0.85693359375,2.0
2004-06-19T21:00:00.000000Z,0.857421875,0.85791015625,0.857421875,2.0
2004-06-20T21:00:00.000000Z,0.8603515625,0.8603515625,0.85986328125,2.0
2004-06-21T21:00:00.000000Z,0.859375,0.85986328125,0.859375,2.0
2004-06-22T21:00:00.000000Z,0.8623046875,0.8623046875,0.86181640625,2.0
2004-06-23T21:00:00.000000Z,0.87109375,0.87109375,0.87109375,2.0
2004-06-24T21:00:00.000000Z,0.87353515625,0.8740234375,0.873046875,2.0
2004-06-26T21:00:00.000000Z,0.87353515625,0.8740234375,0.873046875,2.0
2004-06-27T21:00:00.000000Z,0.8740234375,0.8740234375,0.8740234375,2.0
2004-06-28T21:00:00.000000Z,0.8740234375,0.8740234375,0.87353515625,2.0
2004-06-29T21:00:00.000000Z,0.873046875,0.873046875,0.873046875,2.0
2004-06-30T21:00:00.000000Z,0.880859375,0.880859375,0.88037109375,2.0
2004-07-01T21:00:00.000000Z,0.8798828125,0.88037109375,0.87939453125,2.0
2004-07-03T21:00:00.000000Z,0.8779296875,0.87841796875,0.8779296875,2.0
2004-07-04T21:00:00.000000Z,0.8798828125,0.8798828125,0.8798828125,2.0
2004-07-05T21:00:00.000000Z,0.8818359375,0.88232421875,0.8818359375,2.0
2004-07-06T21:00:00.000000Z,0.88720703125,0.88720703125,0.88720703125,2.0
2004-07-07T21:00:00.000000Z,0.8818359375,0.88232421875,0.8818359375,2.0
2004-07-08T21:00:00.000000Z,0.8828125,0.88330078125,0.8828125,2.0
2004-07-10T21:00:00.000000Z,0.884765625,0.88525390625,0.88427734375,2.0
2004-07-11T21:00:00.000000Z,0.89111328125,0.89111328125,0.89111328125,2.0
2004-07-12T21:00:00.000000Z,0.896484375,0.896484375,0.89599609375,2.0
2004-07-13T21:00:00.000000Z,0.8896484375,0.89013671875,0.8896484375,2.0
2004-07-14T21:00:00.000000Z,0.8935546875,0.8935546875,0.8935546875,2.0
2004-07-15T21:00:00.000000Z,0.89697265625,0.8974609375,0.896484375,2.0
2004-07-17T21:00:00.000000Z,0.8974609375,0.89794921875,0.89697265625,2.0
2004-07-18T21:00:00.000000Z,0.89892578125,0.89892578125,0.89892578125,2.0
2004-07-19T21:00:00.000000Z,0.9052734375,0.90576171875,0.9052734375,2.0
2004-07-20T21:00:00.000000Z,0.89404296875,0.89404296875,0.89404296875,2.0
2004-07-21T21:00:00.000000Z,0.892578125,0.892578125,0.892578125,2.0
2004-07-22T21:00:00.000000Z,0.8994140625,0.8994140625,0.89892578125,2.0
2004-07-24T21:00:00.000000Z,0.89794921875,0.8984375,0.8974609375,2.0
2004-07-25T21:00:00.000000Z,0.89697265625,0.89697265625,0.89697265625,2.0
2004-07-26T21:00:00.000000Z,0.892578125,0.892578125,0.89208984375,2.0
2004-07-27T21:00:00.000000Z,0.892578125,0.892578125,0.89208984375,2.0
2004-07-28T21:00:00.000000Z,0.8955078125,0.8955078125,0.8955078125,2.0
2004-07-29T21:00:00.000000Z,0.90087890625,0.9013671875,0.900390625,2.0
2004-07-31T21:00:00.000000Z,0.8984375,0.89892578125,0.8974609375,2.0
2004-08-01T21:00:00.000000Z,0.89990234375,0.89990234375,0.89990234375,2.0
2004-08-02T21:00:00.000000Z,0.90380859375,0.90380859375,0.90380859375,2.0
2004-08-03T21:00:00.000000Z,0.8984375,0.8984375,0.8984375,2.0
2004-08-04T21:00:00.000000Z,0.8974609375,0.8974609375,0.8974609375,2.0
2004-08-05T21:00:00.000000Z,0.892578125,0.89306640625,0.89208984375,2.0
2004-08-07T21:00:00.000000Z,0.89306640625,0.8935546875,0.892578125,2.0
2004-08-08T21:00:00.000000Z,0.8974609375,0.8974609375,0.89697265625,2.0
2004-08-09T21:00:00.000000Z,0.900390625,0.900390625,0.89990234375,2.0
2004-08-10T21:00:00.000000Z,0.90234375,0.90234375,0.90185546875,2.0
2004-08-11T21:00:00.000000Z,0.8974609375,0.89794921875,0.8974609375,2.0
2004-08-12T21:00:00.000000Z,0.8876953125,0.88818359375,0.8876953125,2.0
2004-08-14T21:00:00.000000Z,0.88671875,0.88720703125,0.88623046875,2.0
2004-08-15T21:00:00.000000Z,0.89111328125,0.89111328125,0.89111328125,2.0
2004-08-16T21:00:00.000000Z,0.8896484375,0.89013671875,0.8896484375,2.0
2004-08-17T21:00:00.000000Z,0.890625,0.890625,0.890625,2.0
2004-08-18T21:00:00.000000Z,0.9013671875,0.9013671875,0.90087890625,2.0
2004-08-19T21:00:00.000000Z,0.9052734375,0.90576171875,0.90478515625,2.0
2004-08-21T21:00:00.000000Z,0.9052734375,0.90576171875,0.90478515625,2.0
2004-08-22T21:00:00.000000Z,0.90625,0.90625,0.90576171875,2.0
2004-08-23T21:00:00.000000Z,0.896484375,0.89697265625,0.896484375,2.0
2004-08-24T21:00:00.000000Z,0.8984375,0.89892578125,0.8984375,2.0
2004-08-25T21:00:00.000000Z,0.8955078125,0.8955078125,0.8955078125,2.0
2004-08-26T21:00:00.000000Z,0.90087890625,0.9013671875,0.900390625,2.0
2004-08-28T21:00:00.000000Z,0.8994140625,0.89990234375,0.89892578125,2.0
2004-08-29T21:00:00.000000Z,0.8955078125,0.8955078125,0.8955078125,2.0
2004-08-30T21:00:00.000000Z,0.8916015625,0.8916015625,0.8916015625,2.0
2004-08-31T21:00:00.000000Z,0.88671875,0.88671875,0.88623046875,2.0
2004-09-01T21:00:00.000000Z,0.8798828125,0.8798828125,0.8798828125,2.0
2004-09-02T21:00:00.000000Z,0.87890625,0.87939453125,0.87841796875,2.0
2004-09-04T21:00:00.000000Z,0.87939453125,0.8798828125,0.87890625,2.0
2004-09-05T21:00:00.000000Z,0.8798828125,0.8798828125,0.8798828125,2.0
2004-09-06T21:00:00.000000Z,0.8798828125,0.88037109375,0.8798828125,2.0
2004-09-07T21:00:00.000000Z,0.8779296875,0.8779296875,0.87744140625,2.0
2004-09-08T21:00:00.000000Z,0.86865234375,0.86865234375,0.86865234375,2.0
2004-09-09T21:00:00.000000Z,0.875,0.87548828125,0.87451171875,2.0
2004-09-11T21:00:00.000000Z,0.875,0.87548828125,0.875,2.0
2004-09-12T21:00:00.000000Z,0.87646484375,0.87646484375,0.87646484375,2.0
2004-09-13T21:00:00.000000Z,0.8837890625,0.8837890625,0.88330078125,2.0
2004-09-14T21:00:00.000000Z,0.88330078125,0.88330078125,0.88330078125,2.0
2004-09-15T21:00:00.000000Z,0.88671875,0.88720703125,0.88671875,2.0
2004-09-16T21:00:00.000000Z,0.884765625,0.88525390625,0.884765625,2.0
2004-09-17T21:00:00.000000Z,0.8857421875,0.8857421875,0.88525390625,2.0
2004-09-19T21:00:00.000000Z,0.8916015625,0.8916015625,0.8916015625,2.0
2004-09-20T21:00:00.000000Z,0.8818359375,0.8818359375,0.8818359375,2.0
2004-09-21T21:00:00.000000Z,0.890625,0.890625,0.89013671875,2.0
2004-09-22T21:00:00.000000Z,0.8994140625,0.8994140625,0.89892578125,2.0
2004-09-23T21:00:00.000000Z,0.9013671875,0.90185546875,0.90087890625,2.0
2004-09-25T21:00:00.000000Z,0.90087890625,0.9013671875,0.900390625,2.0
2004-09-26T21:00:00.000000Z,0.900390625,0.900390625,0.89990234375,2.0
2004-09-27T21:00:00.000000Z,0.90380859375,0.90380859375,0.90380859375,2.0
2004-09-28T21:00:00.000000Z,0.90283203125,0.90283203125,0.90283203125,2.0
2004-09-29T21:00:00.000000Z,0.90673828125,0.90673828125,0.90673828125,2.0
2004-09-30T21:00:00.000000Z,0.9072265625,0.9072265625,0.90673828125,2.0
2004-10-02T21:00:00.000000Z,0.9052734375,0.90576171875,0.9052734375,2.0
2004-10-03T21:00:00.000000Z,0.912109375,0.91259765625,0.912109375,2.0
2004-10-04T21:00:00.000000Z,0.9140625,0.91455078125,0.9140625,2.0
2004-10-05T21:00:00.000000Z,0.91552734375,0.91552734375,0.91552734375,2.0
2004-10-06T21:00:00.000000Z,0.9208984375,0.9208984375,0.92041015625,2.0
2004-10-07T21:00:00.000000Z,0.91943359375,0.919921875,0.9189453125,2.0
2004-10-09T21:00:00.000000Z,0.919921875,0.9208984375,0.91943359375,2.0
2004-10-10T21:00:00.000000Z,0.9169921875,0.9169921875,0.91650390625,2.0
2004-10-11T21:00:00.000000Z,0.91748046875,0.91748046875,0.91748046875,2.0
2004-10-12T21:00:00.000000Z,0.90869140625,0.90869140625,0.90869140625,2.0
2004-10-13T21:00:00.000000Z,0.9072265625,0.9072265625,0.9072265625,2.0
2004-10-14T21:00:00.000000Z,0.90234375,0.90283203125,0.90234375,2.0
2004-10-16T21:00:00.000000Z,0.9013671875,0.90185546875,0.90087890625,2.0
2004-10-17T21:00:00.000000Z,0.89306640625,0.89306640625,0.89306640625,2.0
2004-10-18T21:00:00.000000Z,0.8935546875,0.89404296875,0.8935546875,2.0
2004-10-19T21:00:00.000000Z,0.8974609375,0.8974609375,0.89697265625,2.0
2004-10-20T21:00:00.000000Z,0.8974609375,0.89794921875,0.8974609375,2.0
2004-10-23T21:00:00.000000Z,0.896484375,0.89697265625,0.896484375,2.0
2004-10-24T21:00:00.000000Z,0.8935546875,0.8935546875,0.8935546875,2.0
2004-10-25T21:00:00.000000Z,0.896484375,0.896484375,0.896484375,2.0
2004-10-26T21:00:00.000000Z,0.8984375,0.89892578125,0.8984375,2.0
2004-10-27T21:00:00.000000Z,0.896484375,0.896484375,0.89599609375,2.0
2004-10-30T21:00:00.000000Z,0.8935546875,0.8935546875,0.89306640625,2.0
2004-10-31T22:00:00.000000Z,0.8974609375,0.8974609375,0.8974609375,2.0
2004-11-01T22:00:00.000000Z,0.89990234375,0.89990234375,0.89990234375,2.0
2004-11-02T22:00:00.000000Z,0.90185546875,0.90185546875,0.90185546875,2.0
2004-11-03T22:00:00.000000Z,0.8994140625,0.89990234375,0.8994140625,2.0
2004-11-04T22:00:00.000000Z,0.89794921875,0.8984375,0.8974609375,2.0
2004-11-06T22:00:00.000000Z,0.8984375,0.89892578125,0.89794921875,2.0
2004-11-07T22:00:00.000000Z,0.89501953125,0.89501953125,0.89501953125,2.0
2004-11-08T22:00:00.000000Z,0.90087890625,0.90087890625,0.90087890625,2.0
2004-11-09T22:00:00.000000Z,0.89697265625,0.89697265625,0.89697265625,2.0
2004-11-10T22:00:00.000000Z,0.90087890625,0.90087890625,0.90087890625,2.0
2004-11-11T22:00:00.000000Z,0.90185546875,0.90234375,0.9013671875,2.0
2004-11-13T22:00:00.000000Z,0.90087890625,0.9013671875,0.900390625,2.0
2004-11-14T22:00:00.000000Z,0.912109375,0.912109375,0.912109375,2.0
2004-11-15T22:00:00.000000Z,0.9091796875,0.9091796875,0.9091796875,2.0
2004-11-16T22:00:00.000000Z,0.9091796875,0.9091796875,0.90869140625,2.0
