time,closeAsk,closeBid,volume,BNP.USDZAR - USD/ZAR_x
2015-08-05T20:35:00.000000Z,12.7890625,12.7734375,20.0,12.78125
2015-08-05T20:36:00.000000Z,12.7890625,12.7734375,7.0,12.78125
2015-08-05T20:37:00.000000Z,12.7890625,12.7734375,15.0,12.78125
2015-08-05T20:38:00.000000Z,12.7890625,12.7734375,21.0,12.78125
2015-08-05T20:39:00.000000Z,12.7890625,12.7734375,7.0,12.78125
2015-08-05T20:40:00.000000Z,12.7890625,12.7734375,26.0,12.78125
2015-08-05T20:41:00.000000Z,12.7890625,12.7734375,22.0,12.78125
2015-08-05T20:42:00.000000Z,12.7890625,12.7734375,4.0,12.78125
2015-08-05T20:43:00.000000Z,12.78125,12.7734375,12.0,12.77734375
2015-08-05T20:44:00.000000Z,12.78125,12.7734375,8.0,12.77734375
2015-08-05T20:45:00.000000Z,12.7890625,12.7734375,36.0,12.78125
2015-08-05T20:46:00.000000Z,12.7890625,12.7734375,32.0,12.78125
2015-08-05T20:47:00.000000Z,12.7890625,12.7734375,4.0,12.78125
2015-08-05T20:48:00.000000Z,12.7890625,12.7734375,17.0,12.78125
2015-08-05T20:49:00.000000Z,12.7890625,12.7734375,7.0,12.78125
2015-08-05T20:50:00.000000Z,12.7890625,12.7734375,16.0,12.78125
2015-08-05T20:51:00.000000Z,12.7890625,12.7734375,12.0,12.78125
2015-08-05T20:52:00.000000Z,12.7890625,12.7734375,6.0,12.78125
2015-08-05T20:53:00.000000Z,12.796875,12.765625,40.0,12.78125
2015-08-05T20:54:00.000000Z,12.7890625,12.7734375,50.0,12.78125
2015-08-05T20:55:00.000000Z,12.7890625,12.765625,65.0,12.77734375
2015-08-05T20:56:00.000000Z,12.7890625,12.7734375,253.0,12.78125
2015-08-05T20:57:00.000000Z,12.796875,12.7734375,104.0,12.78515625
2015-08-05T20:58:00.000000Z,12.796875,12.78125,27.0,12.7890625
2015-08-05T20:59:00.000000Z,12.796875,12.7734375,146.0,12.78515625
2015-08-05T21:01:00.000000Z,12.8125,12.7734375,4.0,12.79296875
2015-08-05T21:03:00.000000Z,12.8125,12.765625,12.0,12.7890625
2015-08-05T21:04:00.000000Z,12.8125,12.7734375,5.0,12.79296875
2015-08-05T21:05:00.000000Z,12.8125,12.765625,5.0,12.7890625
2015-08-05T21:06:00.000000Z,12.8125,12.765625,2.0,12.7890625
2015-08-05T21:07:00.000000Z,12.8125,12.7734375,19.0,12.79296875
2015-08-05T21:08:00.000000Z,12.8125,12.7734375,3.0,12.79296875
2015-08-05T21:09:00.000000Z,12.8125,12.7734375,2.0,12.79296875
2015-08-05T21:10:00.000000Z,12.8046875,12.765625,24.0,12.78515625
2015-08-05T21:11:00.000000Z,12.8046875,12.7734375,2.0,12.7890625
2015-08-05T21:12:00.000000Z,12.8046875,12.7734375,14.0,12.7890625
2015-08-05T21:13:00.000000Z,12.8046875,12.7734375,14.0,12.7890625
2015-08-05T21:14:00.000000Z,12.8046875,12.7734375,7.0,12.7890625
2015-08-05T21:15:00.000000Z,12.8046875,12.7734375,6.0,12.7890625
2015-08-05T21:16:00.000000Z,12.8046875,12.7734375,6.0,12.7890625
2015-08-05T21:17:00.000000Z,12.8046875,12.7734375,2.0,12.7890625
2015-08-05T21:18:00.000000Z,12.8046875,12.7734375,1.0,12.7890625
2015-08-05T21:19:00.000000Z,12.8046875,12.7734375,3.0,12.7890625
2015-08-05T21:20:00.000000Z,12.8046875,12.7734375,2.0,12.7890625
2015-08-05T21:21:00.000000Z,12.8046875,12.7734375,27.0,12.7890625
2015-08-05T21:22:00.000000Z,12.8046875,12.7734375,3.0,12.7890625
2015-08-05T21:23:00.000000Z,12.8046875,12.7734375,4.0,12.7890625
2015-08-05T21:25:00.000000Z,12.8046875,12.7734375,3.0,12.7890625
2015-08-05T21:26:00.000000Z,12.8046875,12.7734375,2.0,12.7890625
2015-08-05T21:27:00.000000Z,12.796875,12.7734375,95.0,12.78515625
2015-08-05T21:28:00.000000Z,12.796875,12.7734375,2.0,12.78515625
2015-08-05T21:29:00.000000Z,12.796875,12.7734375,1.0,12.78515625
2015-08-05T21:30:00.000000Z,12.796875,12.7734375,31.0,12.78515625
2015-08-05T21:31:00.000000Z,12.796875,12.7734375,10.0,12.78515625
2015-08-05T21:32:00.000000Z,12.796875,12.7734375,2.0,12.78515625
2015-08-05T21:33:00.000000Z,12.796875,12.7734375,4.0,12.78515625
2015-08-05T21:35:00.000000Z,12.796875,12.7734375,2.0,12.78515625
2015-08-05T21:36:00.000000Z,12.796875,12.7734375,3.0,12.78515625
2015-08-05T21:37:00.000000Z,12.796875,12.7734375,13.0,12.78515625
2015-08-05T21:38:00.000000Z,12.796875,12.7734375,3.0,12.78515625
2015-08-05T21:39:00.000000Z,12.796875,12.7734375,2.0,12.78515625
2015-08-05T21:40:00.000000Z,12.796875,12.7734375,8.0,12.78515625
2015-08-05T21:41:00.000000Z,12.796875,12.7734375,6.0,12.78515625
2015-08-05T21:43:00.000000Z,12.796875,12.7734375,4.0,12.78515625
2015-08-05T21:45:00.000000Z,12.796875,12.7734375,5.0,12.78515625
2015-08-05T21:46:00.000000Z,12.796875,12.7734375,2.0,12.78515625
2015-08-05T21:47:00.000000Z,12.796875,12.7734375,3.0,12.78515625
2015-08-05T21:48:00.000000Z,12.8125,12.765625,17.0,12.7890625
2015-08-05T21:49:00.000000Z,12.8125,12.765625,8.0,12.7890625
2015-08-05T21:50:00.000000Z,12.8125,12.765625,1.0,12.7890625
2015-08-05T21:51:00.000000Z,12.8125,12.765625,4.0,12.7890625
2015-08-05T21:52:00.000000Z,12.8125,12.765625,4.0,12.7890625
2015-08-05T21:53:00.000000Z,12.8125,12.765625,1.0,12.7890625
2015-08-05T21:54:00.000000Z,12.8125,12.765625,8.0,12.7890625
2015-08-05T21:55:00.000000Z,12.8125,12.765625,2.0,12.7890625
2015-08-05T21:56:00.000000Z,12.8125,12.765625,12.0,12.7890625
2015-08-05T21:57:00.000000Z,12.8125,12.7734375,8.0,12.79296875
2015-08-05T21:58:00.000000Z,12.8125,12.7734375,3.0,12.79296875
2015-08-05T21:59:00.000000Z,12.8125,12.7734375,24.0,12.79296875
2015-08-05T22:00:00.000000Z,12.8125,12.7734375,133.0,12.79296875
2015-08-05T22:01:00.000000Z,12.8125,12.7734375,73.0,12.79296875
2015-08-05T22:02:00.000000Z,12.8125,12.7734375,86.0,12.79296875
2015-08-05T22:03:00.000000Z,12.8125,12.7734375,84.0,12.79296875
2015-08-05T22:04:00.000000Z,12.8125,12.7734375,175.0,12.79296875
2015-08-05T22:05:00.000000Z,12.8046875,12.7734375,71.0,12.7890625
2015-08-05T22:06:00.000000Z,12.8046875,12.7734375,22.0,12.7890625
2015-08-05T22:07:00.000000Z,12.8125,12.7734375,19.0,12.79296875
2015-08-05T22:08:00.000000Z,12.8125,12.7734375,13.0,12.79296875
2015-08-05T22:09:00.000000Z,12.8046875,12.7734375,17.0,12.7890625
2015-08-05T22:10:00.000000Z,12.8046875,12.7734375,23.0,12.7890625
2015-08-05T22:11:00.000000Z,12.8125,12.7734375,39.0,12.79296875
2015-08-05T22:12:00.000000Z,12.8046875,12.7734375,24.0,12.7890625
2015-08-05T22:13:00.000000Z,12.8046875,12.7734375,23.0,12.7890625
2015-08-05T22:14:00.000000Z,12.8046875,12.7734375,10.0,12.7890625
2015-08-05T22:15:00.000000Z,12.8125,12.7734375,18.0,12.79296875
2015-08-05T22:16:00.000000Z,12.8125,12.7734375,17.0,12.79296875
2015-08-05T22:17:00.000000Z,12.8046875,12.7734375,13.0,12.7890625
2015-08-05T22:18:00.000000Z,12.8046875,12.7734375,15.0,12.7890625
2015-08-05T22:19:00.000000Z,12.8046875,12.7734375,14.0,12.7890625
2015-08-05T22:20:00.000000Z,12.8046875,12.7734375,15.0,12.7890625
2015-08-05T22:21:00.000000Z,12.8046875,12.7734375,31.0,12.7890625
2015-08-05T22:22:00.000000Z,12.8046875,12.7734375,42.0,12.7890625
2015-08-05T22:23:00.000000Z,12.8046875,12.7734375,19.0,12.7890625
2015-08-05T22:24:00.000000Z,12.8046875,12.7734375,25.0,12.7890625
2015-08-05T22:25:00.000000Z,12.8046875,12.7734375,10.0,12.7890625
2015-08-05T22:26:00.000000Z,12.8046875,12.7734375,12.0,12.7890625
2015-08-05T22:27:00.000000Z,12.8046875,12.7734375,22.0,12.7890625
2015-08-05T22:28:00.000000Z,12.8046875,12.7734375,24.0,12.7890625
2015-08-05T22:29:00.000000Z,12.8046875,12.7734375,10.0,12.7890625
2015-08-05T22:30:00.000000Z,12.8046875,12.7734375,27.0,12.7890625
2015-08-05T22:31:00.000000Z,12.8046875,12.7734375,17.0,12.7890625
2015-08-05T22:32:00.000000Z,12.8046875,12.7734375,17.0,12.7890625
2015-08-05T22:33:00.000000Z,12.8046875,12.7734375,31.0,12.7890625
2015-08-05T22:34:00.000000Z,12.8046875,12.7734375,19.0,12.7890625
2015-08-05T22:35:00.000000Z,12.8046875,12.7734375,27.0,12.7890625
2015-08-05T22:36:00.000000Z,12.8046875,12.7734375,35.0,12.7890625
2015-08-05T22:37:00.000000Z,12.8046875,12.7734375,32.0,12.7890625
2015-08-05T22:38:00.000000Z,12.8046875,12.7734375,37.0,12.7890625
2015-08-05T22:39:00.000000Z,12.8046875,12.7734375,60.0,12.7890625
2015-08-05T22:40:00.000000Z,12.8046875,12.7734375,38.0,12.7890625
2015-08-05T22:41:00.000000Z,12.8046875,12.7734375,25.0,12.7890625
2015-08-05T22:42:00.000000Z,12.8046875,12.7734375,39.0,12.7890625
2015-08-05T22:43:00.000000Z,12.8046875,12.7734375,44.0,12.7890625
2015-08-05T22:44:00.000000Z,12.8046875,12.7734375,39.0,12.7890625
2015-08-05T22:45:00.000000Z,12.8046875,12.7734375,26.0,12.7890625
2015-08-05T22:46:00.000000Z,12.8046875,12.7734375,52.0,12.7890625
2015-08-05T22:47:00.000000Z,12.8046875,12.7734375,20.0,12.7890625
2015-08-05T22:48:00.000000Z,12.8046875,12.7734375,15.0,12.7890625
2015-08-05T22:49:00.000000Z,12.8046875,12.7734375,20.0,12.7890625
2015-08-05T22:50:00.000000Z,12.8046875,12.7734375,16.0,12.7890625
2015-08-05T22:51:00.000000Z,12.8046875,12.7734375,10.0,12.7890625
2015-08-05T22:52:00.000000Z,12.8046875,12.7734375,24.0,12.7890625
2015-08-05T22:53:00.000000Z,12.8046875,12.7734375,28.0,12.7890625
2015-08-05T22:54:00.000000Z,12.8046875,12.7734375,20.0,12.7890625
2015-08-05T22:55:00.000000Z,12.8046875,12.7734375,2.0,12.7890625
2015-08-05T22:56:00.000000Z,12.8046875,12.7734375,13.0,12.7890625
2015-08-05T22:57:00.000000Z,12.8046875,12.7734375,29.0,12.7890625
2015-08-05T22:58:00.000000Z,12.8046875,12.7734375,23.0,12.7890625
2015-08-05T22:59:00.000000Z,12.8046875,12.7734375,11.0,12.7890625
2015-08-05T23:00:00.000000Z,12.8046875,12.7734375,38.0,12.7890625
2015-08-05T23:01:00.000000Z,12.8046875,12.7734375,39.0,12.7890625
2015-08-05T23:02:00.000000Z,12.8046875,12.7734375,28.0,12.7890625
2015-08-05T23:03:00.000000Z,12.8046875,12.7734375,14.0,12.7890625
2015-08-05T23:04:00.000000Z,12.8046875,12.7734375,13.0,12.7890625
2015-08-05T23:05:00.000000Z,12.8046875,12.7734375,29.0,12.7890625
2015-08-05T23:06:00.000000Z,12.8125,12.7734375,40.0,12.79296875
2015-08-05T23:07:00.000000Z,12.8046875,12.7734375,35.0,12.7890625
2015-08-05T23:08:00.000000Z,12.8046875,12.7734375,40.0,12.7890625
2015-08-05T23:09:00.000000Z,12.8046875,12.7734375,32.0,12.7890625
2015-08-05T23:10:00.000000Z,12.8125,12.7734375,26.0,12.79296875
2015-08-05T23:11:00.000000Z,12.8046875,12.7734375,32.0,12.7890625
2015-08-05T23:12:00.000000Z,12.8046875,12.7734375,34.0,12.7890625
2015-08-05T23:13:00.000000Z,12.8046875,12.7734375,24.0,12.7890625
2015-08-05T23:14:00.000000Z,12.8046875,12.7734375,27.0,12.7890625
2015-08-05T23:15:00.000000Z,12.8046875,12.7734375,37.0,12.7890625
2015-08-05T23:16:00.000000Z,12.8046875,12.7734375,38.0,12.7890625
2015-08-05T23:17:00.000000Z,12.8046875,12.7734375,37.0,12.7890625
2015-08-05T23:18:00.000000Z,12.8125,12.7734375,63.0,12.79296875
2015-08-05T23:19:00.000000Z,12.8125,12.7734375,25.0,12.79296875
2015-08-05T23:20:00.000000Z,12.8046875,12.7734375,21.0,12.7890625
2015-08-05T23:21:00.000000Z,12.8125,12.7734375,30.0,12.79296875
2015-08-05T23:22:00.000000Z,12.8046875,12.7734375,29.0,12.7890625
2015-08-05T23:23:00.000000Z,12.8046875,12.7734375,27.0,12.7890625
2015-08-05T23:24:00.000000Z,12.8046875,12.7734375,8.0,12.7890625
2015-08-05T23:25:00.000000Z,12.8046875,12.7734375,26.0,12.7890625
2015-08-05T23:26:00.000000Z,12.8046875,12.7734375,25.0,12.7890625
2015-08-05T23:27:00.000000Z,12.8046875,12.7734375,21.0,12.7890625
2015-08-05T23:28:00.000000Z,12.8046875,12.7734375,15.0,12.7890625
2015-08-05T23:29:00.000000Z,12.8046875,12.7734375,11.0,12.7890625
2015-08-05T23:30:00.000000Z,12.8046875,12.7734375,12.0,12.7890625
2015-08-05T23:31:00.000000Z,12.8046875,12.7734375,10.0,12.7890625
2015-08-05T23:32:00.000000Z,12.8046875,12.7734375,15.0,12.7890625
2015-08-05T23:33:00.000000Z,12.8046875,12.7734375,25.0,12.7890625
2015-08-05T23:34:00.000000Z,12.8046875,12.7734375,19.0,12.7890625
2015-08-05T23:35:00.000000Z,12.8046875,12.7734375,13.0,12.7890625
2015-08-05T23:36:00.000000Z,12.8046875,12.7734375,19.0,12.7890625
2015-08-05T23:37:00.000000Z,12.8046875,12.7734375,6.0,12.7890625
2015-08-05T23:38:00.000000Z,12.8046875,12.7734375,9.0,12.7890625
2015-08-05T23:39:00.000000Z,12.8046875,12.7734375,7.0,12.7890625
2015-08-05T23:40:00.000000Z,12.8046875,12.7734375,14.0,12.7890625
2015-08-05T23:41:00.000000Z,12.8046875,12.7734375,23.0,12.7890625
2015-08-05T23:42:00.000000Z,12.8046875,12.7734375,9.0,12.7890625
2015-08-05T23:43:00.000000Z,12.8046875,12.7734375,6.0,12.7890625
2015-08-05T23:44:00.000000Z,12.8046875,12.7734375,25.0,12.7890625
2015-08-05T23:45:00.000000Z,12.8046875,12.7734375,31.0,12.7890625
2015-08-05T23:46:00.000000Z,12.8046875,12.7734375,14.0,12.7890625
2015-08-05T23:47:00.000000Z,12.8046875,12.7734375,16.0,12.7890625
2015-08-05T23:48:00.000000Z,12.8046875,12.7734375,16.0,12.7890625
2015-08-05T23:49:00.000000Z,12.8046875,12.7734375,4.0,12.7890625
2015-08-05T23:50:00.000000Z,12.8046875,12.7734375,12.0,12.7890625
2015-08-05T23:51:00.000000Z,12.8046875,12.7734375,13.0,12.7890625
2015-08-05T23:52:00.000000Z,12.8046875,12.7734375,17.0,12.7890625
2015-08-05T23:53:00.000000Z,12.8046875,12.7734375,27.0,12.7890625
2015-08-05T23:54:00.000000Z,12.8046875,12.7734375,19.0,12.7890625
2015-08-05T23:55:00.000000Z,12.8046875,12.7734375,8.0,12.7890625
2015-08-05T23:56:00.000000Z,12.8046875,12.7734375,14.0,12.7890625
2015-08-05T23:57:00.000000Z,12.8046875,12.7734375,18.0,12.7890625
2015-08-05T23:58:00.000000Z,12.8046875,12.7734375,19.0,12.7890625
2015-08-05T23:59:00.000000Z,12.8046875,12.7734375,47.0,12.7890625
2015-08-06T00:00:00.000000Z,12.8046875,12.7734375,59.0,12.7890625
2015-08-06T00:01:00.000000Z,12.796875,12.765625,81.0,12.78125
2015-08-06T00:02:00.000000Z,12.796875,12.765625,8.0,12.78125
2015-08-06T00:03:00.000000Z,12.796875,12.765625,8.0,12.78125
2015-08-06T00:04:00.000000Z,12.796875,12.765625,16.0,12.78125
2015-08-06T00:05:00.000000Z,12.8046875,12.765625,25.0,12.78515625
2015-08-06T00:06:00.000000Z,12.8046875,12.765625,21.0,12.78515625
2015-08-06T00:07:00.000000Z,12.8046875,12.765625,21.0,12.78515625
2015-08-06T00:08:00.000000Z,12.796875,12.765625,26.0,12.78125
2015-08-06T00:09:00.000000Z,12.796875,12.765625,14.0,12.78125
2015-08-06T00:10:00.000000Z,12.796875,12.765625,44.0,12.78125
2015-08-06T00:11:00.000000Z,12.796875,12.765625,23.0,12.78125
2015-08-06T00:12:00.000000Z,12.796875,12.765625,36.0,12.78125
2015-08-06T00:13:00.000000Z,12.796875,12.765625,66.0,12.78125
2015-08-06T00:14:00.000000Z,12.796875,12.765625,65.0,12.78125
2015-08-06T00:15:00.000000Z,12.796875,12.765625,45.0,12.78125
2015-08-06T00:16:00.000000Z,12.7890625,12.765625,74.0,12.77734375
2015-08-06T00:17:00.000000Z,12.7890625,12.765625,21.0,12.77734375
2015-08-06T00:18:00.000000Z,12.7890625,12.765625,45.0,12.77734375
2015-08-06T00:19:00.000000Z,12.7890625,12.765625,18.0,12.77734375
2015-08-06T00:20:00.000000Z,12.7890625,12.765625,15.0,12.77734375
2015-08-06T00:21:00.000000Z,12.7890625,12.765625,12.0,12.77734375
2015-08-06T00:22:00.000000Z,12.7890625,12.765625,7.0,12.77734375
2015-08-06T00:23:00.000000Z,12.7890625,12.765625,20.0,12.77734375
2015-08-06T00:24:00.000000Z,12.7734375,12.765625,259.0,12.76953125
2015-08-06T00:25:00.000000Z,12.7734375,12.7578125,85.0,12.765625
2015-08-06T00:26:00.000000Z,12.7734375,12.7578125,28.0,12.765625
2015-08-06T00:27:00.000000Z,12.7734375,12.7578125,15.0,12.765625
2015-08-06T00:28:00.000000Z,12.7734375,12.7578125,23.0,12.765625
2015-08-06T00:29:00.000000Z,12.7734375,12.7578125,28.0,12.765625
2015-08-06T00:30:00.000000Z,12.7734375,12.7578125,71.0,12.765625
2015-08-06T00:31:00.000000Z,12.7734375,12.7578125,41.0,12.765625
2015-08-06T00:32:00.000000Z,12.7734375,12.7578125,33.0,12.765625
2015-08-06T00:33:00.000000Z,12.7734375,12.7578125,34.0,12.765625
2015-08-06T00:34:00.000000Z,12.7734375,12.7578125,24.0,12.765625
2015-08-06T00:35:00.000000Z,12.7734375,12.7578125,38.0,12.765625
2015-08-06T00:36:00.000000Z,12.7734375,12.7578125,73.0,12.765625
2015-08-06T00:37:00.000000Z,12.7734375,12.7578125,90.0,12.765625
2015-08-06T00:38:00.000000Z,12.7734375,12.7578125,58.0,12.765625
2015-08-06T00:39:00.000000Z,12.7734375,12.7578125,35.0,12.765625
2015-08-06T00:40:00.000000Z,12.7734375,12.7578125,51.0,12.765625
2015-08-06T00:41:00.000000Z,12.7734375,12.7578125,24.0,12.765625
2015-08-06T00:42:00.000000Z,12.7734375,12.7578125,22.0,12.765625
2015-08-06T00:43:00.000000Z,12.7734375,12.7578125,26.0,12.765625
2015-08-06T00:44:00.000000Z,12.7734375,12.7578125,26.0,12.765625
2015-08-06T00:45:00.000000Z,12.7734375,12.7578125,38.0,12.765625
2015-08-06T00:46:00.000000Z,12.7734375,12.7578125,23.0,12.765625
2015-08-06T00:47:00.000000Z,12.7734375,12.7578125,31.0,12.765625
2015-08-06T00:48:00.000000Z,12.7734375,12.7578125,13.0,12.765625
2015-08-06T00:49:00.000000Z,12.7734375,12.7578125,16.0,12.765625
2015-08-06T00:50:00.000000Z,12.7734375,12.7578125,13.0,12.765625
2015-08-06T00:51:00.000000Z,12.7734375,12.7578125,11.0,12.765625
2015-08-06T00:52:00.000000Z,12.7734375,12.7578125,16.0,12.765625
2015-08-06T00:53:00.000000Z,12.7734375,12.7578125,25.0,12.765625
2015-08-06T00:54:00.000000Z,12.7734375,12.7578125,28.0,12.765625
2015-08-06T00:55:00.000000Z,12.7734375,12.7578125,31.0,12.765625
2015-08-06T00:56:00.000000Z,12.7734375,12.7578125,18.0,12.765625
2015-08-06T00:57:00.000000Z,12.7734375,12.7578125,19.0,12.765625
2015-08-06T00:58:00.000000Z,12.7734375,12.7578125,13.0,12.765625
2015-08-06T00:59:00.000000Z,12.7734375,12.7578125,17.0,12.765625
2015-08-06T01:00:00.000000Z,12.7734375,12.7578125,63.0,12.765625
2015-08-06T01:01:00.000000Z,12.7734375,12.7578125,36.0,12.765625
2015-08-06T01:02:00.000000Z,12.7734375,12.7578125,28.0,12.765625
2015-08-06T01:03:00.000000Z,12.7734375,12.7578125,9.0,12.765625
2015-08-06T01:04:00.000000Z,12.7734375,12.7578125,21.0,12.765625
