time,closeAsk,closeBid,volume,BNP.USDSGD - USD/SGD_x
2015-08-14T08:27:00.000000Z,1.4033203125,1.4033203125,64.0,1.4033203125
2015-08-14T08:28:00.000000Z,1.404296875,1.4033203125,48.0,1.404296875
2015-08-14T08:29:00.000000Z,1.404296875,1.4033203125,47.0,1.404296875
2015-08-14T08:30:00.000000Z,1.404296875,1.4033203125,31.0,1.404296875
2015-08-14T08:31:00.000000Z,1.404296875,1.4033203125,29.0,1.404296875
2015-08-14T08:32:00.000000Z,1.404296875,1.4033203125,27.0,1.404296875
2015-08-14T08:33:00.000000Z,1.404296875,1.4033203125,41.0,1.404296875
2015-08-14T08:34:00.000000Z,1.404296875,1.4033203125,36.0,1.404296875
2015-08-14T08:35:00.000000Z,1.404296875,1.4033203125,60.0,1.404296875
2015-08-14T08:36:00.000000Z,1.4033203125,1.4033203125,52.0,1.4033203125
2015-08-14T08:37:00.000000Z,1.4033203125,1.4033203125,71.0,1.4033203125
2015-08-14T08:38:00.000000Z,1.4033203125,1.4033203125,38.0,1.4033203125
2015-08-14T08:39:00.000000Z,1.4033203125,1.4033203125,40.0,1.4033203125
2015-08-14T08:40:00.000000Z,1.4033203125,1.4033203125,133.0,1.4033203125
2015-08-14T08:41:00.000000Z,1.4033203125,1.4033203125,59.0,1.4033203125
2015-08-14T08:42:00.000000Z,1.404296875,1.4033203125,38.0,1.404296875
2015-08-14T08:43:00.000000Z,1.4033203125,1.4033203125,44.0,1.4033203125
2015-08-14T08:44:00.000000Z,1.4033203125,1.4033203125,87.0,1.4033203125
2015-08-14T08:45:00.000000Z,1.4033203125,1.40234375,57.0,1.40234375
2015-08-14T08:46:00.000000Z,1.4033203125,1.4033203125,74.0,1.4033203125
2015-08-14T08:47:00.000000Z,1.4033203125,1.4033203125,52.0,1.4033203125
2015-08-14T08:48:00.000000Z,1.4033203125,1.4033203125,17.0,1.4033203125
2015-08-14T08:49:00.000000Z,1.4033203125,1.4033203125,29.0,1.4033203125
2015-08-14T08:50:00.000000Z,1.4033203125,1.4033203125,20.0,1.4033203125
2015-08-14T08:51:00.000000Z,1.4033203125,1.4033203125,35.0,1.4033203125
2015-08-14T08:52:00.000000Z,1.4033203125,1.4033203125,50.0,1.4033203125
2015-08-14T08:53:00.000000Z,1.4033203125,1.40234375,58.0,1.40234375
2015-08-14T08:54:00.000000Z,1.4033203125,1.40234375,32.0,1.40234375
2015-08-14T08:55:00.000000Z,1.4033203125,1.40234375,56.0,1.40234375
2015-08-14T08:56:00.000000Z,1.4033203125,1.4033203125,44.0,1.4033203125
2015-08-14T08:57:00.000000Z,1.4033203125,1.4033203125,14.0,1.4033203125
2015-08-14T08:58:00.000000Z,1.4033203125,1.4033203125,33.0,1.4033203125
2015-08-14T08:59:00.000000Z,1.4033203125,1.4033203125,21.0,1.4033203125
2015-08-14T09:00:00.000000Z,1.4033203125,1.40234375,81.0,1.40234375
2015-08-14T09:01:00.000000Z,1.4033203125,1.4033203125,51.0,1.4033203125
2015-08-14T09:02:00.000000Z,1.404296875,1.4033203125,69.0,1.404296875
2015-08-14T09:03:00.000000Z,1.404296875,1.404296875,103.0,1.404296875
2015-08-14T09:04:00.000000Z,1.404296875,1.4033203125,50.0,1.404296875
2015-08-14T09:05:00.000000Z,1.404296875,1.404296875,60.0,1.404296875
2015-08-14T09:06:00.000000Z,1.404296875,1.4033203125,96.0,1.404296875
2015-08-14T09:07:00.000000Z,1.4033203125,1.4033203125,43.0,1.4033203125
2015-08-14T09:08:00.000000Z,1.404296875,1.4033203125,105.0,1.404296875
2015-08-14T09:09:00.000000Z,1.404296875,1.4033203125,46.0,1.404296875
2015-08-14T09:10:00.000000Z,1.404296875,1.4033203125,39.0,1.404296875
2015-08-14T09:11:00.000000Z,1.404296875,1.4033203125,20.0,1.404296875
2015-08-14T09:12:00.000000Z,1.404296875,1.4033203125,24.0,1.404296875
2015-08-14T09:13:00.000000Z,1.404296875,1.404296875,9.0,1.404296875
2015-08-14T09:14:00.000000Z,1.4052734375,1.404296875,56.0,1.404296875
2015-08-14T09:15:00.000000Z,1.404296875,1.404296875,162.0,1.404296875
2015-08-14T09:16:00.000000Z,1.404296875,1.404296875,69.0,1.404296875
2015-08-14T09:17:00.000000Z,1.404296875,1.404296875,58.0,1.404296875
2015-08-14T09:18:00.000000Z,1.404296875,1.404296875,30.0,1.404296875
2015-08-14T09:19:00.000000Z,1.404296875,1.4033203125,18.0,1.404296875
2015-08-14T09:20:00.000000Z,1.404296875,1.4033203125,29.0,1.404296875
2015-08-14T09:21:00.000000Z,1.404296875,1.4033203125,61.0,1.404296875
2015-08-14T09:22:00.000000Z,1.404296875,1.4033203125,24.0,1.404296875
2015-08-14T09:23:00.000000Z,1.404296875,1.4033203125,67.0,1.404296875
2015-08-14T09:24:00.000000Z,1.404296875,1.4033203125,23.0,1.404296875
2015-08-14T09:25:00.000000Z,1.404296875,1.4033203125,36.0,1.404296875
2015-08-14T09:26:00.000000Z,1.404296875,1.4033203125,35.0,1.404296875
2015-08-14T09:27:00.000000Z,1.404296875,1.4033203125,34.0,1.404296875
2015-08-14T09:28:00.000000Z,1.404296875,1.4033203125,55.0,1.404296875
2015-08-14T09:29:00.000000Z,1.4033203125,1.4033203125,97.0,1.4033203125
2015-08-14T09:30:00.000000Z,1.4033203125,1.4033203125,151.0,1.4033203125
2015-08-14T09:31:00.000000Z,1.4033203125,1.4033203125,23.0,1.4033203125
2015-08-14T09:32:00.000000Z,1.404296875,1.4033203125,67.0,1.404296875
