time,BNP.USDSGD - USD/SGD_x,closeAsk,closeBid,volume
2015-03-16T01:30:00.000000Z,1.39111328125,1.3916015625,1.390625,1030.0
2015-03-16T02:00:00.000000Z,1.3916015625,1.3916015625,1.3916015625,443.0
2015-03-16T02:30:00.000000Z,1.39208984375,1.392578125,1.3916015625,827.0
2015-03-16T03:00:00.000000Z,1.392578125,1.392578125,1.392578125,752.0
2015-03-16T03:30:00.000000Z,1.392578125,1.392578125,1.392578125,994.0
2015-03-16T04:00:00.000000Z,1.392578125,1.392578125,1.392578125,862.0
2015-03-16T04:30:00.000000Z,1.392578125,1.392578125,1.392578125,529.0
2015-03-16T05:00:00.000000Z,1.392578125,1.392578125,1.392578125,586.0
2015-03-16T05:30:00.000000Z,1.39208984375,1.392578125,1.3916015625,443.0
2015-03-16T06:00:00.000000Z,1.39111328125,1.3916015625,1.390625,1385.0
2015-03-16T06:30:00.000000Z,1.39111328125,1.3916015625,1.390625,1086.0
2015-03-16T07:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,1558.0
2015-03-16T07:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,1310.0
2015-03-16T08:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,1379.0
2015-03-16T08:30:00.000000Z,1.390625,1.390625,1.390625,863.0
2015-03-16T09:00:00.000000Z,1.39111328125,1.3916015625,1.390625,1479.0
2015-03-16T09:30:00.000000Z,1.390625,1.390625,1.390625,1299.0
2015-03-16T10:00:00.000000Z,1.39013671875,1.390625,1.3896484375,963.0
2015-03-16T10:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,890.0
2015-03-16T11:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,621.0
2015-03-16T11:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,416.0
2015-03-16T12:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,927.0
2015-03-16T12:30:00.000000Z,1.390625,1.390625,1.390625,1054.0
2015-03-16T13:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,1456.0
2015-03-16T13:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,2000.0
2015-03-16T14:00:00.000000Z,1.388671875,1.388671875,1.388671875,1648.0
2015-03-16T14:30:00.000000Z,1.388671875,1.388671875,1.388671875,1404.0
2015-03-16T15:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,791.0
2015-03-16T15:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,1592.0
2015-03-16T16:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,2384.0
2015-03-16T16:30:00.000000Z,1.38818359375,1.388671875,1.3876953125,2328.0
2015-03-16T17:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,1008.0
2015-03-16T17:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,315.0
2015-03-16T18:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,384.0
2015-03-16T18:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,506.0
2015-03-16T19:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,461.0
2015-03-16T19:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,442.0
2015-03-16T20:00:00.000000Z,1.39013671875,1.390625,1.3896484375,442.0
2015-03-16T20:30:00.000000Z,1.390625,1.390625,1.390625,389.0
2015-03-16T21:00:00.000000Z,1.39013671875,1.390625,1.3896484375,11.0
2015-03-16T21:30:00.000000Z,1.390625,1.390625,1.390625,15.0
2015-03-16T22:00:00.000000Z,1.39013671875,1.390625,1.3896484375,784.0
2015-03-16T22:30:00.000000Z,1.39013671875,1.390625,1.3896484375,269.0
2015-03-16T23:00:00.000000Z,1.39013671875,1.390625,1.3896484375,686.0
2015-03-16T23:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,541.0
2015-03-17T00:00:00.000000Z,1.388671875,1.388671875,1.388671875,933.0
2015-03-17T00:30:00.000000Z,1.390625,1.390625,1.390625,1500.0
2015-03-17T01:00:00.000000Z,1.390625,1.390625,1.390625,1140.0
2015-03-17T01:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,810.0
2015-03-17T02:00:00.000000Z,1.388671875,1.388671875,1.388671875,710.0
2015-03-17T02:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,788.0
2015-03-17T03:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,473.0
2015-03-17T03:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,1009.0
2015-03-17T04:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,345.0
2015-03-17T04:30:00.000000Z,1.388671875,1.388671875,1.388671875,235.0
2015-03-17T05:00:00.000000Z,1.388671875,1.388671875,1.388671875,197.0
2015-03-17T05:30:00.000000Z,1.39013671875,1.390625,1.3896484375,752.0
2015-03-17T06:00:00.000000Z,1.390625,1.390625,1.390625,610.0
2015-03-17T06:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,1424.0
2015-03-17T07:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,1327.0
2015-03-17T07:30:00.000000Z,1.388671875,1.388671875,1.388671875,2068.0
2015-03-17T08:00:00.000000Z,1.388671875,1.388671875,1.388671875,1517.0
2015-03-17T08:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,1089.0
2015-03-17T09:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,974.0
2015-03-17T09:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,1075.0
2015-03-17T10:00:00.000000Z,1.388671875,1.388671875,1.388671875,1503.0
2015-03-17T10:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,1198.0
2015-03-17T11:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,1738.0
2015-03-17T11:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,1186.0
2015-03-17T12:00:00.000000Z,1.388671875,1.388671875,1.388671875,1012.0
2015-03-17T12:30:00.000000Z,1.388671875,1.388671875,1.388671875,1216.0
2015-03-17T13:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,1498.0
2015-03-17T13:30:00.000000Z,1.388671875,1.388671875,1.388671875,1105.0
2015-03-17T14:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,1127.0
2015-03-17T14:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,704.0
2015-03-17T15:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,891.0
2015-03-17T15:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,1133.0
2015-03-17T16:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,964.0
2015-03-17T16:30:00.000000Z,1.388671875,1.388671875,1.388671875,776.0
2015-03-17T17:00:00.000000Z,1.388671875,1.388671875,1.388671875,404.0
2015-03-17T17:30:00.000000Z,1.388671875,1.388671875,1.388671875,189.0
2015-03-17T18:00:00.000000Z,1.388671875,1.388671875,1.388671875,426.0
2015-03-17T18:30:00.000000Z,1.388671875,1.388671875,1.388671875,351.0
2015-03-17T19:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,371.0
2015-03-17T19:30:00.000000Z,1.388671875,1.388671875,1.388671875,303.0
2015-03-17T20:00:00.000000Z,1.388671875,1.388671875,1.388671875,176.0
2015-03-17T20:30:00.000000Z,1.38818359375,1.388671875,1.3876953125,167.0
2015-03-17T21:00:00.000000Z,1.38818359375,1.388671875,1.3876953125,16.0
2015-03-17T21:30:00.000000Z,1.38818359375,1.388671875,1.3876953125,29.0
2015-03-17T22:00:00.000000Z,1.38818359375,1.388671875,1.3876953125,517.0
2015-03-17T22:30:00.000000Z,1.388671875,1.388671875,1.388671875,579.0
2015-03-17T23:00:00.000000Z,1.388671875,1.388671875,1.388671875,137.0
2015-03-17T23:30:00.000000Z,1.388671875,1.388671875,1.388671875,76.0
2015-03-18T00:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,1101.0
2015-03-18T00:30:00.000000Z,1.38818359375,1.388671875,1.3876953125,836.0
2015-03-18T01:00:00.000000Z,1.38720703125,1.3876953125,1.38671875,727.0
2015-03-18T01:30:00.000000Z,1.38818359375,1.388671875,1.3876953125,534.0
2015-03-18T02:00:00.000000Z,1.388671875,1.388671875,1.388671875,332.0
2015-03-18T02:30:00.000000Z,1.38818359375,1.388671875,1.3876953125,688.0
2015-03-18T03:00:00.000000Z,1.38818359375,1.388671875,1.3876953125,333.0
2015-03-18T03:30:00.000000Z,1.388671875,1.388671875,1.388671875,336.0
2015-03-18T04:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,440.0
2015-03-18T04:30:00.000000Z,1.388671875,1.388671875,1.388671875,352.0
2015-03-18T05:00:00.000000Z,1.39013671875,1.390625,1.3896484375,1244.0
2015-03-18T05:30:00.000000Z,1.39013671875,1.390625,1.3896484375,1477.0
2015-03-18T06:00:00.000000Z,1.39013671875,1.390625,1.3896484375,604.0
2015-03-18T06:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,535.0
2015-03-18T07:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,954.0
2015-03-18T07:30:00.000000Z,1.39013671875,1.390625,1.3896484375,1698.0
2015-03-18T08:00:00.000000Z,1.390625,1.390625,1.390625,1284.0
2015-03-18T08:30:00.000000Z,1.3916015625,1.3916015625,1.3916015625,1355.0
2015-03-18T09:00:00.000000Z,1.392578125,1.392578125,1.392578125,1172.0
2015-03-18T09:30:00.000000Z,1.3935546875,1.3935546875,1.3935546875,2204.0
2015-03-18T10:00:00.000000Z,1.392578125,1.392578125,1.392578125,1958.0
2015-03-18T10:30:00.000000Z,1.39306640625,1.3935546875,1.392578125,919.0
2015-03-18T11:00:00.000000Z,1.39208984375,1.392578125,1.3916015625,935.0
2015-03-18T11:30:00.000000Z,1.3916015625,1.3916015625,1.3916015625,716.0
2015-03-18T12:00:00.000000Z,1.3916015625,1.3916015625,1.3916015625,1580.0
2015-03-18T12:30:00.000000Z,1.3916015625,1.3916015625,1.3916015625,1268.0
2015-03-18T13:00:00.000000Z,1.390625,1.390625,1.390625,740.0
2015-03-18T13:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,790.0
2015-03-18T14:00:00.000000Z,1.39013671875,1.390625,1.3896484375,1236.0
2015-03-18T14:30:00.000000Z,1.39111328125,1.3916015625,1.390625,955.0
2015-03-18T15:00:00.000000Z,1.390625,1.390625,1.390625,1072.0
2015-03-18T15:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,1090.0
2015-03-18T16:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,1375.0
2015-03-18T16:30:00.000000Z,1.388671875,1.388671875,1.388671875,812.0
2015-03-18T17:00:00.000000Z,1.388671875,1.388671875,1.388671875,834.0
2015-03-18T17:30:00.000000Z,1.388671875,1.3896484375,1.3876953125,857.0
2015-03-18T18:00:00.000000Z,1.38330078125,1.3837890625,1.3828125,3818.0
2015-03-18T18:30:00.000000Z,1.38427734375,1.384765625,1.3837890625,3852.0
2015-03-18T19:00:00.000000Z,1.38134765625,1.3818359375,1.380859375,3824.0
2015-03-18T19:30:00.000000Z,1.37841796875,1.37890625,1.3779296875,2420.0
2015-03-18T20:00:00.000000Z,1.3759765625,1.376953125,1.375,3362.0
2015-03-18T20:30:00.000000Z,1.37646484375,1.376953125,1.3759765625,1837.0
2015-03-18T21:00:00.000000Z,1.37646484375,1.376953125,1.3759765625,236.0
2015-03-18T21:30:00.000000Z,1.37646484375,1.376953125,1.3759765625,316.0
2015-03-18T22:00:00.000000Z,1.3779296875,1.3779296875,1.3779296875,810.0
2015-03-18T22:30:00.000000Z,1.37841796875,1.37890625,1.3779296875,914.0
2015-03-18T23:00:00.000000Z,1.37841796875,1.37890625,1.3779296875,1079.0
2015-03-18T23:30:00.000000Z,1.3779296875,1.3779296875,1.3779296875,1374.0
2015-03-19T00:00:00.000000Z,1.3740234375,1.375,1.373046875,3510.0
2015-03-19T00:30:00.000000Z,1.37548828125,1.3759765625,1.375,2716.0
2015-03-19T01:00:00.000000Z,1.3779296875,1.3779296875,1.3779296875,2770.0
2015-03-19T01:30:00.000000Z,1.376953125,1.376953125,1.376953125,2836.0
2015-03-19T02:00:00.000000Z,1.376953125,1.376953125,1.376953125,2364.0
2015-03-19T02:30:00.000000Z,1.37890625,1.37890625,1.37890625,2454.0
2015-03-19T03:00:00.000000Z,1.37890625,1.37890625,1.37890625,1683.0
2015-03-19T03:30:00.000000Z,1.38232421875,1.3828125,1.3818359375,2190.0
2015-03-19T04:00:00.000000Z,1.38134765625,1.3818359375,1.380859375,1710.0
2015-03-19T04:30:00.000000Z,1.38134765625,1.3818359375,1.380859375,1324.0
2015-03-19T05:00:00.000000Z,1.38134765625,1.3818359375,1.380859375,1364.0
2015-03-19T05:30:00.000000Z,1.3818359375,1.3818359375,1.3818359375,1694.0
2015-03-19T06:00:00.000000Z,1.380859375,1.380859375,1.380859375,908.0
2015-03-19T06:30:00.000000Z,1.38134765625,1.3818359375,1.380859375,1225.0
2015-03-19T07:00:00.000000Z,1.3837890625,1.3837890625,1.3837890625,3178.0
2015-03-19T07:30:00.000000Z,1.384765625,1.384765625,1.384765625,3368.0
2015-03-19T08:00:00.000000Z,1.38671875,1.38671875,1.38671875,3392.0
2015-03-19T08:30:00.000000Z,1.38525390625,1.3857421875,1.384765625,2844.0
2015-03-19T09:00:00.000000Z,1.38525390625,1.3857421875,1.384765625,2084.0
2015-03-19T09:30:00.000000Z,1.3828125,1.3828125,1.3828125,2440.0
2015-03-19T10:00:00.000000Z,1.38427734375,1.384765625,1.3837890625,2776.0
2015-03-19T10:30:00.000000Z,1.384765625,1.384765625,1.384765625,2076.0
2015-03-19T11:00:00.000000Z,1.38427734375,1.384765625,1.3837890625,1231.0
2015-03-19T11:30:00.000000Z,1.38427734375,1.384765625,1.3837890625,1733.0
2015-03-19T12:00:00.000000Z,1.38720703125,1.3876953125,1.38671875,1892.0
2015-03-19T12:30:00.000000Z,1.38671875,1.38671875,1.38671875,2490.0
2015-03-19T13:00:00.000000Z,1.38671875,1.38671875,1.38671875,1277.0
2015-03-19T13:30:00.000000Z,1.38623046875,1.38671875,1.3857421875,1829.0
2015-03-19T14:00:00.000000Z,1.38720703125,1.3876953125,1.38671875,2664.0
2015-03-19T14:30:00.000000Z,1.388671875,1.388671875,1.388671875,1418.0
2015-03-19T15:00:00.000000Z,1.3876953125,1.3876953125,1.3876953125,1390.0
2015-03-19T15:30:00.000000Z,1.3896484375,1.3896484375,1.3896484375,1280.0
2015-03-19T16:00:00.000000Z,1.388671875,1.388671875,1.388671875,1349.0
2015-03-19T16:30:00.000000Z,1.388671875,1.388671875,1.388671875,657.0
2015-03-19T17:00:00.000000Z,1.38818359375,1.388671875,1.3876953125,831.0
2015-03-19T17:30:00.000000Z,1.388671875,1.388671875,1.388671875,463.0
2015-03-19T18:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,786.0
2015-03-19T18:30:00.000000Z,1.38818359375,1.388671875,1.3876953125,707.0
2015-03-19T19:00:00.000000Z,1.38818359375,1.388671875,1.3876953125,478.0
2015-03-19T19:30:00.000000Z,1.3876953125,1.3876953125,1.3876953125,272.0
2015-03-19T20:00:00.000000Z,1.3876953125,1.3876953125,1.3876953125,114.0
2015-03-19T20:30:00.000000Z,1.38720703125,1.3876953125,1.38671875,162.0
2015-03-19T21:00:00.000000Z,1.38720703125,1.3876953125,1.38671875,25.0
2015-03-19T21:30:00.000000Z,1.38720703125,1.3876953125,1.38671875,83.0
2015-03-19T22:00:00.000000Z,1.38720703125,1.3876953125,1.38671875,467.0
2015-03-19T22:30:00.000000Z,1.38720703125,1.3876953125,1.38671875,305.0
2015-03-19T23:00:00.000000Z,1.38720703125,1.3876953125,1.38671875,120.0
2015-03-19T23:30:00.000000Z,1.38623046875,1.38671875,1.3857421875,1089.0
2015-03-20T00:00:00.000000Z,1.3876953125,1.3876953125,1.3876953125,916.0
2015-03-20T00:30:00.000000Z,1.3876953125,1.3876953125,1.3876953125,1132.0
2015-03-20T01:00:00.000000Z,1.38671875,1.38671875,1.38671875,1381.0
2015-03-20T01:30:00.000000Z,1.38525390625,1.3857421875,1.384765625,1473.0
2015-03-20T02:00:00.000000Z,1.3857421875,1.3857421875,1.3857421875,1272.0
2015-03-20T02:30:00.000000Z,1.3857421875,1.3857421875,1.3857421875,618.0
2015-03-20T03:00:00.000000Z,1.38525390625,1.3857421875,1.384765625,1006.0
2015-03-20T03:30:00.000000Z,1.38671875,1.38671875,1.38671875,739.0
2015-03-20T04:00:00.000000Z,1.38818359375,1.388671875,1.3876953125,1002.0
2015-03-20T04:30:00.000000Z,1.38818359375,1.388671875,1.3876953125,1049.0
2015-03-20T05:00:00.000000Z,1.3876953125,1.3876953125,1.3876953125,850.0
2015-03-20T05:30:00.000000Z,1.38720703125,1.3876953125,1.38671875,824.0
2015-03-20T06:00:00.000000Z,1.38671875,1.38671875,1.38671875,1573.0
2015-03-20T06:30:00.000000Z,1.38818359375,1.388671875,1.3876953125,929.0
2015-03-20T07:00:00.000000Z,1.38720703125,1.3876953125,1.38671875,1361.0
2015-03-20T07:30:00.000000Z,1.3876953125,1.3876953125,1.3876953125,2021.0
2015-03-20T08:00:00.000000Z,1.388671875,1.388671875,1.388671875,1341.0
2015-03-20T08:30:00.000000Z,1.388671875,1.388671875,1.388671875,838.0
2015-03-20T09:00:00.000000Z,1.388671875,1.388671875,1.388671875,1302.0
2015-03-20T09:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,1310.0
2015-03-20T10:00:00.000000Z,1.38916015625,1.3896484375,1.388671875,1094.0
2015-03-20T10:30:00.000000Z,1.38916015625,1.3896484375,1.388671875,1053.0
2015-03-20T11:00:00.000000Z,1.3896484375,1.3896484375,1.3896484375,1104.0
2015-03-20T11:30:00.000000Z,1.388671875,1.388671875,1.388671875,1265.0
2015-03-20T12:00:00.000000Z,1.3876953125,1.3876953125,1.3876953125,1712.0
2015-03-20T12:30:00.000000Z,1.38671875,1.38671875,1.38671875,2288.0
2015-03-20T13:00:00.000000Z,1.38330078125,1.3837890625,1.3828125,2740.0
2015-03-20T13:30:00.000000Z,1.3837890625,1.3837890625,1.3837890625,2154.0
2015-03-20T14:00:00.000000Z,1.38427734375,1.384765625,1.3837890625,2960.0
2015-03-20T14:30:00.000000Z,1.3837890625,1.3837890625,1.3837890625,1696.0
2015-03-20T15:00:00.000000Z,1.3837890625,1.3837890625,1.3837890625,1253.0
2015-03-20T15:30:00.000000Z,1.38232421875,1.3828125,1.3818359375,1593.0
2015-03-20T16:00:00.000000Z,1.3818359375,1.3818359375,1.3818359375,2172.0
2015-03-20T16:30:00.000000Z,1.38037109375,1.380859375,1.3798828125,1968.0
2015-03-20T17:00:00.000000Z,1.37841796875,1.37890625,1.3779296875,1370.0
2015-03-20T17:30:00.000000Z,1.37841796875,1.37890625,1.3779296875,2112.0
2015-03-20T18:00:00.000000Z,1.37939453125,1.3798828125,1.37890625,1785.0
2015-03-20T18:30:00.000000Z,1.3798828125,1.3798828125,1.3798828125,749.0
2015-03-20T19:00:00.000000Z,1.37939453125,1.3798828125,1.37890625,494.0
2015-03-20T19:30:00.000000Z,1.37890625,1.37890625,1.37890625,562.0
2015-03-20T20:00:00.000000Z,1.37744140625,1.3779296875,1.376953125,411.0
2015-03-20T20:30:00.000000Z,1.37890625,1.3798828125,1.3779296875,416.0
2015-03-22T21:00:00.000000Z,1.37890625,1.3798828125,1.3779296875,8.0
2015-03-22T21:30:00.000000Z,1.37744140625,1.3779296875,1.376953125,426.0
2015-03-22T22:00:00.000000Z,1.37744140625,1.3779296875,1.376953125,207.0
2015-03-22T22:30:00.000000Z,1.37744140625,1.3779296875,1.376953125,514.0
2015-03-22T23:00:00.000000Z,1.37890625,1.37890625,1.37890625,575.0
2015-03-22T23:30:00.000000Z,1.3779296875,1.3779296875,1.3779296875,669.0
2015-03-23T00:00:00.000000Z,1.37890625,1.37890625,1.37890625,1119.0
2015-03-23T00:30:00.000000Z,1.37939453125,1.3798828125,1.37890625,1414.0
2015-03-23T01:00:00.000000Z,1.3798828125,1.3798828125,1.3798828125,1194.0
2015-03-23T01:30:00.000000Z,1.37939453125,1.3798828125,1.37890625,1645.0
2015-03-23T02:00:00.000000Z,1.37939453125,1.3798828125,1.37890625,1280.0
2015-03-23T02:30:00.000000Z,1.3798828125,1.3798828125,1.3798828125,801.0
2015-03-23T03:00:00.000000Z,1.37939453125,1.3798828125,1.37890625,442.0
2015-03-23T03:30:00.000000Z,1.37744140625,1.3779296875,1.376953125,813.0
2015-03-23T04:00:00.000000Z,1.37744140625,1.3779296875,1.376953125,1946.0
2015-03-23T04:30:00.000000Z,1.37646484375,1.376953125,1.3759765625,1151.0
2015-03-23T05:00:00.000000Z,1.376953125,1.376953125,1.376953125,945.0
2015-03-23T05:30:00.000000Z,1.3759765625,1.3759765625,1.3759765625,1046.0
2015-03-23T06:00:00.000000Z,1.3759765625,1.3759765625,1.3759765625,1458.0
2015-03-23T06:30:00.000000Z,1.376953125,1.376953125,1.376953125,1283.0
2015-03-23T07:00:00.000000Z,1.376953125,1.376953125,1.376953125,1560.0
2015-03-23T07:30:00.000000Z,1.37841796875,1.37890625,1.3779296875,2106.0
2015-03-23T08:00:00.000000Z,1.3779296875,1.3779296875,1.3779296875,2636.0
2015-03-23T08:30:00.000000Z,1.37841796875,1.37890625,1.3779296875,1463.0
2015-03-23T09:00:00.000000Z,1.37744140625,1.3779296875,1.376953125,2900.0
2015-03-23T09:30:00.000000Z,1.37646484375,1.376953125,1.3759765625,2232.0
2015-03-23T10:00:00.000000Z,1.3740234375,1.3740234375,1.3740234375,1864.0
2015-03-23T10:30:00.000000Z,1.373046875,1.373046875,1.373046875,1814.0
2015-03-23T11:00:00.000000Z,1.373046875,1.373046875,1.373046875,1373.0
2015-03-23T11:30:00.000000Z,1.373046875,1.373046875,1.373046875,1445.0
2015-03-23T12:00:00.000000Z,1.37255859375,1.373046875,1.3720703125,1199.0
2015-03-23T12:30:00.000000Z,1.37158203125,1.3720703125,1.37109375,1628.0
2015-03-23T13:00:00.000000Z,1.369140625,1.369140625,1.369140625,2082.0
2015-03-23T13:30:00.000000Z,1.36865234375,1.369140625,1.3681640625,1713.0
2015-03-23T14:00:00.000000Z,1.3681640625,1.3681640625,1.3681640625,2444.0
2015-03-23T14:30:00.000000Z,1.3671875,1.3671875,1.3671875,1560.0
