,BNP.AUDCHF - AUD/CHF_x,BNP.AUDUSD - AUD/USD_x,BNP.CADCHF - CAD/CHF_x,BNP.CHFHKD - CHF/HKD_x,BNP.CHFJPY - CHF/JPY_x,BNP.CHFZAR - CHF/ZAR_x,BNP.EURCHF - EUR/CHF_x,BNP.EURUSD - EUR/USD_x,BNP.GBPCHF - GBP/CHF_x,BNP.GBPUSD - GBP/USD_x,BNP.NZDCHF - NZD/CHF_x,BNP.NZDUSD - NZD/USD_x,BNP.SGDCHF - SGD/CHF_x,BNP.USDCAD - USD/CAD_x,BNP.USDCHF - USD/CHF_x,BNP.USDCNH - USD/CNH_x,BNP.USDCZK - USD/CZK_x,BNP.USDDKK - USD/DKK_x,BNP.USDHKD - USD/HKD_x,BNP.USDHUF - USD/HUF_x,BNP.USDJPY - USD/JPY_x,BNP.USDMXN - USD/MXN_x,BNP.USDNOK - USD/NOK_x,BNP.USDPLN - USD/PLN_x,BNP.USDSAR - USD/SAR_x,BNP.USDSEK - USD/SEK_x,BNP.USDSGD - USD/SGD_x,BNP.USDTHB - USD/THB_x,BNP.USDTRY - USD/TRY_x,BNP.USDZAR - USD/ZAR_x
93877,0.3457478105944864,0.09424521730497633,-0.04538919886542312,0.03640533654836183,-0.08723525548691388,-0.2189466472900307,-0.04822146725234064,0.11328747013168147,0.03716443136867018,0.095695351643791,0.010026871471113424,0.04034681821579973,-0.1196673668457648,0.02137256565916361,0.2348478212628755,0.027831223908185654,0.17770000790920476,-0.23970059818819175,0.019962638320157145,0.09478917985398637,0.08690021671870786,-0.055436625704343684,-0.030357300879623905,-0.09285325120035366,0.008500156324114548,0.07182967380776785,0.09823841648782652,-0.10801423990477596,0.08266423941643439,0.0035442141914777212
134096,0.2599021595644006,0.12292568947625676,-0.0776746864047472,0.028137180094698032,0.0031757160869132963,-0.2121494741388611,-0.04384632976079603,0.11908034976502754,0.03197057428237135,0.15051351458769396,-0.0033727896929006814,0.021322912127722745,-0.08906476218743754,0.03478862765312195,0.22170467815853043,0.02753028118930837,0.19411207134431938,-0.2650160181514857,0.019455435049838356,0.09946849304091786,0.08880746391716515,-0.04115819048672272,-0.03521133136147927,-0.0896350133546521,0.00854124738941787,0.07075834897061521,0.12721864008942252,-0.10910346481120976,0.07732277122319857,0.00208816311220441
