,BNP.AUDJPY - AUD/JPY_x,BNP.CADJPY - CAD/JPY_x,BNP.CHFJPY - CHF/JPY_x,BNP.EURAUD - EUR/AUD_x,BNP.EURCAD - EUR/CAD_x,BNP.EURCHF - EUR/CHF_x,BNP.EURCZK - EUR/CZK_x,BNP.EURDKK - EUR/DKK_x,BNP.EURGBP - EUR/GBP_x,BNP.EURHKD - EUR/HKD_x,BNP.EURHUF - EUR/HUF_x,BNP.EURJPY - EUR/JPY_x,BNP.EURNOK - EUR/NOK_x,BNP.EURNZD - EUR/NZD_x,BNP.EURPLN - EUR/PLN_x,BNP.EURSEK - EUR/SEK_x,BNP.EURSGD - EUR/SGD_x,BNP.EURTRY - EUR/TRY_x,BNP.EURUSD - EUR/USD_x,BNP.EURZAR - EUR/ZAR_x,BNP.GBPJPY - GBP/JPY_x,BNP.HKDJPY - HKD/JPY_x,BNP.NZDJPY - NZD/JPY_x,BNP.SGDJPY - SGD/JPY_x,BNP.TRYJPY - TRY/JPY_x,BNP.USDJPY - USD/JPY_x,BNP.ZARJPY - ZAR/JPY_x
268347,-0.16424137350223325,-0.026383951485785224,0.03551373069395416,0.10256600347896014,-0.02347575290710476,0.007947050754710068,0.028781988549429167,-0.016360483018143242,0.014536020547582325,0.07654871902084004,0.15179843736970597,0.031102231746078856,-0.052527251202256146,-0.026011080396278453,-0.013614085022664936,0.02003803135430072,0.09121724240915804,0.1162759588759313,0.10272961201655641,0.1136950767579219,0.20310725226392046,0.10699711551843072,-0.022163450149842043,0.04309397802273435,0.061245007899810876,0.15388775169411928,0.05192344876383999
