,BNP.AUDCHF - AUD/CHF_x,BNP.AUDUSD - AUD/USD_x,BNP.CADCHF - CAD/CHF_x,BNP.CHFHKD - CHF/HKD_x,BNP.CHFJPY - CHF/JPY_x,BNP.CHFZAR - CHF/ZAR_x,BNP.EURCHF - EUR/CHF_x,BNP.EURUSD - EUR/USD_x,BNP.GBPCHF - GBP/CHF_x,BNP.GBPUSD - GBP/USD_x,BNP.NZDCHF - NZD/CHF_x,BNP.NZDUSD - NZD/USD_x,BNP.SGDCHF - SGD/CHF_x,BNP.USDCAD - USD/CAD_x,BNP.USDCHF - USD/CHF_x,BNP.USDCNH - USD/CNH_x,BNP.USDCZK - USD/CZK_x,BNP.USDDKK - USD/DKK_x,BNP.USDHKD - USD/HKD_x,BNP.USDHUF - USD/HUF_x,BNP.USDJPY - USD/JPY_x,BNP.USDMXN - USD/MXN_x,BNP.USDNOK - USD/NOK_x,BNP.USDPLN - USD/PLN_x,BNP.USDSAR - USD/SAR_x,BNP.USDSEK - USD/SEK_x,BNP.USDSGD - USD/SGD_x,BNP.USDTHB - USD/THB_x,BNP.USDTRY - USD/TRY_x,BNP.USDZAR - USD/ZAR_x
43918,0.3239312986628757,0.13022252053221484,0.09785120116382766,-0.09172297520850124,-0.1327476180231958,-0.024496913290882848,-0.0962819250873543,0.0023637429274764427,-0.03311331129458607,0.31012924560407756,-0.03500269459628081,-0.029919432393289112,-0.18876309313817904,0.029728209932609925,0.049437957043756184,-0.09613674330497772,0.06823548168354711,-0.11742165019095327,-0.03690374063332457,0.003863004128485521,-0.042820318158175684,-0.21074820623379711,-0.024724848985585437,-0.10482179216490399,0.08091313653217505,0.15752615189386074,0.47904133726040404,-0.03640823089913592,0.1383775352897073,0.1069220045272471
