,BNP.AUDNZD - AUD/NZD_x,BNP.AUDUSD - AUD/USD_x,BNP.EURNZD - EUR/NZD_x,BNP.EURUSD - EUR/USD_x,BNP.GBPNZD - GBP/NZD_x,BNP.GBPUSD - GBP/USD_x,BNP.NZDCAD - NZD/CAD_x,BNP.NZDCHF - NZD/CHF_x,BNP.NZDHKD - NZD/HKD_x,BNP.NZDJPY - NZD/JPY_x,BNP.NZDSGD - NZD/SGD_x,BNP.NZDUSD - NZD/USD_x,BNP.USDCAD - USD/CAD_x,BNP.USDCHF - USD/CHF_x,BNP.USDCNH - USD/CNH_x,BNP.USDCZK - USD/CZK_x,BNP.USDDKK - USD/DKK_x,BNP.USDHKD - USD/HKD_x,BNP.USDHUF - USD/HUF_x,BNP.USDJPY - USD/JPY_x,BNP.USDMXN - USD/MXN_x,BNP.USDNOK - USD/NOK_x,BNP.USDPLN - USD/PLN_x,BNP.USDSAR - USD/SAR_x,BNP.USDSEK - USD/SEK_x,BNP.USDSGD - USD/SGD_x,BNP.USDTHB - USD/THB_x,BNP.USDTRY - USD/TRY_x,BNP.USDZAR - USD/ZAR_x
23363,0.11994716855309605,0.0016838610913878565,0.12077590684865716,-0.09008972705670515,0.1543572800205242,-0.0849043286002946,0.06390987232452872,-0.0962520754986793,0.11599265519921283,0.29247656185509135,0.16821502301861907,0.20808806674637909,0.0551608045772384,-0.05356236976004418,-0.06016849441263078,-0.034696060038970376,-0.019955606760931863,0.005687504104535729,-0.08619954483459541,-0.2102315926624242,0.15363939577182323,0.08542393369224412,0.0329731061940714,0.03688632232202479,0.203045285670753,-0.07831551958037457,-0.036081942404565,0.01549071176471333,-0.08873721023841989
