,BNP.AUDCHF - AUD/CHF_x,BNP.AUDUSD - AUD/USD_x,BNP.CADCHF - CAD/CHF_x,BNP.CHFHKD - CHF/HKD_x,BNP.CHFJPY - CHF/JPY_x,BNP.CHFZAR - CHF/ZAR_x,BNP.EURCHF - EUR/CHF_x,BNP.EURUSD - EUR/USD_x,BNP.GBPCHF - GBP/CHF_x,BNP.GBPUSD - GBP/USD_x,BNP.NZDCHF - NZD/CHF_x,BNP.NZDUSD - NZD/USD_x,BNP.SGDCHF - SGD/CHF_x,BNP.USDCAD - USD/CAD_x,BNP.USDCHF - USD/CHF_x,BNP.USDCNH - USD/CNH_x,BNP.USDCZK - USD/CZK_x,BNP.USDDKK - USD/DKK_x,BNP.USDHKD - USD/HKD_x,BNP.USDHUF - USD/HUF_x,BNP.USDJPY - USD/JPY_x,BNP.USDMXN - USD/MXN_x,BNP.USDNOK - USD/NOK_x,BNP.USDPLN - USD/PLN_x,BNP.USDSAR - USD/SAR_x,BNP.USDSEK - USD/SEK_x,BNP.USDSGD - USD/SGD_x,BNP.USDTHB - USD/THB_x,BNP.USDTRY - USD/TRY_x,BNP.USDZAR - USD/ZAR_x
53487,0.33988644119977635,0.20078724185603225,-0.11755622380825258,-0.050971764554345496,-0.07408712887677478,-0.3144864725134682,0.0042799980423674725,0.024840333251651418,-0.053947362086628106,0.12740665960886172,0.08446658256638134,0.16376504281055698,0.03003778985479445,-0.05142908121821008,0.3963596995574958,0.05874984176063599,-0.014466474087611515,0.08579109839002681,0.013419757426688977,-0.1582462968849439,0.05448677507992892,0.1870317975753042,-0.3133559133466845,0.0003414421138439452,-0.006158233511810388,0.14847744005385194,0.056196695061055436,-0.0054133794963679574,-0.05569303330144265,-0.0785753339000341
101517,0.39226999100631565,0.19681979866201033,-0.09115293793997352,-0.0667734087058464,-0.11639178752355539,-0.32790014799204603,-0.03587604819086081,0.021741038228458336,-0.061320906236551426,0.08783938310955847,0.1046467286551571,0.10863628773457475,0.0835731645885079,-0.058899173195450565,0.34895476150243576,0.05465355292805894,-0.05633713496275413,0.1298690260461015,0.016341586699779462,-0.1700215703909718,0.06031990179346199,0.22963409833982093,-0.33584743895463226,0.0036349928625384617,-0.005522675337368339,0.16358036496329653,0.04236862539817113,-0.003803421133789477,-0.07839772554306519,-0.009987762101811891
