time,BNP.USDHUF - USD/HUF_x,closeAsk,closeBid,volume
2004-08-29T21:00:00.000000Z,206.8,207.05,206.55,
2004-08-30T21:00:00.000000Z,204.05,204.3,203.8,
2004-08-31T21:00:00.000000Z,203.585,204.21,202.96,
2004-09-01T21:00:00.000000Z,203.875,204.5,203.25,
2004-09-02T21:00:00.000000Z,205.53,207.03,204.03,
2004-09-04T21:00:00.000000Z,205.42,206.92,203.92,
2004-09-05T21:00:00.000000Z,205.5,206.0,205.0,
2004-09-06T21:00:00.000000Z,205.13,205.63,204.63,
2004-09-07T21:00:00.000000Z,204.35,204.85,203.85,
2004-09-08T21:00:00.000000Z,204.52,205.02,204.02,
2004-09-09T21:00:00.000000Z,203.82,205.32,202.32,
2004-09-11T21:00:00.000000Z,203.87,205.37,202.37,
2004-09-12T21:00:00.000000Z,202.7,203.2,202.2,
2004-09-13T21:00:00.000000Z,202.5,203.0,202.0,
2004-09-14T21:00:00.000000Z,203.625,204.25,203.0,
2004-09-15T21:00:00.000000Z,202.815,203.44,202.19,
2004-09-16T21:00:00.000000Z,203.1,204.6,201.6,
2004-09-18T21:00:00.000000Z,203.16,204.66,201.66,
2004-09-19T21:00:00.000000Z,202.69,203.19,202.19,
2004-09-20T21:00:00.000000Z,199.74,200.24,199.24,
2004-09-21T21:00:00.000000Z,200.83,201.33,200.33,
2004-09-22T21:00:00.000000Z,199.865,200.49,199.24,
2004-09-23T21:00:00.000000Z,200.2,201.7,198.7,
2004-09-25T21:00:00.000000Z,200.08,201.58,198.58,
2004-09-26T21:00:00.000000Z,200.05,200.55,199.55,
2004-09-27T21:00:00.000000Z,200.12,200.62,199.62,
2004-09-28T21:00:00.000000Z,200.575,201.2,199.95,
2004-09-29T21:00:00.000000Z,198.255,198.88,197.63,
2004-09-30T21:00:00.000000Z,198.25,199.75,196.75,
2004-10-02T21:00:00.000000Z,198.55,200.05,197.05,
2004-10-03T21:00:00.000000Z,200.24,200.74,199.74,
2004-10-04T21:00:00.000000Z,199.39,199.89,198.89,
2004-10-05T21:00:00.000000Z,200.09,200.59,199.59,
2004-10-06T21:00:00.000000Z,200.19,200.69,199.69,
2004-10-07T21:00:00.000000Z,197.95,199.45,196.45,
2004-10-09T21:00:00.000000Z,197.94,199.44,196.44,
2004-10-10T21:00:00.000000Z,198.06,198.56,197.56,
2004-10-11T21:00:00.000000Z,200.19,200.69,199.69,
2004-10-12T21:00:00.000000Z,200.105,200.73,199.48,
2004-10-13T21:00:00.000000Z,200.19,200.44,199.94,
2004-10-14T21:00:00.000000Z,199.06,200.56,197.56,
2004-10-16T21:00:00.000000Z,198.89,200.39,197.39,
2004-10-17T21:00:00.000000Z,198.0,198.5,197.5,
2004-10-18T21:00:00.000000Z,197.17,197.67,196.67,
2004-10-19T21:00:00.000000Z,195.95,196.45,195.45,
2004-10-20T21:00:00.000000Z,195.305,195.93,194.68,
2004-10-21T21:00:00.000000Z,194.8,196.3,193.3,
2004-10-23T21:00:00.000000Z,194.51,196.01,193.01,
2004-10-24T21:00:00.000000Z,193.46,193.96,192.96,
2004-10-25T21:00:00.000000Z,193.84,194.34,193.34,
2004-10-26T21:00:00.000000Z,193.95,194.2,193.7,
2004-10-27T21:00:00.000000Z,193.345,193.97,192.72,
2004-10-30T21:00:00.000000Z,191.9,193.4,190.4,
2004-10-31T22:00:00.000000Z,192.71,193.21,192.21,
2004-11-01T22:00:00.000000Z,192.98,193.48,192.48,
2004-11-02T22:00:00.000000Z,191.61,192.11,191.11,
2004-11-03T22:00:00.000000Z,190.72,190.97,190.47,
2004-11-04T22:00:00.000000Z,189.77,191.27,188.27,
2004-11-06T22:00:00.000000Z,189.34,190.84,187.84,
2004-11-07T22:00:00.000000Z,189.85,190.35,189.35,
2004-11-08T22:00:00.000000Z,190.15,190.65,189.65,
2004-11-09T22:00:00.000000Z,189.89,190.39,189.39,
2004-11-10T22:00:00.000000Z,189.63,189.88,189.38,
2004-11-11T22:00:00.000000Z,188.18,189.68,186.68,
2004-11-13T22:00:00.000000Z,187.8,189.3,186.3,
2004-11-14T22:00:00.000000Z,188.37,188.87,187.87,
2004-11-15T22:00:00.000000Z,188.72,189.22,188.22,
2004-11-16T22:00:00.000000Z,187.69,188.19,187.19,
2004-11-17T22:00:00.000000Z,190.615,191.24,189.99,
2004-11-18T22:00:00.000000Z,189.81,191.31,188.31,
2004-11-20T22:00:00.000000Z,189.95,191.45,188.45,
2004-11-21T22:00:00.000000Z,188.35,188.85,187.85,
2004-11-22T22:00:00.000000Z,187.12,187.62,186.62,
2004-11-23T22:00:00.000000Z,185.93,186.43,185.43,
2004-11-24T22:00:00.000000Z,184.97,185.47,184.47,
2004-11-25T22:00:00.000000Z,184.67,186.17,183.17,
2004-11-27T22:00:00.000000Z,184.63,186.13,183.13,
2004-11-28T22:00:00.000000Z,185.83,186.33,185.33,
2004-11-29T22:00:00.000000Z,184.59,185.09,184.09,
2004-11-30T22:00:00.000000Z,183.36,183.86,182.86,
2004-12-01T22:00:00.000000Z,184.11,184.61,183.61,
2004-12-02T22:00:00.000000Z,181.98,183.48,180.48,
2004-12-04T22:00:00.000000Z,181.87,183.37,180.37,
2004-12-05T22:00:00.000000Z,183.56,184.06,183.06,
2004-12-06T22:00:00.000000Z,182.89,183.39,182.39,
2004-12-07T22:00:00.000000Z,184.22,184.72,183.72,
2004-12-08T22:00:00.000000Z,185.96,186.21,185.71,
2004-12-09T22:00:00.000000Z,187.5,189.0,186.0,
2004-12-11T22:00:00.000000Z,187.66,189.16,186.16,
2004-12-12T22:00:00.000000Z,185.89,186.14,185.64,
2004-12-13T22:00:00.000000Z,185.01,185.26,184.76,
2004-12-14T22:00:00.000000Z,183.24,183.49,182.99,
2004-12-15T22:00:00.000000Z,185.995,186.62,185.37,
2004-12-16T22:00:00.000000Z,184.61,186.11,183.11,
2004-12-18T22:00:00.000000Z,183.94,185.44,182.44,
2004-12-19T22:00:00.000000Z,182.93,183.43,182.43,
2004-12-20T22:00:00.000000Z,183.12,183.37,182.87,
2004-12-21T22:00:00.000000Z,183.555,184.18,182.93,
2004-12-22T22:00:00.000000Z,182.09,182.59,181.59,
2004-12-23T22:00:00.000000Z,181.81,183.31,180.31,
2004-12-25T22:00:00.000000Z,181.87,183.37,180.37,
2004-12-26T22:00:00.000000Z,180.94,181.44,180.44,
2004-12-27T22:00:00.000000Z,180.51,181.01,180.01,
2004-12-28T22:00:00.000000Z,180.62,181.12,180.12,
2004-12-29T22:00:00.000000Z,180.06,180.36,179.76,
2004-12-30T22:00:00.000000Z,180.79,182.29,179.29,
2005-01-01T22:00:00.000000Z,180.98,182.48,179.48,
2005-01-02T22:00:00.000000Z,182.41,182.66,182.16,
2005-01-03T22:00:00.000000Z,184.885,185.51,184.26,
2005-01-04T22:00:00.000000Z,185.775,186.4,185.15,
2005-01-05T22:00:00.000000Z,188.75,189.0,188.5,
2005-01-06T22:00:00.000000Z,190.06,191.56,188.56,
2005-01-08T22:00:00.000000Z,190.06,191.56,188.56,
2005-01-09T22:00:00.000000Z,189.62,190.12,189.12,
2005-01-10T22:00:00.000000Z,188.25,188.75,187.75,
2005-01-11T22:00:00.000000Z,186.23,186.43,186.03,
2005-01-12T22:00:00.000000Z,186.64,187.14,186.14,
2005-01-13T22:00:00.000000Z,188.33,189.83,186.83,
2005-01-15T22:00:00.000000Z,188.52,190.02,187.02,
2005-01-16T22:00:00.000000Z,188.29,188.79,187.79,
2005-01-17T22:00:00.000000Z,189.655,190.28,189.03,
2005-01-18T22:00:00.000000Z,189.61,190.11,189.11,
2005-01-19T22:00:00.000000Z,190.59,191.09,190.09,
2005-01-20T22:00:00.000000Z,189.34,190.84,187.84,
2005-01-21T22:00:00.000000Z,189.37,190.87,187.87,
2005-01-22T22:00:00.000000Z,189.34,190.84,187.84,
2005-01-23T22:00:00.000000Z,188.57,189.07,188.07,
2005-01-24T22:00:00.000000Z,189.7,190.2,189.2,
2005-01-25T22:00:00.000000Z,187.72,188.22,187.22,
2005-01-26T22:00:00.000000Z,187.95,188.45,187.45,
2005-01-27T22:00:00.000000Z,187.99,189.49,186.49,
2005-01-28T22:00:00.000000Z,187.99,189.49,186.49,
2005-01-29T22:00:00.000000Z,188.02,189.52,186.52,
2005-01-30T22:00:00.000000Z,188.365,188.99,187.74,
2005-01-31T22:00:00.000000Z,188.15,188.65,187.65,
2005-02-01T22:00:00.000000Z,187.955,188.58,187.33,
2005-02-02T22:00:00.000000Z,188.395,189.02,187.77,
2005-02-03T22:00:00.000000Z,189.59,191.09,188.09,
2005-02-04T22:00:00.000000Z,191.36,192.86,189.86,
2005-02-05T22:00:00.000000Z,189.77,191.27,188.27,
2005-02-06T22:00:00.000000Z,191.32,191.82,190.82,
2005-02-07T22:00:00.000000Z,191.48,191.98,190.98,
2005-02-08T22:00:00.000000Z,190.47,190.97,189.97,
2005-02-09T22:00:00.000000Z,189.735,190.36,189.11,
2005-02-10T22:00:00.000000Z,190.0,191.5,188.5,
2005-02-11T22:00:00.000000Z,190.0,191.5,188.5,
2005-02-12T22:00:00.000000Z,189.8,191.3,188.3,
2005-02-13T22:00:00.000000Z,188.18,188.68,187.68,
2005-02-14T22:00:00.000000Z,187.44,187.94,186.94,
2005-02-15T22:00:00.000000Z,187.12,187.62,186.62,
2005-02-16T22:00:00.000000Z,186.04,186.54,185.54,
2005-02-17T22:00:00.000000Z,186.14,187.64,184.64,
2005-02-19T22:00:00.000000Z,186.56,188.06,185.06,
2005-02-20T22:00:00.000000Z,186.31,186.81,185.81,
2005-02-21T22:00:00.000000Z,182.85,183.35,182.35,
2005-02-22T22:00:00.000000Z,183.37,183.87,182.87,
2005-02-23T22:00:00.000000Z,183.7,184.2,183.2,
2005-02-24T22:00:00.000000Z,182.93,184.43,181.43,
2005-02-25T22:00:00.000000Z,182.93,184.43,181.43,
2005-02-26T22:00:00.000000Z,183.24,184.74,181.74,
2005-02-27T22:00:00.000000Z,182.88,183.38,182.38,
2005-02-28T22:00:00.000000Z,183.34,183.84,182.84,
2005-03-01T22:00:00.000000Z,184.38,184.88,183.88,
2005-03-02T22:00:00.000000Z,185.04,185.54,184.54,
2005-03-03T22:00:00.000000Z,182.93,184.43,181.43,
2005-03-04T22:00:00.000000Z,182.93,184.43,181.43,
2005-03-05T22:00:00.000000Z,182.84,184.34,181.34,
2005-03-06T22:00:00.000000Z,182.95,183.45,182.45,
2005-03-07T22:00:00.000000Z,181.16,181.66,180.66,
2005-03-08T22:00:00.000000Z,180.68,181.18,180.18,
2005-03-09T22:00:00.000000Z,181.565,182.19,180.94,
2005-03-10T22:00:00.000000Z,180.97,182.47,179.47,
2005-03-12T22:00:00.000000Z,180.57,182.07,179.07,
2005-03-13T22:00:00.000000Z,183.3,183.8,182.8,
2005-03-14T22:00:00.000000Z,184.91,185.41,184.41,
2005-03-15T22:00:00.000000Z,184.14,184.64,183.64,
2005-03-16T22:00:00.000000Z,183.77,184.27,183.27,
2005-03-17T22:00:00.000000Z,184.28,185.78,182.78,
2005-03-19T22:00:00.000000Z,184.49,185.99,182.99,
2005-03-20T22:00:00.000000Z,187.27,187.77,186.77,
2005-03-21T22:00:00.000000Z,189.25,189.75,188.75,
2005-03-22T22:00:00.000000Z,190.8,191.3,190.3,
2005-03-23T22:00:00.000000Z,191.205,191.83,190.58,
2005-03-24T22:00:00.000000Z,190.99,192.49,189.49,
2005-03-26T22:00:00.000000Z,190.91,192.41,189.41,
2005-03-27T22:00:00.000000Z,191.96,192.46,191.46,
2005-03-28T22:00:00.000000Z,192.12,192.62,191.62,
2005-03-29T22:00:00.000000Z,191.46,191.96,190.96,
2005-03-30T22:00:00.000000Z,190.83,191.33,190.33,
2005-03-31T22:00:00.000000Z,191.82,193.32,190.32,
2005-04-02T22:00:00.000000Z,191.98,193.48,190.48,
2005-04-03T21:00:00.000000Z,192.41,192.91,191.91,
2005-04-04T21:00:00.000000Z,191.82,192.32,191.32,
2005-04-05T21:00:00.000000Z,191.83,192.33,191.33,
2005-04-06T21:00:00.000000Z,191.61,192.11,191.11,
2005-04-07T21:00:00.000000Z,190.68,192.18,189.18,
2005-04-08T21:00:00.000000Z,190.68,192.18,189.18,
2005-04-09T21:00:00.000000Z,190.51,192.01,189.01,
2005-04-10T21:00:00.000000Z,189.72,190.22,189.22,
2005-04-11T21:00:00.000000Z,190.53,191.03,190.03,
2005-04-12T21:00:00.000000Z,190.59,191.09,190.09,
2005-04-13T21:00:00.000000Z,192.78,193.28,192.28,
2005-04-14T21:00:00.000000Z,191.56,193.06,190.06,
2005-04-16T21:00:00.000000Z,191.62,193.12,190.12,
2005-04-17T21:00:00.000000Z,190.75,191.25,190.25,
2005-04-18T21:00:00.000000Z,191.09,191.59,190.59,
2005-04-19T21:00:00.000000Z,189.35,189.85,188.85,
2005-04-20T21:00:00.000000Z,190.68,191.18,190.18,
2005-04-21T21:00:00.000000Z,191.2,192.7,189.7,
2005-04-22T21:00:00.000000Z,191.21,192.71,189.71,
2005-04-23T21:00:00.000000Z,191.21,192.71,189.71,
2005-04-24T21:00:00.000000Z,191.7,192.2,191.2,
2005-04-25T21:00:00.000000Z,191.71,192.21,191.21,
2005-04-26T21:00:00.000000Z,193.32,193.82,192.82,
2005-04-27T21:00:00.000000Z,195.73,196.23,195.23,
2005-04-28T21:00:00.000000Z,196.26,197.76,194.76,
2005-04-30T21:00:00.000000Z,196.35,197.85,194.85,
2005-05-01T21:00:00.000000Z,195.65,196.15,195.15,
2005-05-02T21:00:00.000000Z,195.38,195.88,194.88,
2005-05-03T21:00:00.000000Z,193.425,194.05,192.8,
2005-05-04T21:00:00.000000Z,193.435,194.06,192.81,
2005-05-05T21:00:00.000000Z,194.75,196.25,193.25,
2005-05-06T21:00:00.000000Z,194.75,196.25,193.25,
2005-05-07T21:00:00.000000Z,194.8,196.3,193.3,
2005-05-08T21:00:00.000000Z,194.82,195.32,194.32,
2005-05-09T21:00:00.000000Z,195.32,195.82,194.82,
2005-05-10T21:00:00.000000Z,194.74,195.24,194.24,
2005-05-11T21:00:00.000000Z,197.28,197.78,196.78,
2005-05-12T21:00:00.000000Z,198.95,200.45,197.45,
2005-05-13T21:00:00.000000Z,198.95,200.45,197.45,
2005-05-14T21:00:00.000000Z,198.93,200.43,197.43,
2005-05-15T21:00:00.000000Z,199.69,200.19,199.19,
2005-05-16T21:00:00.000000Z,200.52,201.02,200.02,
2005-05-17T21:00:00.000000Z,198.04,198.54,197.54,
2005-05-18T21:00:00.000000Z,198.7,199.2,198.2,
2005-05-19T21:00:00.000000Z,200.68,202.18,199.18,
2005-05-20T21:00:00.000000Z,200.71,202.21,199.21,
2005-05-21T21:00:00.000000Z,200.96,202.46,199.46,
2005-05-22T21:00:00.000000Z,200.97,201.47,200.47,
2005-05-23T21:00:00.000000Z,202.41,202.91,201.91,
2005-05-24T21:00:00.000000Z,202.19,202.69,201.69,
2005-05-25T21:00:00.000000Z,203.115,203.74,202.49,
2005-05-26T21:00:00.000000Z,201.75,203.25,200.25,
2005-05-27T21:00:00.000000Z,201.75,203.25,200.25,
2005-05-28T21:00:00.000000Z,202.6,204.1,201.1,
2005-05-29T21:00:00.000000Z,203.54,204.04,203.04,
2005-05-30T21:00:00.000000Z,206.8,207.3,206.3,
2005-05-31T21:00:00.000000Z,208.115,208.74,207.49,
2005-06-01T21:00:00.000000Z,204.555,205.18,203.93,
2005-06-02T21:00:00.000000Z,204.18,205.68,202.68,
2005-06-03T21:00:00.000000Z,204.18,205.68,202.68,
2005-06-04T21:00:00.000000Z,204.3,205.8,202.8,
2005-06-05T21:00:00.000000Z,203.54,204.04,203.04,
2005-06-06T21:00:00.000000Z,203.41,203.91,202.91,
2005-06-07T21:00:00.000000Z,204.41,204.91,203.91,
2005-06-08T21:00:00.000000Z,204.385,205.01,203.76,
2005-06-09T21:00:00.000000Z,206.08,207.58,204.58,
2005-06-10T21:00:00.000000Z,206.06,207.56,204.56,
2005-06-11T21:00:00.000000Z,206.12,207.62,204.62,
2005-06-12T21:00:00.000000Z,206.71,206.91,206.51,
2005-06-13T21:00:00.000000Z,206.815,207.44,206.19,
2005-06-14T21:00:00.000000Z,205.49,205.99,204.99,
2005-06-15T21:00:00.000000Z,204.58,204.78,204.38,
2005-06-16T21:00:00.000000Z,201.73,203.23,200.23,
2005-06-17T21:00:00.000000Z,201.83,203.33,200.33,
2005-06-18T21:00:00.000000Z,202.98,204.48,201.48,
2005-06-19T21:00:00.000000Z,204.03,204.53,203.53,
2005-06-20T21:00:00.000000Z,203.62,204.12,203.12,
2005-06-21T21:00:00.000000Z,204.25,204.75,203.75,
2005-06-22T21:00:00.000000Z,205.005,205.63,204.38,
2005-06-23T21:00:00.000000Z,204.37,205.87,202.87,
2005-06-24T21:00:00.000000Z,204.38,205.88,202.88,
2005-06-25T21:00:00.000000Z,204.59,206.09,203.09,
2005-06-26T21:00:00.000000Z,204.08,204.58,203.58,
2005-06-27T21:00:00.000000Z,205.7,206.2,205.2,
2005-06-28T21:00:00.000000Z,205.22,205.72,204.72,
2005-06-29T21:00:00.000000Z,203.91,204.41,203.41,
2005-06-30T21:00:00.000000Z,206.67,208.17,205.17,
2005-07-02T21:00:00.000000Z,206.87,208.37,205.37,
2005-07-03T21:00:00.000000Z,207.425,208.05,206.8,
2005-07-04T21:00:00.000000Z,207.44,207.94,206.94,
2005-07-05T21:00:00.000000Z,207.33,207.83,206.83,
2005-07-06T21:00:00.000000Z,207.34,207.84,206.84,
2005-07-07T21:00:00.000000Z,206.61,208.11,205.11,
2005-07-09T21:00:00.000000Z,206.55,208.05,205.05,
2005-07-10T21:00:00.000000Z,204.52,205.02,204.02,
2005-07-11T21:00:00.000000Z,201.27,201.77,200.77,
2005-07-12T21:00:00.000000Z,204.03,204.53,203.53,
2005-07-13T21:00:00.000000Z,204.27,204.47,204.07,
2005-07-14T21:00:00.000000Z,204.64,206.14,203.14,
2005-07-15T21:00:00.000000Z,204.64,206.14,203.14,
2005-07-16T21:00:00.000000Z,204.91,206.41,203.41,
2005-07-17T21:00:00.000000Z,204.54,205.04,204.04,
2005-07-18T21:00:00.000000Z,204.65,205.15,204.15,
2005-07-19T21:00:00.000000Z,202.65,203.15,202.15,
2005-07-20T21:00:00.000000Z,201.91,202.41,201.41,
2005-07-21T21:00:00.000000Z,203.8,205.3,202.3,
2005-07-23T21:00:00.000000Z,203.54,205.04,202.04,
2005-07-24T21:00:00.000000Z,203.53,204.03,203.03,
2005-07-25T21:00:00.000000Z,204.3,204.8,203.8,
2005-07-26T21:00:00.000000Z,203.125,203.75,202.5,
2005-07-27T21:00:00.000000Z,201.83,202.33,201.33,
2005-07-28T21:00:00.000000Z,202.14,203.64,200.64,
2005-07-30T21:00:00.000000Z,202.11,203.61,200.61,
2005-07-31T21:00:00.000000Z,201.1,201.6,200.6,
2005-08-01T21:00:00.000000Z,200.49,200.99,199.99,
2005-08-02T21:00:00.000000Z,198.09,198.59,197.59,
2005-08-03T21:00:00.000000Z,197.01,197.51,196.51,
2005-08-04T21:00:00.000000Z,197.37,198.87,195.87,
2005-08-05T21:00:00.000000Z,197.37,198.87,195.87,
2005-08-06T21:00:00.000000Z,197.54,199.04,196.04,
2005-08-07T21:00:00.000000Z,197.26,197.76,196.76,
2005-08-08T21:00:00.000000Z,197.18,197.68,196.68,
2005-08-09T21:00:00.000000Z,196.62,197.12,196.12,
2005-08-10T21:00:00.000000Z,195.235,195.86,194.61,
2005-08-11T21:00:00.000000Z,195.97,197.47,194.47,
2005-08-12T21:00:00.000000Z,196.02,197.52,194.52,
2005-08-13T21:00:00.000000Z,195.71,197.21,194.21,
2005-08-14T21:00:00.000000Z,197.42,197.92,196.92,
2005-08-15T21:00:00.000000Z,197.4,197.9,196.9,
2005-08-16T21:00:00.000000Z,198.69,199.19,198.19,
2005-08-17T21:00:00.000000Z,200.15,200.65,199.65,
2005-08-18T21:00:00.000000Z,200.53,202.03,199.03,
2005-08-19T21:00:00.000000Z,200.53,202.03,199.03,
2005-08-20T21:00:00.000000Z,200.21,201.71,198.71,
2005-08-21T21:00:00.000000Z,200.25,200.75,199.75,
2005-08-22T21:00:00.000000Z,200.71,201.21,200.21,
2005-08-23T21:00:00.000000Z,200.195,200.82,199.57,
2005-08-24T21:00:00.000000Z,199.72,200.22,199.22,
2005-08-25T21:00:00.000000Z,199.66,201.16,198.16,
2005-08-26T21:00:00.000000Z,199.65,201.15,198.15,
2005-08-27T21:00:00.000000Z,199.71,201.21,198.21,
2005-08-28T21:00:00.000000Z,200.805,201.18,200.43,
2005-08-29T21:00:00.000000Z,200.54,201.04,200.04,
2005-08-30T21:00:00.000000Z,198.13,198.63,197.63,
2005-08-31T21:00:00.000000Z,195.04,195.54,194.54,
2005-09-01T21:00:00.000000Z,194.56,196.06,193.06,
2005-09-02T21:00:00.000000Z,194.56,196.06,193.06,
2005-09-03T21:00:00.000000Z,194.35,195.85,192.85,
2005-09-04T21:00:00.000000Z,194.73,195.23,194.23,
2005-09-05T21:00:00.000000Z,195.68,196.18,195.18,
2005-09-06T21:00:00.000000Z,196.66,197.16,196.16,
2005-09-07T21:00:00.000000Z,197.31,197.81,196.81,
2005-09-08T21:00:00.000000Z,197.03,198.53,195.53,
2005-09-09T21:00:00.000000Z,197.15,198.65,195.65,
2005-09-10T21:00:00.000000Z,197.12,198.62,195.62,
2005-09-11T21:00:00.000000Z,199.2,199.7,198.7,
2005-09-12T21:00:00.000000Z,200.28,200.78,199.78,
2005-09-13T21:00:00.000000Z,199.66,200.16,199.16,
2005-09-14T21:00:00.000000Z,200.56,201.06,200.06,
2005-09-15T21:00:00.000000Z,200.89,202.39,199.39,
2005-09-16T21:00:00.000000Z,200.91,202.41,199.41,
2005-09-17T21:00:00.000000Z,202.15,203.65,200.65,
2005-09-18T21:00:00.000000Z,202.66,203.16,202.16,
2005-09-19T21:00:00.000000Z,203.11,203.61,202.61,
2005-09-20T21:00:00.000000Z,201.95,202.45,201.45,
2005-09-21T21:00:00.000000Z,204.34,204.64,204.04,
2005-09-22T21:00:00.000000Z,206.19,207.69,204.69,
2005-09-23T21:00:00.000000Z,206.19,207.69,204.69,
2005-09-24T21:00:00.000000Z,206.53,208.03,205.03,
2005-09-25T21:00:00.000000Z,205.21,205.71,204.71,
2005-09-26T21:00:00.000000Z,205.73,206.23,205.23,
2005-09-27T21:00:00.000000Z,206.86,207.36,206.36,
2005-09-28T21:00:00.000000Z,206.92,207.42,206.42,
2005-09-29T21:00:00.000000Z,207.58,209.08,206.08,
2005-09-30T21:00:00.000000Z,207.58,209.08,206.08,
2005-10-01T21:00:00.000000Z,207.73,209.23,206.23,
2005-10-02T21:00:00.000000Z,210.47,210.97,209.97,
2005-10-03T21:00:00.000000Z,209.88,210.38,209.38,
2005-10-04T21:00:00.000000Z,208.45,208.95,207.95,
2005-10-05T21:00:00.000000Z,206.205,206.83,205.58,
2005-10-06T21:00:00.000000Z,206.65,208.15,205.15,
