time,closeAsk,closeBid,volume,BNP.USDHUF - USD/HUF_x
2015-08-05T18:17:00.000000Z,284.25,283.75,25.0,284.0
2015-08-05T18:18:00.000000Z,284.25,283.75,29.0,284.0
2015-08-05T18:19:00.000000Z,284.0,283.75,32.0,283.875
2015-08-05T18:20:00.000000Z,284.0,283.75,22.0,283.875
2015-08-05T18:21:00.000000Z,284.0,283.75,46.0,283.875
2015-08-05T18:22:00.000000Z,284.0,283.75,19.0,283.875
2015-08-05T18:23:00.000000Z,284.0,283.75,12.0,283.875
2015-08-05T18:24:00.000000Z,284.0,283.75,12.0,283.875
2015-08-05T18:25:00.000000Z,284.0,283.75,44.0,283.875
2015-08-05T18:26:00.000000Z,284.0,283.75,55.0,283.875
2015-08-05T18:27:00.000000Z,284.25,283.75,38.0,284.0
2015-08-05T18:28:00.000000Z,284.25,283.75,63.0,284.0
2015-08-05T18:29:00.000000Z,284.25,283.75,25.0,284.0
2015-08-05T18:30:00.000000Z,284.25,283.75,45.0,284.0
2015-08-05T18:31:00.000000Z,284.25,283.75,14.0,284.0
2015-08-05T18:32:00.000000Z,284.25,283.75,30.0,284.0
2015-08-05T18:33:00.000000Z,284.25,283.75,20.0,284.0
2015-08-05T18:34:00.000000Z,284.25,283.75,46.0,284.0
2015-08-05T18:35:00.000000Z,284.25,283.75,9.0,284.0
2015-08-05T18:36:00.000000Z,284.25,283.75,34.0,284.0
2015-08-05T18:37:00.000000Z,284.25,283.75,29.0,284.0
2015-08-05T18:38:00.000000Z,284.25,283.75,29.0,284.0
2015-08-05T18:39:00.000000Z,284.25,283.75,37.0,284.0
2015-08-05T18:40:00.000000Z,284.25,283.75,25.0,284.0
2015-08-05T18:41:00.000000Z,284.25,283.75,25.0,284.0
2015-08-05T18:42:00.000000Z,284.25,283.75,15.0,284.0
2015-08-05T18:43:00.000000Z,284.25,283.75,27.0,284.0
2015-08-05T18:44:00.000000Z,284.25,283.75,29.0,284.0
2015-08-05T18:45:00.000000Z,284.25,283.75,47.0,284.0
2015-08-05T18:46:00.000000Z,284.25,283.75,34.0,284.0
2015-08-05T18:47:00.000000Z,284.5,284.0,81.0,284.25
2015-08-05T18:48:00.000000Z,284.5,284.0,54.0,284.25
2015-08-05T18:49:00.000000Z,284.25,284.0,29.0,284.125
2015-08-05T18:50:00.000000Z,284.25,283.75,32.0,284.0
2015-08-05T18:51:00.000000Z,284.25,284.0,24.0,284.125
2015-08-05T18:52:00.000000Z,284.25,284.0,18.0,284.125
2015-08-05T18:53:00.000000Z,284.25,284.0,27.0,284.125
2015-08-05T18:54:00.000000Z,284.25,283.75,33.0,284.0
2015-08-05T18:55:00.000000Z,284.25,283.75,14.0,284.0
2015-08-05T18:56:00.000000Z,284.25,283.75,12.0,284.0
2015-08-05T18:57:00.000000Z,284.25,284.0,38.0,284.125
2015-08-05T18:58:00.000000Z,284.25,283.75,18.0,284.0
2015-08-05T18:59:00.000000Z,284.25,284.0,71.0,284.125
2015-08-05T19:00:00.000000Z,284.25,283.75,41.0,284.0
2015-08-05T19:01:00.000000Z,284.25,283.75,43.0,284.0
2015-08-05T19:02:00.000000Z,284.25,283.75,42.0,284.0
2015-08-05T19:03:00.000000Z,284.25,284.0,23.0,284.125
2015-08-05T19:04:00.000000Z,284.25,283.75,35.0,284.0
2015-08-05T19:05:00.000000Z,284.25,283.75,31.0,284.0
2015-08-05T19:06:00.000000Z,284.25,283.75,50.0,284.0
2015-08-05T19:07:00.000000Z,284.25,283.75,19.0,284.0
2015-08-05T19:08:00.000000Z,284.25,283.75,28.0,284.0
2015-08-05T19:09:00.000000Z,284.25,283.75,25.0,284.0
2015-08-05T19:10:00.000000Z,284.25,283.75,59.0,284.0
2015-08-05T19:11:00.000000Z,284.25,283.75,54.0,284.0
2015-08-05T19:12:00.000000Z,284.25,283.75,6.0,284.0
2015-08-05T19:13:00.000000Z,284.25,283.75,8.0,284.0
2015-08-05T19:14:00.000000Z,284.25,283.75,28.0,284.0
2015-08-05T19:15:00.000000Z,284.25,283.75,7.0,284.0
2015-08-05T19:16:00.000000Z,284.25,283.75,16.0,284.0
2015-08-05T19:17:00.000000Z,284.25,283.75,13.0,284.0
2015-08-05T19:18:00.000000Z,284.25,283.75,31.0,284.0
2015-08-05T19:19:00.000000Z,284.25,283.75,11.0,284.0
2015-08-05T19:20:00.000000Z,284.25,283.75,17.0,284.0
2015-08-05T19:21:00.000000Z,284.25,283.75,24.0,284.0
2015-08-05T19:22:00.000000Z,284.25,284.0,19.0,284.125
2015-08-05T19:23:00.000000Z,284.25,284.0,10.0,284.125
2015-08-05T19:24:00.000000Z,284.25,283.75,19.0,284.0
2015-08-05T19:25:00.000000Z,284.25,284.0,16.0,284.125
2015-08-05T19:26:00.000000Z,284.25,283.75,14.0,284.0
2015-08-05T19:27:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T19:28:00.000000Z,284.25,283.75,8.0,284.0
2015-08-05T19:29:00.000000Z,284.25,283.75,18.0,284.0
2015-08-05T19:30:00.000000Z,284.25,283.75,8.0,284.0
2015-08-05T19:31:00.000000Z,284.25,283.75,12.0,284.0
2015-08-05T19:32:00.000000Z,284.25,283.75,6.0,284.0
2015-08-05T19:33:00.000000Z,284.25,283.75,43.0,284.0
2015-08-05T19:34:00.000000Z,284.25,283.75,62.0,284.0
2015-08-05T19:35:00.000000Z,284.25,283.75,21.0,284.0
2015-08-05T19:36:00.000000Z,284.25,283.75,35.0,284.0
2015-08-05T19:37:00.000000Z,284.25,283.75,7.0,284.0
2015-08-05T19:38:00.000000Z,284.25,283.75,18.0,284.0
2015-08-05T19:39:00.000000Z,284.25,283.75,13.0,284.0
2015-08-05T19:40:00.000000Z,284.25,283.75,19.0,284.0
2015-08-05T19:42:00.000000Z,284.25,283.75,5.0,284.0
2015-08-05T19:43:00.000000Z,284.25,283.75,13.0,284.0
2015-08-05T19:44:00.000000Z,284.25,283.75,3.0,284.0
2015-08-05T19:45:00.000000Z,284.25,283.75,18.0,284.0
2015-08-05T19:46:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T19:47:00.000000Z,284.25,283.75,20.0,284.0
2015-08-05T19:48:00.000000Z,284.25,283.75,16.0,284.0
2015-08-05T19:49:00.000000Z,284.25,283.75,9.0,284.0
2015-08-05T19:50:00.000000Z,284.25,283.75,10.0,284.0
2015-08-05T19:51:00.000000Z,284.25,283.75,5.0,284.0
2015-08-05T19:52:00.000000Z,284.25,283.75,10.0,284.0
2015-08-05T19:53:00.000000Z,284.25,283.75,21.0,284.0
2015-08-05T19:54:00.000000Z,284.25,283.75,4.0,284.0
2015-08-05T19:55:00.000000Z,284.25,283.75,3.0,284.0
2015-08-05T19:56:00.000000Z,284.25,283.75,8.0,284.0
2015-08-05T19:57:00.000000Z,284.25,283.75,10.0,284.0
2015-08-05T19:58:00.000000Z,284.25,283.75,19.0,284.0
2015-08-05T19:59:00.000000Z,284.25,283.75,29.0,284.0
2015-08-05T20:00:00.000000Z,284.25,283.75,35.0,284.0
2015-08-05T20:01:00.000000Z,284.25,283.75,23.0,284.0
2015-08-05T20:02:00.000000Z,284.25,284.0,42.0,284.125
2015-08-05T20:03:00.000000Z,284.25,283.75,10.0,284.0
2015-08-05T20:04:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T20:05:00.000000Z,284.25,283.75,6.0,284.0
2015-08-05T20:06:00.000000Z,284.25,284.0,16.0,284.125
2015-08-05T20:07:00.000000Z,284.25,284.0,4.0,284.125
2015-08-05T20:08:00.000000Z,284.25,284.0,4.0,284.125
2015-08-05T20:09:00.000000Z,284.25,284.0,2.0,284.125
2015-08-05T20:10:00.000000Z,284.25,284.0,20.0,284.125
2015-08-05T20:11:00.000000Z,284.25,284.0,11.0,284.125
2015-08-05T20:12:00.000000Z,284.25,284.0,20.0,284.125
2015-08-05T20:13:00.000000Z,284.25,284.0,18.0,284.125
2015-08-05T20:14:00.000000Z,284.25,283.75,29.0,284.0
2015-08-05T20:15:00.000000Z,284.25,283.75,18.0,284.0
2015-08-05T20:16:00.000000Z,284.25,283.75,5.0,284.0
2015-08-05T20:17:00.000000Z,284.25,283.75,10.0,284.0
2015-08-05T20:18:00.000000Z,284.25,283.75,13.0,284.0
2015-08-05T20:19:00.000000Z,284.25,283.75,19.0,284.0
2015-08-05T20:20:00.000000Z,284.25,283.75,6.0,284.0
2015-08-05T20:21:00.000000Z,284.25,283.75,6.0,284.0
2015-08-05T20:22:00.000000Z,284.25,283.75,5.0,284.0
2015-08-05T20:23:00.000000Z,284.25,283.75,3.0,284.0
2015-08-05T20:24:00.000000Z,284.25,283.75,4.0,284.0
2015-08-05T20:25:00.000000Z,284.25,283.75,11.0,284.0
2015-08-05T20:26:00.000000Z,284.25,283.75,6.0,284.0
2015-08-05T20:27:00.000000Z,284.25,283.75,5.0,284.0
2015-08-05T20:28:00.000000Z,284.25,283.75,1.0,284.0
2015-08-05T20:30:00.000000Z,284.25,283.75,10.0,284.0
2015-08-05T20:31:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T20:32:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T20:33:00.000000Z,284.25,283.75,11.0,284.0
2015-08-05T20:34:00.000000Z,284.25,283.75,5.0,284.0
2015-08-05T20:35:00.000000Z,284.25,283.75,18.0,284.0
2015-08-05T20:36:00.000000Z,284.25,283.75,5.0,284.0
2015-08-05T20:37:00.000000Z,284.25,283.75,22.0,284.0
2015-08-05T20:38:00.000000Z,284.25,283.75,1.0,284.0
2015-08-05T20:39:00.000000Z,284.25,283.75,4.0,284.0
2015-08-05T20:40:00.000000Z,284.25,283.75,5.0,284.0
2015-08-05T20:41:00.000000Z,284.25,283.75,4.0,284.0
2015-08-05T20:42:00.000000Z,284.25,283.75,9.0,284.0
2015-08-05T20:43:00.000000Z,284.25,283.75,5.0,284.0
2015-08-05T20:44:00.000000Z,284.25,283.75,9.0,284.0
2015-08-05T20:45:00.000000Z,284.25,283.75,14.0,284.0
2015-08-05T20:46:00.000000Z,284.25,283.75,9.0,284.0
2015-08-05T20:47:00.000000Z,284.25,283.75,71.0,284.0
2015-08-05T20:48:00.000000Z,284.25,283.75,24.0,284.0
2015-08-05T20:49:00.000000Z,284.25,283.5,15.0,283.875
2015-08-05T20:50:00.000000Z,284.0,283.75,69.0,283.875
2015-08-05T20:51:00.000000Z,284.0,283.75,2.0,283.875
2015-08-05T20:52:00.000000Z,284.0,283.75,20.0,283.875
2015-08-05T20:53:00.000000Z,284.0,283.75,6.0,283.875
2015-08-05T20:54:00.000000Z,284.0,283.5,9.0,283.75
2015-08-05T20:55:00.000000Z,284.0,283.5,5.0,283.75
2015-08-05T20:56:00.000000Z,284.0,283.5,3.0,283.75
2015-08-05T20:57:00.000000Z,284.0,283.5,14.0,283.75
2015-08-05T20:58:00.000000Z,284.0,283.5,4.0,283.75
2015-08-05T20:59:00.000000Z,284.0,283.5,11.0,283.75
2015-08-05T21:01:00.000000Z,284.5,283.25,2.0,283.875
2015-08-05T21:02:00.000000Z,284.0,283.5,6.0,283.75
2015-08-05T21:03:00.000000Z,284.0,283.5,19.0,283.75
2015-08-05T21:04:00.000000Z,284.0,283.5,3.0,283.75
2015-08-05T21:05:00.000000Z,284.0,283.5,1.0,283.75
2015-08-05T21:06:00.000000Z,284.0,283.5,23.0,283.75
2015-08-05T21:07:00.000000Z,284.0,283.75,28.0,283.875
2015-08-05T21:08:00.000000Z,284.0,283.75,1.0,283.875
2015-08-05T21:09:00.000000Z,284.0,283.75,8.0,283.875
2015-08-05T21:10:00.000000Z,284.0,283.75,1.0,283.875
2015-08-05T21:11:00.000000Z,284.0,283.75,5.0,283.875
2015-08-05T21:12:00.000000Z,284.0,283.5,16.0,283.75
2015-08-05T21:13:00.000000Z,284.0,283.5,2.0,283.75
2015-08-05T21:14:00.000000Z,284.0,283.5,5.0,283.75
2015-08-05T21:15:00.000000Z,284.0,283.5,1.0,283.75
2015-08-05T21:16:00.000000Z,284.0,283.5,3.0,283.75
2015-08-05T21:17:00.000000Z,284.0,283.5,4.0,283.75
2015-08-05T21:18:00.000000Z,284.0,283.5,1.0,283.75
2015-08-05T21:19:00.000000Z,284.0,283.5,2.0,283.75
2015-08-05T21:20:00.000000Z,284.0,283.75,6.0,283.875
2015-08-05T21:21:00.000000Z,284.0,283.75,5.0,283.875
2015-08-05T21:22:00.000000Z,284.0,283.75,1.0,283.875
2015-08-05T21:23:00.000000Z,284.0,283.75,3.0,283.875
2015-08-05T21:24:00.000000Z,284.0,283.75,1.0,283.875
2015-08-05T21:25:00.000000Z,284.0,283.75,4.0,283.875
2015-08-05T21:26:00.000000Z,284.0,283.75,2.0,283.875
2015-08-05T21:27:00.000000Z,284.0,283.75,4.0,283.875
2015-08-05T21:28:00.000000Z,284.0,283.75,1.0,283.875
2015-08-05T21:29:00.000000Z,284.0,283.75,1.0,283.875
2015-08-05T21:30:00.000000Z,284.0,283.75,32.0,283.875
2015-08-05T21:31:00.000000Z,284.0,283.75,7.0,283.875
2015-08-05T21:32:00.000000Z,284.0,283.75,1.0,283.875
2015-08-05T21:33:00.000000Z,284.0,283.75,2.0,283.875
2015-08-05T21:35:00.000000Z,284.0,283.75,2.0,283.875
2015-08-05T21:36:00.000000Z,284.0,283.75,1.0,283.875
2015-08-05T21:37:00.000000Z,284.25,283.75,38.0,284.0
2015-08-05T21:38:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T21:39:00.000000Z,284.25,283.75,12.0,284.0
2015-08-05T21:40:00.000000Z,284.25,283.75,24.0,284.0
2015-08-05T21:41:00.000000Z,284.25,283.75,11.0,284.0
2015-08-05T21:42:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T21:44:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T21:45:00.000000Z,284.25,283.75,5.0,284.0
2015-08-05T21:46:00.000000Z,284.25,283.75,3.0,284.0
2015-08-05T21:47:00.000000Z,284.25,283.75,4.0,284.0
2015-08-05T21:48:00.000000Z,284.25,283.75,4.0,284.0
2015-08-05T21:49:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T21:50:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T21:51:00.000000Z,284.25,283.75,12.0,284.0
2015-08-05T21:52:00.000000Z,284.25,283.75,3.0,284.0
2015-08-05T21:53:00.000000Z,284.25,283.75,1.0,284.0
2015-08-05T21:54:00.000000Z,284.25,283.75,4.0,284.0
2015-08-05T21:55:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T21:56:00.000000Z,284.25,283.75,5.0,284.0
2015-08-05T21:58:00.000000Z,284.25,283.75,4.0,284.0
2015-08-05T21:59:00.000000Z,284.25,283.5,7.0,283.875
2015-08-05T22:00:00.000000Z,284.25,283.5,14.0,283.875
2015-08-05T22:01:00.000000Z,284.25,283.5,12.0,283.875
2015-08-05T22:02:00.000000Z,284.25,283.5,6.0,283.875
2015-08-05T22:03:00.000000Z,284.25,283.5,3.0,283.875
2015-08-05T22:04:00.000000Z,284.25,283.5,8.0,283.875
2015-08-05T22:05:00.000000Z,284.25,283.75,15.0,284.0
2015-08-05T22:06:00.000000Z,284.25,283.75,26.0,284.0
2015-08-05T22:07:00.000000Z,284.25,283.75,3.0,284.0
2015-08-05T22:08:00.000000Z,284.25,283.75,3.0,284.0
2015-08-05T22:09:00.000000Z,284.25,283.75,4.0,284.0
2015-08-05T22:10:00.000000Z,284.25,283.75,9.0,284.0
2015-08-05T22:11:00.000000Z,284.25,283.75,21.0,284.0
2015-08-05T22:12:00.000000Z,284.25,283.75,39.0,284.0
2015-08-05T22:13:00.000000Z,284.5,283.75,56.0,284.125
2015-08-05T22:14:00.000000Z,284.25,283.75,56.0,284.0
2015-08-05T22:15:00.000000Z,284.25,283.75,19.0,284.0
2015-08-05T22:16:00.000000Z,284.25,283.75,11.0,284.0
2015-08-05T22:17:00.000000Z,284.25,283.75,31.0,284.0
2015-08-05T22:18:00.000000Z,284.25,283.75,13.0,284.0
2015-08-05T22:19:00.000000Z,284.25,283.75,1.0,284.0
2015-08-05T22:20:00.000000Z,284.25,283.75,16.0,284.0
2015-08-05T22:21:00.000000Z,284.25,283.75,1.0,284.0
2015-08-05T22:22:00.000000Z,284.25,283.75,1.0,284.0
2015-08-05T22:25:00.000000Z,284.25,283.75,4.0,284.0
2015-08-05T22:26:00.000000Z,284.25,283.75,8.0,284.0
2015-08-05T22:27:00.000000Z,284.25,283.75,41.0,284.0
2015-08-05T22:28:00.000000Z,284.25,283.75,38.0,284.0
2015-08-05T22:29:00.000000Z,284.25,283.75,26.0,284.0
2015-08-05T22:30:00.000000Z,284.25,283.75,12.0,284.0
2015-08-05T22:32:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T22:33:00.000000Z,284.25,283.75,5.0,284.0
2015-08-05T22:34:00.000000Z,284.25,283.75,23.0,284.0
2015-08-05T22:35:00.000000Z,284.25,283.75,22.0,284.0
2015-08-05T22:36:00.000000Z,284.25,283.75,29.0,284.0
2015-08-05T22:37:00.000000Z,284.25,283.75,15.0,284.0
2015-08-05T22:38:00.000000Z,284.25,283.75,22.0,284.0
2015-08-05T22:39:00.000000Z,284.25,283.75,27.0,284.0
2015-08-05T22:40:00.000000Z,284.25,283.75,6.0,284.0
2015-08-05T22:41:00.000000Z,284.25,283.75,6.0,284.0
2015-08-05T22:42:00.000000Z,284.25,283.75,15.0,284.0
2015-08-05T22:43:00.000000Z,284.25,283.75,7.0,284.0
2015-08-05T22:44:00.000000Z,284.25,283.75,14.0,284.0
2015-08-05T22:50:00.000000Z,284.25,283.75,2.0,284.0
2015-08-05T22:51:00.000000Z,284.25,283.75,9.0,284.0
2015-08-05T22:52:00.000000Z,284.25,283.75,4.0,284.0
2015-08-05T22:53:00.000000Z,284.25,283.5,8.0,283.875
2015-08-05T22:54:00.000000Z,284.25,283.5,1.0,283.875
2015-08-05T22:55:00.000000Z,284.25,283.5,2.0,283.875
2015-08-05T22:57:00.000000Z,284.25,283.5,3.0,283.875
2015-08-05T22:58:00.000000Z,284.25,283.5,5.0,283.875
2015-08-05T22:59:00.000000Z,284.25,283.5,2.0,283.875
2015-08-05T23:00:00.000000Z,284.25,283.5,14.0,283.875
2015-08-05T23:01:00.000000Z,284.25,283.5,5.0,283.875
2015-08-05T23:02:00.000000Z,284.25,283.5,1.0,283.875
2015-08-05T23:03:00.000000Z,284.25,283.5,2.0,283.875
2015-08-05T23:05:00.000000Z,284.25,283.5,8.0,283.875
2015-08-05T23:06:00.000000Z,284.25,283.5,15.0,283.875
2015-08-05T23:08:00.000000Z,284.25,283.5,11.0,283.875
2015-08-05T23:09:00.000000Z,284.25,283.5,6.0,283.875
2015-08-05T23:10:00.000000Z,284.25,283.5,6.0,283.875
2015-08-05T23:12:00.000000Z,284.25,283.5,49.0,283.875
2015-08-05T23:13:00.000000Z,284.25,283.5,15.0,283.875
2015-08-05T23:14:00.000000Z,284.25,283.5,15.0,283.875
2015-08-05T23:15:00.000000Z,284.25,283.5,8.0,283.875
2015-08-05T23:16:00.000000Z,284.25,283.5,7.0,283.875
2015-08-05T23:17:00.000000Z,284.25,283.5,8.0,283.875
2015-08-05T23:18:00.000000Z,284.25,283.5,15.0,283.875
2015-08-05T23:19:00.000000Z,284.25,283.5,2.0,283.875
2015-08-05T23:21:00.000000Z,284.25,283.5,4.0,283.875
2015-08-05T23:22:00.000000Z,284.25,283.5,8.0,283.875
2015-08-05T23:23:00.000000Z,284.25,283.5,16.0,283.875
2015-08-05T23:24:00.000000Z,284.25,283.5,2.0,283.875
2015-08-05T23:25:00.000000Z,284.25,283.5,5.0,283.875
2015-08-05T23:26:00.000000Z,284.25,283.5,1.0,283.875
2015-08-05T23:27:00.000000Z,284.25,283.5,13.0,283.875
2015-08-05T23:28:00.000000Z,284.25,283.5,13.0,283.875
2015-08-05T23:29:00.000000Z,284.25,283.5,3.0,283.875
2015-08-05T23:30:00.000000Z,284.25,283.5,6.0,283.875
2015-08-05T23:31:00.000000Z,284.25,283.5,11.0,283.875
2015-08-05T23:32:00.000000Z,284.25,283.5,14.0,283.875
2015-08-05T23:33:00.000000Z,284.25,283.5,24.0,283.875
2015-08-05T23:34:00.000000Z,284.25,283.5,9.0,283.875
2015-08-05T23:35:00.000000Z,284.25,283.5,12.0,283.875
2015-08-05T23:36:00.000000Z,284.25,283.5,7.0,283.875
2015-08-05T23:37:00.000000Z,284.25,283.5,2.0,283.875
2015-08-05T23:38:00.000000Z,284.25,283.5,8.0,283.875
2015-08-05T23:39:00.000000Z,284.25,283.5,14.0,283.875
2015-08-05T23:40:00.000000Z,284.25,283.5,10.0,283.875
2015-08-05T23:41:00.000000Z,284.25,283.5,5.0,283.875
2015-08-05T23:42:00.000000Z,284.25,283.5,8.0,283.875
2015-08-05T23:43:00.000000Z,284.25,283.5,6.0,283.875
2015-08-05T23:44:00.000000Z,284.25,283.5,7.0,283.875
2015-08-05T23:45:00.000000Z,284.25,283.5,10.0,283.875
2015-08-05T23:46:00.000000Z,284.25,283.5,2.0,283.875
2015-08-05T23:47:00.000000Z,284.25,283.5,1.0,283.875
2015-08-05T23:48:00.000000Z,284.25,283.5,11.0,283.875
2015-08-05T23:49:00.000000Z,284.25,283.5,6.0,283.875
2015-08-05T23:50:00.000000Z,284.25,283.5,9.0,283.875
2015-08-05T23:51:00.000000Z,284.25,283.5,1.0,283.875
2015-08-05T23:52:00.000000Z,284.25,283.5,9.0,283.875
2015-08-05T23:53:00.000000Z,284.25,283.5,26.0,283.875
2015-08-05T23:54:00.000000Z,284.25,283.5,7.0,283.875
2015-08-05T23:55:00.000000Z,284.25,283.5,2.0,283.875
2015-08-05T23:56:00.000000Z,284.25,283.5,7.0,283.875
2015-08-05T23:57:00.000000Z,284.25,283.5,14.0,283.875
2015-08-05T23:58:00.000000Z,284.25,283.5,3.0,283.875
2015-08-05T23:59:00.000000Z,284.25,283.5,13.0,283.875
2015-08-06T00:00:00.000000Z,284.25,283.5,33.0,283.875
2015-08-06T00:01:00.000000Z,284.25,283.5,52.0,283.875
2015-08-06T00:02:00.000000Z,284.25,283.5,32.0,283.875
2015-08-06T00:03:00.000000Z,284.25,283.5,32.0,283.875
2015-08-06T00:04:00.000000Z,284.25,283.5,17.0,283.875
2015-08-06T00:05:00.000000Z,284.0,283.5,17.0,283.75
2015-08-06T00:06:00.000000Z,284.0,283.5,26.0,283.75
2015-08-06T00:07:00.000000Z,284.0,283.5,18.0,283.75
2015-08-06T00:08:00.000000Z,284.0,283.25,46.0,283.625
2015-08-06T00:09:00.000000Z,284.0,283.25,15.0,283.625
2015-08-06T00:10:00.000000Z,284.0,283.25,9.0,283.625
2015-08-06T00:11:00.000000Z,284.0,283.25,8.0,283.625
2015-08-06T00:12:00.000000Z,284.0,283.25,21.0,283.625
2015-08-06T00:13:00.000000Z,284.0,283.25,38.0,283.625
2015-08-06T00:14:00.000000Z,284.0,283.25,57.0,283.625
2015-08-06T00:15:00.000000Z,284.0,283.25,24.0,283.625
2015-08-06T00:16:00.000000Z,284.0,283.25,9.0,283.625
2015-08-06T00:17:00.000000Z,284.0,283.25,8.0,283.625
2015-08-06T00:18:00.000000Z,284.0,283.25,45.0,283.625
2015-08-06T00:19:00.000000Z,284.0,283.25,15.0,283.625
2015-08-06T00:22:00.000000Z,284.0,283.25,12.0,283.625
2015-08-06T00:23:00.000000Z,284.0,283.25,33.0,283.625
2015-08-06T00:24:00.000000Z,283.75,283.0,390.0,283.375
2015-08-06T00:25:00.000000Z,283.75,283.0,86.0,283.375
2015-08-06T00:26:00.000000Z,283.75,283.0,59.0,283.375
2015-08-06T00:27:00.000000Z,283.75,283.0,47.0,283.375
2015-08-06T00:28:00.000000Z,283.75,283.0,42.0,283.375
2015-08-06T00:29:00.000000Z,283.75,283.0,57.0,283.375
2015-08-06T00:30:00.000000Z,283.75,283.0,61.0,283.375
2015-08-06T00:31:00.000000Z,283.75,283.0,21.0,283.375
2015-08-06T00:32:00.000000Z,283.75,283.0,20.0,283.375
2015-08-06T00:33:00.000000Z,283.75,283.0,20.0,283.375
2015-08-06T00:34:00.000000Z,283.75,283.25,53.0,283.5
2015-08-06T00:35:00.000000Z,283.75,283.25,40.0,283.5
2015-08-06T00:36:00.000000Z,283.75,283.25,44.0,283.5
2015-08-06T00:37:00.000000Z,283.75,283.25,9.0,283.5
2015-08-06T00:38:00.000000Z,283.75,283.25,25.0,283.5
2015-08-06T00:39:00.000000Z,283.75,283.25,26.0,283.5
2015-08-06T00:40:00.000000Z,283.75,283.25,17.0,283.5
2015-08-06T00:41:00.000000Z,283.75,283.25,23.0,283.5
2015-08-06T00:42:00.000000Z,283.75,283.25,23.0,283.5
2015-08-06T00:43:00.000000Z,283.75,283.25,15.0,283.5
2015-08-06T00:44:00.000000Z,283.75,283.25,18.0,283.5
2015-08-06T00:45:00.000000Z,283.75,283.25,21.0,283.5
2015-08-06T00:46:00.000000Z,283.75,283.25,48.0,283.5
2015-08-06T00:47:00.000000Z,283.75,283.25,18.0,283.5
2015-08-06T00:48:00.000000Z,283.75,283.25,11.0,283.5
2015-08-06T00:49:00.000000Z,283.75,283.25,41.0,283.5
2015-08-06T00:50:00.000000Z,284.0,283.25,32.0,283.625
2015-08-06T00:51:00.000000Z,284.0,283.25,37.0,283.625
2015-08-06T00:52:00.000000Z,284.0,283.25,41.0,283.625
2015-08-06T00:53:00.000000Z,284.0,283.25,33.0,283.625
2015-08-06T00:54:00.000000Z,284.0,283.25,65.0,283.625
2015-08-06T00:55:00.000000Z,284.0,283.25,64.0,283.625
2015-08-06T00:56:00.000000Z,284.0,283.25,52.0,283.625
2015-08-06T00:57:00.000000Z,284.0,283.25,28.0,283.625
2015-08-06T00:58:00.000000Z,284.0,283.25,23.0,283.625
2015-08-06T00:59:00.000000Z,284.0,283.25,80.0,283.625
2015-08-06T01:00:00.000000Z,284.0,283.25,85.0,283.625
2015-08-06T01:01:00.000000Z,284.0,283.25,98.0,283.625
2015-08-06T01:02:00.000000Z,284.0,283.25,68.0,283.625
2015-08-06T01:03:00.000000Z,284.0,283.25,17.0,283.625
2015-08-06T01:04:00.000000Z,284.0,283.25,46.0,283.625
2015-08-06T01:05:00.000000Z,284.0,283.25,53.0,283.625
2015-08-06T01:06:00.000000Z,284.0,283.25,25.0,283.625
2015-08-06T01:07:00.000000Z,284.0,283.25,23.0,283.625
2015-08-06T01:08:00.000000Z,284.0,283.25,15.0,283.625
2015-08-06T01:09:00.000000Z,284.0,283.25,54.0,283.625
2015-08-06T01:10:00.000000Z,284.0,283.25,45.0,283.625
2015-08-06T01:11:00.000000Z,284.0,283.25,51.0,283.625
2015-08-06T01:12:00.000000Z,284.0,283.25,4.0,283.625
2015-08-06T01:13:00.000000Z,284.0,283.25,18.0,283.625
2015-08-06T01:14:00.000000Z,284.0,283.25,31.0,283.625
2015-08-06T01:15:00.000000Z,284.0,283.25,44.0,283.625
2015-08-06T01:16:00.000000Z,284.0,283.25,77.0,283.625
2015-08-06T01:17:00.000000Z,284.0,283.25,72.0,283.625
2015-08-06T01:18:00.000000Z,284.0,283.5,40.0,283.75
2015-08-06T01:19:00.000000Z,284.0,283.5,42.0,283.75
2015-08-06T01:20:00.000000Z,284.0,283.5,30.0,283.75
2015-08-06T01:21:00.000000Z,284.0,283.5,29.0,283.75
2015-08-06T01:22:00.000000Z,284.0,283.25,32.0,283.625
2015-08-06T01:23:00.000000Z,284.0,283.25,21.0,283.625
2015-08-06T01:24:00.000000Z,284.0,283.25,32.0,283.625
2015-08-06T01:25:00.000000Z,284.0,283.5,14.0,283.75
2015-08-06T01:26:00.000000Z,284.0,283.5,28.0,283.75
2015-08-06T01:27:00.000000Z,284.0,283.5,22.0,283.75
