time,BNP.USDJPY - USD/JPY_x,closeAsk,closeBid,volume
2015-05-27T07:00:00.000000Z,123.0625,123.0625,123.0625,1422.0
2015-05-27T07:15:00.000000Z,123.03125,123.0625,123.0,1219.0
2015-05-27T07:30:00.000000Z,123.03125,123.0625,123.0,898.0
2015-05-27T07:45:00.000000Z,123.0,123.0,123.0,1017.0
2015-05-27T08:00:00.000000Z,123.0,123.0,123.0,1027.0
2015-05-27T08:15:00.000000Z,123.0,123.0,123.0,816.0
2015-05-27T08:30:00.000000Z,123.0625,123.0625,123.0625,757.0
2015-05-27T08:45:00.000000Z,123.0625,123.0625,123.0625,1015.0
2015-05-27T09:00:00.000000Z,123.0625,123.0625,123.0625,915.0
2015-05-27T09:15:00.000000Z,123.15625,123.1875,123.125,859.0
2015-05-27T09:30:00.000000Z,123.34375,123.375,123.3125,1863.0
2015-05-27T09:45:00.000000Z,123.4375,123.4375,123.4375,1485.0
2015-05-27T10:00:00.000000Z,123.5625,123.5625,123.5625,1804.0
2015-05-27T10:15:00.000000Z,123.4375,123.4375,123.4375,1548.0
2015-05-27T10:30:00.000000Z,123.6875,123.6875,123.6875,2126.0
2015-05-27T10:45:00.000000Z,123.5625,123.5625,123.5625,1439.0
2015-05-27T11:00:00.000000Z,123.5625,123.5625,123.5625,1014.0
2015-05-27T11:15:00.000000Z,123.625,123.625,123.625,869.0
2015-05-27T11:30:00.000000Z,123.6875,123.6875,123.6875,1000.0
2015-05-27T11:45:00.000000Z,123.71875,123.75,123.6875,1418.0
2015-05-27T12:00:00.000000Z,123.6875,123.6875,123.6875,1755.0
2015-05-27T12:15:00.000000Z,123.6875,123.6875,123.6875,1711.0
2015-05-27T12:30:00.000000Z,123.75,123.75,123.75,1855.0
2015-05-27T12:45:00.000000Z,123.75,123.75,123.75,1575.0
2015-05-27T13:00:00.000000Z,123.75,123.75,123.75,1373.0
2015-05-27T13:15:00.000000Z,123.625,123.625,123.625,1411.0
2015-05-27T13:30:00.000000Z,123.5625,123.5625,123.5625,1952.0
2015-05-27T13:45:00.000000Z,123.625,123.625,123.625,3104.0
2015-05-27T14:00:00.000000Z,123.625,123.625,123.625,2338.0
2015-05-27T14:15:00.000000Z,123.625,123.625,123.625,2436.0
2015-05-27T14:30:00.000000Z,123.6875,123.6875,123.6875,2009.0
2015-05-27T14:45:00.000000Z,123.75,123.75,123.75,2092.0
2015-05-27T15:00:00.000000Z,123.8125,123.8125,123.8125,2110.0
2015-05-27T15:15:00.000000Z,123.75,123.75,123.75,1365.0
2015-05-27T15:30:00.000000Z,123.8125,123.8125,123.8125,1220.0
2015-05-27T15:45:00.000000Z,123.75,123.75,123.75,790.0
2015-05-27T16:00:00.000000Z,123.875,123.875,123.875,867.0
2015-05-27T16:15:00.000000Z,123.84375,123.875,123.8125,733.0
2015-05-27T16:30:00.000000Z,123.875,123.875,123.875,562.0
2015-05-27T16:45:00.000000Z,123.875,123.875,123.875,553.0
2015-05-27T17:00:00.000000Z,123.9375,123.9375,123.9375,814.0
2015-05-27T17:15:00.000000Z,123.90625,123.9375,123.875,1633.0
2015-05-27T17:30:00.000000Z,123.8125,123.8125,123.8125,660.0
2015-05-27T17:45:00.000000Z,123.8125,123.8125,123.8125,522.0
2015-05-27T18:00:00.000000Z,123.875,123.875,123.875,792.0
2015-05-27T18:15:00.000000Z,123.875,123.875,123.875,693.0
2015-05-27T18:30:00.000000Z,123.875,123.875,123.875,345.0
2015-05-27T18:45:00.000000Z,123.875,123.875,123.875,539.0
2015-05-27T19:00:00.000000Z,123.875,123.875,123.875,400.0
2015-05-27T19:15:00.000000Z,123.875,123.875,123.875,423.0
2015-05-27T19:30:00.000000Z,123.75,123.75,123.75,526.0
2015-05-27T19:45:00.000000Z,123.75,123.75,123.75,904.0
2015-05-27T20:00:00.000000Z,123.71875,123.75,123.6875,811.0
2015-05-27T20:15:00.000000Z,123.6875,123.6875,123.6875,583.0
2015-05-27T20:30:00.000000Z,123.625,123.625,123.625,661.0
2015-05-27T20:45:00.000000Z,123.65625,123.6875,123.625,517.0
2015-05-27T21:00:00.000000Z,123.6875,123.6875,123.6875,193.0
2015-05-27T21:15:00.000000Z,123.71875,123.75,123.6875,546.0
2015-05-27T21:30:00.000000Z,123.71875,123.75,123.6875,192.0
2015-05-27T21:45:00.000000Z,123.71875,123.75,123.6875,389.0
2015-05-27T22:00:00.000000Z,123.75,123.75,123.75,465.0
2015-05-27T22:15:00.000000Z,123.75,123.75,123.75,182.0
2015-05-27T22:30:00.000000Z,123.71875,123.75,123.6875,273.0
2015-05-27T22:45:00.000000Z,123.75,123.75,123.75,111.0
2015-05-27T23:00:00.000000Z,123.71875,123.75,123.6875,171.0
2015-05-27T23:15:00.000000Z,123.75,123.75,123.75,136.0
2015-05-27T23:30:00.000000Z,123.75,123.75,123.75,187.0
2015-05-27T23:45:00.000000Z,123.75,123.75,123.75,292.0
2015-05-28T00:00:00.000000Z,123.75,123.75,123.75,666.0
2015-05-28T00:15:00.000000Z,123.75,123.75,123.75,426.0
2015-05-28T00:30:00.000000Z,123.6875,123.6875,123.6875,569.0
2015-05-28T00:45:00.000000Z,123.6875,123.6875,123.6875,638.0
2015-05-28T01:00:00.000000Z,123.71875,123.75,123.6875,641.0
2015-05-28T01:15:00.000000Z,123.5625,123.5625,123.5625,998.0
2015-05-28T01:30:00.000000Z,123.65625,123.6875,123.625,1033.0
2015-05-28T01:45:00.000000Z,123.75,123.75,123.75,672.0
2015-05-28T02:00:00.000000Z,123.78125,123.8125,123.75,759.0
2015-05-28T02:15:00.000000Z,123.84375,123.875,123.8125,769.0
2015-05-28T02:30:00.000000Z,123.9375,123.9375,123.9375,866.0
2015-05-28T02:45:00.000000Z,124.125,124.125,124.125,1755.0
2015-05-28T03:00:00.000000Z,124.1875,124.1875,124.1875,1277.0
2015-05-28T03:15:00.000000Z,124.125,124.125,124.125,719.0
2015-05-28T03:30:00.000000Z,124.125,124.125,124.125,704.0
2015-05-28T03:45:00.000000Z,124.125,124.125,124.125,530.0
2015-05-28T04:00:00.000000Z,124.15625,124.1875,124.125,592.0
2015-05-28T04:15:00.000000Z,124.125,124.125,124.125,617.0
2015-05-28T04:30:00.000000Z,124.125,124.125,124.125,440.0
2015-05-28T04:45:00.000000Z,123.9375,123.9375,123.9375,813.0
2015-05-28T05:00:00.000000Z,123.84375,123.875,123.8125,1597.0
2015-05-28T05:15:00.000000Z,123.875,123.875,123.875,739.0
2015-05-28T05:30:00.000000Z,123.6875,123.6875,123.6875,1577.0
2015-05-28T05:45:00.000000Z,123.8125,123.8125,123.8125,945.0
2015-05-28T06:00:00.000000Z,123.875,123.875,123.875,994.0
2015-05-28T06:15:00.000000Z,123.625,123.625,123.625,2084.0
2015-05-28T06:30:00.000000Z,123.6875,123.6875,123.6875,1391.0
2015-05-28T06:45:00.000000Z,123.6875,123.6875,123.6875,1296.0
2015-05-28T07:00:00.000000Z,123.6875,123.6875,123.6875,1587.0
2015-05-28T07:15:00.000000Z,123.71875,123.75,123.6875,1297.0
2015-05-28T07:30:00.000000Z,123.6875,123.6875,123.6875,1490.0
2015-05-28T07:45:00.000000Z,123.625,123.625,123.625,982.0
2015-05-28T08:00:00.000000Z,123.71875,123.75,123.6875,953.0
2015-05-28T08:15:00.000000Z,123.9375,123.9375,123.9375,1215.0
2015-05-28T08:30:00.000000Z,123.875,123.875,123.875,1537.0
2015-05-28T08:45:00.000000Z,123.875,123.875,123.875,1057.0
2015-05-28T09:00:00.000000Z,123.875,123.875,123.875,805.0
2015-05-28T09:15:00.000000Z,123.875,123.875,123.875,442.0
2015-05-28T09:30:00.000000Z,124.0,124.0,124.0,1144.0
2015-05-28T09:45:00.000000Z,124.125,124.125,124.125,1534.0
2015-05-28T10:00:00.000000Z,124.125,124.125,124.125,863.0
2015-05-28T10:15:00.000000Z,124.125,124.125,124.125,658.0
2015-05-28T10:30:00.000000Z,124.0625,124.0625,124.0625,770.0
2015-05-28T10:45:00.000000Z,124.0625,124.0625,124.0625,757.0
2015-05-28T11:00:00.000000Z,124.1875,124.1875,124.1875,1043.0
2015-05-28T11:15:00.000000Z,124.3125,124.3125,124.3125,1855.0
2015-05-28T11:30:00.000000Z,124.3125,124.3125,124.3125,1205.0
2015-05-28T11:45:00.000000Z,124.28125,124.3125,124.25,1333.0
2015-05-28T12:00:00.000000Z,124.21875,124.25,124.1875,1554.0
2015-05-28T12:15:00.000000Z,124.1875,124.25,124.125,1240.0
2015-05-28T12:30:00.000000Z,124.25,124.25,124.25,2030.0
2015-05-28T12:45:00.000000Z,124.125,124.125,124.125,1670.0
2015-05-28T13:00:00.000000Z,124.1875,124.1875,124.1875,1102.0
2015-05-28T13:15:00.000000Z,124.25,124.25,124.25,948.0
2015-05-28T13:30:00.000000Z,124.40625,124.4375,124.375,1428.0
2015-05-28T13:45:00.000000Z,124.3125,124.3125,124.3125,1584.0
2015-05-28T14:00:00.000000Z,124.1875,124.1875,124.1875,2556.0
2015-05-28T14:15:00.000000Z,124.1875,124.1875,124.1875,1380.0
2015-05-28T14:30:00.000000Z,124.21875,124.25,124.1875,1661.0
2015-05-28T14:45:00.000000Z,124.25,124.25,124.25,1597.0
2015-05-28T15:00:00.000000Z,124.25,124.25,124.25,1513.0
2015-05-28T15:15:00.000000Z,124.28125,124.3125,124.25,887.0
2015-05-28T15:30:00.000000Z,124.25,124.25,124.25,859.0
2015-05-28T15:45:00.000000Z,124.1875,124.1875,124.1875,798.0
2015-05-28T16:00:00.000000Z,124.15625,124.1875,124.125,1178.0
2015-05-28T16:15:00.000000Z,124.1875,124.1875,124.1875,589.0
2015-05-28T16:30:00.000000Z,124.1875,124.1875,124.1875,738.0
2015-05-28T16:45:00.000000Z,123.84375,123.875,123.8125,2192.0
2015-05-28T17:00:00.000000Z,123.8125,123.8125,123.8125,1604.0
2015-05-28T17:15:00.000000Z,123.6875,123.6875,123.6875,1166.0
2015-05-28T17:30:00.000000Z,123.75,123.75,123.75,1120.0
2015-05-28T17:45:00.000000Z,123.75,123.75,123.75,661.0
2015-05-28T18:00:00.000000Z,123.875,123.875,123.875,843.0
2015-05-28T18:15:00.000000Z,124.0,124.0,124.0,663.0
2015-05-28T18:30:00.000000Z,123.875,123.875,123.875,513.0
2015-05-28T18:45:00.000000Z,123.875,123.875,123.875,534.0
2015-05-28T19:00:00.000000Z,124.0625,124.0625,124.0625,1020.0
2015-05-28T19:15:00.000000Z,124.0,124.0,124.0,668.0
2015-05-28T19:30:00.000000Z,124.0625,124.0625,124.0625,385.0
2015-05-28T19:45:00.000000Z,124.0,124.0,124.0,388.0
2015-05-28T20:00:00.000000Z,124.0,124.0,124.0,459.0
2015-05-28T20:15:00.000000Z,124.0,124.0,124.0,207.0
2015-05-28T20:30:00.000000Z,123.96875,124.0,123.9375,147.0
2015-05-28T20:45:00.000000Z,123.9375,123.9375,123.9375,267.0
2015-05-28T21:00:00.000000Z,123.90625,123.9375,123.875,471.0
2015-05-28T21:15:00.000000Z,123.90625,123.9375,123.875,490.0
2015-05-28T21:30:00.000000Z,123.9375,123.9375,123.9375,352.0
