time,BNP.USDCHF - USD/CHF_x,closeAsk,closeBid,volume
2015-03-16T02:30:00.000000Z,1.005859375,1.005859375,1.005859375,93.0
2015-03-16T03:00:00.000000Z,1.005859375,1.005859375,1.005859375,41.0
2015-03-16T03:30:00.000000Z,1.005859375,1.005859375,1.005859375,63.0
2015-03-16T04:00:00.000000Z,1.005859375,1.005859375,1.005859375,73.0
2015-03-16T04:30:00.000000Z,1.0068359375,1.0068359375,1.0068359375,97.0
2015-03-16T05:00:00.000000Z,1.0068359375,1.0068359375,1.0068359375,43.0
2015-03-16T05:30:00.000000Z,1.005859375,1.005859375,1.005859375,63.0
2015-03-16T06:00:00.000000Z,1.00634765625,1.0068359375,1.005859375,174.0
2015-03-16T06:30:00.000000Z,1.00634765625,1.0068359375,1.005859375,129.0
2015-03-16T07:00:00.000000Z,1.00537109375,1.005859375,1.0048828125,203.0
2015-03-16T07:30:00.000000Z,1.00439453125,1.0048828125,1.00390625,353.0
2015-03-16T08:00:00.000000Z,1.00537109375,1.005859375,1.0048828125,444.0
2015-03-16T08:30:00.000000Z,1.00537109375,1.005859375,1.0048828125,247.0
2015-03-16T09:00:00.000000Z,1.00439453125,1.0048828125,1.00390625,247.0
2015-03-16T09:30:00.000000Z,1.00390625,1.00390625,1.00390625,144.0
2015-03-16T10:00:00.000000Z,1.00390625,1.00390625,1.00390625,189.0
2015-03-16T10:30:00.000000Z,1.00390625,1.00390625,1.00390625,194.0
2015-03-16T11:00:00.000000Z,1.00390625,1.00390625,1.00390625,133.0
2015-03-16T11:30:00.000000Z,1.0048828125,1.0048828125,1.0048828125,163.0
2015-03-16T12:00:00.000000Z,1.0048828125,1.0048828125,1.0048828125,467.0
2015-03-16T12:30:00.000000Z,1.005859375,1.005859375,1.005859375,884.0
2015-03-16T13:00:00.000000Z,1.0048828125,1.0048828125,1.0048828125,1152.0
2015-03-16T13:30:00.000000Z,1.0029296875,1.0029296875,1.0029296875,1285.0
2015-03-16T14:00:00.000000Z,1.005859375,1.005859375,1.005859375,544.0
2015-03-16T14:30:00.000000Z,1.0068359375,1.0068359375,1.0068359375,497.0
