time,BNP.USDPLN - USD/PLN_x,closeAsk,closeBid,volume
2015-03-16T02:30:00.000000Z,3.9482421875,3.953125,3.943359375,1066.0
2015-03-16T03:00:00.000000Z,3.94921875,3.955078125,3.943359375,748.0
2015-03-16T03:30:00.000000Z,3.9482421875,3.953125,3.943359375,854.0
2015-03-16T04:00:00.000000Z,3.947265625,3.953125,3.94140625,694.0
2015-03-16T04:30:00.000000Z,3.951171875,3.95703125,3.9453125,861.0
2015-03-16T05:00:00.000000Z,3.94921875,3.953125,3.9453125,854.0
2015-03-16T05:30:00.000000Z,3.9443359375,3.94921875,3.939453125,1184.0
2015-03-16T06:00:00.000000Z,3.9423828125,3.9453125,3.939453125,2640.0
2015-03-16T06:30:00.000000Z,3.9404296875,3.943359375,3.9375,2592.0
2015-03-16T07:00:00.000000Z,3.9423828125,3.943359375,3.94140625,4536.0
2015-03-16T07:30:00.000000Z,3.9375,3.939453125,3.935546875,4876.0
2015-03-16T08:00:00.000000Z,3.9345703125,3.935546875,3.93359375,6960.0
2015-03-16T08:30:00.000000Z,3.9306640625,3.931640625,3.9296875,5832.0
2015-03-16T09:00:00.000000Z,3.9287109375,3.9296875,3.927734375,5528.0
2015-03-16T09:30:00.000000Z,3.9267578125,3.927734375,3.92578125,3336.0
2015-03-16T10:00:00.000000Z,3.9208984375,3.921875,3.919921875,4416.0
2015-03-16T10:30:00.000000Z,3.9248046875,3.92578125,3.923828125,3620.0
2015-03-16T11:00:00.000000Z,3.9267578125,3.927734375,3.92578125,3860.0
2015-03-16T11:30:00.000000Z,3.9287109375,3.9296875,3.927734375,3226.0
2015-03-16T12:00:00.000000Z,3.9208984375,3.923828125,3.91796875,5224.0
2015-03-16T12:30:00.000000Z,3.921875,3.923828125,3.919921875,7752.0
2015-03-16T13:00:00.000000Z,3.9033203125,3.904296875,3.90234375,9896.0
2015-03-16T13:30:00.000000Z,3.892578125,3.89453125,3.890625,11216.0
2015-03-16T14:00:00.000000Z,3.9013671875,3.90234375,3.900390625,10128.0
2015-03-16T14:30:00.000000Z,3.9091796875,3.91015625,3.908203125,5672.0
2015-03-16T15:00:00.000000Z,3.90625,3.908203125,3.904296875,5680.0
2015-03-16T15:30:00.000000Z,3.9033203125,3.904296875,3.90234375,5400.0
2015-03-16T16:00:00.000000Z,3.896484375,3.8984375,3.89453125,3604.0
2015-03-16T16:30:00.000000Z,3.888671875,3.890625,3.88671875,3452.0
2015-03-16T17:00:00.000000Z,3.896484375,3.8984375,3.89453125,2468.0
2015-03-16T17:30:00.000000Z,3.8974609375,3.8984375,3.896484375,2500.0
2015-03-16T18:00:00.000000Z,3.8984375,3.900390625,3.896484375,1766.0
2015-03-16T18:30:00.000000Z,3.8994140625,3.900390625,3.8984375,2100.0
2015-03-16T19:00:00.000000Z,3.8994140625,3.900390625,3.8984375,1260.0
2015-03-16T19:30:00.000000Z,3.90234375,3.904296875,3.900390625,1269.0
2015-03-16T20:00:00.000000Z,3.9072265625,3.91015625,3.904296875,2236.0
2015-03-16T20:30:00.000000Z,3.90625,3.91015625,3.90234375,899.0
2015-03-16T21:00:00.000000Z,3.9072265625,3.91015625,3.904296875,386.0
2015-03-16T21:30:00.000000Z,3.90625,3.91015625,3.90234375,225.0
2015-03-16T22:00:00.000000Z,3.90625,3.91015625,3.90234375,478.0
2015-03-16T22:30:00.000000Z,3.9052734375,3.908203125,3.90234375,478.0
2015-03-16T23:00:00.000000Z,3.90234375,3.90625,3.8984375,537.0
2015-03-16T23:30:00.000000Z,3.904296875,3.908203125,3.900390625,490.0
2015-03-17T00:00:00.000000Z,3.90625,3.91015625,3.90234375,971.0
2015-03-17T00:30:00.000000Z,3.908203125,3.912109375,3.904296875,1037.0
2015-03-17T01:00:00.000000Z,3.912109375,3.916015625,3.908203125,822.0
2015-03-17T01:30:00.000000Z,3.9091796875,3.912109375,3.90625,552.0
2015-03-17T02:00:00.000000Z,3.90625,3.91015625,3.90234375,935.0
2015-03-17T02:30:00.000000Z,3.904296875,3.908203125,3.900390625,763.0
2015-03-17T03:00:00.000000Z,3.90625,3.91015625,3.90234375,656.0
2015-03-17T03:30:00.000000Z,3.908203125,3.912109375,3.904296875,702.0
2015-03-17T04:00:00.000000Z,3.90625,3.91015625,3.90234375,693.0
2015-03-17T04:30:00.000000Z,3.90625,3.91015625,3.90234375,567.0
2015-03-17T05:00:00.000000Z,3.908203125,3.912109375,3.904296875,427.0
2015-03-17T05:30:00.000000Z,3.91015625,3.9140625,3.90625,765.0
2015-03-17T06:00:00.000000Z,3.91015625,3.9140625,3.90625,1407.0
2015-03-17T06:30:00.000000Z,3.8994140625,3.904296875,3.89453125,3204.0
2015-03-17T07:00:00.000000Z,3.8955078125,3.896484375,3.89453125,5700.0
2015-03-17T07:30:00.000000Z,3.8935546875,3.89453125,3.892578125,6264.0
2015-03-17T08:00:00.000000Z,3.9033203125,3.904296875,3.90234375,7388.0
2015-03-17T08:30:00.000000Z,3.9072265625,3.908203125,3.90625,4740.0
2015-03-17T09:00:00.000000Z,3.904296875,3.90625,3.90234375,4704.0
2015-03-17T09:30:00.000000Z,3.90234375,3.904296875,3.900390625,6172.0
2015-03-17T10:00:00.000000Z,3.900390625,3.90234375,3.8984375,7928.0
2015-03-17T10:30:00.000000Z,3.9013671875,3.90234375,3.900390625,4332.0
2015-03-17T11:00:00.000000Z,3.9091796875,3.91015625,3.908203125,3714.0
