time,BNP.USDPLN - USD/PLN_x,closeAsk,closeBid,volume
2012-05-25T01:00:00.000000Z,3.4821,3.4851,3.4791,
2012-05-25T05:00:00.000000Z,3.4573199999999997,3.45822,3.4564199999999996,
2012-05-25T09:00:00.000000Z,3.48887,3.4897699999999996,3.48797,
2012-05-25T13:00:00.000000Z,3.4891099999999997,3.49001,3.48821,
2012-05-25T17:00:00.000000Z,3.4865199999999996,3.5115199999999995,3.4615199999999997,
2012-05-27T17:00:00.000000Z,3.46296,3.4879599999999997,3.43796,
2012-05-27T21:00:00.000000Z,3.46483,3.46783,3.4618300000000004,
2012-05-28T01:00:00.000000Z,3.45963,3.4626300000000003,3.45663,
2012-05-28T05:00:00.000000Z,3.45341,3.45456,3.45226,
2012-05-28T09:00:00.000000Z,3.45091,3.45206,3.44976,
2012-05-28T13:00:00.000000Z,3.46876,3.4710099999999997,3.46651,
2012-05-28T17:00:00.000000Z,3.4652800000000004,3.4702800000000003,3.4602800000000005,
2012-05-28T21:00:00.000000Z,3.4662599999999997,3.46926,3.46326,
2012-05-29T01:00:00.000000Z,3.46487,3.4678699999999996,3.46187,
2012-05-29T05:00:00.000000Z,3.46759,3.4687900000000003,3.46639,
2012-05-29T09:00:00.000000Z,3.47652,3.4777199999999997,3.4753199999999995,
2012-05-29T13:00:00.000000Z,3.4934000000000003,3.4946,3.4922,
2012-05-29T17:00:00.000000Z,3.48198,3.4869800000000004,3.47698,
2012-05-29T21:00:00.000000Z,3.4983,3.5013,3.4953,
2012-05-30T01:00:00.000000Z,3.49562,3.49862,3.4926199999999996,
2012-05-30T05:00:00.000000Z,3.5142100000000003,3.51546,3.5129599999999996,
2012-05-30T09:00:00.000000Z,3.52572,3.5269699999999995,3.5244699999999995,
2012-05-30T13:00:00.000000Z,3.5429700000000004,3.5442199999999997,3.5417199999999998,
2012-05-30T17:00:00.000000Z,3.5516699999999997,3.5566699999999996,3.5466699999999998,
2012-05-30T21:00:00.000000Z,3.5536700000000003,3.5566699999999996,3.5506699999999998,
2012-05-31T01:00:00.000000Z,3.5455099999999997,3.54851,3.54251,
2012-05-31T05:00:00.000000Z,3.5360099999999997,3.53701,3.5350099999999998,
2012-05-31T09:00:00.000000Z,3.5389199999999996,3.5399199999999995,3.5379199999999997,
2012-05-31T13:00:00.000000Z,3.5521000000000003,3.5531,3.5511,
2012-05-31T17:00:00.000000Z,3.55125,3.55625,3.54625,
2012-05-31T21:00:00.000000Z,3.555,3.5580000000000003,3.552,
2012-06-01T01:00:00.000000Z,3.55988,3.5628800000000003,3.5568800000000005,
2012-06-01T05:00:00.000000Z,3.5784700000000003,3.5796699999999997,3.5772699999999995,
2012-06-01T09:00:00.000000Z,3.58267,3.58397,3.5813699999999997,
2012-06-01T13:00:00.000000Z,3.5626,3.56635,3.55885,
2012-06-01T17:00:00.000000Z,3.5446800000000005,3.5696800000000004,3.51968,
2012-06-01T21:00:00.000000Z,3.5446800000000005,3.5696800000000004,3.51968,
2012-06-03T17:00:00.000000Z,3.55203,3.57703,3.5270300000000003,
2012-06-03T21:00:00.000000Z,3.5594900000000003,3.56249,3.55649,
2012-06-04T01:00:00.000000Z,3.5552699999999997,3.55827,3.5522699999999996,
2012-06-04T05:00:00.000000Z,3.5427,3.5442,3.5412,
2012-06-04T09:00:00.000000Z,3.53705,3.53855,3.53555,
2012-06-04T13:00:00.000000Z,3.5220300000000004,3.5235300000000005,3.5205300000000004,
2012-06-04T17:00:00.000000Z,3.5105500000000003,3.51555,3.50555,
2012-06-04T21:00:00.000000Z,3.5021500000000003,3.50515,3.49915,
2012-06-05T01:00:00.000000Z,3.50295,3.50595,3.49995,
2012-06-05T05:00:00.000000Z,3.53643,3.53743,3.5354300000000003,
2012-06-05T09:00:00.000000Z,3.5264300000000004,3.5274300000000003,3.5254300000000005,
2012-06-05T13:00:00.000000Z,3.52294,3.52394,3.5219400000000003,
2012-06-05T17:00:00.000000Z,3.51176,3.5167599999999997,3.50676,
2012-06-05T21:00:00.000000Z,3.51091,3.5139099999999996,3.50791,
2012-06-06T01:00:00.000000Z,3.49501,3.49726,3.4927599999999996,
2012-06-06T05:00:00.000000Z,3.47024,3.4712400000000003,3.46924,
2012-06-06T09:00:00.000000Z,3.49274,3.49349,3.49199,
2012-06-06T13:00:00.000000Z,3.4370000000000003,3.438,3.4360000000000004,
2012-06-06T17:00:00.000000Z,3.42879,3.43379,3.4237900000000003,
2012-06-06T21:00:00.000000Z,3.4292,3.4322,3.4262,
