time,BNP.USDPLN - USD/PLN_x,closeAsk,closeBid,volume
2015-05-18T19:15:00.000000Z,3.6011349999999998,3.6025,3.59977,
2015-05-18T19:30:00.000000Z,3.6023050000000003,3.60375,3.60086,
2015-05-18T19:45:00.000000Z,3.6021449999999997,3.6040900000000002,3.6002,
2015-05-18T20:00:00.000000Z,3.601895,3.60356,3.6002300000000003,
2015-05-18T20:15:00.000000Z,3.6006199999999997,3.60196,3.5992800000000003,
2015-05-18T20:30:00.000000Z,3.6002150000000004,3.6023099999999997,3.5981199999999998,
2015-05-18T20:45:00.000000Z,3.60066,3.6035199999999996,3.5978,
2015-05-18T21:00:00.000000Z,3.601525,3.60355,3.5995,
2015-05-18T21:15:00.000000Z,3.60135,3.60377,3.59893,
2015-05-18T21:30:00.000000Z,3.60065,3.603,3.5983,
2015-05-18T21:45:00.000000Z,3.6014449999999996,3.6035699999999995,3.5993199999999996,
2015-05-18T22:00:00.000000Z,3.60166,3.6039,3.59942,
2015-05-18T22:15:00.000000Z,3.6009900000000004,3.60334,3.59864,
2015-05-18T22:30:00.000000Z,3.6010449999999996,3.60333,3.59876,
2015-05-18T22:45:00.000000Z,3.6010350000000004,3.60334,3.59873,
2015-05-18T23:00:00.000000Z,3.59984,3.6028800000000003,3.5968,
2015-05-18T23:15:00.000000Z,3.59959,3.60258,3.5966,
2015-05-18T23:30:00.000000Z,3.59954,3.60238,3.5967,
2015-05-18T23:45:00.000000Z,3.5985150000000004,3.6009300000000004,3.5961,
2015-05-19T00:00:00.000000Z,3.5984099999999994,3.6005199999999995,3.5963,
2015-05-19T00:15:00.000000Z,3.60086,3.6031,3.59862,
2015-05-19T00:30:00.000000Z,3.6002699999999996,3.6024,3.5981400000000003,
2015-05-19T00:45:00.000000Z,3.601925,3.6042,3.59965,
2015-05-19T01:00:00.000000Z,3.60351,3.6058,3.6012199999999996,
2015-05-19T01:15:00.000000Z,3.60299,3.6053,3.60068,
2015-05-19T01:30:00.000000Z,3.604685,3.6072599999999997,3.6021099999999997,
2015-05-19T01:45:00.000000Z,3.607925,3.6102,3.60565,
2015-05-19T02:00:00.000000Z,3.6084699999999996,3.6107,3.60624,
2015-05-19T02:15:00.000000Z,3.6091300000000004,3.6113,3.60696,
2015-05-19T02:30:00.000000Z,3.6084400000000003,3.6107,3.60618,
2015-05-19T02:45:00.000000Z,3.60775,3.6099,3.6056,
2015-05-19T03:00:00.000000Z,3.607415,3.61003,3.6048,
2015-05-19T03:15:00.000000Z,3.6067199999999997,3.6092400000000002,3.6042,
2015-05-19T03:30:00.000000Z,3.6059050000000004,3.6086099999999997,3.6032,
2015-05-19T03:45:00.000000Z,3.604655,3.60721,3.6021,
2015-05-19T04:00:00.000000Z,3.60569,3.60868,3.6027,
2015-05-19T04:15:00.000000Z,3.604465,3.60753,3.6014,
2015-05-19T04:30:00.000000Z,3.6048150000000003,3.6082300000000003,3.6014,
2015-05-19T04:45:00.000000Z,3.6051650000000013,3.608330000000002,3.602,
2015-05-19T05:00:00.000000Z,3.601865,3.60455,3.5991800000000005,
2015-05-19T05:15:00.000000Z,3.60166,3.6045199999999995,3.5988,
2015-05-19T05:30:00.000000Z,3.60025,3.6029,3.5976,
2015-05-19T05:45:00.000000Z,3.601985,3.6042,3.59977,
2015-05-19T06:00:00.000000Z,3.6101550000000002,3.6115699999999995,3.60874,
2015-05-19T06:15:00.000000Z,3.60785,3.60885,3.60685,
2015-05-19T06:30:00.000000Z,3.604395,3.60543,3.60336,
2015-05-19T06:45:00.000000Z,3.5963550000000004,3.59715,3.59556,
2015-05-19T07:00:00.000000Z,3.60794,3.6089,3.60698,
2015-05-19T07:15:00.000000Z,3.60981,3.61125,3.60837,
2015-05-19T07:30:00.000000Z,3.61396,3.6150300000000004,3.61289,
2015-05-19T07:45:00.000000Z,3.61384,3.61485,3.61283,
2015-05-19T08:00:00.000000Z,3.61829,3.6194,3.6171800000000003,
2015-05-19T08:15:00.000000Z,3.615885,3.6170699999999996,3.6147,
2015-05-19T08:30:00.000000Z,3.61636,3.6173,3.61542,
2015-05-19T08:45:00.000000Z,3.61452,3.61555,3.61349,
2015-05-19T09:00:00.000000Z,3.6103,3.61142,3.6091800000000003,
2015-05-19T09:15:00.000000Z,3.619725,3.6208,3.61865,
2015-05-19T09:30:00.000000Z,3.61997,3.6211300000000004,3.61881,
2015-05-19T09:45:00.000000Z,3.616765,3.6176,3.61593,
2015-05-19T10:00:00.000000Z,3.619995,3.62108,3.61891,
2015-05-19T10:15:00.000000Z,3.616835,3.61778,3.6158900000000003,
2015-05-19T10:30:00.000000Z,3.618075,3.6189999999999998,3.61715,
2015-05-19T10:45:00.000000Z,3.615685,3.61706,3.6143099999999997,
2015-05-19T11:00:00.000000Z,3.6189449999999996,3.6198,3.61809,
2015-05-19T11:15:00.000000Z,3.6241000000000008,3.6250199999999997,3.6231800000000014,
2015-05-19T11:30:00.000000Z,3.6274150000000014,3.6286,3.6262300000000014,
2015-05-19T11:45:00.000000Z,3.620935,3.6222,3.6196699999999997,
2015-05-19T12:00:00.000000Z,3.621055,3.62212,3.61999,
2015-05-19T12:15:00.000000Z,3.6226300000000013,3.6256,3.6196599999999997,
2015-05-19T12:30:00.000000Z,3.6341300000000003,3.6353400000000002,3.63292,
2015-05-19T12:45:00.000000Z,3.6433949999999995,3.6444199999999998,3.6423699999999997,
2015-05-19T13:00:00.000000Z,3.641875,3.64266,3.64109,
2015-05-19T13:15:00.000000Z,3.6481449999999995,3.6491,3.64719,
2015-05-19T13:30:00.000000Z,3.636340000000001,3.6373,3.6353800000000014,
2015-05-19T13:45:00.000000Z,3.6438599999999997,3.645,3.6427199999999997,
2015-05-19T14:00:00.000000Z,3.645535,3.64655,3.6445199999999995,
2015-05-19T14:15:00.000000Z,3.648875,3.6502,3.64755,
2015-05-19T14:30:00.000000Z,3.64891,3.64995,3.6478699999999997,
2015-05-19T14:45:00.000000Z,3.6488900000000006,3.6498800000000013,3.6479,
2015-05-19T15:00:00.000000Z,3.646385,3.6488,3.6439699999999995,
2015-05-19T15:15:00.000000Z,3.64609,3.6470300000000004,3.64515,
2015-05-19T15:30:00.000000Z,3.6411300000000004,3.6426,3.6396599999999997,
2015-05-19T15:45:00.000000Z,3.636485,3.6376699999999995,3.6353,
2015-05-19T16:00:00.000000Z,3.6386000000000007,3.6418199999999996,3.6353800000000014,
2015-05-19T16:15:00.000000Z,3.637255,3.6385,3.6360099999999997,
2015-05-19T16:30:00.000000Z,3.639065,3.6404,3.6377300000000004,
2015-05-19T16:45:00.000000Z,3.63259,3.63409,3.63109,
2015-05-19T17:00:00.000000Z,3.6372800000000014,3.63997,3.63459,
2015-05-19T17:15:00.000000Z,3.63314,3.63458,3.6317,
2015-05-19T17:30:00.000000Z,3.635095,3.6364900000000002,3.6337,
2015-05-19T17:45:00.000000Z,3.6326949999999996,3.63389,3.6315,
2015-05-19T18:00:00.000000Z,3.6300199999999996,3.6314,3.6286400000000003,
2015-05-19T18:15:00.000000Z,3.6294250000000012,3.630630000000002,3.62822,
2015-05-19T18:30:00.000000Z,3.6289949999999997,3.63005,3.62794,
2015-05-19T18:45:00.000000Z,3.6298150000000002,3.63115,3.62848,
2015-05-19T19:00:00.000000Z,3.62943,3.63098,3.62788,
2015-05-19T19:15:00.000000Z,3.629695,3.6311,3.6282900000000002,
2015-05-19T19:30:00.000000Z,3.63119,3.63248,3.6299,
2015-05-19T19:45:00.000000Z,3.63168,3.63326,3.6301,
2015-05-19T20:00:00.000000Z,3.632135,3.6337,3.6305699999999996,
2015-05-19T20:15:00.000000Z,3.633285,3.6347,3.6318699999999997,
2015-05-19T20:30:00.000000Z,3.63403,3.6365,3.63156,
2015-05-19T20:45:00.000000Z,3.6341,3.6365,3.6317,
2015-05-19T21:00:00.000000Z,3.6341349999999997,3.6364,3.6318699999999997,
2015-05-19T21:15:00.000000Z,3.63444,3.6372,3.6316800000000002,
2015-05-19T21:30:00.000000Z,3.6344199999999995,3.6369,3.63194,
2015-05-19T21:45:00.000000Z,3.634935,3.6375,3.63237,
2015-05-19T22:00:00.000000Z,3.635285,3.6378,3.63277,
2015-05-19T22:15:00.000000Z,3.63542,3.6378,3.6330400000000003,
2015-05-19T22:30:00.000000Z,3.636615,3.6392,3.63403,
2015-05-19T22:45:00.000000Z,3.63494,3.6373,3.6325800000000004,
2015-05-19T23:00:00.000000Z,3.63499,3.6376,3.6323800000000004,
2015-05-19T23:15:00.000000Z,3.634935,3.6376,3.6322699999999997,
2015-05-19T23:30:00.000000Z,3.63601,3.6386,3.6334199999999996,
2015-05-19T23:45:00.000000Z,3.63613,3.6389,3.6333599999999997,
2015-05-20T00:00:00.000000Z,3.6391050000000003,3.64151,3.6367,
2015-05-20T00:15:00.000000Z,3.6390300000000004,3.6415,3.63656,
2015-05-20T00:30:00.000000Z,3.64207,3.6445,3.63964,
2015-05-20T00:45:00.000000Z,3.6391699999999996,3.6416,3.63674,
2015-05-20T01:00:00.000000Z,3.64078,3.6432,3.63836,
2015-05-20T01:15:00.000000Z,3.639025,3.6417,3.63635,
2015-05-20T01:30:00.000000Z,3.63617,3.6389,3.6334400000000002,
2015-05-20T01:45:00.000000Z,3.63646,3.6392,3.63372,
2015-05-20T02:00:00.000000Z,3.63419,3.6366,3.6317800000000013,
2015-05-20T02:15:00.000000Z,3.63479,3.6377,3.63188,
2015-05-20T02:30:00.000000Z,3.63498,3.6377,3.63226,
2015-05-20T02:45:00.000000Z,3.635425,3.6384,3.63245,
2015-05-20T03:00:00.000000Z,3.63636,3.6394,3.63332,
2015-05-20T03:15:00.000000Z,3.635665,3.6384,3.6329300000000004,
2015-05-20T03:30:00.000000Z,3.6352800000000003,3.6381,3.63246,
2015-05-20T03:45:00.000000Z,3.636945,3.6397,3.6341900000000003,
2015-05-20T04:00:00.000000Z,3.637325,3.6402,3.63445,
2015-05-20T04:15:00.000000Z,3.6360050000000004,3.6387,3.63331,
2015-05-20T04:30:00.000000Z,3.638275,3.6408,3.63575,
2015-05-20T04:45:00.000000Z,3.63955,3.6422,3.6369,
2015-05-20T05:00:00.000000Z,3.6391,3.6413,3.6369,
2015-05-20T05:15:00.000000Z,3.6375699999999997,3.63985,3.6352900000000004,
2015-05-20T05:30:00.000000Z,3.635565,3.6379,3.63323,
