time,closeAsk,closeBid,volume,BNP.USDPLN - USD/PLN_x
2015-08-05T19:16:00.000000Z,3.83203125,3.828125,35.0,3.830078125
2015-08-05T19:17:00.000000Z,3.830078125,3.828125,28.0,3.8291015625
2015-08-05T19:18:00.000000Z,3.83203125,3.828125,43.0,3.830078125
2015-08-05T19:19:00.000000Z,3.83203125,3.828125,14.0,3.830078125
2015-08-05T19:20:00.000000Z,3.83203125,3.828125,28.0,3.830078125
2015-08-05T19:21:00.000000Z,3.830078125,3.828125,39.0,3.8291015625
2015-08-05T19:22:00.000000Z,3.83203125,3.828125,31.0,3.830078125
2015-08-05T19:23:00.000000Z,3.830078125,3.828125,21.0,3.8291015625
2015-08-05T19:24:00.000000Z,3.830078125,3.828125,30.0,3.8291015625
2015-08-05T19:25:00.000000Z,3.83203125,3.828125,31.0,3.830078125
2015-08-05T19:26:00.000000Z,3.83203125,3.828125,25.0,3.830078125
2015-08-05T19:27:00.000000Z,3.83203125,3.828125,5.0,3.830078125
2015-08-05T19:28:00.000000Z,3.83203125,3.828125,19.0,3.830078125
2015-08-05T19:29:00.000000Z,3.830078125,3.828125,38.0,3.8291015625
2015-08-05T19:30:00.000000Z,3.830078125,3.828125,29.0,3.8291015625
2015-08-05T19:31:00.000000Z,3.830078125,3.828125,14.0,3.8291015625
2015-08-05T19:32:00.000000Z,3.830078125,3.828125,14.0,3.8291015625
2015-08-05T19:33:00.000000Z,3.830078125,3.828125,66.0,3.8291015625
2015-08-05T19:34:00.000000Z,3.830078125,3.828125,72.0,3.8291015625
2015-08-05T19:35:00.000000Z,3.830078125,3.828125,23.0,3.8291015625
2015-08-05T19:36:00.000000Z,3.830078125,3.828125,55.0,3.8291015625
2015-08-05T19:37:00.000000Z,3.830078125,3.826171875,10.0,3.828125
2015-08-05T19:38:00.000000Z,3.830078125,3.828125,32.0,3.8291015625
2015-08-05T19:39:00.000000Z,3.830078125,3.828125,27.0,3.8291015625
2015-08-05T19:40:00.000000Z,3.830078125,3.828125,28.0,3.8291015625
2015-08-05T19:41:00.000000Z,3.830078125,3.828125,2.0,3.8291015625
2015-08-05T19:42:00.000000Z,3.830078125,3.828125,12.0,3.8291015625
2015-08-05T19:43:00.000000Z,3.830078125,3.828125,24.0,3.8291015625
2015-08-05T19:44:00.000000Z,3.830078125,3.828125,10.0,3.8291015625
2015-08-05T19:45:00.000000Z,3.83203125,3.826171875,29.0,3.8291015625
2015-08-05T19:46:00.000000Z,3.83203125,3.826171875,2.0,3.8291015625
2015-08-05T19:47:00.000000Z,3.83203125,3.828125,37.0,3.830078125
2015-08-05T19:48:00.000000Z,3.83203125,3.826171875,26.0,3.8291015625
2015-08-05T19:49:00.000000Z,3.83203125,3.826171875,12.0,3.8291015625
2015-08-05T19:50:00.000000Z,3.83203125,3.828125,19.0,3.830078125
2015-08-05T19:51:00.000000Z,3.83203125,3.828125,10.0,3.830078125
2015-08-05T19:52:00.000000Z,3.83203125,3.828125,13.0,3.830078125
2015-08-05T19:53:00.000000Z,3.83203125,3.828125,25.0,3.830078125
2015-08-05T19:54:00.000000Z,3.83203125,3.828125,20.0,3.830078125
2015-08-05T19:55:00.000000Z,3.83203125,3.828125,11.0,3.830078125
2015-08-05T19:56:00.000000Z,3.83203125,3.828125,18.0,3.830078125
2015-08-05T19:57:00.000000Z,3.83203125,3.828125,14.0,3.830078125
2015-08-05T19:58:00.000000Z,3.83203125,3.828125,28.0,3.830078125
2015-08-05T19:59:00.000000Z,3.830078125,3.826171875,42.0,3.828125
2015-08-05T20:00:00.000000Z,3.83203125,3.826171875,44.0,3.8291015625
2015-08-05T20:01:00.000000Z,3.83203125,3.826171875,46.0,3.8291015625
2015-08-05T20:02:00.000000Z,3.83203125,3.828125,61.0,3.830078125
2015-08-05T20:03:00.000000Z,3.83203125,3.828125,17.0,3.830078125
2015-08-05T20:04:00.000000Z,3.83203125,3.828125,7.0,3.830078125
2015-08-05T20:05:00.000000Z,3.83203125,3.828125,16.0,3.830078125
2015-08-05T20:06:00.000000Z,3.83203125,3.828125,21.0,3.830078125
2015-08-05T20:07:00.000000Z,3.83203125,3.828125,6.0,3.830078125
2015-08-05T20:08:00.000000Z,3.83203125,3.828125,4.0,3.830078125
2015-08-05T20:09:00.000000Z,3.83203125,3.828125,2.0,3.830078125
2015-08-05T20:10:00.000000Z,3.83203125,3.828125,26.0,3.830078125
2015-08-05T20:11:00.000000Z,3.83203125,3.828125,18.0,3.830078125
2015-08-05T20:12:00.000000Z,3.83203125,3.828125,20.0,3.830078125
2015-08-05T20:13:00.000000Z,3.83203125,3.828125,29.0,3.830078125
2015-08-05T20:14:00.000000Z,3.83203125,3.828125,45.0,3.830078125
2015-08-05T20:15:00.000000Z,3.83203125,3.828125,22.0,3.830078125
2015-08-05T20:16:00.000000Z,3.83203125,3.826171875,4.0,3.8291015625
2015-08-05T20:17:00.000000Z,3.830078125,3.826171875,15.0,3.828125
2015-08-05T20:18:00.000000Z,3.830078125,3.826171875,16.0,3.828125
2015-08-05T20:19:00.000000Z,3.830078125,3.826171875,5.0,3.828125
2015-08-05T20:20:00.000000Z,3.830078125,3.826171875,3.0,3.828125
2015-08-05T20:21:00.000000Z,3.830078125,3.826171875,3.0,3.828125
2015-08-05T20:22:00.000000Z,3.830078125,3.826171875,5.0,3.828125
2015-08-05T20:24:00.000000Z,3.830078125,3.826171875,1.0,3.828125
2015-08-05T20:25:00.000000Z,3.830078125,3.826171875,4.0,3.828125
2015-08-05T20:26:00.000000Z,3.830078125,3.826171875,5.0,3.828125
2015-08-05T20:27:00.000000Z,3.830078125,3.826171875,8.0,3.828125
2015-08-05T20:28:00.000000Z,3.830078125,3.826171875,4.0,3.828125
2015-08-05T20:29:00.000000Z,3.830078125,3.826171875,3.0,3.828125
2015-08-05T20:30:00.000000Z,3.830078125,3.826171875,7.0,3.828125
2015-08-05T20:31:00.000000Z,3.830078125,3.826171875,1.0,3.828125
2015-08-05T20:32:00.000000Z,3.830078125,3.826171875,3.0,3.828125
2015-08-05T20:33:00.000000Z,3.830078125,3.826171875,16.0,3.828125
2015-08-05T20:34:00.000000Z,3.830078125,3.826171875,5.0,3.828125
2015-08-05T20:35:00.000000Z,3.830078125,3.826171875,18.0,3.828125
2015-08-05T20:36:00.000000Z,3.830078125,3.826171875,8.0,3.828125
2015-08-05T20:37:00.000000Z,3.830078125,3.826171875,25.0,3.828125
2015-08-05T20:38:00.000000Z,3.830078125,3.826171875,7.0,3.828125
2015-08-05T20:39:00.000000Z,3.830078125,3.826171875,5.0,3.828125
2015-08-05T20:40:00.000000Z,3.830078125,3.826171875,9.0,3.828125
2015-08-05T20:41:00.000000Z,3.830078125,3.826171875,8.0,3.828125
2015-08-05T20:42:00.000000Z,3.830078125,3.826171875,8.0,3.828125
2015-08-05T20:43:00.000000Z,3.830078125,3.826171875,25.0,3.828125
2015-08-05T20:44:00.000000Z,3.830078125,3.826171875,20.0,3.828125
2015-08-05T20:45:00.000000Z,3.830078125,3.826171875,17.0,3.828125
2015-08-05T20:46:00.000000Z,3.830078125,3.826171875,14.0,3.828125
2015-08-05T20:47:00.000000Z,3.830078125,3.828125,67.0,3.8291015625
2015-08-05T20:48:00.000000Z,3.830078125,3.826171875,75.0,3.828125
2015-08-05T20:49:00.000000Z,3.830078125,3.826171875,19.0,3.828125
2015-08-05T20:50:00.000000Z,3.830078125,3.826171875,54.0,3.828125
2015-08-05T20:51:00.000000Z,3.830078125,3.826171875,5.0,3.828125
2015-08-05T20:52:00.000000Z,3.830078125,3.826171875,24.0,3.828125
2015-08-05T20:53:00.000000Z,3.830078125,3.826171875,10.0,3.828125
2015-08-05T20:54:00.000000Z,3.830078125,3.826171875,12.0,3.828125
2015-08-05T20:55:00.000000Z,3.830078125,3.826171875,17.0,3.828125
2015-08-05T20:56:00.000000Z,3.830078125,3.826171875,18.0,3.828125
2015-08-05T20:57:00.000000Z,3.830078125,3.826171875,22.0,3.828125
2015-08-05T20:58:00.000000Z,3.830078125,3.826171875,2.0,3.828125
2015-08-05T20:59:00.000000Z,3.830078125,3.826171875,11.0,3.828125
2015-08-05T21:01:00.000000Z,3.83203125,3.826171875,3.0,3.8291015625
2015-08-05T21:02:00.000000Z,3.830078125,3.826171875,7.0,3.828125
2015-08-05T21:03:00.000000Z,3.830078125,3.826171875,8.0,3.828125
2015-08-05T21:04:00.000000Z,3.830078125,3.826171875,3.0,3.828125
2015-08-05T21:05:00.000000Z,3.830078125,3.8203125,22.0,3.8251953125
2015-08-05T21:06:00.000000Z,3.830078125,3.8203125,25.0,3.8251953125
2015-08-05T21:07:00.000000Z,3.830078125,3.8203125,23.0,3.8251953125
2015-08-05T21:08:00.000000Z,3.830078125,3.8203125,4.0,3.8251953125
2015-08-05T21:09:00.000000Z,3.830078125,3.8203125,10.0,3.8251953125
2015-08-05T21:10:00.000000Z,3.830078125,3.8203125,2.0,3.8251953125
2015-08-05T21:11:00.000000Z,3.830078125,3.8203125,4.0,3.8251953125
2015-08-05T21:12:00.000000Z,3.830078125,3.8203125,13.0,3.8251953125
2015-08-05T21:13:00.000000Z,3.830078125,3.8203125,6.0,3.8251953125
2015-08-05T21:14:00.000000Z,3.830078125,3.8203125,9.0,3.8251953125
2015-08-05T21:15:00.000000Z,3.830078125,3.8203125,2.0,3.8251953125
2015-08-05T21:16:00.000000Z,3.830078125,3.8203125,5.0,3.8251953125
2015-08-05T21:17:00.000000Z,3.830078125,3.8203125,5.0,3.8251953125
2015-08-05T21:18:00.000000Z,3.830078125,3.826171875,20.0,3.828125
2015-08-05T21:19:00.000000Z,3.828125,3.8203125,29.0,3.82421875
2015-08-05T21:20:00.000000Z,3.828125,3.8203125,2.0,3.82421875
2015-08-05T21:21:00.000000Z,3.828125,3.8203125,8.0,3.82421875
2015-08-05T21:23:00.000000Z,3.830078125,3.8203125,1.0,3.8251953125
2015-08-05T21:25:00.000000Z,3.830078125,3.8203125,2.0,3.8251953125
2015-08-05T21:26:00.000000Z,3.83203125,3.826171875,35.0,3.8291015625
2015-08-05T21:27:00.000000Z,3.830078125,3.8203125,25.0,3.8251953125
2015-08-05T21:28:00.000000Z,3.830078125,3.8203125,3.0,3.8251953125
2015-08-05T21:29:00.000000Z,3.830078125,3.822265625,8.0,3.826171875
2015-08-05T21:30:00.000000Z,3.830078125,3.822265625,25.0,3.826171875
2015-08-05T21:31:00.000000Z,3.830078125,3.822265625,7.0,3.826171875
2015-08-05T21:32:00.000000Z,3.830078125,3.822265625,4.0,3.826171875
2015-08-05T21:34:00.000000Z,3.830078125,3.822265625,2.0,3.826171875
2015-08-05T21:35:00.000000Z,3.830078125,3.822265625,4.0,3.826171875
2015-08-05T21:36:00.000000Z,3.830078125,3.822265625,2.0,3.826171875
2015-08-05T21:37:00.000000Z,3.830078125,3.82421875,29.0,3.8271484375
2015-08-05T21:38:00.000000Z,3.830078125,3.82421875,7.0,3.8271484375
2015-08-05T21:39:00.000000Z,3.830078125,3.82421875,15.0,3.8271484375
2015-08-05T21:40:00.000000Z,3.830078125,3.82421875,30.0,3.8271484375
2015-08-05T21:41:00.000000Z,3.830078125,3.82421875,15.0,3.8271484375
2015-08-05T21:42:00.000000Z,3.830078125,3.82421875,2.0,3.8271484375
2015-08-05T21:43:00.000000Z,3.830078125,3.82421875,1.0,3.8271484375
2015-08-05T21:44:00.000000Z,3.830078125,3.82421875,6.0,3.8271484375
2015-08-05T21:45:00.000000Z,3.830078125,3.82421875,7.0,3.8271484375
2015-08-05T21:46:00.000000Z,3.83203125,3.82421875,6.0,3.828125
2015-08-05T21:47:00.000000Z,3.830078125,3.82421875,9.0,3.8271484375
2015-08-05T21:48:00.000000Z,3.830078125,3.82421875,7.0,3.8271484375
2015-08-05T21:49:00.000000Z,3.830078125,3.82421875,6.0,3.8271484375
2015-08-05T21:50:00.000000Z,3.830078125,3.82421875,2.0,3.8271484375
2015-08-05T21:51:00.000000Z,3.83203125,3.82421875,11.0,3.828125
2015-08-05T21:52:00.000000Z,3.830078125,3.82421875,5.0,3.8271484375
2015-08-05T21:54:00.000000Z,3.830078125,3.82421875,2.0,3.8271484375
2015-08-05T21:55:00.000000Z,3.830078125,3.82421875,4.0,3.8271484375
2015-08-05T21:56:00.000000Z,3.830078125,3.82421875,7.0,3.8271484375
2015-08-05T21:57:00.000000Z,3.830078125,3.82421875,2.0,3.8271484375
2015-08-05T21:58:00.000000Z,3.830078125,3.82421875,3.0,3.8271484375
2015-08-05T21:59:00.000000Z,3.83203125,3.82421875,4.0,3.828125
2015-08-05T22:00:00.000000Z,3.83203125,3.82421875,17.0,3.828125
2015-08-05T22:01:00.000000Z,3.83203125,3.82421875,12.0,3.828125
2015-08-05T22:02:00.000000Z,3.83203125,3.82421875,5.0,3.828125
2015-08-05T22:03:00.000000Z,3.83203125,3.82421875,6.0,3.828125
2015-08-05T22:04:00.000000Z,3.83203125,3.82421875,10.0,3.828125
2015-08-05T22:05:00.000000Z,3.83203125,3.826171875,26.0,3.8291015625
2015-08-05T22:06:00.000000Z,3.83203125,3.826171875,22.0,3.8291015625
2015-08-05T22:07:00.000000Z,3.83203125,3.826171875,3.0,3.8291015625
2015-08-05T22:08:00.000000Z,3.83203125,3.826171875,2.0,3.8291015625
2015-08-05T22:09:00.000000Z,3.830078125,3.826171875,11.0,3.828125
2015-08-05T22:10:00.000000Z,3.830078125,3.826171875,18.0,3.828125
2015-08-05T22:11:00.000000Z,3.830078125,3.826171875,37.0,3.828125
2015-08-05T22:12:00.000000Z,3.83203125,3.826171875,83.0,3.8291015625
2015-08-05T22:13:00.000000Z,3.83203125,3.826171875,88.0,3.8291015625
2015-08-05T22:14:00.000000Z,3.83203125,3.826171875,89.0,3.8291015625
2015-08-05T22:15:00.000000Z,3.83203125,3.826171875,58.0,3.8291015625
2015-08-05T22:16:00.000000Z,3.830078125,3.826171875,28.0,3.828125
2015-08-05T22:17:00.000000Z,3.830078125,3.826171875,32.0,3.828125
2015-08-05T22:18:00.000000Z,3.830078125,3.826171875,10.0,3.828125
2015-08-05T22:19:00.000000Z,3.830078125,3.826171875,6.0,3.828125
2015-08-05T22:20:00.000000Z,3.830078125,3.826171875,17.0,3.828125
2015-08-05T22:21:00.000000Z,3.830078125,3.826171875,2.0,3.828125
2015-08-05T22:24:00.000000Z,3.830078125,3.826171875,1.0,3.828125
2015-08-05T22:25:00.000000Z,3.830078125,3.826171875,3.0,3.828125
2015-08-05T22:26:00.000000Z,3.830078125,3.826171875,9.0,3.828125
2015-08-05T22:27:00.000000Z,3.830078125,3.826171875,58.0,3.828125
2015-08-05T22:28:00.000000Z,3.830078125,3.826171875,86.0,3.828125
2015-08-05T22:29:00.000000Z,3.830078125,3.826171875,74.0,3.828125
2015-08-05T22:30:00.000000Z,3.830078125,3.82421875,60.0,3.8271484375
2015-08-05T22:31:00.000000Z,3.830078125,3.82421875,3.0,3.8271484375
2015-08-05T22:32:00.000000Z,3.830078125,3.82421875,2.0,3.8271484375
2015-08-05T22:33:00.000000Z,3.830078125,3.82421875,7.0,3.8271484375
2015-08-05T22:34:00.000000Z,3.830078125,3.82421875,36.0,3.8271484375
2015-08-05T22:35:00.000000Z,3.83203125,3.82421875,30.0,3.828125
2015-08-05T22:36:00.000000Z,3.83203125,3.82421875,39.0,3.828125
2015-08-05T22:37:00.000000Z,3.830078125,3.82421875,19.0,3.8271484375
2015-08-05T22:38:00.000000Z,3.830078125,3.82421875,39.0,3.8271484375
2015-08-05T22:39:00.000000Z,3.830078125,3.82421875,47.0,3.8271484375
2015-08-05T22:40:00.000000Z,3.830078125,3.82421875,14.0,3.8271484375
2015-08-05T22:41:00.000000Z,3.830078125,3.82421875,6.0,3.8271484375
2015-08-05T22:42:00.000000Z,3.830078125,3.82421875,24.0,3.8271484375
2015-08-05T22:43:00.000000Z,3.830078125,3.82421875,16.0,3.8271484375
2015-08-05T22:44:00.000000Z,3.830078125,3.82421875,31.0,3.8271484375
2015-08-05T22:45:00.000000Z,3.830078125,3.82421875,1.0,3.8271484375
2015-08-05T22:46:00.000000Z,3.830078125,3.82421875,2.0,3.8271484375
2015-08-05T22:50:00.000000Z,3.830078125,3.82421875,4.0,3.8271484375
2015-08-05T22:51:00.000000Z,3.830078125,3.82421875,8.0,3.8271484375
2015-08-05T22:52:00.000000Z,3.830078125,3.82421875,9.0,3.8271484375
2015-08-05T22:53:00.000000Z,3.830078125,3.82421875,11.0,3.8271484375
2015-08-05T22:54:00.000000Z,3.830078125,3.82421875,2.0,3.8271484375
2015-08-05T22:55:00.000000Z,3.830078125,3.82421875,2.0,3.8271484375
2015-08-05T22:57:00.000000Z,3.830078125,3.82421875,7.0,3.8271484375
2015-08-05T22:58:00.000000Z,3.830078125,3.82421875,7.0,3.8271484375
2015-08-05T22:59:00.000000Z,3.830078125,3.82421875,2.0,3.8271484375
2015-08-05T23:00:00.000000Z,3.83203125,3.822265625,14.0,3.8271484375
2015-08-05T23:01:00.000000Z,3.83203125,3.822265625,4.0,3.8271484375
2015-08-05T23:02:00.000000Z,3.83203125,3.822265625,2.0,3.8271484375
2015-08-05T23:03:00.000000Z,3.83203125,3.822265625,1.0,3.8271484375
2015-08-05T23:05:00.000000Z,3.83203125,3.822265625,15.0,3.8271484375
2015-08-05T23:06:00.000000Z,3.83203125,3.822265625,23.0,3.8271484375
2015-08-05T23:07:00.000000Z,3.83203125,3.822265625,4.0,3.8271484375
2015-08-05T23:08:00.000000Z,3.83203125,3.822265625,11.0,3.8271484375
2015-08-05T23:09:00.000000Z,3.83203125,3.822265625,5.0,3.8271484375
2015-08-05T23:10:00.000000Z,3.83203125,3.822265625,7.0,3.8271484375
2015-08-05T23:11:00.000000Z,3.83203125,3.822265625,2.0,3.8271484375
2015-08-05T23:12:00.000000Z,3.83203125,3.822265625,41.0,3.8271484375
2015-08-05T23:13:00.000000Z,3.83203125,3.822265625,20.0,3.8271484375
2015-08-05T23:14:00.000000Z,3.83203125,3.822265625,15.0,3.8271484375
2015-08-05T23:15:00.000000Z,3.83203125,3.822265625,10.0,3.8271484375
2015-08-05T23:16:00.000000Z,3.83203125,3.822265625,9.0,3.8271484375
2015-08-05T23:17:00.000000Z,3.83203125,3.822265625,13.0,3.8271484375
2015-08-05T23:18:00.000000Z,3.83203125,3.822265625,13.0,3.8271484375
2015-08-05T23:19:00.000000Z,3.83203125,3.822265625,5.0,3.8271484375
2015-08-05T23:20:00.000000Z,3.83203125,3.822265625,2.0,3.8271484375
2015-08-05T23:21:00.000000Z,3.83203125,3.822265625,7.0,3.8271484375
2015-08-05T23:22:00.000000Z,3.83203125,3.822265625,9.0,3.8271484375
2015-08-05T23:23:00.000000Z,3.83203125,3.822265625,17.0,3.8271484375
2015-08-05T23:24:00.000000Z,3.83203125,3.822265625,3.0,3.8271484375
2015-08-05T23:25:00.000000Z,3.83203125,3.822265625,8.0,3.8271484375
2015-08-05T23:26:00.000000Z,3.83203125,3.822265625,3.0,3.8271484375
2015-08-05T23:27:00.000000Z,3.83203125,3.822265625,14.0,3.8271484375
2015-08-05T23:28:00.000000Z,3.83203125,3.822265625,16.0,3.8271484375
2015-08-05T23:29:00.000000Z,3.83203125,3.822265625,11.0,3.8271484375
2015-08-05T23:30:00.000000Z,3.83203125,3.822265625,21.0,3.8271484375
2015-08-05T23:31:00.000000Z,3.83203125,3.822265625,14.0,3.8271484375
2015-08-05T23:32:00.000000Z,3.83203125,3.822265625,23.0,3.8271484375
2015-08-05T23:33:00.000000Z,3.83203125,3.822265625,29.0,3.8271484375
2015-08-05T23:34:00.000000Z,3.83203125,3.822265625,11.0,3.8271484375
2015-08-05T23:35:00.000000Z,3.830078125,3.822265625,14.0,3.826171875
2015-08-05T23:36:00.000000Z,3.83203125,3.822265625,10.0,3.8271484375
2015-08-05T23:37:00.000000Z,3.830078125,3.822265625,2.0,3.826171875
2015-08-05T23:38:00.000000Z,3.830078125,3.822265625,10.0,3.826171875
2015-08-05T23:39:00.000000Z,3.830078125,3.822265625,20.0,3.826171875
2015-08-05T23:40:00.000000Z,3.830078125,3.822265625,11.0,3.826171875
2015-08-05T23:41:00.000000Z,3.830078125,3.822265625,6.0,3.826171875
2015-08-05T23:42:00.000000Z,3.830078125,3.822265625,15.0,3.826171875
2015-08-05T23:43:00.000000Z,3.830078125,3.822265625,13.0,3.826171875
2015-08-05T23:44:00.000000Z,3.830078125,3.822265625,10.0,3.826171875
2015-08-05T23:45:00.000000Z,3.830078125,3.822265625,11.0,3.826171875
2015-08-05T23:46:00.000000Z,3.830078125,3.822265625,6.0,3.826171875
2015-08-05T23:47:00.000000Z,3.830078125,3.822265625,3.0,3.826171875
2015-08-05T23:48:00.000000Z,3.830078125,3.822265625,11.0,3.826171875
2015-08-05T23:49:00.000000Z,3.83203125,3.822265625,13.0,3.8271484375
2015-08-05T23:50:00.000000Z,3.83203125,3.82421875,11.0,3.828125
2015-08-05T23:51:00.000000Z,3.83203125,3.822265625,3.0,3.8271484375
2015-08-05T23:52:00.000000Z,3.83203125,3.822265625,12.0,3.8271484375
2015-08-05T23:53:00.000000Z,3.83203125,3.822265625,33.0,3.8271484375
2015-08-05T23:54:00.000000Z,3.83203125,3.822265625,14.0,3.8271484375
2015-08-05T23:55:00.000000Z,3.83203125,3.822265625,9.0,3.8271484375
2015-08-05T23:56:00.000000Z,3.83203125,3.822265625,11.0,3.8271484375
2015-08-05T23:57:00.000000Z,3.83203125,3.822265625,19.0,3.8271484375
2015-08-05T23:58:00.000000Z,3.83203125,3.822265625,6.0,3.8271484375
2015-08-05T23:59:00.000000Z,3.83203125,3.822265625,15.0,3.8271484375
2015-08-06T00:00:00.000000Z,3.83203125,3.82421875,44.0,3.828125
2015-08-06T00:01:00.000000Z,3.83203125,3.822265625,59.0,3.8271484375
2015-08-06T00:02:00.000000Z,3.830078125,3.822265625,47.0,3.826171875
2015-08-06T00:03:00.000000Z,3.830078125,3.822265625,53.0,3.826171875
2015-08-06T00:04:00.000000Z,3.830078125,3.822265625,28.0,3.826171875
2015-08-06T00:05:00.000000Z,3.830078125,3.8203125,19.0,3.8251953125
2015-08-06T00:06:00.000000Z,3.830078125,3.8203125,34.0,3.8251953125
2015-08-06T00:07:00.000000Z,3.828125,3.8203125,32.0,3.82421875
2015-08-06T00:08:00.000000Z,3.828125,3.8203125,49.0,3.82421875
2015-08-06T00:09:00.000000Z,3.828125,3.8203125,25.0,3.82421875
2015-08-06T00:10:00.000000Z,3.828125,3.8203125,19.0,3.82421875
2015-08-06T00:11:00.000000Z,3.828125,3.8203125,7.0,3.82421875
2015-08-06T00:12:00.000000Z,3.828125,3.818359375,19.0,3.8232421875
2015-08-06T00:13:00.000000Z,3.828125,3.818359375,36.0,3.8232421875
2015-08-06T00:14:00.000000Z,3.828125,3.818359375,61.0,3.8232421875
2015-08-06T00:15:00.000000Z,3.828125,3.818359375,28.0,3.8232421875
2015-08-06T00:16:00.000000Z,3.828125,3.818359375,10.0,3.8232421875
2015-08-06T00:17:00.000000Z,3.828125,3.818359375,9.0,3.8232421875
2015-08-06T00:18:00.000000Z,3.828125,3.8203125,61.0,3.82421875
2015-08-06T00:19:00.000000Z,3.828125,3.8203125,22.0,3.82421875
2015-08-06T00:20:00.000000Z,3.828125,3.8203125,4.0,3.82421875
2015-08-06T00:21:00.000000Z,3.828125,3.8203125,8.0,3.82421875
2015-08-06T00:22:00.000000Z,3.828125,3.8203125,19.0,3.82421875
2015-08-06T00:23:00.000000Z,3.826171875,3.818359375,38.0,3.822265625
2015-08-06T00:24:00.000000Z,3.82421875,3.81640625,427.0,3.8203125
2015-08-06T00:25:00.000000Z,3.82421875,3.81640625,88.0,3.8203125
2015-08-06T00:26:00.000000Z,3.82421875,3.81640625,64.0,3.8203125
2015-08-06T00:27:00.000000Z,3.82421875,3.81640625,54.0,3.8203125
2015-08-06T00:28:00.000000Z,3.82421875,3.81640625,47.0,3.8203125
2015-08-06T00:29:00.000000Z,3.82421875,3.81640625,52.0,3.8203125
2015-08-06T00:30:00.000000Z,3.826171875,3.81640625,68.0,3.8212890625
2015-08-06T00:31:00.000000Z,3.82421875,3.81640625,26.0,3.8203125
2015-08-06T00:32:00.000000Z,3.82421875,3.81640625,24.0,3.8203125
2015-08-06T00:33:00.000000Z,3.82421875,3.81640625,24.0,3.8203125
2015-08-06T00:34:00.000000Z,3.826171875,3.81640625,62.0,3.8212890625
2015-08-06T00:35:00.000000Z,3.826171875,3.818359375,47.0,3.822265625
2015-08-06T00:36:00.000000Z,3.826171875,3.818359375,48.0,3.822265625
2015-08-06T00:37:00.000000Z,3.826171875,3.818359375,21.0,3.822265625
2015-08-06T00:38:00.000000Z,3.826171875,3.818359375,27.0,3.822265625
2015-08-06T00:39:00.000000Z,3.826171875,3.81640625,35.0,3.8212890625
2015-08-06T00:40:00.000000Z,3.826171875,3.818359375,26.0,3.822265625
2015-08-06T00:41:00.000000Z,3.826171875,3.818359375,27.0,3.822265625
2015-08-06T00:42:00.000000Z,3.826171875,3.818359375,23.0,3.822265625
2015-08-06T00:43:00.000000Z,3.826171875,3.818359375,13.0,3.822265625
2015-08-06T00:44:00.000000Z,3.826171875,3.818359375,21.0,3.822265625
2015-08-06T00:45:00.000000Z,3.826171875,3.818359375,26.0,3.822265625
2015-08-06T00:46:00.000000Z,3.826171875,3.818359375,49.0,3.822265625
2015-08-06T00:47:00.000000Z,3.826171875,3.818359375,20.0,3.822265625
2015-08-06T00:48:00.000000Z,3.826171875,3.818359375,10.0,3.822265625
2015-08-06T00:49:00.000000Z,3.828125,3.818359375,43.0,3.8232421875
2015-08-06T00:50:00.000000Z,3.828125,3.818359375,26.0,3.8232421875
2015-08-06T00:51:00.000000Z,3.826171875,3.818359375,43.0,3.822265625
2015-08-06T00:52:00.000000Z,3.828125,3.818359375,47.0,3.8232421875
2015-08-06T00:53:00.000000Z,3.828125,3.818359375,39.0,3.8232421875
2015-08-06T00:54:00.000000Z,3.826171875,3.818359375,72.0,3.822265625
2015-08-06T00:55:00.000000Z,3.826171875,3.818359375,71.0,3.822265625
2015-08-06T00:56:00.000000Z,3.828125,3.818359375,61.0,3.8232421875
2015-08-06T00:57:00.000000Z,3.828125,3.818359375,33.0,3.8232421875
2015-08-06T00:58:00.000000Z,3.826171875,3.818359375,25.0,3.822265625
2015-08-06T00:59:00.000000Z,3.828125,3.8203125,83.0,3.82421875
2015-08-06T01:00:00.000000Z,3.828125,3.8203125,83.0,3.82421875
2015-08-06T01:01:00.000000Z,3.828125,3.8203125,80.0,3.82421875
2015-08-06T01:02:00.000000Z,3.828125,3.818359375,62.0,3.8232421875
2015-08-06T01:03:00.000000Z,3.828125,3.818359375,18.0,3.8232421875
2015-08-06T01:04:00.000000Z,3.828125,3.8203125,43.0,3.82421875
2015-08-06T01:05:00.000000Z,3.828125,3.818359375,51.0,3.8232421875
2015-08-06T01:06:00.000000Z,3.828125,3.8203125,23.0,3.82421875
2015-08-06T01:07:00.000000Z,3.828125,3.818359375,27.0,3.8232421875
2015-08-06T01:08:00.000000Z,3.828125,3.8203125,25.0,3.82421875
2015-08-06T01:09:00.000000Z,3.828125,3.818359375,55.0,3.8232421875
2015-08-06T01:10:00.000000Z,3.828125,3.818359375,52.0,3.8232421875
2015-08-06T01:11:00.000000Z,3.828125,3.8203125,44.0,3.82421875
2015-08-06T01:12:00.000000Z,3.828125,3.8203125,21.0,3.82421875
2015-08-06T01:13:00.000000Z,3.828125,3.818359375,19.0,3.8232421875
2015-08-06T01:14:00.000000Z,3.828125,3.8203125,34.0,3.82421875
2015-08-06T01:15:00.000000Z,3.828125,3.818359375,56.0,3.8232421875
2015-08-06T01:16:00.000000Z,3.828125,3.8203125,80.0,3.82421875
2015-08-06T01:17:00.000000Z,3.828125,3.8203125,80.0,3.82421875
