time,closeAsk,closeBid,volume,BNP.USDTRY - USD/TRY_x
2015-08-14T10:22:00.000000Z,2.83984375,2.837890625,532.0,2.83984375
2015-08-14T10:23:00.000000Z,2.83984375,2.837890625,289.0,2.83984375
2015-08-14T10:24:00.000000Z,2.83984375,2.837890625,340.0,2.83984375
2015-08-14T10:25:00.000000Z,2.837890625,2.837890625,191.0,2.837890625
2015-08-14T10:26:00.000000Z,2.837890625,2.837890625,233.0,2.837890625
2015-08-14T10:27:00.000000Z,2.837890625,2.837890625,27.0,2.837890625
2015-08-14T10:28:00.000000Z,2.837890625,2.837890625,31.0,2.837890625
2015-08-14T10:29:00.000000Z,2.837890625,2.8359375,252.0,2.8359375
2015-08-14T10:30:00.000000Z,2.837890625,2.8359375,458.0,2.8359375
2015-08-14T10:31:00.000000Z,2.837890625,2.837890625,255.0,2.837890625
2015-08-14T10:32:00.000000Z,2.837890625,2.8359375,262.0,2.8359375
2015-08-14T10:33:00.000000Z,2.837890625,2.8359375,421.0,2.8359375
2015-08-14T10:34:00.000000Z,2.837890625,2.8359375,306.0,2.8359375
2015-08-14T10:35:00.000000Z,2.837890625,2.8359375,111.0,2.8359375
2015-08-14T10:36:00.000000Z,2.8359375,2.8359375,100.0,2.8359375
2015-08-14T10:37:00.000000Z,2.8359375,2.8359375,190.0,2.8359375
2015-08-14T10:38:00.000000Z,2.8359375,2.8359375,531.0,2.8359375
2015-08-14T10:39:00.000000Z,2.837890625,2.8359375,214.0,2.8359375
2015-08-14T10:40:00.000000Z,2.837890625,2.8359375,33.0,2.8359375
2015-08-14T10:41:00.000000Z,2.837890625,2.8359375,236.0,2.8359375
2015-08-14T10:42:00.000000Z,2.837890625,2.837890625,233.0,2.837890625
2015-08-14T10:43:00.000000Z,2.83984375,2.837890625,179.0,2.83984375
2015-08-14T10:44:00.000000Z,2.837890625,2.837890625,110.0,2.837890625
2015-08-14T10:45:00.000000Z,2.837890625,2.837890625,141.0,2.837890625
2015-08-14T10:46:00.000000Z,2.837890625,2.837890625,49.0,2.837890625
2015-08-14T10:47:00.000000Z,2.83984375,2.837890625,105.0,2.83984375
2015-08-14T10:48:00.000000Z,2.83984375,2.837890625,44.0,2.83984375
2015-08-14T10:49:00.000000Z,2.83984375,2.83984375,154.0,2.83984375
2015-08-14T10:50:00.000000Z,2.83984375,2.83984375,212.0,2.83984375
2015-08-14T10:51:00.000000Z,2.83984375,2.83984375,155.0,2.83984375
2015-08-14T10:52:00.000000Z,2.841796875,2.83984375,130.0,2.83984375
2015-08-14T10:53:00.000000Z,2.841796875,2.83984375,147.0,2.83984375
2015-08-14T10:54:00.000000Z,2.83984375,2.83984375,303.0,2.83984375
2015-08-14T10:55:00.000000Z,2.83984375,2.83984375,24.0,2.83984375
2015-08-14T10:56:00.000000Z,2.83984375,2.83984375,224.0,2.83984375
2015-08-14T10:57:00.000000Z,2.83984375,2.83984375,136.0,2.83984375
2015-08-14T10:58:00.000000Z,2.83984375,2.83984375,105.0,2.83984375
2015-08-14T10:59:00.000000Z,2.83984375,2.83984375,127.0,2.83984375
2015-08-14T11:00:00.000000Z,2.83984375,2.83984375,96.0,2.83984375
2015-08-14T11:01:00.000000Z,2.83984375,2.83984375,32.0,2.83984375
2015-08-14T11:02:00.000000Z,2.83984375,2.83984375,144.0,2.83984375
2015-08-14T11:03:00.000000Z,2.83984375,2.83984375,245.0,2.83984375
2015-08-14T11:04:00.000000Z,2.837890625,2.8359375,529.0,2.8359375
2015-08-14T11:05:00.000000Z,2.837890625,2.8359375,291.0,2.8359375
2015-08-14T11:06:00.000000Z,2.8359375,2.8359375,626.0,2.8359375
2015-08-14T11:07:00.000000Z,2.8359375,2.8359375,418.0,2.8359375
2015-08-14T11:08:00.000000Z,2.8359375,2.8359375,263.0,2.8359375
2015-08-14T11:09:00.000000Z,2.837890625,2.8359375,340.0,2.8359375
2015-08-14T11:10:00.000000Z,2.8359375,2.8359375,92.0,2.8359375
2015-08-14T11:11:00.000000Z,2.8359375,2.8359375,382.0,2.8359375
2015-08-14T11:12:00.000000Z,2.8359375,2.8359375,219.0,2.8359375
2015-08-14T11:13:00.000000Z,2.837890625,2.8359375,36.0,2.8359375
2015-08-14T11:14:00.000000Z,2.837890625,2.8359375,43.0,2.8359375
2015-08-14T11:15:00.000000Z,2.837890625,2.8359375,72.0,2.8359375
2015-08-14T11:16:00.000000Z,2.83984375,2.837890625,147.0,2.83984375
2015-08-14T11:17:00.000000Z,2.837890625,2.837890625,170.0,2.837890625
2015-08-14T11:18:00.000000Z,2.837890625,2.837890625,186.0,2.837890625
2015-08-14T11:19:00.000000Z,2.837890625,2.8359375,246.0,2.8359375
2015-08-14T11:20:00.000000Z,2.837890625,2.8359375,90.0,2.8359375
2015-08-14T11:21:00.000000Z,2.837890625,2.8359375,134.0,2.8359375
2015-08-14T11:22:00.000000Z,2.8359375,2.8359375,303.0,2.8359375
2015-08-14T11:23:00.000000Z,2.837890625,2.8359375,152.0,2.8359375
2015-08-14T11:24:00.000000Z,2.8359375,2.833984375,518.0,2.8359375
2015-08-14T11:25:00.000000Z,2.8359375,2.833984375,86.0,2.8359375
2015-08-14T11:26:00.000000Z,2.8359375,2.833984375,385.0,2.8359375
2015-08-14T11:27:00.000000Z,2.8359375,2.8359375,279.0,2.8359375
2015-08-14T11:28:00.000000Z,2.833984375,2.833984375,190.0,2.833984375
2015-08-14T11:29:00.000000Z,2.8359375,2.833984375,150.0,2.8359375
2015-08-14T11:30:00.000000Z,2.833984375,2.83203125,522.0,2.83203125
2015-08-14T11:31:00.000000Z,2.833984375,2.83203125,631.0,2.83203125
2015-08-14T11:32:00.000000Z,2.833984375,2.83203125,195.0,2.83203125
2015-08-14T11:33:00.000000Z,2.833984375,2.833984375,131.0,2.833984375
2015-08-14T11:34:00.000000Z,2.833984375,2.833984375,170.0,2.833984375
2015-08-14T11:35:00.000000Z,2.833984375,2.83203125,461.0,2.83203125
2015-08-14T11:36:00.000000Z,2.833984375,2.83203125,100.0,2.83203125
2015-08-14T11:37:00.000000Z,2.833984375,2.83203125,162.0,2.83203125
2015-08-14T11:38:00.000000Z,2.83203125,2.83203125,185.0,2.83203125
2015-08-14T11:39:00.000000Z,2.833984375,2.83203125,190.0,2.83203125
2015-08-14T11:40:00.000000Z,2.833984375,2.83203125,191.0,2.83203125
2015-08-14T11:41:00.000000Z,2.833984375,2.83203125,72.0,2.83203125
2015-08-14T11:42:00.000000Z,2.833984375,2.83203125,95.0,2.83203125
2015-08-14T11:43:00.000000Z,2.83203125,2.83203125,87.0,2.83203125
2015-08-14T11:44:00.000000Z,2.83203125,2.83203125,168.0,2.83203125
2015-08-14T11:45:00.000000Z,2.83203125,2.83203125,104.0,2.83203125
2015-08-14T11:46:00.000000Z,2.83203125,2.830078125,188.0,2.83203125
2015-08-14T11:47:00.000000Z,2.83203125,2.830078125,177.0,2.83203125
2015-08-14T11:48:00.000000Z,2.83203125,2.83203125,269.0,2.83203125
2015-08-14T11:49:00.000000Z,2.83203125,2.83203125,162.0,2.83203125
2015-08-14T11:50:00.000000Z,2.83203125,2.83203125,85.0,2.83203125
2015-08-14T11:51:00.000000Z,2.83203125,2.83203125,102.0,2.83203125
2015-08-14T11:52:00.000000Z,2.833984375,2.83203125,208.0,2.83203125
