time,BNP.EURGBP - EUR/GBP_x,closeAsk,closeBid,volume
2014-10-08T05:00:00.000000Z,0.786215,0.78628,0.78615,
2014-10-08T06:00:00.000000Z,0.78627,0.7863899999999999,0.78615,
2014-10-08T07:00:00.000000Z,0.7877000000000001,0.78777,0.78763,
2014-10-08T08:00:00.000000Z,0.78788,0.78795,0.78781,
2014-10-08T09:00:00.000000Z,0.7873350000000001,0.78741,0.7872600000000001,
2014-10-08T10:00:00.000000Z,0.787515,0.7876,0.78743,
2014-10-08T11:00:00.000000Z,0.7871600000000001,0.78723,0.78709,
2014-10-08T12:00:00.000000Z,0.78757,0.78764,0.7875,
2014-10-08T13:00:00.000000Z,0.7879349999999999,0.7879999999999999,0.78787,
2014-10-08T14:00:00.000000Z,0.7891349999999999,0.7892,0.7890699999999999,
2014-10-08T15:00:00.000000Z,0.7894399999999999,0.78951,0.78937,
2014-10-08T16:00:00.000000Z,0.788975,0.78905,0.7889,
2014-10-08T17:00:00.000000Z,0.7890050000000001,0.7891100000000001,0.7889,
2014-10-08T18:00:00.000000Z,0.787895,0.78797,0.78782,
2014-10-08T19:00:00.000000Z,0.78796,0.78805,0.78787,
2014-10-08T20:00:00.000000Z,0.78763,0.78784,0.78742,
2014-10-08T21:00:00.000000Z,0.78782,0.78793,0.78771,
2014-10-08T22:00:00.000000Z,0.78776,0.78786,0.78766,
2014-10-08T23:00:00.000000Z,0.7883199999999999,0.7884,0.7882399999999999,
2014-10-09T00:00:00.000000Z,0.787445,0.78752,0.78737,
2014-10-09T01:00:00.000000Z,0.7873749999999999,0.78745,0.7873,
2014-10-09T02:00:00.000000Z,0.7873100000000001,0.7873899999999999,0.78723,
2014-10-09T03:00:00.000000Z,0.7873,0.7873899999999999,0.7872100000000001,
2014-10-09T04:00:00.000000Z,0.7874000000000001,0.7874800000000001,0.78732,
2014-10-09T05:00:00.000000Z,0.7873349999999999,0.7874399999999999,0.78723,
2014-10-09T06:00:00.000000Z,0.789085,0.7891600000000001,0.78901,
2014-10-09T07:00:00.000000Z,0.7888,0.78887,0.78873,
2014-10-09T08:00:00.000000Z,0.788035,0.7881,0.78797,
2014-10-09T09:00:00.000000Z,0.7874300000000001,0.7875,0.7873600000000001,
2014-10-09T10:00:00.000000Z,0.7870900000000001,0.7874800000000001,0.7867,
2014-10-09T11:00:00.000000Z,0.78779,0.78786,0.78772,
2014-10-09T12:00:00.000000Z,0.7867850000000001,0.78685,0.78672,
2014-10-09T13:00:00.000000Z,0.7860199999999999,0.7861100000000001,0.78593,
2014-10-09T14:00:00.000000Z,0.7865300000000001,0.78661,0.78645,
2014-10-09T15:00:00.000000Z,0.78668,0.78675,0.78661,
2014-10-09T16:00:00.000000Z,0.787045,0.7871100000000001,0.78698,
2014-10-09T17:00:00.000000Z,0.7866299999999999,0.7867,0.78656,
2014-10-09T18:00:00.000000Z,0.7870900000000001,0.7871600000000001,0.7870199999999999,
2014-10-09T19:00:00.000000Z,0.78714,0.7872100000000001,0.7870699999999999,
2014-10-09T20:00:00.000000Z,0.7874300000000001,0.78763,0.78723,
2014-10-09T21:00:00.000000Z,0.7872299999999999,0.7873399999999999,0.7871199999999999,
2014-10-09T22:00:00.000000Z,0.786895,0.78701,0.78678,
2014-10-09T23:00:00.000000Z,0.787075,0.7871600000000001,0.78699,
2014-10-10T00:00:00.000000Z,0.78755,0.78764,0.78746,
2014-10-10T01:00:00.000000Z,0.7878499999999999,0.78794,0.78776,
2014-10-10T02:00:00.000000Z,0.78762,0.7877,0.78754,
2014-10-10T03:00:00.000000Z,0.7877850000000001,0.78787,0.7877,
2014-10-10T04:00:00.000000Z,0.78781,0.7879,0.78772,
2014-10-10T05:00:00.000000Z,0.7878700000000001,0.78795,0.78779,
2014-10-10T06:00:00.000000Z,0.788335,0.78841,0.7882600000000001,
2014-10-10T07:00:00.000000Z,0.7885249999999999,0.7886,0.78845,
2014-10-10T08:00:00.000000Z,0.7887149999999999,0.78879,0.78864,
2014-10-10T09:00:00.000000Z,0.7890900000000001,0.7891600000000001,0.7890199999999999,
2014-10-10T10:00:00.000000Z,0.788985,0.78905,0.78892,
2014-10-10T11:00:00.000000Z,0.788295,0.7883600000000001,0.78823,
2014-10-10T12:00:00.000000Z,0.7882399999999999,0.7883100000000001,0.78817,
2014-10-10T13:00:00.000000Z,0.7880699999999999,0.78814,0.7879999999999999,
2014-10-10T14:00:00.000000Z,0.78763,0.78769,0.78757,
2014-10-10T15:00:00.000000Z,0.7874350000000001,0.78751,0.7873600000000001,
2014-10-10T16:00:00.000000Z,0.7868149999999999,0.78689,0.78674,
2014-10-10T17:00:00.000000Z,0.7863399999999999,0.78642,0.7862600000000001,
2014-10-10T18:00:00.000000Z,0.7857649999999999,0.78583,0.7857,
2014-10-10T19:00:00.000000Z,0.7853350000000001,0.78541,0.7852600000000001,
2014-10-10T20:00:00.000000Z,0.785425,0.78562,0.78523,
2014-10-12T21:00:00.000000Z,0.78595,0.78617,0.78573,
2014-10-12T22:00:00.000000Z,0.785895,0.78599,0.7858,
2014-10-12T23:00:00.000000Z,0.78546,0.78554,0.78538,
2014-10-13T00:00:00.000000Z,0.7855800000000001,0.78566,0.7855,
2014-10-13T01:00:00.000000Z,0.787115,0.7872100000000001,0.7870199999999999,
2014-10-13T02:00:00.000000Z,0.787485,0.78757,0.7874,
2014-10-13T03:00:00.000000Z,0.787425,0.78751,0.7873399999999999,
2014-10-13T04:00:00.000000Z,0.7871100000000001,0.78719,0.78703,
2014-10-13T05:00:00.000000Z,0.786805,0.7869,0.78671,
2014-10-13T06:00:00.000000Z,0.78688,0.78696,0.7868,
2014-10-13T07:00:00.000000Z,0.7878449999999999,0.78792,0.78777,
2014-10-13T08:00:00.000000Z,0.7881800000000001,0.78825,0.7881100000000001,
2014-10-13T09:00:00.000000Z,0.7880400000000001,0.7881100000000001,0.78797,
2014-10-13T10:00:00.000000Z,0.7880849999999999,0.78815,0.7880199999999999,
2014-10-13T11:00:00.000000Z,0.788315,0.78838,0.78825,
2014-10-13T12:00:00.000000Z,0.78851,0.78857,0.78845,
2014-10-13T13:00:00.000000Z,0.788625,0.78869,0.78856,
2014-10-13T14:00:00.000000Z,0.789695,0.78977,0.78962,
2014-10-13T15:00:00.000000Z,0.789555,0.78963,0.7894800000000001,
2014-10-13T16:00:00.000000Z,0.78869,0.78878,0.7886,
2014-10-13T17:00:00.000000Z,0.78899,0.7890699999999999,0.78891,
2014-10-13T18:00:00.000000Z,0.7894300000000001,0.78951,0.78935,
2014-10-13T19:00:00.000000Z,0.78966,0.78974,0.7895800000000001,
2014-10-13T20:00:00.000000Z,0.792795,0.79296,0.7926300000000001,
2014-10-13T21:00:00.000000Z,0.79269,0.79283,0.79255,
