time,closeAsk,closeBid,BNP.USDTWD - USD/TWD_x
2014-08-28T09:00:00.000000Z,29.8868,29.8668,29.876800000000003
2014-08-28T10:00:00.000000Z,29.89684,29.87684,29.88684
2014-08-28T11:00:00.000000Z,29.89124,29.87124,29.88124
2014-08-28T12:00:00.000000Z,29.89345,29.87345,29.88345
2014-08-28T13:00:00.000000Z,29.89364,29.87364,29.88364
2014-08-28T14:00:00.000000Z,29.89497,29.87497,29.884970000000003
2014-08-28T15:00:00.000000Z,29.89287,29.87287,29.882869999999997
2014-08-28T16:00:00.000000Z,29.89131,29.87131,29.88131
2014-08-28T17:00:00.000000Z,29.8952,29.8752,29.8852
2014-08-28T18:00:00.000000Z,29.89523,29.87523,29.88523
2014-08-28T19:00:00.000000Z,29.8952,29.8752,29.8852
2014-08-28T20:00:00.000000Z,29.9602,29.8102,29.8852
2014-08-29T00:00:00.000000Z,29.96442,29.81442,29.88942
2014-08-29T01:00:00.000000Z,29.9,29.88,29.89
2014-08-29T02:00:00.000000Z,29.89751,29.87751,29.88751
2014-08-29T03:00:00.000000Z,29.89978,29.87978,29.88978
2014-08-29T04:00:00.000000Z,29.90286,29.88286,29.89286
2014-08-29T05:00:00.000000Z,29.89918,29.87918,29.889180000000003
2014-08-29T06:00:00.000000Z,29.89638,29.87638,29.886380000000003
2014-08-29T07:00:00.000000Z,29.89307,29.87307,29.88307
2014-08-29T08:00:00.000000Z,29.88728,29.86728,29.87728
2014-08-29T09:00:00.000000Z,29.88136,29.86136,29.871360000000003
2014-08-29T10:00:00.000000Z,29.87491,29.85491,29.86491
2014-08-29T11:00:00.000000Z,29.87723,29.85723,29.86723
2014-08-29T12:00:00.000000Z,29.87393,29.85393,29.86393
2014-08-29T13:00:00.000000Z,29.88524,29.86524,29.87524
2014-08-29T14:00:00.000000Z,29.88177,29.86177,29.87177
2014-08-29T15:00:00.000000Z,29.88931,29.86931,29.879309999999997
2014-08-29T16:00:00.000000Z,29.89219,29.87219,29.88219
2014-08-29T17:00:00.000000Z,29.89084,29.87084,29.88084
2014-08-29T18:00:00.000000Z,29.88938,29.86938,29.87938
2014-08-29T19:00:00.000000Z,29.88773,29.86773,29.87773
2014-08-29T20:00:00.000000Z,29.88773,29.86773,29.87773
2014-08-31T21:00:00.000000Z,29.88773,29.86773,29.87773
2014-09-01T00:00:00.000000Z,29.89689,29.87689,29.88689
2014-09-01T01:00:00.000000Z,29.88235,29.86235,29.872349999999997
2014-09-01T02:00:00.000000Z,29.88417,29.86417,29.87417
2014-09-01T03:00:00.000000Z,29.88036,29.86036,29.87036
2014-09-01T04:00:00.000000Z,29.88199,29.86199,29.871989999999997
2014-09-01T05:00:00.000000Z,29.88214,29.86214,29.87214
2014-09-01T06:00:00.000000Z,29.8742,29.8542,29.864199999999997
2014-09-01T07:00:00.000000Z,29.87063,29.85063,29.86063
2014-09-01T08:00:00.000000Z,29.8707,29.8507,29.8607
2014-09-01T09:00:00.000000Z,29.87235,29.85235,29.86235
2014-09-01T10:00:00.000000Z,29.87276,29.85276,29.86276
2014-09-01T11:00:00.000000Z,29.87772,29.85772,29.86772
2014-09-01T12:00:00.000000Z,29.87997,29.85997,29.86997
2014-09-01T13:00:00.000000Z,29.87621,29.85621,29.86621
2014-09-01T14:00:00.000000Z,29.87764,29.85764,29.86764
2014-09-01T15:00:00.000000Z,29.88034,29.86034,29.87034
2014-09-01T16:00:00.000000Z,29.88013,29.86013,29.870130000000003
2014-09-01T17:00:00.000000Z,29.88143,29.86143,29.87143
2014-09-01T19:00:00.000000Z,29.88141,29.86141,29.871409999999997
2014-09-01T20:00:00.000000Z,29.94641,29.79641,29.87141
2014-09-01T22:00:00.000000Z,29.94641,29.79641,29.87141
2014-09-02T00:00:00.000000Z,29.94141,29.79141,29.86641
2014-09-02T01:00:00.000000Z,29.90296,29.88296,29.89296
2014-09-02T02:00:00.000000Z,29.92252,29.90252,29.91252
2014-09-02T03:00:00.000000Z,29.93437,29.91437,29.924370000000003
2014-09-02T04:00:00.000000Z,29.94099,29.92099,29.93099
2014-09-02T05:00:00.000000Z,29.94482,29.92482,29.93482
2014-09-02T06:00:00.000000Z,29.93202,29.91202,29.92202
2014-09-02T07:00:00.000000Z,29.92871,29.90871,29.918709999999997
2014-09-02T08:00:00.000000Z,29.94161,29.92161,29.93161
2014-09-02T09:00:00.000000Z,29.95147,29.93147,29.94147
2014-09-02T10:00:00.000000Z,29.95545,29.93545,29.94545
2014-09-02T11:00:00.000000Z,29.95773,29.93773,29.94773
2014-09-02T12:00:00.000000Z,29.95771,29.93771,29.94771
2014-09-02T13:00:00.000000Z,29.95691,29.93691,29.946910000000003
2014-09-02T14:00:00.000000Z,29.96083,29.94083,29.95083
2014-09-02T15:00:00.000000Z,29.96081,29.94081,29.950809999999997
2014-09-02T16:00:00.000000Z,29.95909,29.93909,29.94909
2014-09-02T17:00:00.000000Z,29.95612,29.93612,29.94612
2014-09-02T18:00:00.000000Z,29.95961,29.93961,29.94961
2014-09-02T19:00:00.000000Z,29.95958,29.93958,29.949579999999997
2014-09-02T20:00:00.000000Z,30.02458,29.87458,29.94958
2014-09-02T21:00:00.000000Z,30.09773,29.94773,30.02273
2014-09-02T23:00:00.000000Z,30.09773,29.94773,30.02273
2014-09-03T01:00:00.000000Z,29.94656,29.92656,29.93656
2014-09-03T02:00:00.000000Z,29.93978,29.91978,29.92978
2014-09-03T03:00:00.000000Z,29.95982,29.93982,29.949820000000003
2014-09-03T04:00:00.000000Z,29.96205,29.94205,29.95205
2014-09-03T05:00:00.000000Z,29.94172,29.92172,29.93172
2014-09-03T06:00:00.000000Z,29.92974,29.90974,29.919739999999997
2014-09-03T07:00:00.000000Z,29.93905,29.91905,29.92905
2014-09-03T08:00:00.000000Z,29.90411,29.88411,29.89411
2014-09-03T09:00:00.000000Z,29.90748,29.88748,29.89748
2014-09-03T10:00:00.000000Z,29.91165,29.89165,29.90165
2014-09-03T11:00:00.000000Z,29.91307,29.89307,29.90307
2014-09-03T12:00:00.000000Z,29.90744,29.88744,29.897440000000003
2014-09-03T13:00:00.000000Z,29.91034,29.89034,29.90034
2014-09-03T14:00:00.000000Z,29.90341,29.88341,29.893410000000003
2014-09-03T15:00:00.000000Z,29.90915,29.88915,29.89915
2014-09-03T16:00:00.000000Z,29.90967,29.88967,29.89967
2014-09-03T18:00:00.000000Z,29.91212,29.89212,29.90212
2014-09-03T19:00:00.000000Z,29.91456,29.89456,29.90456
2014-09-03T20:00:00.000000Z,29.97956,29.82956,29.90456
2014-09-04T00:00:00.000000Z,29.99306,29.84306,29.91806
2014-09-04T01:00:00.000000Z,29.90894,29.88894,29.898940000000003
2014-09-04T02:00:00.000000Z,29.9196,29.8996,29.9096
2014-09-04T03:00:00.000000Z,29.90983,29.88983,29.89983
2014-09-04T04:00:00.000000Z,29.90981,29.88981,29.89981
2014-09-04T05:00:00.000000Z,29.91691,29.89691,29.90691
2014-09-04T06:00:00.000000Z,29.9188,29.8988,29.9088
2014-09-04T07:00:00.000000Z,29.92392,29.90392,29.913919999999997
2014-09-04T08:00:00.000000Z,29.9118,29.8918,29.9018
2014-09-04T09:00:00.000000Z,29.91283,29.89283,29.90283
2014-09-04T10:00:00.000000Z,29.91374,29.89374,29.90374
2014-09-04T11:00:00.000000Z,29.9053,29.8853,29.8953
2014-09-04T12:00:00.000000Z,29.90882,29.88882,29.89882
2014-09-04T13:00:00.000000Z,29.90619,29.88619,29.896189999999997
2014-09-04T14:00:00.000000Z,29.92618,29.90618,29.916179999999997
2014-09-04T15:00:00.000000Z,29.94077,29.92077,29.930770000000003
2014-09-04T16:00:00.000000Z,29.95343,29.93343,29.94343
2014-09-04T17:00:00.000000Z,29.95189,29.93189,29.94189
2014-09-04T18:00:00.000000Z,29.94967,29.92967,29.93967
2014-09-04T19:00:00.000000Z,29.95085,29.93085,29.94085
2014-09-04T20:00:00.000000Z,30.01585,29.86585,29.94085
2014-09-04T23:00:00.000000Z,30.01585,29.86585,29.94085
2014-09-05T00:00:00.000000Z,30.01749,29.86749,29.94249
2014-09-05T01:00:00.000000Z,29.96605,29.94605,29.95605
2014-09-05T02:00:00.000000Z,29.95708,29.93708,29.94708
2014-09-05T03:00:00.000000Z,29.9607,29.9407,29.9507
2014-09-05T04:00:00.000000Z,29.95879,29.93879,29.94879
2014-09-05T05:00:00.000000Z,29.95639,29.93639,29.94639
2014-09-05T06:00:00.000000Z,29.94164,29.92164,29.93164
2014-09-05T07:00:00.000000Z,29.95062,29.93062,29.940620000000003
2014-09-05T08:00:00.000000Z,29.94598,29.92598,29.93598
2014-09-05T09:00:00.000000Z,29.94773,29.92773,29.93773
2014-09-05T10:00:00.000000Z,29.94009,29.92009,29.93009
2014-09-05T11:00:00.000000Z,29.94031,29.92031,29.93031
2014-09-05T12:00:00.000000Z,29.9146,29.8946,29.9046
2014-09-05T13:00:00.000000Z,29.91408,29.89408,29.90408
2014-09-05T14:00:00.000000Z,29.91137,29.89137,29.90137
2014-09-05T15:00:00.000000Z,29.91149,29.89149,29.901490000000003
2014-09-05T16:00:00.000000Z,29.91845,29.89845,29.90845
2014-09-05T17:00:00.000000Z,29.92577,29.90577,29.91577
2014-09-05T18:00:00.000000Z,29.92323,29.90323,29.91323
2014-09-05T19:00:00.000000Z,29.92531,29.90531,29.91531
2014-09-05T20:00:00.000000Z,29.92531,29.90531,29.91531
2014-09-07T21:00:00.000000Z,29.92531,29.90531,29.91531
2014-09-08T00:00:00.000000Z,29.92717,29.90717,29.91717
2014-09-08T01:00:00.000000Z,29.92318,29.90318,29.913179999999997
2014-09-08T02:00:00.000000Z,29.92561,29.90561,29.91561
2014-09-08T03:00:00.000000Z,29.92308,29.90308,29.91308
2014-09-08T04:00:00.000000Z,29.9253,29.9053,29.9153
2014-09-08T05:00:00.000000Z,29.92501,29.90501,29.91501
2014-09-08T06:00:00.000000Z,29.92559,29.90559,29.91559
2014-09-08T07:00:00.000000Z,29.91671,29.89671,29.906709999999997
2014-09-08T08:00:00.000000Z,29.91518,29.89518,29.90518
2014-09-08T09:00:00.000000Z,29.92407,29.90407,29.91407
2014-09-08T10:00:00.000000Z,29.92403,29.90403,29.914029999999997
2014-09-08T11:00:00.000000Z,29.93025,29.91025,29.920250000000003
2014-09-08T12:00:00.000000Z,29.92957,29.90957,29.91957
2014-09-08T13:00:00.000000Z,29.92877,29.90877,29.91877
2014-09-08T14:00:00.000000Z,29.93686,29.91686,29.92686
2014-09-08T15:00:00.000000Z,29.94901,29.92901,29.939010000000003
2014-09-08T16:00:00.000000Z,29.95367,29.93367,29.943669999999997
2014-09-08T17:00:00.000000Z,29.98419,29.96419,29.97419
2014-09-08T18:00:00.000000Z,29.98539,29.96539,29.975389999999997
2014-09-08T19:00:00.000000Z,29.9866,29.9666,29.9766
2014-09-08T20:00:00.000000Z,30.0516,29.9016,29.9766
2014-09-09T00:00:00.000000Z,30.06219,29.91219,29.98719
2014-09-09T01:00:00.000000Z,29.96354,29.94354,29.953539999999997
2014-09-09T02:00:00.000000Z,29.97305,29.95305,29.963050000000003
2014-09-09T03:00:00.000000Z,29.9715,29.9515,29.9615
2014-09-09T04:00:00.000000Z,29.96953,29.94953,29.95953
2014-09-09T05:00:00.000000Z,29.96661,29.94661,29.95661
2014-09-09T06:00:00.000000Z,29.96145,29.94145,29.95145
2014-09-09T07:00:00.000000Z,29.97537,29.95537,29.96537
2014-09-09T08:00:00.000000Z,29.98089,29.96089,29.970889999999997
2014-09-09T09:00:00.000000Z,29.99114,29.97114,29.98114
2014-09-09T10:00:00.000000Z,29.98058,29.96058,29.97058
2014-09-09T11:00:00.000000Z,29.99074,29.97074,29.980739999999997
2014-09-09T12:00:00.000000Z,29.98505,29.96505,29.975050000000003
2014-09-09T13:00:00.000000Z,30.01315,29.99315,30.00315
2014-09-09T14:00:00.000000Z,29.98894,29.96894,29.97894
2014-09-09T15:00:00.000000Z,29.98767,29.96767,29.97767
2014-09-09T16:00:00.000000Z,29.99381,29.97381,29.98381
2014-09-09T17:00:00.000000Z,29.98855,29.96855,29.97855
2014-09-09T18:00:00.000000Z,29.99353,29.97353,29.98353
2014-09-09T19:00:00.000000Z,29.99309,29.97309,29.983089999999997
2014-09-09T20:00:00.000000Z,30.05809,29.90809,29.98309
2014-09-09T21:00:00.000000Z,30.04422,29.89422,29.96922
2014-09-10T00:00:00.000000Z,30.05159,29.90159,29.97659
2014-09-10T01:00:00.000000Z,30.00666,29.98666,29.99666
2014-09-10T02:00:00.000000Z,30.00026,29.98026,29.99026
2014-09-10T03:00:00.000000Z,29.99078,29.97078,29.980780000000003
2014-09-10T04:00:00.000000Z,30.00095,29.98095,29.99095
2014-09-10T05:00:00.000000Z,30.00072,29.98072,29.990720000000003
2014-09-10T06:00:00.000000Z,29.98932,29.96932,29.97932
2014-09-10T07:00:00.000000Z,30.00533,29.98533,29.995330000000003
2014-09-10T08:00:00.000000Z,30.01026,29.99026,30.000259999999997
2014-09-10T09:00:00.000000Z,30.00054,29.98054,29.990540000000003
2014-09-10T10:00:00.000000Z,30.0084,29.9884,29.9984
2014-09-10T11:00:00.000000Z,30.01422,29.99422,30.00422
2014-09-10T12:00:00.000000Z,30.01361,29.99361,30.00361
2014-09-10T13:00:00.000000Z,30.01416,29.99416,30.00416
2014-09-10T14:00:00.000000Z,30.01253,29.99253,30.00253
2014-09-10T15:00:00.000000Z,30.0125,29.9925,30.0025
2014-09-10T16:00:00.000000Z,30.01276,29.99276,30.00276
2014-09-10T17:00:00.000000Z,30.01283,29.99283,30.002830000000003
2014-09-10T18:00:00.000000Z,30.01447,29.99447,30.00447
2014-09-10T19:00:00.000000Z,30.01448,29.99448,30.00448
2014-09-10T20:00:00.000000Z,30.07948,29.92948,30.00448
2014-09-10T21:00:00.000000Z,30.0753,29.9253,30.0003
2014-09-11T00:00:00.000000Z,30.06517,29.91517,29.99017
2014-09-11T01:00:00.000000Z,29.99896,29.97896,29.98896
2014-09-11T02:00:00.000000Z,30.00373,29.98373,29.99373
2014-09-11T03:00:00.000000Z,29.9958,29.9758,29.9858
2014-09-11T04:00:00.000000Z,30.00276,29.98276,29.992759999999997
2014-09-11T05:00:00.000000Z,30.00457,29.98457,29.994570000000003
2014-09-11T06:00:00.000000Z,30.00855,29.98855,29.99855
