time,closeAsk,closeBid,volume,BNP.NZDUSD - NZD/USD_x
2015-08-05T15:36:00.000000Z,0.65185546875,0.65185546875,4.0,0.65185546875
2015-08-05T15:37:00.000000Z,0.65234375,0.65185546875,23.0,0.652099609375
2015-08-05T15:38:00.000000Z,0.65185546875,0.65185546875,41.0,0.65185546875
2015-08-05T15:39:00.000000Z,0.65185546875,0.65185546875,8.0,0.65185546875
2015-08-05T15:40:00.000000Z,0.65185546875,0.6513671875,42.0,0.651611328125
2015-08-05T15:41:00.000000Z,0.65185546875,0.65185546875,14.0,0.65185546875
2015-08-05T15:42:00.000000Z,0.65185546875,0.65185546875,8.0,0.65185546875
2015-08-05T15:43:00.000000Z,0.65234375,0.65185546875,22.0,0.652099609375
2015-08-05T15:44:00.000000Z,0.65185546875,0.65185546875,16.0,0.65185546875
2015-08-05T15:45:00.000000Z,0.65185546875,0.65185546875,30.0,0.65185546875
2015-08-05T15:46:00.000000Z,0.65185546875,0.65185546875,19.0,0.65185546875
2015-08-05T15:47:00.000000Z,0.65185546875,0.65185546875,29.0,0.65185546875
2015-08-05T15:48:00.000000Z,0.65185546875,0.65185546875,15.0,0.65185546875
2015-08-05T15:49:00.000000Z,0.65185546875,0.65185546875,12.0,0.65185546875
2015-08-05T15:50:00.000000Z,0.65185546875,0.6513671875,23.0,0.651611328125
2015-08-05T15:51:00.000000Z,0.6513671875,0.6513671875,41.0,0.6513671875
2015-08-05T15:52:00.000000Z,0.6513671875,0.6513671875,24.0,0.6513671875
2015-08-05T15:53:00.000000Z,0.65185546875,0.6513671875,30.0,0.651611328125
2015-08-05T15:54:00.000000Z,0.65185546875,0.6513671875,7.0,0.651611328125
2015-08-05T15:55:00.000000Z,0.65185546875,0.65185546875,12.0,0.65185546875
2015-08-05T15:56:00.000000Z,0.65185546875,0.65185546875,41.0,0.65185546875
2015-08-05T15:57:00.000000Z,0.65185546875,0.65185546875,15.0,0.65185546875
2015-08-05T15:58:00.000000Z,0.65185546875,0.65185546875,11.0,0.65185546875
2015-08-05T15:59:00.000000Z,0.65185546875,0.65185546875,12.0,0.65185546875
2015-08-05T16:00:00.000000Z,0.65185546875,0.6513671875,8.0,0.651611328125
2015-08-05T16:01:00.000000Z,0.65185546875,0.65185546875,20.0,0.65185546875
2015-08-05T16:02:00.000000Z,0.65185546875,0.6513671875,37.0,0.651611328125
2015-08-05T16:03:00.000000Z,0.65185546875,0.65185546875,7.0,0.65185546875
2015-08-05T16:04:00.000000Z,0.65185546875,0.6513671875,30.0,0.651611328125
2015-08-05T16:05:00.000000Z,0.65185546875,0.6513671875,17.0,0.651611328125
2015-08-05T16:06:00.000000Z,0.6513671875,0.6513671875,21.0,0.6513671875
2015-08-05T16:07:00.000000Z,0.6513671875,0.6513671875,17.0,0.6513671875
2015-08-05T16:08:00.000000Z,0.6513671875,0.6513671875,15.0,0.6513671875
2015-08-05T16:09:00.000000Z,0.6513671875,0.65087890625,7.0,0.651123046875
2015-08-05T16:10:00.000000Z,0.6513671875,0.65087890625,34.0,0.651123046875
2015-08-05T16:11:00.000000Z,0.65087890625,0.650390625,47.0,0.650634765625
2015-08-05T16:12:00.000000Z,0.65087890625,0.65087890625,21.0,0.65087890625
2015-08-05T16:13:00.000000Z,0.65087890625,0.65087890625,22.0,0.65087890625
2015-08-05T16:14:00.000000Z,0.6513671875,0.65087890625,17.0,0.651123046875
2015-08-05T16:15:00.000000Z,0.6513671875,0.65087890625,26.0,0.651123046875
2015-08-05T16:16:00.000000Z,0.65087890625,0.65087890625,13.0,0.65087890625
2015-08-05T16:17:00.000000Z,0.6513671875,0.65087890625,36.0,0.651123046875
2015-08-05T16:18:00.000000Z,0.6513671875,0.65087890625,3.0,0.651123046875
2015-08-05T16:19:00.000000Z,0.6513671875,0.65087890625,24.0,0.651123046875
2015-08-05T16:20:00.000000Z,0.6513671875,0.65087890625,25.0,0.651123046875
2015-08-05T16:21:00.000000Z,0.65087890625,0.65087890625,26.0,0.65087890625
2015-08-05T16:22:00.000000Z,0.65087890625,0.65087890625,10.0,0.65087890625
2015-08-05T16:23:00.000000Z,0.65087890625,0.65087890625,15.0,0.65087890625
2015-08-05T16:24:00.000000Z,0.6513671875,0.65087890625,1.0,0.651123046875
2015-08-05T16:25:00.000000Z,0.6513671875,0.65087890625,15.0,0.651123046875
2015-08-05T16:26:00.000000Z,0.6513671875,0.65087890625,6.0,0.651123046875
2015-08-05T16:27:00.000000Z,0.6513671875,0.65087890625,13.0,0.651123046875
2015-08-05T16:28:00.000000Z,0.65087890625,0.65087890625,10.0,0.65087890625
2015-08-05T16:29:00.000000Z,0.65087890625,0.65087890625,12.0,0.65087890625
2015-08-05T16:30:00.000000Z,0.65087890625,0.65087890625,17.0,0.65087890625
2015-08-05T16:31:00.000000Z,0.6513671875,0.65087890625,27.0,0.651123046875
2015-08-05T16:32:00.000000Z,0.65087890625,0.65087890625,19.0,0.65087890625
2015-08-05T16:33:00.000000Z,0.65087890625,0.65087890625,11.0,0.65087890625
2015-08-05T16:34:00.000000Z,0.65087890625,0.65087890625,75.0,0.65087890625
2015-08-05T16:35:00.000000Z,0.65087890625,0.65087890625,13.0,0.65087890625
2015-08-05T16:36:00.000000Z,0.65087890625,0.65087890625,4.0,0.65087890625
2015-08-05T16:37:00.000000Z,0.65087890625,0.65087890625,12.0,0.65087890625
2015-08-05T16:38:00.000000Z,0.65087890625,0.650390625,37.0,0.650634765625
2015-08-05T16:39:00.000000Z,0.65087890625,0.650390625,7.0,0.650634765625
2015-08-05T16:40:00.000000Z,0.65087890625,0.65087890625,11.0,0.65087890625
2015-08-05T16:41:00.000000Z,0.65087890625,0.65087890625,28.0,0.65087890625
2015-08-05T16:42:00.000000Z,0.65087890625,0.65087890625,34.0,0.65087890625
2015-08-05T16:43:00.000000Z,0.65087890625,0.65087890625,23.0,0.65087890625
2015-08-05T16:44:00.000000Z,0.65087890625,0.65087890625,15.0,0.65087890625
2015-08-05T16:45:00.000000Z,0.65087890625,0.65087890625,26.0,0.65087890625
2015-08-05T16:46:00.000000Z,0.65087890625,0.650390625,23.0,0.650634765625
2015-08-05T16:47:00.000000Z,0.65087890625,0.650390625,18.0,0.650634765625
2015-08-05T16:48:00.000000Z,0.65087890625,0.650390625,1.0,0.650634765625
2015-08-05T16:49:00.000000Z,0.65087890625,0.65087890625,9.0,0.65087890625
2015-08-05T16:50:00.000000Z,0.65087890625,0.650390625,14.0,0.650634765625
2015-08-05T16:51:00.000000Z,0.65087890625,0.650390625,9.0,0.650634765625
2015-08-05T16:52:00.000000Z,0.65087890625,0.65087890625,12.0,0.65087890625
2015-08-05T16:53:00.000000Z,0.65087890625,0.650390625,8.0,0.650634765625
2015-08-05T16:54:00.000000Z,0.65087890625,0.650390625,3.0,0.650634765625
2015-08-05T16:55:00.000000Z,0.650390625,0.650390625,17.0,0.650390625
2015-08-05T16:56:00.000000Z,0.65087890625,0.650390625,17.0,0.650634765625
2015-08-05T16:57:00.000000Z,0.65087890625,0.650390625,26.0,0.650634765625
2015-08-05T16:58:00.000000Z,0.650390625,0.650390625,18.0,0.650390625
2015-08-05T16:59:00.000000Z,0.65087890625,0.650390625,16.0,0.650634765625
2015-08-05T17:00:00.000000Z,0.65087890625,0.65087890625,39.0,0.65087890625
2015-08-05T17:01:00.000000Z,0.65087890625,0.65087890625,17.0,0.65087890625
2015-08-05T17:02:00.000000Z,0.65087890625,0.650390625,26.0,0.650634765625
2015-08-05T17:03:00.000000Z,0.65087890625,0.650390625,16.0,0.650634765625
2015-08-05T17:04:00.000000Z,0.65087890625,0.65087890625,16.0,0.65087890625
2015-08-05T17:05:00.000000Z,0.65087890625,0.65087890625,12.0,0.65087890625
2015-08-05T17:07:00.000000Z,0.65087890625,0.65087890625,2.0,0.65087890625
2015-08-05T17:08:00.000000Z,0.65087890625,0.65087890625,4.0,0.65087890625
2015-08-05T17:09:00.000000Z,0.65087890625,0.65087890625,9.0,0.65087890625
2015-08-05T17:10:00.000000Z,0.65087890625,0.65087890625,15.0,0.65087890625
2015-08-05T17:11:00.000000Z,0.65087890625,0.65087890625,28.0,0.65087890625
2015-08-05T17:12:00.000000Z,0.65087890625,0.65087890625,17.0,0.65087890625
2015-08-05T17:13:00.000000Z,0.65087890625,0.65087890625,5.0,0.65087890625
2015-08-05T17:14:00.000000Z,0.6513671875,0.65087890625,14.0,0.651123046875
2015-08-05T17:15:00.000000Z,0.6513671875,0.65087890625,22.0,0.651123046875
