time,BNP.NZDUSD - NZD/USD_x,closeAsk,closeBid,volume
2012-05-25T13:00:00.000000Z,0.755235,0.75536,0.7551100000000001,
2012-05-25T17:00:00.000000Z,0.7539399999999999,0.75444,0.75344,
2012-05-27T13:00:00.000000Z,0.7539399999999999,0.7549399999999999,0.7529399999999999,
2012-05-27T17:00:00.000000Z,0.75946,0.76021,0.75871,
2012-05-27T21:00:00.000000Z,0.7607149999999999,0.7608199999999999,0.76061,
2012-05-28T01:00:00.000000Z,0.761925,0.76203,0.7618199999999999,
2012-05-28T05:00:00.000000Z,0.762015,0.76212,0.7619100000000001,
2012-05-28T09:00:00.000000Z,0.7623249999999999,0.76245,0.7622,
2012-05-28T13:00:00.000000Z,0.76105,0.7612,0.7609,
2012-05-28T17:00:00.000000Z,0.7620399999999999,0.7622899999999999,0.76179,
2012-05-28T21:00:00.000000Z,0.75947,0.75959,0.75935,
2012-05-29T01:00:00.000000Z,0.7613800000000001,0.7615,0.76126,
2012-05-29T05:00:00.000000Z,0.7618849999999999,0.76199,0.76178,
2012-05-29T09:00:00.000000Z,0.7605149999999999,0.76062,0.76041,
2012-05-29T13:00:00.000000Z,0.7602800000000001,0.7604,0.7601600000000001,
2012-05-29T17:00:00.000000Z,0.76295,0.7632,0.7627,
2012-05-29T21:00:00.000000Z,0.760935,0.7610399999999999,0.76083,
2012-05-30T01:00:00.000000Z,0.7607349999999999,0.76084,0.76063,
2012-05-30T05:00:00.000000Z,0.7590049999999999,0.7591100000000001,0.7589,
2012-05-30T09:00:00.000000Z,0.757915,0.75802,0.75781,
2012-05-30T13:00:00.000000Z,0.7556700000000001,0.75579,0.75555,
2012-05-30T17:00:00.000000Z,0.7531300000000001,0.75338,0.75288,
2012-05-30T21:00:00.000000Z,0.75185,0.7521,0.7516,
2012-05-31T01:00:00.000000Z,0.753655,0.75376,0.75355,
2012-05-31T05:00:00.000000Z,0.7565149999999999,0.75662,0.75641,
2012-05-31T09:00:00.000000Z,0.7549100000000001,0.75503,0.75479,
2012-05-31T13:00:00.000000Z,0.754255,0.75437,0.7541399999999999,
2012-05-31T17:00:00.000000Z,0.7535499999999999,0.7538,0.7533,
2012-05-31T21:00:00.000000Z,0.75056,0.7508600000000001,0.75026,
2012-06-01T01:00:00.000000Z,0.751125,0.7512300000000001,0.75102,
2012-06-01T05:00:00.000000Z,0.7495350000000001,0.74964,0.74943,
2012-06-01T09:00:00.000000Z,0.7487349999999999,0.7488600000000001,0.74861,
2012-06-01T13:00:00.000000Z,0.753265,0.7534,0.75313,
2012-06-01T17:00:00.000000Z,0.75455,0.75505,0.75405,
2012-06-01T21:00:00.000000Z,0.75455,0.75505,0.75405,
2012-06-03T17:00:00.000000Z,0.75333,0.7543300000000001,0.75233,
2012-06-03T21:00:00.000000Z,0.750885,0.7509899999999999,0.75078,
2012-06-04T01:00:00.000000Z,0.7514649999999999,0.75157,0.75136,
2012-06-04T05:00:00.000000Z,0.7539899999999999,0.7541100000000001,0.7538699999999999,
2012-06-04T09:00:00.000000Z,0.75644,0.75656,0.75632,
2012-06-04T13:00:00.000000Z,0.755185,0.75531,0.7550600000000001,
2012-06-04T17:00:00.000000Z,0.75649,0.75674,0.7562399999999999,
2012-06-04T21:00:00.000000Z,0.7592899999999999,0.75943,0.75915,
2012-06-05T01:00:00.000000Z,0.75834,0.75848,0.7582,
2012-06-05T05:00:00.000000Z,0.754015,0.7541399999999999,0.75389,
2012-06-05T09:00:00.000000Z,0.753135,0.75326,0.7530100000000001,
2012-06-05T13:00:00.000000Z,0.75532,0.75546,0.7551800000000001,
2012-06-05T17:00:00.000000Z,0.7562300000000001,0.75648,0.75598,
2012-06-05T21:00:00.000000Z,0.759155,0.75926,0.75905,
2012-06-06T01:00:00.000000Z,0.762265,0.76239,0.7621399999999999,
2012-06-06T05:00:00.000000Z,0.763725,0.76384,0.76361,
2012-06-06T09:00:00.000000Z,0.760475,0.7606,0.76035,
2012-06-06T13:00:00.000000Z,0.768875,0.769,0.76875,
2012-06-06T17:00:00.000000Z,0.77077,0.7710199999999999,0.77052,
2012-06-06T21:00:00.000000Z,0.768975,0.76908,0.7688699999999999,
2012-06-07T01:00:00.000000Z,0.771095,0.7712,0.77099,
2012-06-07T05:00:00.000000Z,0.770705,0.77083,0.77058,
2012-06-07T09:00:00.000000Z,0.772645,0.77277,0.77252,
2012-06-07T13:00:00.000000Z,0.770895,0.7710199999999999,0.77077,
2012-06-07T17:00:00.000000Z,0.7671399999999999,0.76739,0.76689,
2012-06-07T21:00:00.000000Z,0.765795,0.7659,0.76569,
2012-06-08T01:00:00.000000Z,0.764115,0.76422,0.7640100000000001,
2012-06-08T05:00:00.000000Z,0.763455,0.76358,0.7633300000000001,
2012-06-08T09:00:00.000000Z,0.7637649999999999,0.76389,0.76364,
2012-06-08T13:00:00.000000Z,0.768095,0.76822,0.7679699999999999,
2012-06-08T17:00:00.000000Z,0.77031,0.77081,0.76981,
2012-06-08T21:00:00.000000Z,0.77031,0.77131,0.76931,
2012-06-09T01:00:00.000000Z,0.77031,0.77181,0.76881,
2012-06-10T01:00:00.000000Z,0.7713099999999999,0.77281,0.76981,
2012-06-10T17:00:00.000000Z,0.7770600000000001,0.77781,0.7763100000000001,
2012-06-10T21:00:00.000000Z,0.776605,0.77671,0.7765,
