time,closeAsk,closeBid,volume,BNP.USDHKD - USD/HKD_x
2015-08-13T00:08:00.000000Z,7.75390625,7.75390625,38.0,7.75390625
2015-08-13T00:09:00.000000Z,7.75390625,7.75390625,22.0,7.75390625
2015-08-13T00:10:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T00:12:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T00:15:00.000000Z,7.75390625,7.75390625,12.0,7.75390625
2015-08-13T00:16:00.000000Z,7.75390625,7.75390625,7.0,7.75390625
2015-08-13T00:17:00.000000Z,7.75390625,7.75390625,74.0,7.75390625
2015-08-13T00:18:00.000000Z,7.75390625,7.75390625,38.0,7.75390625
2015-08-13T00:19:00.000000Z,7.75390625,7.75390625,21.0,7.75390625
2015-08-13T00:20:00.000000Z,7.75390625,7.75390625,20.0,7.75390625
2015-08-13T00:21:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T00:22:00.000000Z,7.75390625,7.75390625,8.0,7.75390625
2015-08-13T00:23:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T00:25:00.000000Z,7.75390625,7.75390625,9.0,7.75390625
2015-08-13T00:26:00.000000Z,7.75390625,7.75390625,13.0,7.75390625
2015-08-13T00:27:00.000000Z,7.75390625,7.75390625,18.0,7.75390625
2015-08-13T00:28:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T00:29:00.000000Z,7.75390625,7.75390625,18.0,7.75390625
2015-08-13T00:30:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T00:32:00.000000Z,7.75390625,7.75390625,9.0,7.75390625
2015-08-13T00:36:00.000000Z,7.75390625,7.75390625,21.0,7.75390625
2015-08-13T00:37:00.000000Z,7.75390625,7.75390625,27.0,7.75390625
2015-08-13T00:38:00.000000Z,7.75390625,7.75390625,16.0,7.75390625
2015-08-13T00:39:00.000000Z,7.75390625,7.75390625,22.0,7.75390625
2015-08-13T00:40:00.000000Z,7.75390625,7.75390625,212.0,7.75390625
2015-08-13T00:41:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T00:46:00.000000Z,7.75390625,7.75390625,12.0,7.75390625
2015-08-13T00:47:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T00:48:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T00:49:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T00:50:00.000000Z,7.75390625,7.75390625,13.0,7.75390625
2015-08-13T00:51:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T00:52:00.000000Z,7.75390625,7.75390625,7.0,7.75390625
2015-08-13T00:53:00.000000Z,7.75390625,7.75390625,11.0,7.75390625
2015-08-13T00:54:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T00:56:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T00:57:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T00:58:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T00:59:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T01:00:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T01:01:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T01:04:00.000000Z,7.75390625,7.75390625,10.0,7.75390625
2015-08-13T01:05:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T01:07:00.000000Z,7.75390625,7.75390625,7.0,7.75390625
2015-08-13T01:08:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T01:09:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T01:10:00.000000Z,7.75390625,7.75390625,13.0,7.75390625
2015-08-13T01:11:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T01:12:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T01:13:00.000000Z,7.75390625,7.75390625,44.0,7.75390625
2015-08-13T01:14:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T01:15:00.000000Z,7.75390625,7.75390625,25.0,7.75390625
2015-08-13T01:16:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T01:17:00.000000Z,7.75390625,7.75390625,13.0,7.75390625
2015-08-13T01:18:00.000000Z,7.7578125,7.75390625,77.0,7.7578125
2015-08-13T01:19:00.000000Z,7.7578125,7.75390625,5.0,7.7578125
2015-08-13T01:20:00.000000Z,7.75390625,7.75390625,9.0,7.75390625
2015-08-13T01:21:00.000000Z,7.75390625,7.75390625,22.0,7.75390625
2015-08-13T01:22:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T01:23:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T01:25:00.000000Z,7.75390625,7.75390625,20.0,7.75390625
2015-08-13T01:26:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T01:27:00.000000Z,7.75390625,7.75390625,9.0,7.75390625
2015-08-13T01:28:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T01:29:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T01:30:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T01:32:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T01:33:00.000000Z,7.75390625,7.75390625,19.0,7.75390625
2015-08-13T01:34:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T01:35:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T01:36:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T01:37:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T01:38:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T01:39:00.000000Z,7.75390625,7.75390625,10.0,7.75390625
2015-08-13T01:40:00.000000Z,7.75390625,7.75390625,18.0,7.75390625
2015-08-13T01:41:00.000000Z,7.75390625,7.75390625,35.0,7.75390625
2015-08-13T01:42:00.000000Z,7.75390625,7.75390625,26.0,7.75390625
2015-08-13T01:43:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T01:44:00.000000Z,7.75390625,7.75390625,8.0,7.75390625
2015-08-13T01:46:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T01:47:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T01:49:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T01:54:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T01:55:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T01:59:00.000000Z,7.75390625,7.75390625,19.0,7.75390625
2015-08-13T02:00:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T02:01:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T02:07:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T02:10:00.000000Z,7.75390625,7.75390625,24.0,7.75390625
2015-08-13T02:11:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T02:12:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T02:13:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T02:14:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T02:15:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T02:16:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T02:17:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T02:18:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T02:19:00.000000Z,7.75390625,7.75390625,17.0,7.75390625
2015-08-13T02:20:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T02:23:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T02:24:00.000000Z,7.75390625,7.75390625,14.0,7.75390625
2015-08-13T02:26:00.000000Z,7.75390625,7.75390625,24.0,7.75390625
2015-08-13T02:27:00.000000Z,7.75390625,7.75390625,11.0,7.75390625
2015-08-13T02:29:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T02:35:00.000000Z,7.75390625,7.75390625,16.0,7.75390625
2015-08-13T02:36:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T02:37:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T02:38:00.000000Z,7.75390625,7.75390625,10.0,7.75390625
2015-08-13T02:40:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T02:41:00.000000Z,7.75390625,7.75390625,15.0,7.75390625
2015-08-13T02:44:00.000000Z,7.75390625,7.75390625,22.0,7.75390625
2015-08-13T02:45:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T02:46:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T02:47:00.000000Z,7.75390625,7.75390625,11.0,7.75390625
2015-08-13T02:48:00.000000Z,7.75390625,7.75390625,11.0,7.75390625
2015-08-13T02:49:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T02:51:00.000000Z,7.75390625,7.75390625,14.0,7.75390625
2015-08-13T02:52:00.000000Z,7.75390625,7.75390625,40.0,7.75390625
2015-08-13T02:53:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T02:54:00.000000Z,7.75390625,7.75390625,13.0,7.75390625
2015-08-13T02:56:00.000000Z,7.75390625,7.75390625,43.0,7.75390625
2015-08-13T02:57:00.000000Z,7.75390625,7.75390625,17.0,7.75390625
2015-08-13T02:58:00.000000Z,7.75390625,7.75390625,11.0,7.75390625
2015-08-13T02:59:00.000000Z,7.75390625,7.75390625,11.0,7.75390625
2015-08-13T03:00:00.000000Z,7.75390625,7.75390625,8.0,7.75390625
2015-08-13T03:01:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T03:03:00.000000Z,7.75390625,7.75390625,26.0,7.75390625
2015-08-13T03:04:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T03:07:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T03:08:00.000000Z,7.75390625,7.75390625,11.0,7.75390625
2015-08-13T03:09:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T03:10:00.000000Z,7.75390625,7.75390625,10.0,7.75390625
2015-08-13T03:11:00.000000Z,7.75390625,7.75390625,20.0,7.75390625
2015-08-13T03:12:00.000000Z,7.75390625,7.75390625,58.0,7.75390625
2015-08-13T03:13:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T03:14:00.000000Z,7.75390625,7.75390625,8.0,7.75390625
2015-08-13T03:15:00.000000Z,7.75390625,7.75390625,12.0,7.75390625
2015-08-13T03:16:00.000000Z,7.75390625,7.75390625,17.0,7.75390625
2015-08-13T03:17:00.000000Z,7.75390625,7.75390625,14.0,7.75390625
2015-08-13T03:18:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T03:19:00.000000Z,7.75390625,7.75390625,10.0,7.75390625
2015-08-13T03:20:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T03:21:00.000000Z,7.75390625,7.75390625,45.0,7.75390625
2015-08-13T03:22:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T03:23:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T03:25:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T03:26:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T03:29:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T03:30:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T03:31:00.000000Z,7.75390625,7.75390625,8.0,7.75390625
2015-08-13T03:32:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T03:33:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T03:35:00.000000Z,7.75390625,7.75390625,7.0,7.75390625
2015-08-13T03:37:00.000000Z,7.75390625,7.75390625,7.0,7.75390625
2015-08-13T03:38:00.000000Z,7.75390625,7.75390625,11.0,7.75390625
2015-08-13T03:39:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T03:40:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T03:41:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T03:42:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T03:43:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T03:44:00.000000Z,7.75390625,7.75390625,12.0,7.75390625
2015-08-13T03:45:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T03:47:00.000000Z,7.75390625,7.75390625,13.0,7.75390625
2015-08-13T03:49:00.000000Z,7.75390625,7.75390625,14.0,7.75390625
2015-08-13T03:50:00.000000Z,7.75390625,7.75390625,26.0,7.75390625
2015-08-13T03:51:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T03:52:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T03:55:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T03:56:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:00:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T04:10:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:11:00.000000Z,7.75390625,7.75390625,19.0,7.75390625
2015-08-13T04:12:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T04:13:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:14:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:19:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:20:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:23:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T04:24:00.000000Z,7.75390625,7.75390625,22.0,7.75390625
2015-08-13T04:26:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:27:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T04:28:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:34:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T04:36:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T04:37:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T04:38:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T04:39:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T04:40:00.000000Z,7.75390625,7.75390625,8.0,7.75390625
2015-08-13T04:41:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T04:44:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:45:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:47:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:48:00.000000Z,7.75390625,7.75390625,20.0,7.75390625
2015-08-13T04:49:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:50:00.000000Z,7.75390625,7.75390625,9.0,7.75390625
2015-08-13T04:51:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T04:52:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T04:53:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T04:55:00.000000Z,7.75390625,7.75390625,32.0,7.75390625
2015-08-13T04:56:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T04:57:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T04:58:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T04:59:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T05:00:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T05:01:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T05:02:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T05:03:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T05:04:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T05:05:00.000000Z,7.75390625,7.75390625,21.0,7.75390625
2015-08-13T05:06:00.000000Z,7.75390625,7.75390625,27.0,7.75390625
2015-08-13T05:07:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T05:08:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T05:09:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T05:10:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T05:12:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T05:13:00.000000Z,7.75390625,7.75390625,33.0,7.75390625
2015-08-13T05:14:00.000000Z,7.75390625,7.75390625,7.0,7.75390625
2015-08-13T05:15:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T05:16:00.000000Z,7.75390625,7.75390625,16.0,7.75390625
2015-08-13T05:17:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T05:23:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T05:25:00.000000Z,7.75390625,7.75390625,19.0,7.75390625
2015-08-13T05:26:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T05:27:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T05:28:00.000000Z,7.75390625,7.75390625,31.0,7.75390625
2015-08-13T05:29:00.000000Z,7.75390625,7.75390625,16.0,7.75390625
2015-08-13T05:30:00.000000Z,7.75390625,7.75390625,45.0,7.75390625
2015-08-13T05:31:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T05:33:00.000000Z,7.75390625,7.75390625,12.0,7.75390625
2015-08-13T05:34:00.000000Z,7.75390625,7.75390625,11.0,7.75390625
2015-08-13T05:35:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T05:36:00.000000Z,7.75390625,7.75390625,7.0,7.75390625
2015-08-13T05:37:00.000000Z,7.75390625,7.75390625,8.0,7.75390625
2015-08-13T05:38:00.000000Z,7.75390625,7.75390625,13.0,7.75390625
2015-08-13T05:39:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T05:40:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T05:45:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T05:50:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T05:51:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T05:52:00.000000Z,7.75390625,7.75390625,18.0,7.75390625
2015-08-13T05:53:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T05:54:00.000000Z,7.75390625,7.75390625,7.0,7.75390625
2015-08-13T05:55:00.000000Z,7.75390625,7.75390625,22.0,7.75390625
2015-08-13T05:56:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T05:59:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T06:00:00.000000Z,7.75390625,7.75390625,32.0,7.75390625
2015-08-13T06:01:00.000000Z,7.75390625,7.75390625,38.0,7.75390625
2015-08-13T06:02:00.000000Z,7.75390625,7.75390625,31.0,7.75390625
2015-08-13T06:03:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T06:04:00.000000Z,7.75390625,7.75390625,8.0,7.75390625
2015-08-13T06:07:00.000000Z,7.75390625,7.75390625,43.0,7.75390625
2015-08-13T06:08:00.000000Z,7.75390625,7.75390625,55.0,7.75390625
2015-08-13T06:09:00.000000Z,7.75390625,7.75390625,38.0,7.75390625
2015-08-13T06:10:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T06:11:00.000000Z,7.75390625,7.75390625,41.0,7.75390625
2015-08-13T06:12:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T06:13:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T06:14:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T06:15:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T06:16:00.000000Z,7.75390625,7.75390625,12.0,7.75390625
2015-08-13T06:18:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T06:19:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T06:21:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T06:22:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T06:23:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T06:25:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T06:26:00.000000Z,7.75390625,7.75390625,20.0,7.75390625
2015-08-13T06:27:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T06:28:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T06:29:00.000000Z,7.75390625,7.75390625,25.0,7.75390625
2015-08-13T06:30:00.000000Z,7.75390625,7.75390625,48.0,7.75390625
2015-08-13T06:31:00.000000Z,7.75390625,7.75390625,45.0,7.75390625
2015-08-13T06:33:00.000000Z,7.75390625,7.75390625,28.0,7.75390625
2015-08-13T06:34:00.000000Z,7.75390625,7.75390625,15.0,7.75390625
2015-08-13T06:35:00.000000Z,7.75390625,7.75390625,27.0,7.75390625
2015-08-13T06:36:00.000000Z,7.75390625,7.75390625,8.0,7.75390625
2015-08-13T06:37:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T06:39:00.000000Z,7.75390625,7.75390625,35.0,7.75390625
2015-08-13T06:40:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T06:44:00.000000Z,7.75390625,7.75390625,21.0,7.75390625
2015-08-13T06:45:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T06:46:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T06:47:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T06:48:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T06:49:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T06:50:00.000000Z,7.75390625,7.75390625,9.0,7.75390625
2015-08-13T06:51:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T06:52:00.000000Z,7.75390625,7.75390625,9.0,7.75390625
2015-08-13T06:53:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T06:54:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T06:55:00.000000Z,7.75390625,7.75390625,4.0,7.75390625
2015-08-13T06:56:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T06:57:00.000000Z,7.75390625,7.75390625,9.0,7.75390625
2015-08-13T06:58:00.000000Z,7.75390625,7.75390625,14.0,7.75390625
2015-08-13T06:59:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:00:00.000000Z,7.75390625,7.75390625,7.0,7.75390625
2015-08-13T07:02:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:03:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:04:00.000000Z,7.75390625,7.75390625,15.0,7.75390625
2015-08-13T07:05:00.000000Z,7.75390625,7.75390625,12.0,7.75390625
2015-08-13T07:06:00.000000Z,7.75390625,7.75390625,7.0,7.75390625
2015-08-13T07:07:00.000000Z,7.75390625,7.75390625,8.0,7.75390625
2015-08-13T07:09:00.000000Z,7.75390625,7.75390625,12.0,7.75390625
2015-08-13T07:10:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T07:11:00.000000Z,7.75390625,7.75390625,19.0,7.75390625
2015-08-13T07:12:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T07:13:00.000000Z,7.75390625,7.75390625,8.0,7.75390625
2015-08-13T07:14:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:15:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:16:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T07:17:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:18:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:22:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T07:25:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:26:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T07:28:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:29:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T07:30:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:31:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:32:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T07:33:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T07:35:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:38:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:39:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T07:40:00.000000Z,7.75390625,7.75390625,14.0,7.75390625
2015-08-13T07:41:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:42:00.000000Z,7.75390625,7.75390625,9.0,7.75390625
2015-08-13T07:43:00.000000Z,7.75390625,7.75390625,12.0,7.75390625
2015-08-13T07:44:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T07:45:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T07:46:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T07:47:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T07:48:00.000000Z,7.75390625,7.75390625,1.0,7.75390625
2015-08-13T07:49:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T07:50:00.000000Z,7.75390625,7.75390625,5.0,7.75390625
2015-08-13T07:51:00.000000Z,7.75390625,7.75390625,3.0,7.75390625
2015-08-13T07:52:00.000000Z,7.75390625,7.75390625,12.0,7.75390625
2015-08-13T07:53:00.000000Z,7.75390625,7.75390625,17.0,7.75390625
2015-08-13T07:54:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T07:55:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T07:56:00.000000Z,7.75390625,7.75390625,13.0,7.75390625
2015-08-13T07:58:00.000000Z,7.75390625,7.75390625,24.0,7.75390625
2015-08-13T08:00:00.000000Z,7.75390625,7.75390625,2.0,7.75390625
2015-08-13T08:01:00.000000Z,7.75390625,7.75390625,6.0,7.75390625
2015-08-13T08:02:00.000000Z,7.75390625,7.75390625,21.0,7.75390625
2015-08-13T08:03:00.000000Z,7.75390625,7.75390625,111.0,7.75390625
2015-08-13T08:04:00.000000Z,7.75390625,7.75390625,24.0,7.75390625
2015-08-13T08:05:00.000000Z,7.75390625,7.75390625,18.0,7.75390625
2015-08-13T08:06:00.000000Z,7.75390625,7.75390625,15.0,7.75390625
