time,BNP.USDHKD - USD/HKD_x,closeAsk,closeBid,volume
2015-07-22T05:00:00.000000Z,7.75,7.75,7.75,45.0
2015-07-22T05:30:00.000000Z,7.75,7.75,7.75,19.0
2015-07-22T06:00:00.000000Z,7.75,7.75,7.75,34.0
2015-07-22T06:30:00.000000Z,7.75,7.75,7.75,38.0
2015-07-22T07:00:00.000000Z,7.75,7.75,7.75,65.0
2015-07-22T07:30:00.000000Z,7.75,7.75,7.75,86.0
2015-07-22T08:00:00.000000Z,7.75,7.75,7.75,30.0
2015-07-22T08:30:00.000000Z,7.75,7.75,7.75,85.0
2015-07-22T09:00:00.000000Z,7.75,7.75,7.75,78.0
2015-07-22T09:30:00.000000Z,7.75,7.75,7.75,295.0
2015-07-22T10:00:00.000000Z,7.75,7.75,7.75,98.0
2015-07-22T10:30:00.000000Z,7.75,7.75,7.75,91.0
2015-07-22T11:00:00.000000Z,7.75,7.75,7.75,9.0
2015-07-22T11:30:00.000000Z,7.75,7.75,7.75,35.0
2015-07-22T12:00:00.000000Z,7.75,7.75,7.75,52.0
2015-07-22T12:30:00.000000Z,7.75,7.75,7.75,61.0
2015-07-22T13:00:00.000000Z,7.75,7.75,7.75,64.0
2015-07-22T13:30:00.000000Z,7.75,7.75,7.75,49.0
2015-07-22T14:00:00.000000Z,7.75,7.75,7.75,48.0
2015-07-22T14:30:00.000000Z,7.75,7.75,7.75,97.0
2015-07-22T15:00:00.000000Z,7.75,7.75,7.75,278.0
2015-07-22T15:30:00.000000Z,7.75,7.75,7.75,157.0
2015-07-22T16:00:00.000000Z,7.75,7.75,7.75,59.0
2015-07-22T16:30:00.000000Z,7.75,7.75,7.75,40.0
2015-07-22T17:00:00.000000Z,7.75,7.75,7.75,9.0
2015-07-22T17:30:00.000000Z,7.75,7.75,7.75,18.0
2015-07-22T18:00:00.000000Z,7.75,7.75,7.75,13.0
2015-07-22T18:30:00.000000Z,7.75,7.75,7.75,32.0
2015-07-22T19:00:00.000000Z,7.75,7.75,7.75,20.0
2015-07-22T19:30:00.000000Z,7.75,7.75,7.75,13.0
2015-07-22T20:00:00.000000Z,7.75,7.75,7.75,30.0
2015-07-22T20:30:00.000000Z,7.75,7.75,7.75,23.0
2015-07-22T21:00:00.000000Z,7.75,7.75,7.75,20.0
