time,BNP.USDMXN - USD/MXN_x,closeAsk,closeBid,volume
2015-03-13T20:30:00.000000Z,15.484375,15.4921875,15.4765625,2502.0
2015-03-15T21:00:00.000000Z,15.5,15.5078125,15.4921875,1.0
2015-03-15T21:30:00.000000Z,15.484375,15.4921875,15.4765625,86.0
2015-03-15T22:00:00.000000Z,15.484375,15.4921875,15.4765625,346.0
2015-03-15T22:30:00.000000Z,15.48046875,15.484375,15.4765625,131.0
2015-03-15T23:00:00.000000Z,15.484375,15.4921875,15.4765625,543.0
2015-03-15T23:30:00.000000Z,15.48828125,15.4921875,15.484375,596.0
2015-03-16T00:00:00.000000Z,15.484375,15.4921875,15.4765625,47.0
2015-03-16T00:30:00.000000Z,15.48046875,15.484375,15.4765625,1.0
2015-03-16T01:00:00.000000Z,15.48046875,15.484375,15.4765625,545.0
2015-03-16T01:30:00.000000Z,15.4765625,15.484375,15.46875,205.0
2015-03-16T02:00:00.000000Z,15.48046875,15.484375,15.4765625,50.0
2015-03-16T02:30:00.000000Z,15.48046875,15.484375,15.4765625,2674.0
2015-03-16T03:00:00.000000Z,15.48046875,15.484375,15.4765625,2852.0
2015-03-16T03:30:00.000000Z,15.48046875,15.484375,15.4765625,354.0
2015-03-16T04:00:00.000000Z,15.484375,15.4921875,15.4765625,896.0
2015-03-16T04:30:00.000000Z,15.48828125,15.4921875,15.484375,2254.0
2015-03-16T05:00:00.000000Z,15.484375,15.4921875,15.4765625,2120.0
2015-03-16T05:30:00.000000Z,15.484375,15.4921875,15.4765625,6284.0
2015-03-16T06:00:00.000000Z,15.4765625,15.484375,15.46875,1826.0
2015-03-16T06:30:00.000000Z,15.47265625,15.4765625,15.46875,2368.0
2015-03-16T07:00:00.000000Z,15.4765625,15.484375,15.46875,4816.0
2015-03-16T07:30:00.000000Z,15.48046875,15.484375,15.4765625,7896.0
2015-03-16T08:00:00.000000Z,15.4921875,15.5,15.484375,6392.0
2015-03-16T08:30:00.000000Z,15.48828125,15.4921875,15.484375,7160.0
2015-03-16T09:00:00.000000Z,15.48828125,15.4921875,15.484375,7392.0
2015-03-16T09:30:00.000000Z,15.46875,15.46875,15.46875,3904.0
2015-03-16T10:00:00.000000Z,15.47265625,15.4765625,15.46875,3404.0
2015-03-16T10:30:00.000000Z,15.49609375,15.5,15.4921875,5760.0
2015-03-16T11:00:00.000000Z,15.50390625,15.5078125,15.5,4452.0
2015-03-16T11:30:00.000000Z,15.48828125,15.4921875,15.484375,5720.0
2015-03-16T12:00:00.000000Z,15.484375,15.4921875,15.4765625,9032.0
2015-03-16T12:30:00.000000Z,15.46484375,15.46875,15.4609375,11088.0
2015-03-16T13:00:00.000000Z,15.453125,15.453125,15.453125,10800.0
2015-03-16T13:30:00.000000Z,15.4296875,15.4375,15.421875,13400.0
2015-03-16T14:00:00.000000Z,15.44140625,15.4453125,15.4375,11816.0
2015-03-16T14:30:00.000000Z,15.47265625,15.4765625,15.46875,11744.0
2015-03-16T15:00:00.000000Z,15.42578125,15.4296875,15.421875,9568.0
2015-03-16T15:30:00.000000Z,15.42578125,15.4296875,15.421875,10664.0
2015-03-16T16:00:00.000000Z,15.40234375,15.40625,15.3984375,9144.0
2015-03-16T16:30:00.000000Z,15.38671875,15.390625,15.3828125,9376.0
2015-03-16T17:00:00.000000Z,15.4140625,15.421875,15.40625,8096.0
2015-03-16T17:30:00.000000Z,15.41796875,15.421875,15.4140625,7040.0
2015-03-16T18:00:00.000000Z,15.4296875,15.4296875,15.4296875,6480.0
2015-03-16T18:30:00.000000Z,15.42578125,15.4296875,15.421875,5664.0
2015-03-16T19:00:00.000000Z,15.42578125,15.4296875,15.421875,5284.0
2015-03-16T19:30:00.000000Z,15.42578125,15.4296875,15.421875,4764.0
2015-03-16T20:00:00.000000Z,15.42578125,15.4296875,15.421875,4084.0
2015-03-16T20:30:00.000000Z,15.421875,15.4296875,15.4140625,7488.0
2015-03-16T21:00:00.000000Z,15.41015625,15.421875,15.3984375,7.0
2015-03-16T21:30:00.000000Z,15.4140625,15.421875,15.40625,6.0
2015-03-16T22:00:00.000000Z,15.41015625,15.421875,15.3984375,17.0
2015-03-16T22:30:00.000000Z,15.4140625,15.421875,15.40625,6.0
2015-03-16T23:00:00.000000Z,15.4140625,15.421875,15.40625,1.0
2015-03-16T23:30:00.000000Z,15.4140625,15.421875,15.40625,2.0
2015-03-17T00:00:00.000000Z,15.41015625,15.421875,15.3984375,105.0
2015-03-17T00:30:00.000000Z,15.41015625,15.421875,15.3984375,8.0
2015-03-17T01:00:00.000000Z,15.4140625,15.421875,15.40625,7.0
2015-03-17T01:30:00.000000Z,15.4140625,15.421875,15.40625,9.0
2015-03-17T02:00:00.000000Z,15.4140625,15.421875,15.40625,5.0
2015-03-17T02:30:00.000000Z,15.40625,15.4140625,15.3984375,328.0
2015-03-17T03:00:00.000000Z,15.40625,15.4140625,15.3984375,543.0
2015-03-17T03:30:00.000000Z,15.40625,15.4140625,15.3984375,4.0
2015-03-17T04:00:00.000000Z,15.40625,15.4140625,15.3984375,4.0
2015-03-17T04:30:00.000000Z,15.40625,15.4140625,15.3984375,1.0
2015-03-17T05:00:00.000000Z,15.40625,15.4140625,15.3984375,1.0
2015-03-17T05:30:00.000000Z,15.40625,15.4140625,15.3984375,45.0
2015-03-17T06:00:00.000000Z,15.4140625,15.421875,15.40625,1285.0
2015-03-17T06:30:00.000000Z,15.3984375,15.40625,15.390625,5348.0
2015-03-17T07:00:00.000000Z,15.39453125,15.3984375,15.390625,8144.0
2015-03-17T07:30:00.000000Z,15.40234375,15.40625,15.3984375,9376.0
2015-03-17T08:00:00.000000Z,15.4140625,15.421875,15.40625,9784.0
2015-03-17T08:30:00.000000Z,15.41015625,15.4140625,15.40625,7096.0
2015-03-17T09:00:00.000000Z,15.43359375,15.4375,15.4296875,8100.0
2015-03-17T09:30:00.000000Z,15.421875,15.4296875,15.4140625,10688.0
2015-03-17T10:00:00.000000Z,15.41796875,15.421875,15.4140625,10104.0
2015-03-17T10:30:00.000000Z,15.41015625,15.4140625,15.40625,10784.0
2015-03-17T11:00:00.000000Z,15.43359375,15.4375,15.4296875,7240.0
2015-03-17T11:30:00.000000Z,15.44140625,15.4453125,15.4375,7592.0
2015-03-17T12:00:00.000000Z,15.4140625,15.421875,15.40625,15648.0
2015-03-17T12:30:00.000000Z,15.42578125,15.4296875,15.421875,15048.0
2015-03-17T13:00:00.000000Z,15.43359375,15.4375,15.4296875,11264.0
2015-03-17T13:30:00.000000Z,15.41015625,15.4140625,15.40625,11304.0
2015-03-17T14:00:00.000000Z,15.41015625,15.4140625,15.40625,12080.0
2015-03-17T14:30:00.000000Z,15.41015625,15.4140625,15.40625,10808.0
2015-03-17T15:00:00.000000Z,15.41796875,15.421875,15.4140625,10064.0
2015-03-17T15:30:00.000000Z,15.42578125,15.4296875,15.421875,12080.0
2015-03-17T16:00:00.000000Z,15.42578125,15.4296875,15.421875,10104.0
2015-03-17T16:30:00.000000Z,15.41015625,15.4140625,15.40625,9336.0
2015-03-17T17:00:00.000000Z,15.41015625,15.4140625,15.40625,9840.0
2015-03-17T17:30:00.000000Z,15.41796875,15.421875,15.4140625,8224.0
2015-03-17T18:00:00.000000Z,15.41015625,15.4140625,15.40625,6448.0
2015-03-17T18:30:00.000000Z,15.38671875,15.390625,15.3828125,8256.0
2015-03-17T19:00:00.000000Z,15.39453125,15.3984375,15.390625,6560.0
2015-03-17T19:30:00.000000Z,15.375,15.375,15.375,5864.0
2015-03-17T20:00:00.000000Z,15.37890625,15.3828125,15.375,3144.0
2015-03-17T20:30:00.000000Z,15.375,15.3828125,15.3671875,1983.0
2015-03-17T21:00:00.000000Z,15.37890625,15.3828125,15.375,585.0
2015-03-17T21:30:00.000000Z,15.3828125,15.390625,15.375,851.0
2015-03-17T22:00:00.000000Z,15.390625,15.3984375,15.3828125,97.0
2015-03-17T22:30:00.000000Z,15.390625,15.3984375,15.3828125,175.0
2015-03-17T23:00:00.000000Z,15.3828125,15.390625,15.375,604.0
2015-03-17T23:30:00.000000Z,15.38671875,15.3984375,15.375,796.0
2015-03-18T00:00:00.000000Z,15.3828125,15.390625,15.375,433.0
2015-03-18T00:30:00.000000Z,15.37890625,15.3828125,15.375,736.0
2015-03-18T01:00:00.000000Z,15.3828125,15.390625,15.375,1526.0
2015-03-18T01:30:00.000000Z,15.3828125,15.390625,15.375,1061.0
2015-03-18T02:00:00.000000Z,15.3828125,15.390625,15.375,532.0
2015-03-18T02:30:00.000000Z,15.390625,15.3984375,15.3828125,1575.0
2015-03-18T03:00:00.000000Z,15.390625,15.3984375,15.3828125,1813.0
2015-03-18T03:30:00.000000Z,15.390625,15.3984375,15.3828125,937.0
2015-03-18T04:00:00.000000Z,15.390625,15.3984375,15.3828125,568.0
2015-03-18T04:30:00.000000Z,15.390625,15.3984375,15.3828125,1073.0
2015-03-18T05:00:00.000000Z,15.3984375,15.40625,15.390625,1086.0
2015-03-18T05:30:00.000000Z,15.40625,15.4140625,15.3984375,1556.0
2015-03-18T06:00:00.000000Z,15.40234375,15.40625,15.3984375,1844.0
2015-03-18T06:30:00.000000Z,15.40234375,15.40625,15.3984375,2748.0
2015-03-18T07:00:00.000000Z,15.40234375,15.40625,15.3984375,5656.0
2015-03-18T07:30:00.000000Z,15.39453125,15.3984375,15.390625,5256.0
2015-03-18T08:00:00.000000Z,15.40234375,15.40625,15.3984375,7732.0
2015-03-18T08:30:00.000000Z,15.37890625,15.3828125,15.375,9032.0
2015-03-18T09:00:00.000000Z,15.39453125,15.3984375,15.390625,5432.0
2015-03-18T09:30:00.000000Z,15.3828125,15.3828125,15.3828125,7856.0
2015-03-18T10:00:00.000000Z,15.38671875,15.390625,15.3828125,6148.0
2015-03-18T10:30:00.000000Z,15.37109375,15.375,15.3671875,7440.0
2015-03-18T11:00:00.000000Z,15.37890625,15.3828125,15.375,6324.0
